"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"7777.800000190735","f","2","1","2","1","74","98","0","0","0","0"
"2891.4000005722046","d","3","1","1","2","93","15","0","0","0","0"
"885.5","f","2","1","2","3","76","93","0","0","0","0"
"662.3999996185303","f","2","1","2","4","14","47","0","0","0","0"
"688.4000005722046","f","2","1","2","5","14","2","0","0","0","0"
"469.4000005722046","d","2","1","2","6","25","72","0","0","0","0"
"279.0999994277954","f","4","1","0","7","64","19","0","0","0","0"
"915.3999996185303","d","3","1","1","8","77","0","0","0","0","0"
"898.6999998092651","d","2","1","2","9","74","70","0","0","0","0"
"44.69999980926514","f","2","1","2","10","46","56","0","0","0","0"
"1020.3999996185303","d","3","1","1","11","13","71","0","0","0","0"
"1115.3000001907349","f","4","1","0","12","36","42","0","0","0","0"
"905.5","d","2","1","2","13","52","51","0","0","0","0"
"778","d","2","1","2","14","83","66","0","0","0","0"
"345.5","f","2","1","2","15","62","97","0","0","0","0"
"124.80000019073486","d","2","1","2","16","23","37","0","0","0","0"
"5.800000190734863","d","4","1","0","17","44","97","0","0","0","0"
"900.6000003814697","d","2","1","2","18","46","95","0","0","0","0"
"348.5","d","2","1","2","19","40","26","0","0","0","0"
"928.1999998092651","f","3","1","1","20","75","58","0","0","0","0"
"14302.39999961853","k","3","0","1","21","13","83","1","0","1","0"
"1626.7000007629395","k","3","0","1","22","61","11","1","0","1","0"
"4764.199999809265","k","0","0","-1","23","96","73","1","0","0","0"
"4509.5","j","0","0","-1","24","41","84","1","0","1","0"
"1734.9000005722046","k","0","0","-1","25","20","53","1","0","0","0"
"1292.5","j","3","0","1","26","13","78","1","0","0","0"
"374.70000076293945","j","0","0","-1","27","67","43","1","0","1","0"
"696.6999998092651","k","0","0","-1","28","11","80","0","0","0","0"
"728.1000003814697","j","3","0","1","29","16","31","0","0","0","0"
"713.1999998092651","j","0","0","-1","30","52","38","1","0","1","0"
"760.6999998092651","k","3","0","1","31","18","57","1","0","1","0"
"1058.8000001907349","k","0","0","-1","32","1","94","0","0","0","0"
"266.69999980926514","k","0","0","-1","33","55","64","0","0","0","0"
"406.69999980926514","j","0","0","-1","34","59","83","0","0","1","0"
"939","k","0","0","-1","35","11","62","0","0","0","0"
"2879.1000003814697","j","0","0","-1","36","1","37","1","0","1","0"
"3515.4000005722046","j","3","0","1","37","5","55","0","0","0","0"
"3331.699999809265","k","3","0","1","38","89","51","0","0","1","0"
"2437.7999992370605","j","3","0","1","39","45","75","0","0","0","0"
"1449.1999998092651","j","3","0","1","40","93","22","0","0","0","0"
"15494.29999923706","","","","","","","","","","",""
"11651.400000572205","","","","","","","","","","",""
"null","null","-1","1","-1","43","87","8","0","0","1","0"
"22.100000381469727","d","2","1","2","44","67","96","0","0","0","0"
"591.1999998092651","d","3","1","1","45","44","48","0","0","1","0"
"null","null","-1","0","-1","46","50","58","1","0","1","0"
"1440.5999994277954","j","3","0","1","47","29","52","0","0","0","0"
"1587","f","2","1","2","48","90","7","1","0","1","0"
"null","null","-1","1","-1","49","99","65","0","0","0","0"
"964","f","2","1","2","50","28","93","0","0","0","0"
"1131.5999994277954","j","3","0","1","51","11","90","0","0","0","0"
"522.8000001907349","k","3","0","1","52","77","4","1","0","1","0"
"191.80000019073486","d","3","1","1","53","74","35","0","0","0","0"
"817.1000003814697","d","3","1","1","54","91","55","1","0","0","0"
"923.8000001907349","j","3","0","1","55","8","4","0","0","0","0"
"1007.8000001907349","j","3","0","1","56","39","0","1","0","0","0"
"1058.8000001907349","k","3","0","1","57","47","42","1","0","1","0"
"306.80000019073486","j","0","0","-1","58","31","20","1","0","1","0"
"1313.1999998092651","d","2","1","2","59","5","79","1","0","1","0"
"103.89999961853027","j","0","0","-1","60","57","65","1","0","1","0"
"819.3000001907349","j","0","0","-1","61","55","87","0","0","1","0"
"421.80000019073486","d","2","1","2","62","7","94","1","0","0","0"
"1022.3999996185303","j","3","0","1","63","62","66","0","1","0","0"
"371.4000005722046","k","0","0","-1","64","62","42","0","1","0","0"
"127.09999942779541","k","3","0","1","65","71","97","0","1","1","0"
"136.5","d","2","1","2","66","56","14","1","1","1","0"
"155.5","j","3","0","1","67","74","15","1","1","0","0"
"306.5","j","0","0","-1","68","37","73","0","1","1","0"
"46.19999980926514","d","3","1","1","69","18","7","1","1","0","0"
"57.90000057220459","j","3","0","1","70","89","84","0","1","0","0"
"126","d","3","1","1","71","12","6","0","1","1","0"
"127.69999980926514","f","4","1","0","72","31","77","1","1","1","0"
"140","d","2","1","2","73","85","33","0","1","1","0"
"30.799999237060547","f","2","1","2","74","84","51","0","1","1","0"
"25.100000381469727","d","3","1","1","75","78","17","0","1","1","0"
"40.79999923706055","d","3","1","1","76","51","48","1","1","0","0"
"3.1999998092651367","j","3","0","1","77","94","77","1","1","0","0"
"176.39999961853027","k","3","0","1","78","34","94","1","1","1","0"
"146.30000019073486","f","3","1","1","79","29","26","0","1","0","0"
"183.4000005722046","d","2","1","2","80","45","28","1","1","0","0"
"51.39999961853027","k","0","0","-1","81","47","61","1","1","0","0"
"95.39999961853027","k","3","0","1","82","57","60","1","1","1","0"
"89.5","d","2","1","2","83","24","77","0","2","1","0"
"89.69999980926514","j","0","0","-1","84","44","29","1","2","1","0"
"143.20000076293945","j","3","0","1","85","16","69","0","2","0","0"
"22.399999618530273","d","3","1","1","86","79","32","1","2","1","0"
"140.69999980926514","k","3","0","1","87","94","11","1","2","1","0"
"96.09999942779541","f","2","1","2","88","29","0","1","2","1","0"
"121.39999961853027","k","0","0","-1","89","66","65","0","2","0","0"
"604.1999998092651","d","2","1","2","90","54","35","0","2","0","0"
"43.40000057220459","j","0","0","-1","91","62","90","1","2","1","0"
"1093.8999996185303","d","2","1","2","92","82","11","1","2","1","0"
"77.10000038146973","d","3","1","1","93","88","77","0","2","0","0"
"1174.9000005722046","k","0","0","-1","94","55","2","1","2","0","0"
"59.5","f","3","1","1","95","18","21","0","2","1","0"
"780.2000007629395","k","0","0","-1","96","17","46","0","2","0","0"
"264.4000005722046","k","0","0","-1","97","48","55","0","2","0","0"
"248.69999980926514","d","2","1","2","98","21","30","1","2","0","0"
"1704.1999998092651","f","4","1","0","99","7","70","0","2","1","0"
"166.70000076293945","d","3","1","1","100","63","46","1","2","1","0"
"655.3000001907349","j","3","0","1","101","13","44","1","2","0","0"
"126.89999961853027","j","3","0","1","102","67","56","0","2","0","0"
"117.40000057220459","k","0","0","-1","103","9","32","1","3","0","0"
"367.5","d","4","1","0","104","88","2","0","3","0","0"
"null","null","-1","0","-1","105","54","49","1","3","0","0"
"null","null","-1","0","-1","106","52","10","0","3","1","0"
"1389.2999992370605","k","0","0","-1","107","30","13","0","3","0","0"
"167","f","4","1","0","108","77","38","1","3","1","0"
"142.19999980926514","d","2","1","2","109","91","20","0","3","0","0"
"415.19999980926514","k","0","0","-1","110","82","37","1","3","0","0"
"85.30000019073486","j","0","0","-1","111","21","49","0","3","1","0"
"111.59999942779541","j","0","0","-1","112","11","32","1","3","1","0"
"150.5","j","0","0","-1","113","32","65","0","3","1","0"
"119","j","0","0","-1","114","14","37","0","3","1","0"
"153.89999961853027","j","0","0","-1","115","75","29","1","3","1","0"
"155.5999994277954","d","2","1","2","116","25","88","0","3","0","0"
"78.19999980926514","f","2","1","2","117","12","6","1","3","1","0"
"109","f","2","1","2","118","76","37","1","3","0","0"
"83.69999980926514","d","2","1","2","119","8","32","0","3","0","0"
"2","f","2","1","2","120","23","30","1","3","0","0"
"191.5","d","4","1","0","121","99","76","0","3","1","0"
"27.59999942779541","d","2","1","2","122","81","19","1","3","1","0"
"15","d","2","1","2","123","38","95","0","4","1","0"
"49.40000057220459","f","3","1","1","124","97","51","1","4","0","0"
"5.199999809265137","k","0","0","-1","125","95","34","0","4","0","0"
"45.30000019073486","d","2","1","2","126","61","13","1","4","1","0"
"39.30000019073486","k","3","0","1","127","92","13","0","4","1","0"
"26","j","0","0","-1","128","12","43","1","4","1","0"
"62.30000019073486","j","0","0","-1","129","86","59","1","4","1","0"
"213.19999980926514","d","2","1","2","130","86","31","1","4","1","0"
"37.80000019073486","j","0","0","-1","131","10","1","1","4","1","0"
"59.40000057220459","j","3","0","1","132","83","94","1","4","0","0"
"429.79999923706055","d","4","1","0","133","38","97","0","4","0","0"
"97.19999980926514","f","2","1","2","134","69","74","0","4","0","0"
"80.19999980926514","k","0","0","-1","135","86","55","0","4","0","0"
"238.29999923706055","f","3","1","1","136","28","98","0","4","0","0"
"46.80000019073486","f","2","1","2","137","87","84","0","4","0","0"
"45.40000057220459","j","0","0","-1","138","69","0","0","4","1","0"
"162","d","2","1","2","139","28","59","1","4","0","0"
"206.20000076293945","f","2","1","2","140","25","62","1","4","0","0"
"15.5","j","0","0","-1","141","33","34","1","4","1","0"
"126.79999923706055","j","0","0","-1","142","92","44","0","4","1","0"
"188.4000005722046","f","2","1","2","143","6","95","1","5","0","0"
"53","k","3","0","1","144","51","40","0","5","1","0"
"105.60000038146973","k","3","0","1","145","70","54","1","5","1","0"
"30.300000190734863","j","0","0","-1","146","11","20","0","5","1","0"
"57.60000038146973","j","0","0","-1","147","13","68","1","5","1","0"
"114.09999942779541","j","3","0","1","148","8","63","1","5","0","0"
"23.90000057220459","d","2","1","2","149","7","35","0","5","1","0"
"64.09999942779541","d","2","1","2","150","4","25","0","5","1","0"
"42.30000019073486","f","3","1","1","151","50","4","0","5","1","0"
"10.300000190734863","f","2","1","2","152","36","59","0","5","1","0"
