"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"683","d","4","1","1","1","6","68","0","0","0","4"
"180","f","2","1","0","2","36","5","0","0","0","4"
"105","f","3","1","2","3","24","28","0","0","0","4"
"90","f","3","1","2","4","92","23","0","0","0","4"
"182","d","2","1","0","5","37","72","0","0","0","4"
"13","f","2","1","0","6","21","76","0","0","0","4"
"144","f","2","1","0","7","36","69","0","0","0","4"
"143","f","2","1","0","8","58","86","0","0","0","4"
"1","f","2","1","0","9","11","0","0","0","0","4"
"164","f","2","1","0","10","87","5","0","0","0","4"
"87","f","2","1","0","11","72","71","0","0","0","4"
"131","f","2","1","0","12","70","45","0","0","0","4"
"108","d","3","1","2","13","58","20","0","0","0","4"
"110","d","4","1","1","14","27","87","0","0","0","4"
"95","f","3","1","2","15","74","6","0","0","0","4"
"14","d","2","1","0","16","60","43","0","0","0","4"
"175","d","3","1","2","17","34","13","0","0","0","4"
"202","f","3","1","2","18","69","61","0","0","0","4"
"114","f","2","1","0","19","41","48","0","0","0","4"
"92","d","2","1","0","20","89","94","0","0","0","4"
"15532","j","0","0","-1","21","80","64","1","0","1","4"
"152","k","0","0","-1","22","50","0","1","0","0","4"
"150","j","3","0","2","23","3","79","0","0","0","4"
"106","j","3","0","2","24","23","36","0","0","0","4"
"66","k","0","0","-1","25","15","4","0","0","0","4"
"904","k","0","0","-1","26","50","38","1","0","0","4"
"28","k","3","0","2","27","40","74","1","0","1","4"
"3533","k","0","0","-1","28","35","83","0","0","0","4"
"5216","k","0","0","-1","29","9","88","1","0","0","4"
"33","j","0","0","-1","30","74","46","1","0","1","4"
"52","k","0","0","-1","31","36","21","1","0","0","4"
"61","j","0","0","-1","32","32","58","0","0","1","4"
"135","k","0","0","-1","33","14","40","0","0","0","4"
"1717","k","0","0","-1","34","51","92","0","0","0","4"
"34","j","0","0","-1","35","77","65","0","0","1","4"
"89","j","0","0","-1","36","78","10","1","0","1","4"
"80","j","0","0","-1","37","73","72","0","0","1","4"
"149","k","3","0","2","38","46","69","0","0","1","4"
"0","j","3","0","2","39","15","34","1","0","0","4"
"48","j","0","0","-1","40","44","97","1","0","1","4"
"4554","","","","","","","","","","",""
"3723","","","","","","","","","","",""
"589","k","3","0","2","43","3","69","1","0","1","4"
"29","k","0","0","-1","44","71","80","1","0","0","4"
"51","k","3","0","2","45","37","21","0","0","1","4"
"24","k","0","0","-1","46","48","51","1","0","0","4"
"58","k","0","0","-1","47","7","27","1","0","0","4"
"1249","j","0","0","-1","48","6","71","0","0","1","4"
"338","f","3","1","2","49","68","89","0","0","1","4"
"45","f","3","1","2","50","30","6","0","0","0","4"
"144","f","2","1","0","51","89","60","1","0","1","4"
"313","f","2","1","0","52","2","15","1","0","1","4"
"22","k","0","0","-1","53","16","72","0","0","0","4"
"53","f","4","1","1","54","90","1","0","0","0","4"
"307","f","3","1","2","55","42","61","1","0","1","4"
"911","f","2","1","0","56","3","24","1","0","1","4"
"28","d","3","1","2","57","98","72","0","0","0","4"
"707","j","3","0","2","58","28","7","0","0","0","4"
"179","f","4","1","1","59","59","15","0","0","0","4"
"48","j","0","0","-1","60","35","89","1","0","1","4"
"48","j","3","0","2","61","67","5","1","0","0","4"
"437","f","2","1","0","62","55","73","0","0","1","4"
"null","null","-1","0","-1","63","56","51","0","1","0","4"
"263","k","3","0","2","64","81","28","1","1","1","4"
"9","d","2","1","0","65","45","54","1","1","0","4"
"84","f","2","1","0","66","23","59","1","1","1","4"
"55","f","3","1","2","67","62","41","0","1","1","4"
"340","f","4","1","1","68","5","66","1","1","1","4"
"304","d","4","1","1","69","55","54","0","1","0","4"
"54","k","3","0","2","70","52","74","0","1","1","4"
"680","k","3","0","2","71","16","87","0","1","1","4"
"64","j","0","0","-1","72","24","74","1","1","1","4"
"628","j","0","0","-1","73","65","18","1","1","1","4"
"127","k","0","0","-1","74","26","15","0","1","0","4"
"170","d","3","1","2","75","42","49","1","1","0","4"
"67","f","2","1","0","76","23","86","1","1","0","4"
"287","d","2","1","0","77","37","8","0","1","0","4"
"38","k","0","0","-1","78","39","63","0","1","0","4"
"0","k","0","0","-1","79","68","70","1","1","0","4"
"96","f","3","1","2","80","26","51","0","1","1","4"
"995","j","0","0","-1","81","55","66","0","1","1","4"
"48","d","2","1","0","82","88","75","1","1","0","4"
"54","j","0","0","-1","83","66","91","1","2","1","4"
"101","f","2","1","0","84","53","62","0","2","1","4"
"149","f","2","1","0","85","59","2","1","2","0","4"
"159","f","2","1","0","86","33","20","1","2","0","4"
"405","f","2","1","0","87","49","55","0","2","1","4"
"21","k","3","0","2","88","42","21","0","2","1","4"
