"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"12682","d","2","1","0","1","94","73","0","0","0","1"
"1902","d","2","1","0","2","51","83","0","0","0","1"
"2015","d","3","1","1","3","16","8","0","0","0","1"
"1794","f","4","1","2","4","96","3","0","0","0","1"
"888","d","3","1","1","5","76","11","0","0","0","1"
"1522","d","3","1","1","6","63","8","0","0","0","1"
"1790","d","2","1","0","7","6","10","0","0","0","1"
"1105","d","2","1","0","8","86","43","0","0","0","1"
"2669","d","2","1","0","9","47","72","0","0","0","1"
"1429","d","4","1","2","10","30","50","0","0","0","1"
"1214","f","3","1","1","11","72","39","0","0","0","1"
"1122","d","3","1","1","12","31","16","0","0","0","1"
"1160","d","2","1","0","13","11","77","0","0","0","1"
"1099","d","3","1","1","14","60","2","0","0","0","1"
"1367","d","3","1","1","15","98","33","0","0","0","1"
"1771","f","2","1","0","16","25","74","0","0","0","1"
"870","f","2","1","0","17","17","35","0","0","0","1"
"988","d","2","1","0","18","95","82","0","0","0","1"
"828","f","3","1","1","19","67","49","0","0","0","1"
"916","d","3","1","1","20","49","15","0","0","0","1"
"12883","k","3","0","1","21","5","9","1","0","1","1"
"3561","k","3","0","1","22","33","60","0","0","1","1"
"5516","j","3","0","1","23","98","16","0","0","0","1"
"1641","j","3","0","1","24","96","47","1","0","0","1"
"1350","j","3","0","1","25","32","76","0","0","0","1"
"2310","j","3","0","1","26","35","47","0","0","0","1"
"1525","k","3","0","1","27","23","39","1","0","1","1"
"1016","k","3","0","1","28","18","69","0","0","1","1"
"2652","k","3","0","1","29","53","7","0","0","1","1"
"1003","k","0","0","-1","30","90","9","1","0","0","1"
"1301","k","3","0","1","31","92","61","0","0","1","1"
"1651","j","3","0","1","32","55","87","0","0","0","1"
"1381","k","3","0","1","33","29","54","1","0","1","1"
"2020","k","0","0","-1","34","84","38","1","0","0","1"
"1427","j","3","0","1","35","90","8","1","0","0","1"
"1589","k","3","0","1","36","6","68","0","0","1","1"
"1319","k","0","0","-1","37","60","79","1","0","0","1"
"1386","k","3","0","1","38","10","46","1","0","1","1"
"1329","k","0","0","-1","39","15","27","0","0","0","1"
"1096","k","3","0","1","40","64","1","1","0","1","1"
"7369","","","","","","","","","","",""
"6070","","","","","","","","","","",""
"null","null","-1","0","-1","43","40","55","0","0","0","1"
"1918","j","3","0","1","44","71","28","0","0","0","1"
"1341","d","2","1","0","45","3","45","0","0","0","1"
"1774","j","3","0","1","46","85","4","0","0","0","1"
"1723","f","2","1","0","47","80","27","0","0","0","1"
"null","null","-1","0","-1","48","79","73","1","0","0","1"
"747","d","2","1","0","49","21","89","1","0","0","1"
"1236","d","3","1","1","50","12","40","1","0","1","1"
"null","null","-1","0","-1","51","35","92","1","0","1","1"
"925","f","4","1","2","52","61","67","0","0","0","1"
"1447","k","3","0","1","53","41","1","0","0","1","1"
"null","null","-1","0","-1","54","29","59","0","0","1","1"
"null","null","-1","1","-1","55","19","54","0","0","1","1"
"null","null","-1","1","-1","56","81","84","1","0","1","1"
"1652","j","3","0","1","57","26","79","1","0","0","1"
"1503","f","2","1","0","58","36","0","1","0","1","1"
"1525","j","0","0","-1","59","39","8","1","0","1","1"
"1374","d","2","1","0","60","27","40","1","0","1","1"
"1266","d","2","1","0","61","93","64","1","0","0","1"
"null","null","-1","0","-1","62","39","87","0","0","1","1"
"1342","f","2","1","0","63","5","35","1","1","0","1"
"1188","f","2","1","0","64","77","85","0","1","0","1"
"1652","k","3","0","1","65","97","88","0","1","1","1"
"1152","f","4","1","2","66","31","84","0","1","0","1"
"1713","k","3","0","1","67","71","13","0","1","1","1"
"null","null","-1","0","-1","68","27","76","0","1","0","1"
"1305","k","3","0","1","69","54","18","1","1","1","1"
"null","null","-1","0","-1","70","28","64","1","1","1","1"
"1003","d","2","1","0","71","11","64","0","1","0","1"
"1349","j","0","0","-1","72","78","19","0","1","1","1"
"null","null","-1","0","-1","73","24","21","1","1","1","1"
"1079","f","2","1","0","74","79","31","0","1","1","1"
"1961","j","0","0","-1","75","99","43","1","1","1","1"
"null","null","-1","0","-1","76","93","0","1","1","0","1"
"1360","d","2","1","0","77","30","96","1","1","0","1"
"1131","d","2","1","0","78","46","57","1","1","1","1"
"1554","d","2","1","0","79","55","56","0","1","1","1"
"1570","j","3","0","1","80","3","40","0","1","0","1"
"null","null","-1","1","-1","81","82","70","1","1","0","1"
"977","d","2","1","0","82","95","66","1","1","0","1"
"null","null","-1","0","-1","83","46","18","0","2","0","1"
"1437","k","0","0","-1","84","9","35","0","2","0","1"
"1177","d","2","1","0","85","72","21","1","2","1","1"
"1197","f","2","1","0","86","56","18","0","2","0","1"
"918","d","2","1","0","87","65","13","0","2","0","1"
"1252","k","3","0","1","88","61","19","0","2","1","1"
"null","null","-1","0","-1","89","48","71","0","2","0","1"
"1745","j","0","0","-1","90","67","66","1","2","1","1"
"1336","k","3","0","1","91","6","32","1","2","1","1"
"null","null","-1","0","-1","92","1","47","1","2","0","1"
"null","null","-1","1","-1","93","74","83","0","2","0","1"
"1045","f","2","1","0","94","33","69","0","2","1","1"
"1237","k","0","0","-1","95","41","0","1","2","0","1"
"1130","d","2","1","0","96","3","2","0","2","1","1"
"1434","k","3","0","1","97","42","31","1","2","1","1"
"918","d","2","1","0","98","91","65","0","2","1","1"
"976","d","2","1","0","99","7","16","1","2","0","1"
"1373","k","3","0","1","100","41","26","1","2","1","1"
"915","f","4","1","2","101","67","68","1","2","0","1"
"null","null","-1","1","-1","102","30","28","1","2","1","1"
"null","null","-1","0","-1","103","30","59","1","3","0","1"
"1111","d","2","1","0","104","34","15","1","3","1","1"
"898","d","2","1","0","105","6","8","1","3","1","1"
"924","f","2","1","0","106","56","18","0","3","0","1"
"1814","k","3","0","1","107","68","18","1","3","1","1"
"931","f","3","1","1","108","1","77","0","3","0","1"
"1470","k","0","0","-1","109","78","58","0","3","0","1"
"null","null","-1","0","-1","110","62","10","1","3","0","1"
"1827","k","3","0","1","111","28","39","1","3","1","1"
"null","null","-1","0","-1","112","1","14","0","3","1","1"
"1989","j","3","0","1","113","32","95","1","3","0","1"
"null","null","-1","0","-1","114","27","15","0","3","1","1"
"1056","d","4","1","2","115","87","49","1","3","0","1"
"1028","d","4","1","2","116","96","51","1","3","0","1"
"910","d","4","1","2","117","9","0","0","3","1","1"
"937","d","3","1","1","118","82","35","1","3","1","1"
"1988","k","3","0","1","119","96","46","0","3","1","1"
"970","f","2","1","0","120","97","85","0","3","0","1"
"901","d","2","1","0","121","37","70","0","3","1","1"
"1323","j","3","0","1","122","47","51","0","3","0","1"
"1685","j","0","0","-1","123","28","65","0","4","1","1"
"1532","k","3","0","1","124","96","91","1","4","1","1"
"1177","d","2","1","0","125","37","2","0","4","0","1"
"1195","j","3","0","1","126","4","51","1","4","0","1"
"967","d","2","1","0","127","25","90","1","4","1","1"
"918","d","4","1","2","128","70","66","1","4","0","1"
"947","d","2","1","0","129","46","93","1","4","1","1"
"936","d","3","1","1","130","26","55","1","4","0","1"
"null","null","-1","0","-1","131","52","61","0","4","0","1"
"1053","d","2","1","0","132","27","71","0","4","1","1"
"736","f","2","1","0","133","1","80","0","4","1","1"
"1047","f","2","1","0","134","32","19","1","4","1","1"
"null","null","-1","0","-1","135","86","8","0","4","0","1"
"null","null","-1","0","-1","136","71","55","0","4","1","1"
"850","d","2","1","0","137","65","66","0","4","1","1"
"1670","j","3","0","1","138","28","15","1","4","0","1"
"null","null","-1","0","-1","139","16","38","1","4","0","1"
"1341","j","3","0","1","140","61","96","1","4","0","1"
"1934","k","0","0","-1","141","12","52","0","4","0","1"
"917","d","3","1","1","142","86","40","0","4","1","1"
"1067","d","3","1","1","143","75","90","1","5","0","1"
"1633","k","0","0","-1","144","98","12","1","5","0","1"
"1638","k","3","0","1","145","98","41","1","5","1","1"
"1138","f","2","1","0","146","17","42","0","5","1","1"
"1862","k","3","0","1","147","31","52","0","5","1","1"
"975","d","2","1","0","148","91","65","1","5","1","1"
"1700","k","0","0","-1","149","13","39","1","5","0","1"
"null","null","-1","0","-1","150","19","74","1","5","1","1"
"null","null","-1","0","-1","151","19","59","0","5","0","1"
"1135","j","3","0","1","152","95","34","1","5","0","1"
"840","d","2","1","0","153","46","98","0","5","0","1"
"1397","k","0","0","-1","154","95","64","0","5","0","1"
"839","f","3","1","1","155","35","21","0","5","0","1"
"1110","f","2","1","0","156","35","5","0","5","1","1"
"863","d","2","1","0","157","37","32","1","5","0","1"
"889","d","2","1","0","158","89","64","0","5","1","1"
"935","d","2","1","0","159","11","59","0","5","1","1"
"811","d","2","1","0","160","71","78","0","5","1","1"
"1249","k","0","0","-1","161","80","19","1","5","0","1"
"null","null","-1","0","-1","162","61","77","1","5","1","1"
"950","d","4","1","2","163","17","2","1","6","1","1"
"1259","d","2","1","0","164","15","30","0","6","0","1"
"1576","j","3","0","1","165","65","27","1","6","0","1"
"1084","d","3","1","1","166","71","70","0","6","0","1"
"1374","k","3","0","1","167","87","5","0","6","1","1"
"1776","j","3","0","1","168","34","37","1","6","0","1"
"837","d","2","1","0","169","69","33","1","6","1","1"
"1027","f","3","1","1","170","83","81","0","6","1","1"
"1267","k","0","0","-1","171","34","14","0","6","0","1"
"1028","d","2","1","0","172","2","83","1","6","1","1"
"1332","j","3","0","1","173","84","5","1","6","0","1"
"1603","j","0","0","-1","174","32","14","1","6","1","1"
"null","null","-1","1","-1","175","31","60","0","6","0","1"
"1100","j","0","0","-1","176","28","59","0","6","1","1"
"1934","k","3","0","1","177","20","53","0","6","1","1"
"null","null","-1","0","-1","178","63","84","0","6","1","1"
"1399","k","0","0","-1","179","67","80","1","6","0","1"
"926","d","2","1","0","180","5","38","1","6","0","1"
"1011","d","3","1","1","181","4","54","1","6","0","1"
"901","f","3","1","1","182","82","13","0","6","1","1"
"null","null","-1","1","-1","183","31","87","1","7","0","1"
"1370","f","2","1","0","184","26","76","0","7","1","1"
"null","null","-1","0","-1","185","10","24","0","7","1","1"
"1080","f","4","1","2","186","46","77","0","7","0","1"
"703","d","2","1","0","187","36","65","1","7","1","1"
"708","d","3","1","1","188","58","26","1","7","0","1"
"638","f","3","1","1","189","68","57","0","7","0","1"
"719","d","3","1","1","190","2","43","0","7","1","1"
"653","d","3","1","1","191","53","30","0","7","0","1"
"1388","j","3","0","1","192","10","27","1","7","0","1"
"1397","j","3","0","1","193","72","49","1","7","0","1"
"1519","k","3","0","1","194","40","11","1","7","1","1"
"1373","k","3","0","1","195","25","8","1","7","1","1"
"1387","k","3","0","1","196","84","0","1","7","1","1"
"1112","f","3","1","1","197","73","58","0","7","0","1"
"765","f","4","1","2","198","16","29","0","7","0","1"
"1230","k","0","0","-1","199","42","92","1","7","0","1"
"1507","k","3","0","1","200","34","40","1","7","1","1"
"1394","k","3","0","1","201","22","20","0","7","1","1"
"1399","k","3","0","1","202","40","49","0","7","1","1"
