"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"31404.600000023842","d","3","1","1","1","77","85","0","0","0","0"
"875.1000000238419","f","2","1","2","2","80","94","0","0","0","0"
"1492.6999999284744","d","2","1","2","3","74","12","0","0","0","0"
"2476.899999976158","f","2","1","2","4","37","25","0","0","0","0"
"1013.3999999761581","d","2","1","2","5","26","3","0","0","0","0"
"665.2000000476837","f","3","1","1","6","62","86","0","0","0","0"
"631.5","d","3","1","1","7","7","87","0","0","0","0"
"611.8000000715256","d","3","1","1","8","63","83","0","0","0","0"
"720.2000000476837","f","3","1","1","9","40","87","0","0","0","0"
"566.9000000953674","f","3","1","1","10","45","71","0","0","0","0"
"636.8000000715256","d","2","1","2","11","77","17","0","0","0","0"
"599.7000000476837","f","3","1","1","12","8","5","0","0","0","0"
"269","f","2","1","2","13","26","60","0","0","0","0"
"469.2999999523163","d","3","1","1","14","80","68","0","0","0","0"
"269.7000000476837","f","2","1","2","15","45","44","0","0","0","0"
"188","f","2","1","2","16","42","69","0","0","0","0"
"218.79999995231628","f","3","1","1","17","71","63","0","0","0","0"
"488.5","d","2","1","2","18","71","17","0","0","0","0"
"506.7000000476837","d","2","1","2","19","85","34","0","0","0","0"
"729.6000000238419","f","4","1","0","20","5","94","0","0","0","0"
"2663.6999999284744","k","0","0","-1","21","9","42","1","0","0","0"
"1250.8000000715256","j","3","0","1","22","46","23","1","0","0","0"
"3036.899999976158","j","3","0","1","23","46","15","1","0","0","0"
"3076","j","3","0","1","24","57","68","0","0","0","0"
"1813.8999999761581","k","3","0","1","25","76","82","1","0","1","0"
"1686.5","k","3","0","1","26","89","44","1","0","1","0"
"1528.9000000953674","j","3","0","1","27","47","17","0","0","0","0"
"2397.5","k","3","0","1","28","77","79","1","0","1","0"
"4960.399999976158","k","3","0","1","29","14","1","0","0","1","0"
"2710.899999976158","k","3","0","1","30","40","49","1","0","1","0"
"1355.7000000476837","k","3","0","1","31","99","35","0","0","1","0"
"1339.8999999761581","k","3","0","1","32","82","53","1","0","1","0"
"2988.5","k","0","0","-1","33","72","65","1","0","0","0"
"4594.399999976158","k","0","0","-1","34","37","12","0","0","0","0"
"1235.1000000238419","j","3","0","1","35","9","80","0","0","0","0"
"1611.5","k","0","0","-1","36","93","83","0","0","0","0"
"2269.2000000476837","k","3","0","1","37","72","41","0","0","1","0"
"1475.5","k","3","0","1","38","26","44","0","0","1","0"
"2477.399999976158","k","3","0","1","39","29","65","1","0","1","0"
"2188.7000000476837","j","3","0","1","40","25","18","1","0","0","0"
"47224.300000071526","","","","","","","","","","",""
"4017.899999976158","","","","","","","","","","",""
"null","null","-1","1","-1","43","49","45","0","0","1","0"
"1984.6999999284744","d","3","1","1","44","83","79","0","0","0","0"
"956.8999999761581","d","2","1","2","45","90","19","0","0","1","0"
"261","f","3","1","1","46","58","48","1","0","1","0"
"null","null","-1","0","-1","47","40","45","1","0","0","0"
"1402.8999999761581","k","0","0","-1","48","77","89","1","0","0","0"
"1327","d","2","1","2","49","46","64","0","0","1","0"
"1274.2000000476837","d","2","1","2","50","6","65","1","0","1","0"
"null","null","-1","0","-1","51","87","37","1","0","1","0"
"1536.4000000953674","k","0","0","-1","52","24","60","0","0","0","0"
"null","null","-1","0","-1","53","19","43","0","0","1","0"
"1180.1000000238419","d","3","1","1","54","49","82","1","0","0","0"
"857","k","3","0","1","55","32","90","1","0","1","0"
"859.3999999761581","d","2","1","2","56","34","33","1","0","0","0"
"1229.6999999284744","j","3","0","1","57","28","77","0","0","0","0"
"1249.3000000715256","k","3","0","1","58","62","47","0","0","1","0"
"1619.5","d","2","1","2","59","16","66","0","0","0","0"
"1361","j","3","0","1","60","98","70","0","0","0","0"
"1038.8999999761581","k","0","0","-1","61","93","96","1","0","0","0"
"1349.3999999761581","d","2","1","2","62","43","96","1","0","1","0"
"1571.1999999284744","k","3","0","1","63","86","76","0","1","1","0"
