"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"13908","f","2","1","0","1","6","49","0","0","0","1"
"2096","f","3","1","1","2","32","75","0","0","0","1"
"216","d","4","1","2","3","18","76","0","0","0","1"
"319","f","2","1","0","4","3","51","0","0","0","1"
"1194","f","3","1","1","5","64","76","0","0","0","1"
"933","d","2","1","0","6","78","73","0","0","0","1"
"806","f","4","1","2","7","8","41","0","0","0","1"
"976","f","3","1","1","8","78","23","0","0","0","1"
"1433","d","2","1","0","9","73","74","0","0","0","1"
"695","f","2","1","0","10","4","35","0","0","0","1"
"619","d","4","1","2","11","74","95","0","0","0","1"
"582","d","2","1","0","12","68","90","0","0","0","1"
"580","d","3","1","1","13","12","53","0","0","0","1"
"675","f","3","1","1","14","23","56","0","0","0","1"
"678","d","2","1","0","15","49","9","0","0","0","1"
"2155","f","2","1","0","16","62","18","0","0","0","1"
"1078","d","2","1","0","17","16","84","0","0","0","1"
"557","d","2","1","0","18","8","95","0","0","0","1"
"676","f","2","1","0","19","38","65","0","0","0","1"
"569","d","4","1","2","20","13","3","0","0","0","1"
"6966","k","0","0","-1","21","35","72","1","0","0","1"
"2549","j","0","0","-1","22","47","16","1","0","1","1"
"1908","k","0","0","-1","23","17","75","0","0","0","1"
"658","k","0","0","-1","24","29","55","1","0","0","1"
"697","k","0","0","-1","25","89","40","1","0","0","1"
"3182","k","3","0","1","26","54","57","1","0","1","1"
"1639","k","3","0","1","27","16","94","0","0","1","1"
"1892","j","0","0","-1","28","50","56","1","0","1","1"
"1767","k","0","0","-1","29","20","60","0","0","0","1"
"1842","k","3","0","1","30","45","65","1","0","1","1"
"1779","k","0","0","-1","31","10","44","1","0","0","1"
"1527","k","3","0","1","32","99","46","0","0","1","1"
"795","k","0","0","-1","33","57","15","0","0","0","1"
"1114","j","0","0","-1","34","86","36","0","0","1","1"
"1506","j","3","0","1","35","84","21","0","0","0","1"
"832","j","0","0","-1","36","97","76","1","0","1","1"
"1524","k","0","0","-1","37","40","9","0","0","0","1"
"802","j","3","0","1","38","31","6","0","0","0","1"
"1561","k","0","0","-1","39","46","59","0","0","0","1"
"1341","k","3","0","1","40","22","27","1","0","1","1"
"52165","","","","","","","","","","",""
"null","null","-1","0","-1","42","33","77","0","0","1","1"
"null","null","-1","0","-1","43","46","97","1","0","1","1"
"371","f","3","1","1","44","35","33","1","0","1","1"
"582","f","2","1","0","45","83","18","0","0","0","1"
"null","null","-1","0","-1","46","90","39","0","0","0","1"
"null","null","-1","0","-1","47","15","21","1","0","1","1"
"null","null","-1","0","-1","48","30","0","1","0","0","1"
"910","k","0","0","-1","49","58","66","0","0","0","1"
"1483","f","2","1","0","50","8","76","0","0","1","1"
"null","null","-1","0","-1","51","8","90","0","0","0","1"
"1296","f","3","1","1","52","55","97","1","0","1","1"
"1096","f","2","1","0","53","52","41","1","0","1","1"
"1038","d","4","1","2","54","99","11","1","0","0","1"
"1850","j","0","0","-1","55","94","12","1","0","1","1"
"1705","j","3","0","1","56","45","22","0","0","0","1"
"907","f","3","1","1","57","47","10","0","0","0","1"
"null","null","-1","1","-1","58","65","55","0","0","1","1"
"1633","f","4","1","2","59","76","77","1","0","0","1"
"1481","j","3","0","1","60","93","54","1","0","0","1"
"1052","f","3","1","1","61","87","56","0","0","1","1"
"1061","k","3","0","1","62","21","64","0","1","1","1"
"1352","j","3","0","1","63","48","6","0","1","0","1"
"1236","d","3","1","1","64","36","63","1","1","1","1"
"1545","j","3","0","1","65","12","62","0","1","0","1"
"1365","k","0","0","-1","66","85","15","0","1","0","1"
"null","null","-1","1","-1","67","31","33","1","1","1","1"
"1174","j","3","0","1","68","23","11","1","1","0","1"
"1174","f","2","1","0","69","75","27","0","1","1","1"
"1264","d","2","1","0","70","49","44","1","1","1","1"
"1020","f","2","1","0","71","71","55","0","1","0","1"
"1479","k","0","0","-1","72","62","78","0","1","0","1"
"1139","j","3","0","1","73","36","95","1","1","0","1"
"964","d","3","1","1","74","24","97","1","1","1","1"
"1593","f","3","1","1","75","95","44","0","1","0","1"
"1571","j","3","0","1","76","72","24","1","1","0","1"
"925","f","2","1","0","77","1","27","1","1","1","1"
"1243","j","0","0","-1","78","88","24","1","1","1","1"
"903","f","3","1","1","79","96","66","1","1","1","1"
"801","k","0","0","-1","80","66","38","0","1","0","1"
"687","d","2","1","0","81","35","28","0","1","1","1"
"1157","j","0","0","-1","82","24","33","0","2","1","1"
"967","k","3","0","1","83","25","61","0","2","1","1"
"1641","d","2","1","0","84","91","19","1","2","1","1"
"1586","j","3","0","1","85","96","54","0","2","0","1"
"800","f","3","1","1","86","21","78","0","2","0","1"
"1517","j","0","0","-1","87","98","59","1","2","1","1"
"1144","f","2","1","0","88","29","1","0","2","1","1"
"645","k","0","0","-1","89","80","81","0","2","0","1"
"644","d","3","1","1","90","24","7","1","2","0","1"
"null","null","-1","0","-1","91","99","61","0","2","0","1"
"1436","k","3","0","1","92","71","53","1","2","1","1"
"883","d","2","1","0","93","93","91","0","2","1","1"
"1298","f","3","1","1","94","36","62","1","2","1","1"
"1702","j","3","0","1","95","88","62","1","2","0","1"
"925","f","3","1","1","96","32","67","1","2","0","1"
"1482","f","3","1","1","97","67","41","1","2","0","1"
"1370","d","2","1","0","98","7","71","1","2","0","1"
"1246","k","3","0","1","99","93","10","1","2","1","1"
"1746","k","3","0","1","100","5","72","0","2","1","1"
"656","d","2","1","0","101","37","5","0","2","0","1"
"1456","d","2","1","0","102","18","3","1","3","1","1"
"1995","d","3","1","1","103","50","63","0","3","1","1"
