"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"30627.199999809265","d","2","1","2","1","33","75","0","0","0","0"
"63.19999980926514","f","3","1","1","2","67","6","0","0","0","0"
"121.20000076293945","f","2","1","2","3","46","73","0","0","0","0"
"95.69999980926514","f","3","1","1","4","90","20","0","0","0","0"
"55.69999980926514","d","2","1","2","5","37","16","0","0","0","0"
"134.39999961853027","d","2","1","2","6","14","90","0","0","0","0"
"81.5","d","3","1","1","7","99","55","0","0","0","0"
"61","f","2","1","2","8","84","76","0","0","0","0"
"0.19999980926513672","f","4","1","0","9","53","32","0","0","0","0"
"32.60000038146973","d","2","1","2","10","97","33","0","0","0","0"
"44563","d","4","1","0","11","3","50","0","0","0","0"
"47.60000038146973","f","2","1","2","12","4","21","0","0","0","0"
"10","d","2","1","2","13","26","44","0","0","0","0"
"191.19999980926514","d","3","1","1","14","10","31","0","0","0","0"
"23.5","d","2","1","2","15","49","98","0","0","0","0"
"200.5999994277954","f","3","1","1","16","69","26","0","0","0","0"
"4.5","f","2","1","2","17","26","8","0","0","0","0"
"63.30000019073486","f","4","1","0","18","43","66","0","0","0","0"
"47.89999961853027","d","3","1","1","19","95","42","0","0","0","0"
"50.80000019073486","f","2","1","2","20","44","69","0","0","0","0"
"3208.699999809265","j","0","0","-1","21","26","74","1","0","1","0"
"136.89999961853027","j","3","0","1","22","8","55","1","0","0","0"
"0.20000076293945312","k","0","0","-1","23","61","85","1","0","0","0"
"119.39999961853027","j","0","0","-1","24","17","79","1","0","1","0"
"96.39999961853027","k","0","0","-1","25","43","24","1","0","0","0"
"158.19999980926514","k","0","0","-1","26","91","68","0","0","0","0"
"160.0999994277954","j","3","0","1","27","74","0","1","0","0","0"
"55","j","3","0","1","28","67","46","1","0","0","0"
"21.90000057220459","k","3","0","1","29","97","61","0","0","1","0"
"23.40000057220459","k","3","0","1","30","49","10","0","0","1","0"
"26.899999618530273","j","3","0","1","31","44","55","0","0","0","0"
"1.7000007629394531","j","0","0","-1","32","69","10","0","0","1","0"
"6.600000381469727","j","0","0","-1","33","98","81","0","0","1","0"
"27.300000190734863","k","3","0","1","34","41","62","0","0","1","0"
"19.700000762939453","j","0","0","-1","35","97","76","0","0","1","0"
"41","j","3","0","1","36","62","81","0","0","0","0"
"41.60000038146973","j","0","0","-1","37","11","2","1","0","1","0"
"20063.39999961853","k","3","0","1","38","59","94","0","0","1","0"
"25.300000190734863","j","0","0","-1","39","17","6","1","0","1","0"
"42.69999980926514","j","3","0","1","40","7","91","1","0","0","0"
"6373","","","","","","","","","","",""
"2692.3999996185303","","","","","","","","","","",""
"null","null","-1","1","-1","43","50","61","0","0","1","0"
"null","null","-1","0","-1","44","34","10","1","0","0","0"
"null","null","-1","0","-1","45","20","28","1","0","0","0"
"null","null","-1","0","-1","46","70","5","0","0","0","0"
"null","null","-1","0","-1","47","5","56","1","0","0","0"
"null","null","-1","1","-1","48","53","5","0","0","1","0"
"null","null","-1","1","-1","49","90","73","1","0","1","0"
"null","null","-1","1","-1","50","96","55","1","0","1","0"
"null","null","-1","0","-1","51","36","68","1","0","1","0"
"null","null","-1","0","-1","52","39","49","1","0","0","0"
"null","null","-1","0","-1","53","48","49","1","0","1","0"
"null","null","-1","0","-1","54","49","14","0","0","1","0"
"null","null","-1","1","-1","55","3","79","0","0","1","0"
"null","null","-1","0","-1","56","46","65","0","0","1","0"
"null","null","-1","1","-1","57","24","92","1","0","0","0"
"null","null","-1","1","-1","58","72","32","0","0","0","0"
"null","null","-1","1","-1","59","81","27","0","0","0","0"
"null","null","-1","0","-1","60","52","30","0","0","0","0"
"null","null","-1","1","-1","61","47","68","1","0","0","0"
"null","null","-1","1","-1","62","82","26","0","0","1","0"
"null","null","-1","1","-1","63","24","23","1","1","0","0"
"null","null","-1","0","-1","64","3","8","1","1","1","0"
"null","null","-1","1","-1","65","61","6","0","1","0","0"
"null","null","-1","0","-1","66","10","2","1","1","1","0"
"null","null","-1","0","-1","67","78","96","0","1","0","0"
"null","null","-1","0","-1","68","8","21","0","1","1","0"
"null","null","-1","1","-1","69","73","96","0","1","0","0"
"null","null","-1","0","-1","70","61","11","0","1","1","0"
"null","null","-1","0","-1","71","18","33","0","1","0","0"
"null","null","-1","1","-1","72","76","51","1","1","0","0"
"null","null","-1","1","-1","73","84","76","0","1","1","0"
"null","null","-1","1","-1","74","77","95","1","1","0","0"
"null","null","-1","0","-1","75","77","84","1","1","1","0"
"null","null","-1","1","-1","76","66","16","1","1","1","0"
"null","null","-1","0","-1","77","31","70","1","1","0","0"
"null","null","-1","1","-1","78","40","18","0","1","1","0"
"null","null","-1","1","-1","79","74","19","0","1","0","0"
"null","null","-1","0","-1","80","51","75","1","1","1","0"
"null","null","-1","0","-1","81","23","21","0","1","0","0"
"null","null","-1","1","-1","82","89","64","1","1","1","0"
"null","null","-1","0","-1","83","67","24","0","2","1","0"
"null","null","-1","0","-1","84","27","46","1","2","0","0"
"null","null","-1","1","-1","85","64","81","1","2","0","0"
"null","null","-1","0","-1","86","75","70","1","2","0","0"
"null","null","-1","0","-1","87","10","79","1","2","0","0"
"null","null","-1","1","-1","88","38","49","1","2","0","0"
"null","null","-1","1","-1","89","47","23","0","2","1","0"
"null","null","-1","0","-1","90","77","59","1","2","1","0"
"null","null","-1","0","-1","91","46","39","1","2","1","0"
"null","null","-1","0","-1","92","8","36","1","2","1","0"
"null","null","-1","1","-1","93","93","1","0","2","1","0"
"null","null","-1","0","-1","94","27","48","0","2","1","0"
"null","null","-1","1","-1","95","64","34","0","2","0","0"
"null","null","-1","1","-1","96","29","66","0","2","1","0"
"null","null","-1","0","-1","97","76","10","1","2","0","0"
"null","null","-1","1","-1","98","89","91","0","2","0","0"
"null","null","-1","1","-1","99","27","5","0","2","0","0"
"null","null","-1","0","-1","100","70","25","1","2","0","0"
"null","null","-1","1","-1","101","64","2","0","2","1","0"
"null","null","-1","1","-1","102","11","55","0","2","1","0"
"null","null","-1","1","-1","103","65","18","0","3","1","0"
"null","null","-1","1","-1","104","19","48","0","3","0","0"
"null","null","-1","0","-1","105","96","58","0","3","1","0"
"null","null","-1","0","-1","106","53","65","0","3","0","0"
"null","null","-1","1","-1","107","13","75","1","3","1","0"
"null","null","-1","0","-1","108","74","68","1","3","1","0"
"null","null","-1","0","-1","109","24","98","0","3","0","0"
"null","null","-1","0","-1","110","95","85","0","3","1","0"
"null","null","-1","1","-1","111","50","59","1","3","0","0"
"null","null","-1","0","-1","112","80","0","1","3","0","0"
"null","null","-1","1","-1","113","3","76","1","3","1","0"
"null","null","-1","1","-1","114","32","19","1","3","0","0"
"null","null","-1","1","-1","115","63","49","1","3","0","0"
"null","null","-1","1","-1","116","38","35","0","3","1","0"
"null","null","-1","0","-1","117","37","61","1","3","0","0"
"null","null","-1","0","-1","118","54","5","0","3","1","0"
"null","null","-1","0","-1","119","87","2","1","3","1","0"
"null","null","-1","1","-1","120","51","74","0","3","0","0"
"null","null","-1","1","-1","121","38","31","0","3","1","0"
"null","null","-1","0","-1","122","19","93","1","3","0","0"
"null","null","-1","1","-1","123","94","74","1","4","1","0"
"null","null","-1","0","-1","124","77","12","0","4","1","0"
"null","null","-1","0","-1","125","53","74","1","4","1","0"
"null","null","-1","1","-1","126","49","85","0","4","0","0"
"null","null","-1","0","-1","127","95","25","1","4","1","0"
"null","null","-1","0","-1","128","49","15","0","4","1","0"
"null","null","-1","1","-1","129","87","68","0","4","1","0"
"null","null","-1","0","-1","130","2","91","0","4","0","0"
"null","null","-1","0","-1","131","87","21","0","4","0","0"
"null","null","-1","1","-1","132","69","64","1","4","1","0"
"null","null","-1","0","-1","133","44","88","1","4","1","0"
"null","null","-1","1","-1","134","79","39","0","4","1","0"
"null","null","-1","0","-1","135","3","35","1","4","1","0"
"null","null","-1","1","-1","136","41","1","1","4","0","0"
"null","null","-1","0","-1","137","69","28","0","4","0","0"
"null","null","-1","1","-1","138","56","4","1","4","0","0"
"null","null","-1","1","-1","139","2","51","1","4","0","0"
"null","null","-1","1","-1","140","55","65","1","4","0","0"
"null","null","-1","0","-1","141","25","26","0","4","0","0"
"null","null","-1","1","-1","142","90","8","0","4","0","0"
"null","null","-1","1","-1","143","65","29","1","5","1","0"
"null","null","-1","1","-1","144","14","37","1","5","0","0"
"null","null","-1","0","-1","145","72","78","1","5","1","0"
"null","null","-1","0","-1","146","81","67","0","5","0","0"
"null","null","-1","0","-1","147","88","37","1","5","0","0"
"null","null","-1","0","-1","148","30","98","0","5","0","0"
"null","null","-1","0","-1","149","87","93","0","5","1","0"
"null","null","-1","0","-1","150","22","11","1","5","0","0"
"null","null","-1","1","-1","151","2","13","1","5","0","0"
"null","null","-1","0","-1","152","8","31","0","5","1","0"
"null","null","-1","1","-1","153","13","59","0","5","1","0"
"null","null","-1","1","-1","154","62","63","0","5","0","0"
"null","null","-1","1","-1","155","37","23","0","5","1","0"
"null","null","-1","1","-1","156","66","10","0","5","0","0"
"null","null","-1","0","-1","157","69","35","1","5","0","0"
"null","null","-1","0","-1","158","88","59","1","5","1","0"
"null","null","-1","0","-1","159","33","28","0","5","1","0"
"null","null","-1","1","-1","160","15","42","0","5","1","0"
"null","null","-1","1","-1","161","30","0","1","5","0","0"
"null","null","-1","1","-1","162","23","69","1","5","1","0"
"null","null","-1","1","-1","163","29","35","1","6","0","0"
"null","null","-1","0","-1","164","72","32","0","6","1","0"
"null","null","-1","1","-1","165","54","35","1","6","1","0"
"null","null","-1","0","-1","166","99","55","0","6","1","0"
"null","null","-1","1","-1","167","88","15","0","6","0","0"
"null","null","-1","1","-1","168","86","82","0","6","1","0"
"null","null","-1","0","-1","169","80","95","1","6","1","0"
"null","null","-1","1","-1","170","26","34","0","6","1","0"
"null","null","-1","1","-1","171","6","21","0","6","1","0"
"null","null","-1","1","-1","172","16","92","0","6","1","0"
"null","null","-1","1","-1","173","21","12","1","6","0","0"
"null","null","-1","0","-1","174","98","77","0","6","0","0"
"null","null","-1","0","-1","175","27","24","1","6","0","0"
"null","null","-1","0","-1","176","15","26","1","6","0","0"
"null","null","-1","1","-1","177","62","69","0","6","0","0"
"null","null","-1","0","-1","178","96","97","1","6","1","0"
"null","null","-1","1","-1","179","85","6","0","6","0","0"
"null","null","-1","0","-1","180","40","60","1","6","1","0"
"null","null","-1","0","-1","181","83","35","1","6","0","0"
"null","null","-1","0","-1","182","95","92","1","6","0","0"
"null","null","-1","0","-1","183","9","6","0","7","0","0"
"null","null","-1","0","-1","184","49","71","1","7","1","0"
"null","null","-1","0","-1","185","97","3","0","7","1","0"
"null","null","-1","0","-1","186","3","36","1","7","0","0"
"null","null","-1","1","-1","187","44","83","1","7","1","0"
"null","null","-1","0","-1","188","25","47","1","7","1","0"
"null","null","-1","1","-1","189","60","34","1","7","1","0"
"null","null","-1","1","-1","190","95","98","0","7","0","0"
"null","null","-1","1","-1","191","57","60","0","7","0","0"
"null","null","-1","0","-1","192","70","23","0","7","0","0"
"null","null","-1","0","-1","193","25","3","1","7","0","0"
"null","null","-1","0","-1","194","98","54","1","7","1","0"
"null","null","-1","1","-1","195","27","95","0","7","1","0"
"null","null","-1","0","-1","196","72","73","0","7","0","0"
"null","null","-1","1","-1","197","37","13","1","7","1","0"
"null","null","-1","0","-1","198","68","90","0","7","0","0"
"null","null","-1","1","-1","199","77","95","1","7","1","0"
"null","null","-1","1","-1","200","6","88","1","7","1","0"
"null","null","-1","1","-1","201","70","60","0","7","0","0"
"null","null","-1","1","-1","202","95","50","0","7","0","0"
"null","null","-1","0","-1","203","92","85","0","8","0","0"
"null","null","-1","0","-1","204","99","87","1","8","0","0"
"null","null","-1","0","-1","205","90","85","1","8","1","0"
