"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"11174.400000035763","d","4","1","1","1","90","72","0","0","0","3"
"3315.099999964237","f","2","1","2","2","28","68","0","0","0","3"
"765.6999999880791","d","2","1","2","3","75","19","0","0","0","3"
"2260.100000023842","d","2","1","2","4","49","46","0","0","0","3"
"801.1999999880791","f","2","1","2","5","40","77","0","0","0","3"
"810.3000000119209","d","2","1","2","6","47","16","0","0","0","3"
"134.39999997615814","d","2","1","2","7","38","42","0","0","0","3"
"355.9000000357628","f","3","1","0","8","34","52","0","0","0","3"
"76.5","f","2","1","2","9","40","90","0","0","0","3"
"284.39999997615814","f","2","1","2","10","30","95","0","0","0","3"
"840.5","f","2","1","2","11","8","10","0","0","0","3"
"435.5","f","3","1","0","12","92","81","0","0","0","3"
"395.89999997615814","f","3","1","0","13","73","78","0","0","0","3"
"4635.600000023842","d","3","1","0","14","54","88","0","0","0","3"
"820.8000000119209","f","3","1","0","15","3","21","0","0","0","3"
"3055.099999964237","d","4","1","1","16","2","13","0","0","0","3"
"1026","f","2","1","2","17","96","19","0","0","0","3"
"1099.300000011921","d","2","1","2","18","85","8","0","0","0","3"
"2266.600000023842","d","2","1","2","19","15","32","0","0","0","3"
"935.9000000357628","f","2","1","2","20","32","41","0","0","0","3"
"2855.100000023842","k","3","0","0","21","51","50","1","0","1","3"
"4274.900000035763","k","3","0","0","22","70","10","0","0","1","3"
"2514.600000023842","j","3","0","0","23","65","60","0","0","0","3"
"5046","k","0","0","-1","24","38","23","0","0","0","3"
"1360.3999999761581","j","3","0","0","25","45","7","0","0","0","3"
"1735.199999988079","k","3","0","0","26","54","41","0","0","1","3"
"1915.800000011921","j","3","0","0","27","1","72","1","0","0","3"
"2395.800000011921","j","0","0","-1","28","20","60","1","0","1","3"
"3375.5","j","3","0","0","29","16","69","1","0","0","3"
"1855.300000011921","j","3","0","0","30","23","88","1","0","0","3"
"1256.0999999642372","j","3","0","0","31","65","51","1","0","0","3"
"1693.2999999523163","k","3","0","0","32","81","12","1","0","1","3"
"1635.7999999523163","j","0","0","-1","33","91","46","1","0","1","3"
"1805.5","j","0","0","-1","34","61","74","1","0","1","3"
"2255.199999988079","k","3","0","0","35","58","0","1","0","1","3"
"2494.899999976158","k","3","0","0","36","92","65","0","0","1","3"
"2133.400000035763","j","3","0","0","37","85","51","0","0","0","3"
"2721.100000023842","j","3","0","0","38","77","75","1","0","0","3"
"3574.899999976158","k","3","0","0","39","92","57","0","0","1","3"
"2334.899999976158","j","3","0","0","40","83","45","0","0","0","3"
"9468.600000023842","","","","","","","","","","",""
"6537.699999988079","","","","","","","","","","",""
"5799.200000047684","","","","","","","","","","",""
"3389.2000000476837","","","","","","","","","","",""
"null","null","-1","1","-1","45","41","2","0","0","1","3"
"1485.199999988079","k","0","0","-1","46","65","40","0","0","0","3"
"null","null","-1","0","-1","47","56","78","0","0","0","3"
"1667.300000011921","d","3","1","0","48","8","42","1","0","1","3"
"null","null","-1","0","-1","49","80","17","1","0","1","3"
"null","null","-1","0","-1","50","64","13","0","0","1","3"
"1421.5","k","3","0","0","51","74","32","1","0","1","3"
"null","null","-1","1","-1","52","62","22","0","0","0","3"
"1558.2000000476837","k","0","0","-1","53","82","38","0","0","0","3"
"null","null","-1","1","-1","54","83","62","1","0","0","3"
"null","null","-1","1","-1","55","75","56","1","0","1","3"
"null","null","-1","1","-1","56","26","95","0","0","0","3"
"1518.0999999642372","j","0","0","-1","57","51","15","1","0","1","3"
"null","null","-1","1","-1","58","22","40","0","0","0","3"
"1145.3999999761581","k","0","0","-1","59","26","79","1","0","0","3"
"1277.4000000357628","d","2","1","2","60","69","53","1","0","1","3"
"null","null","-1","1","-1","61","90","54","0","0","1","3"
"1339.4000000357628","k","0","0","-1","62","67","15","1","0","0","3"
"1009.7999999523163","k","0","0","-1","63","81","70","1","0","0","3"
"1470.300000011921","d","2","1","2","64","59","64","0","0","1","3"
"null","null","-1","0","-1","65","85","87","1","1","1","3"
"null","null","-1","1","-1","66","51","3","0","1","1","3"
"1945.5","k","0","0","-1","67","96","30","1","1","0","3"
"1969.0999999642372","j","3","0","0","68","77","38","0","1","0","3"
"1366.199999988079","j","0","0","-1","69","82","11","1","1","1","3"
"null","null","-1","0","-1","70","53","79","0","1","1","3"
"null","null","-1","1","-1","71","51","0","1","1","0","3"
"null","null","-1","0","-1","72","56","31","0","1","1","3"
"null","null","-1","1","-1","73","99","59","1","1","1","3"
"1645.300000011921","f","2","1","2","74","51","1","0","1","0","3"
"null","null","-1","1","-1","75","74","51","0","1","1","3"
"1555.5","k","0","0","-1","76","81","87","1","1","0","3"
"1607.300000011921","j","3","0","0","77","54","66","0","1","0","3"
"null","null","-1","1","-1","78","43","69","0","1","0","3"
"null","null","-1","1","-1","79","9","40","1","1","1","3"
"1647.5","j","3","0","0","80","36","29","0","1","0","3"
"null","null","-1","1","-1","81","86","19","1","1","1","3"
"1712.3999999761581","d","3","1","0","82","56","46","1","1","1","3"
"1475.1000000238419","j","3","0","0","83","98","19","1","1","0","3"
"null","null","-1","1","-1","84","14","37","0","1","0","3"
"1432.3999999761581","d","2","1","2","85","54","65","1","2","0","3"
"1269.7000000476837","f","2","1","2","86","27","11","1","2","0","3"
"1729.7999999523163","k","3","0","0","87","27","17","0","2","1","3"
"1273.5999999642372","d","2","1","2","88","24","89","0","2","0","3"
"1303.5","f","4","1","1","89","54","4","0","2","0","3"
"1028.4000000357628","d","2","1","2","90","25","48","1","2","0","3"
"1609.9000000357628","d","2","1","2","91","25","14","1","2","1","3"
"1869.6000000238419","k","3","0","0","92","76","27","1","2","1","3"
"null","null","-1","0","-1","93","67","3","0","2","1","3"
"1698.6000000238419","f","2","1","2","94","32","62","1","2","0","3"
"1721","k","0","0","-1","95","69","75","1","2","0","3"
"1596.5","d","2","1","2","96","75","70","0","2","1","3"
"1104.199999988079","j","0","0","-1","97","60","30","1","2","1","3"
"1367.9000000357628","k","0","0","-1","98","29","25","0","2","0","3"
"1247.6000000238419","f","3","1","0","99","1","31","0","2","1","3"
"1665.4000000357628","j","3","0","0","100","56","4","0","2","0","3"
"1259.300000011921","f","4","1","1","101","34","90","0","2","1","3"
"1979.300000011921","k","3","0","0","102","20","61","1","2","1","3"
"1729.199999988079","k","3","0","0","103","8","10","0","2","1","3"
"null","null","-1","0","-1","104","24","38","1","2","0","3"
"1951.3999999761581","j","0","0","-1","105","11","6","0","3","1","3"
"1621.6000000238419","k","3","0","0","106","72","38","1","3","1","3"
"1348.1000000238419","f","2","1","2","107","62","51","0","3","0","3"
"1304.1000000238419","f","4","1","1","108","65","61","0","3","0","3"
"1321.300000011921","f","2","1","2","109","23","39","1","3","0","3"
"1619.800000011921","j","3","0","0","110","65","78","1","3","0","3"
"null","null","-1","1","-1","111","71","8","1","3","0","3"
"1636.1000000238419","f","2","1","2","112","78","38","1","3","1","3"
"1726.5","k","3","0","0","113","52","30","1","3","1","3"
"1920.1000000238419","j","3","0","0","114","43","41","0","3","0","3"
"1178.300000011921","f","2","1","2","115","7","57","1","3","0","3"
"1758.5999999642372","j","0","0","-1","116","17","6","1","3","1","3"
"1750.7999999523163","j","3","0","0","117","5","40","0","3","0","3"
"1214.699999988079","f","2","1","2","118","78","91","0","3","1","3"
"1385.3999999761581","j","0","0","-1","119","97","59","0","3","1","3"
"1208.2999999523163","f","2","1","2","120","40","78","0","3","0","3"
"1509.5","f","2","1","2","121","15","32","1","3","1","3"
"1786.1000000238419","k","3","0","0","122","76","78","0","3","1","3"
"857.5","k","3","0","0","123","79","1","1","3","1","3"
"1180.300000011921","f","2","1","2","124","66","33","0","3","0","3"
