"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"1817","d","2","1","1","1","80","76","0","0","0","5"
"2521","d","3","1","2","2","67","27","0","0","0","5"
"2517","d","3","1","2","3","33","72","0","0","0","5"
"124126","d","2","1","1","4","10","59","0","0","0","5"
"66","d","3","1","2","5","75","30","0","0","0","5"
"55","d","2","1","1","6","18","80","0","0","0","5"
"69","f","3","1","2","7","88","94","0","0","0","5"
"75","f","2","1","1","8","10","70","0","0","0","5"
"105","f","3","1","2","9","92","94","0","0","0","5"
"14","f","2","1","1","10","58","62","0","0","0","5"
"115","d","4","1","0","11","4","73","0","0","0","5"
"18","f","3","1","2","12","35","31","0","0","0","5"
"129","f","3","1","2","13","57","23","0","0","0","5"
"27","d","3","1","2","14","29","65","0","0","0","5"
"77","d","3","1","2","15","77","33","0","0","0","5"
"38","d","2","1","1","16","75","44","0","0","0","5"
"183","f","2","1","1","17","61","24","0","0","0","5"
"60","f","4","1","0","18","9","29","0","0","0","5"
"153","f","4","1","0","19","53","92","0","0","0","5"
"203","f","2","1","1","20","53","71","0","0","0","5"
"9603","k","3","0","2","21","58","62","0","0","1","5"
"1613","k","3","0","2","22","62","25","1","0","1","5"
"1689","k","3","0","2","23","39","90","0","0","1","5"
"2035","k","3","0","2","24","73","61","1","0","1","5"
"5350","k","0","0","-1","25","32","92","1","0","0","5"
"3342","k","3","0","2","26","13","8","0","0","1","5"
"5404","k","3","0","2","27","84","88","1","0","1","5"
"3463","k","0","0","-1","28","38","2","1","0","0","5"
"3404","k","0","0","-1","29","54","98","1","0","0","5"
"1537","k","0","0","-1","30","63","67","1","0","0","5"
"2005","k","0","0","-1","31","44","49","1","0","0","5"
"3773","j","3","0","2","32","36","32","1","0","0","5"
"2004","j","3","0","2","33","60","57","0","0","0","5"
"24","j","0","0","-1","34","54","95","1","0","1","5"
"177","j","0","0","-1","35","8","77","0","0","1","5"
"164","j","3","0","2","36","2","86","0","0","0","5"
"77","j","3","0","2","37","16","42","0","0","0","5"
"16","j","0","0","-1","38","18","78","0","0","1","5"
"195","j","3","0","2","39","96","60","1","0","0","5"
"138","j","0","0","-1","40","11","21","0","0","1","5"
"3811","","","","","","","","","","",""
"2780","","","","","","","","","","",""
"null","null","-1","0","-1","43","25","64","1","0","1","5"
"null","null","-1","1","-1","44","45","89","0","0","0","5"
"null","null","-1","1","-1","45","83","23","0","0","1","5"
"null","null","-1","1","-1","46","6","18","1","0","0","5"
"null","null","-1","1","-1","47","34","64","1","0","1","5"
"null","null","-1","0","-1","48","57","58","1","0","1","5"
"null","null","-1","0","-1","49","67","92","1","0","0","5"
"null","null","-1","1","-1","50","76","93","0","0","0","5"
"null","null","-1","1","-1","51","22","37","0","0","1","5"
"null","null","-1","1","-1","52","35","72","1","0","0","5"
"null","null","-1","0","-1","53","61","43","1","0","0","5"
"null","null","-1","1","-1","54","60","88","0","0","1","5"
"null","null","-1","0","-1","55","65","38","1","0","1","5"
"null","null","-1","0","-1","56","2","28","0","0","0","5"
"null","null","-1","0","-1","57","29","65","0","0","1","5"
"null","null","-1","1","-1","58","60","45","0","0","1","5"
"null","null","-1","0","-1","59","97","2","0","0","0","5"
"null","null","-1","1","-1","60","20","34","1","0","0","5"
"null","null","-1","0","-1","61","14","54","1","0","1","5"
"null","null","-1","0","-1","62","87","4","0","0","0","5"
"75","f","4","1","0","63","57","12","0","1","0","5"
"281","j","0","0","-1","64","53","69","1","1","1","5"
"null","null","-1","0","-1","65","67","60","0","1","0","5"
"null","null","-1","0","-1","66","38","80","0","1","1","5"
"null","null","-1","1","-1","67","67","26","0","1","0","5"
"null","null","-1","0","-1","68","44","82","1","1","1","5"
"null","null","-1","0","-1","69","6","8","1","1","1","5"
"1843","d","2","1","1","70","8","7","0","1","1","5"
"null","null","-1","0","-1","71","87","26","0","1","0","5"
"null","null","-1","0","-1","72","38","57","0","1","0","5"
"1603","k","3","0","2","73","45","43","1","1","1","5"
"1759","k","3","0","2","74","16","86","1","1","1","5"
"null","null","-1","1","-1","75","22","67","1","1","1","5"
"1330","d","3","1","2","76","67","57","0","1","0","5"
