"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"7098","d","3","1","1","1","94","91","0","0","0","1"
"1099.9000005722046","f","2","1","0","2","72","89","0","0","0","1"
"621.8000001907349","f","3","1","1","3","15","67","0","0","0","1"
"773.6000003814697","d","4","1","2","4","13","36","0","0","0","1"
"676.1000003814697","d","3","1","1","5","98","91","0","0","0","1"
"835.6999998092651","d","4","1","2","6","10","72","0","0","0","1"
"721.8999996185303","f","3","1","1","7","76","62","0","0","0","1"
"636.3000001907349","d","2","1","0","8","66","31","0","0","0","1"
"855.8999996185303","d","3","1","1","9","1","49","0","0","0","1"
"605","d","3","1","1","10","20","39","0","0","0","1"
"699.3000001907349","d","3","1","1","11","49","54","0","0","0","1"
"616.3000001907349","f","3","1","1","12","16","75","0","0","0","1"
"725.6999998092651","d","2","1","0","13","15","73","0","0","0","1"
"690.4000005722046","f","2","1","0","14","2","96","0","0","0","1"
"709.3999996185303","d","3","1","1","15","58","5","0","0","0","1"
"684.6999998092651","f","2","1","0","16","5","36","0","0","0","1"
"620.5","f","4","1","2","17","66","9","0","0","0","1"
"637.1999998092651","d","4","1","2","18","9","93","0","0","0","1"
"532.3999996185303","d","2","1","0","19","79","76","0","0","0","1"
"330.5999994277954","d","2","1","0","20","48","45","0","0","0","1"
"509.8999996185303","k","3","0","1","21","42","14","0","0","1","1"
"738.6999998092651","j","3","0","1","22","97","72","0","0","0","1"
"1488.2000007629395","j","0","0","-1","23","15","82","0","0","1","1"
"1270.1999998092651","k","3","0","1","24","64","79","0","0","1","1"
"1762.9000005722046","j","0","0","-1","25","28","0","1","0","1","1"
"1364.3999996185303","k","3","0","1","26","96","83","0","0","1","1"
"6100","j","3","0","1","27","77","33","1","0","0","1"
"1835.8000001907349","j","3","0","1","28","60","57","0","0","0","1"
"1494.5999994277954","k","3","0","1","29","90","11","0","0","1","1"
"1131.8000001907349","j","0","0","-1","30","31","32","0","0","1","1"
"1728.3999996185303","k","0","0","-1","31","20","92","1","0","0","1"
"706.8000001907349","j","3","0","1","32","3","49","0","0","0","1"
"1039.1000003814697","k","3","0","1","33","72","95","1","0","1","1"
"1190.4000005722046","j","3","0","1","34","66","23","0","0","0","1"
"1360.9000005722046","j","0","0","-1","35","35","94","1","0","1","1"
"1120.1000003814697","k","0","0","-1","36","65","80","1","0","0","1"
"963.5","k","0","0","-1","37","73","43","1","0","0","1"
"553.3000001907349","j","3","0","1","38","4","78","1","0","0","1"
"705.4000005722046","k","0","0","-1","39","59","42","1","0","0","1"
"430.3999996185303","j","0","0","-1","40","57","10","1","0","1","1"
"12154.199999809265","","","","","","","","","","",""
"11824.699999809265","","","","","","","","","","",""
"3546.800000190735","","","","","","","","","","",""
"3330.1000003814697","","","","","","","","","","",""
"null","null","-1","0","-1","45","84","33","1","0","1","1"
"989.5","j","3","0","1","46","16","65","0","0","0","1"
"null","null","-1","1","-1","47","48","53","0","0","1","1"
"1806.7999992370605","d","4","1","2","48","43","27","0","0","0","1"
"1284.5","j","0","0","-1","49","26","19","1","0","1","1"
"1069.6999998092651","k","0","0","-1","50","58","68","1","0","0","1"
"1345.3000001907349","d","2","1","0","51","6","47","0","0","0","1"
"1633.1000003814697","f","4","1","2","52","20","75","1","0","0","1"
"1537.6999998092651","f","4","1","2","53","97","74","0","0","0","1"
"1467.8000001907349","f","3","1","1","54","37","32","0","0","1","1"
"227.69999980926514","d","4","1","2","55","49","34","1","0","1","1"
"1322.4000005722046","j","0","0","-1","56","90","44","0","0","1","1"
"954.5","j","0","0","-1","57","27","52","1","0","1","1"
"828","k","0","0","-1","58","8","35","1","0","0","1"
"867","j","3","0","1","59","48","77","0","0","0","1"
"783.6000003814697","j","0","0","-1","60","73","23","0","0","1","1"
"1210.3000001907349","j","3","0","1","61","53","91","1","0","0","1"
"1827.4000005722046","f","3","1","1","62","8","66","1","0","1","1"
"1438.3000001907349","f","3","1","1","63","73","88","1","0","1","1"
"838.6999998092651","f","4","1","2","64","65","33","0","0","0","1"
"1300.8999996185303","j","3","0","1","65","81","9","1","1","0","1"
"1575.9000005722046","f","2","1","0","66","2","40","0","1","1","1"
"1509.8999996185303","d","2","1","0","67","18","36","1","1","0","1"
"938.6999998092651","f","4","1","2","68","11","38","1","1","1","1"
"540","d","4","1","2","69","66","93","1","1","1","1"
"1625.3000001907349","j","3","0","1","70","28","59","0","1","0","1"
"1484.6000003814697","f","2","1","0","71","49","66","1","1","0","1"
"1190.6999998092651","j","0","0","-1","72","85","11","0","1","1","1"
"1056.6999998092651","d","3","1","1","73","25","11","1","1","1","1"
"1472.6000003814697","j","3","0","1","74","99","48","0","1","0","1"
"1015.6999998092651","d","3","1","1","75","21","95","0","1","1","1"
"1087.6000003814697","k","0","0","-1","76","53","77","1","1","0","1"
"902.1999998092651","f","3","1","1","77","82","97","1","1","0","1"
"1430.7000007629395","d","2","1","0","78","90","27","1","1","0","1"
"1039.8999996185303","j","3","0","1","79","14","22","0","1","0","1"
"1395.1999998092651","d","2","1","0","80","5","62","0","1","1","1"
"902","j","0","0","-1","81","58","21","0","1","1","1"
"null","null","-1","0","-1","82","45","6","1","1","0","1"
"1112.8999996185303","j","0","0","-1","83","32","34","0","1","1","1"
"1621.6999998092651","j","0","0","-1","84","84","21","0","1","1","1"
"1188.8000001907349","j","0","0","-1","85","96","62","0","2","1","1"
"1518.7999992370605","d","2","1","0","86","60","9","1","2","0","1"
"1378.2999992370605","k","0","0","-1","87","97","64","1","2","0","1"
"1910.3999996185303","f","2","1","0","88","48","3","1","2","1","1"
"1221.8999996185303","j","3","0","1","89","21","74","0","2","0","1"
"1095.1999998092651","f","2","1","0","90","54","2","0","2","0","1"
"1164.4000005722046","d","2","1","0","91","57","15","1","2","0","1"
"null","null","-1","0","-1","92","36","73","0","2","1","1"
"null","null","-1","1","-1","93","26","56","0","2","0","1"
"1060.3000001907349","j","0","0","-1","94","92","44","1","2","1","1"
"1183.8000001907349","f","2","1","0","95","16","85","1","2","1","1"
"1241.5","j","3","0","1","96","69","84","0","2","0","1"
"1299.1000003814697","d","3","1","1","97","80","64","0","2","0","1"
"1236.8000001907349","j","0","0","-1","98","51","84","1","2","1","1"
"1181.8000001907349","j","3","0","1","99","19","37","1","2","0","1"
"936.7999992370605","d","2","1","0","100","10","86","0","2","1","1"
"1350.8999996185303","j","3","0","1","101","48","5","1","2","0","1"
"1130.6999998092651","d","3","1","1","102","47","25","1","2","1","1"
"1129.5","j","0","0","-1","103","51","91","0","2","1","1"
"972.1000003814697","f","2","1","0","104","26","6","0","2","1","1"
"1024.5","d","2","1","0","105","2","51","0","3","0","1"
"971.4000005722046","j","3","0","1","106","92","25","1","3","0","1"
"848.5","d","4","1","2","107","35","23","0","3","0","1"
"1060.5999994277954","j","3","0","1","108","17","15","0","3","0","1"
"894.8999996185303","f","3","1","1","109","92","52","0","3","0","1"
"1637.2000007629395","d","3","1","1","110","1","73","0","3","0","1"
"null","null","-1","1","-1","111","77","86","1","3","1","1"
