"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"1116","f","2","1","1","1","64","79","0","0","0","2"
"344","d","2","1","1","2","3","28","0","0","0","2"
"447","f","4","1","2","3","60","61","0","0","0","2"
"405","f","4","1","2","4","48","88","0","0","0","2"
"325","d","2","1","1","5","30","0","0","0","0","2"
"331","d","4","1","2","6","19","41","0","0","0","2"
"465","f","3","1","0","7","76","17","0","0","0","2"
"338","d","3","1","0","8","56","78","0","0","0","2"
"386","f","4","1","2","9","91","77","0","0","0","2"
"302","f","2","1","1","10","18","43","0","0","0","2"
"339","f","3","1","0","11","72","98","0","0","0","2"
"350","d","3","1","0","12","60","93","0","0","0","2"
"302","d","2","1","1","13","84","12","0","0","0","2"
"279","d","2","1","1","14","29","62","0","0","0","2"
"307","d","3","1","0","15","63","97","0","0","0","2"
"361","f","3","1","0","16","98","29","0","0","0","2"
"366","d","3","1","0","17","55","30","0","0","0","2"
"256","f","3","1","0","18","22","13","0","0","0","2"
"306","d","3","1","0","19","19","97","0","0","0","2"
"2554","k","3","0","0","20","65","84","1","0","1","2"
"846","k","3","0","0","21","82","43","0","0","1","2"
"1454","j","3","0","0","22","76","70","0","0","0","2"
"1240","j","3","0","0","23","31","59","0","0","0","2"
"589","k","0","0","-1","24","40","95","1","0","0","2"
"867","k","0","0","-1","25","99","86","0","0","0","2"
"1972","k","0","0","-1","26","36","46","0","0","0","2"
"1255","k","3","0","0","27","91","12","1","0","1","2"
"697","k","3","0","0","28","19","10","1","0","1","2"
"1837","j","3","0","0","29","12","91","1","0","0","2"
"874","k","3","0","0","30","76","7","1","0","1","2"
"1037","j","3","0","0","31","89","17","0","0","0","2"
"752","k","3","0","0","32","61","72","1","0","1","2"
"829","j","3","0","0","33","37","85","0","0","0","2"
"687","k","3","0","0","34","46","88","1","0","1","2"
"911","k","3","0","0","35","89","19","1","0","1","2"
"743","j","0","0","-1","36","96","4","0","0","1","2"
"606","k","0","0","-1","37","13","15","0","0","0","2"
"718","j","3","0","0","38","95","64","1","0","0","2"
"1276","j","3","0","0","39","35","6","1","0","0","2"
"966","k","3","0","0","40","4","45","0","0","1","2"
"4382","","","","","","","","","","",""
"2941","","","","","","","","","","",""
"2816","","","","","","","","","","",""
"939","k","3","0","0","44","98","8","1","0","1","2"
"743","d","3","1","0","45","15","35","0","0","1","2"
"618","f","2","1","1","46","36","73","1","0","1","2"
"927","k","0","0","-1","47","44","18","0","0","0","2"
"1072","f","4","1","2","48","75","88","0","0","0","2"
"859","k","3","0","0","49","12","15","1","0","1","2"
"508","f","4","1","2","50","19","63","1","0","0","2"
"519","d","3","1","0","51","79","98","0","0","0","2"
"469","d","3","1","0","52","7","30","0","0","1","2"
"833","k","3","0","0","53","92","73","1","0","1","2"
"1562","j","3","0","0","54","48","34","0","0","0","2"
"1202","j","3","0","0","55","90","0","0","0","0","2"
"665","d","2","1","1","56","22","71","0","0","0","2"
"431","d","2","1","1","57","75","95","1","0","0","2"
"878","k","3","0","0","58","74","1","1","0","1","2"
"1367","j","3","0","0","59","25","52","1","0","0","2"
"614","f","4","1","2","60","73","61","0","0","1","2"
"973","k","3","0","0","61","80","96","1","0","1","2"
"1409","j","3","0","0","62","21","48","1","0","0","2"
"1002","k","3","0","0","63","55","47","0","0","1","2"
"682","d","4","1","2","64","44","62","1","0","1","2"
"747","d","2","1","1","65","46","24","0","0","0","2"
"883","k","3","0","0","66","71","95","0","1","1","2"
"757","k","0","0","-1","67","1","27","1","1","0","2"
"648","d","2","1","1","68","88","64","0","1","0","2"
"1882","j","3","0","0","69","6","82","0","1","0","2"
"839","k","3","0","0","70","85","5","0","1","1","2"
"950","f","2","1","1","71","49","9","1","1","0","2"
"512","d","2","1","1","72","75","26","0","1","1","2"
"818","k","3","0","0","73","39","55","1","1","1","2"
"1071","j","3","0","0","74","48","68","1","1","0","2"
"1094","j","3","0","0","75","27","67","1","1","0","2"
"582","k","3","0","0","76","90","60","1","1","1","2"
"481","d","3","1","0","77","3","6","0","1","1","2"
"479","d","2","1","1","78","99","96","0","1","1","2"
"1117","k","0","0","-1","79","77","93","0","1","0","2"
"644","f","2","1","1","80","70","43","1","1","0","2"
"854","k","3","0","0","81","76","40","0","1","1","2"
"659","d","4","1","2","82","73","62","0","1","1","2"
"524","f","2","1","1","83","75","13","1","1","0","2"
"559","d","4","1","2","84","6","95","1","1","1","2"
"814","k","3","0","0","85","87","20","1","1","1","2"
