"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"5614","d","4","1","0","1","67","56","0","0","0","5"
"2038","d","3","1","2","2","94","25","0","0","0","5"
"3503","f","2","1","1","3","23","30","0","0","0","5"
"1097","d","2","1","1","4","23","73","0","0","0","5"
"615","f","3","1","2","5","85","24","0","0","0","5"
"840","f","3","1","2","6","3","49","0","0","0","5"
"759","f","2","1","1","7","82","98","0","0","0","5"
"582","d","4","1","0","8","32","30","0","0","0","5"
"643","d","2","1","1","9","49","18","0","0","0","5"
"535","f","3","1","2","10","32","68","0","0","0","5"
"537","f","3","1","2","11","67","81","0","0","0","5"
"1884","f","3","1","2","12","63","78","0","0","0","5"
"1994","d","2","1","1","13","24","6","0","0","0","5"
"3554","f","2","1","1","14","10","65","0","0","0","5"
"1034","f","2","1","1","15","45","44","0","0","0","5"
"1749","f","3","1","2","16","65","60","0","0","0","5"
"847","f","3","1","2","17","52","19","0","0","0","5"
"725","f","3","1","2","18","10","69","0","0","0","5"
"955","f","3","1","2","19","61","58","0","0","0","5"
"1123","f","3","1","2","20","71","36","0","0","0","5"
"8027","j","0","0","-1","21","63","44","0","0","1","5"
"1901","j","3","0","2","22","7","89","1","0","0","5"
"1553","k","3","0","2","23","22","60","0","0","1","5"
"181","j","3","0","2","24","33","32","0","0","0","5"
"150","j","0","0","-1","25","40","57","1","0","1","5"
"2","j","3","0","2","26","97","46","1","0","0","5"
"66","k","0","0","-1","27","5","26","1","0","0","5"
"85","j","3","0","2","28","43","28","1","0","0","5"
"153","k","0","0","-1","29","58","17","1","0","0","5"
"231","j","3","0","2","30","47","53","0","0","0","5"
"28","j","3","0","2","31","90","38","0","0","0","5"
"22","k","3","0","2","32","25","95","0","0","1","5"
"100","j","0","0","-1","33","6","41","1","0","1","5"
"23","j","0","0","-1","34","12","70","0","0","1","5"
"79","k","3","0","2","35","1","23","1","0","1","5"
"137","k","3","0","2","36","37","71","0","0","1","5"
"228","j","0","0","-1","37","52","37","1","0","1","5"
"134","k","3","0","2","38","80","83","1","0","1","5"
"123","k","0","0","-1","39","43","27","0","0","0","5"
"116","k","0","0","-1","40","4","70","1","0","0","5"
"10899","","","","","","","","","","",""
"null","null","-1","1","-1","42","60","26","1","0","1","5"
"1430","j","3","0","2","43","64","39","0","0","0","5"
"73","d","2","1","1","44","59","52","0","0","0","5"
"3","k","3","0","2","45","41","72","0","0","1","5"
"173","d","2","1","1","46","69","75","1","0","1","5"
"83","k","0","0","-1","47","10","88","0","0","0","5"
"103","j","3","0","2","48","56","34","1","0","0","5"
"2","j","0","0","-1","49","3","1","1","0","1","5"
"51","k","0","0","-1","50","63","39","0","0","0","5"
"44","j","0","0","-1","51","90","52","1","0","1","5"
"107","f","2","1","1","52","67","41","0","0","1","5"
"93","j","0","0","-1","53","57","77","1","0","1","5"
"74","f","3","1","2","54","52","59","0","0","0","5"
"48","k","0","0","-1","55","66","24","1","0","0","5"
"66","j","3","0","2","56","45","92","0","0","0","5"
"1463","f","2","1","1","57","65","95","1","0","1","5"
"null","null","-1","1","-1","58","47","55","1","0","1","5"
"854","d","3","1","2","59","5","56","0","0","0","5"
"109","f","2","1","1","60","63","94","1","0","0","5"
"56","d","2","1","1","61","46","8","0","0","1","5"
"1242","j","0","0","-1","62","43","47","0","1","1","5"
"null","null","-1","1","-1","63","90","35","0","1","1","5"
"47","j","3","0","2","64","91","26","1","1","0","5"
"0","k","0","0","-1","65","78","25","1","1","0","5"
"167","d","2","1","1","66","60","24","0","1","1","5"
"59","j","0","0","-1","67","65","28","1","1","1","5"
"142","k","3","0","2","68","42","58","0","1","1","5"
"134","d","2","1","1","69","40","26","1","1","1","5"
"30","d","2","1","1","70","6","83","1","1","0","5"
"99","d","2","1","1","71","91","97","0","1","0","5"
"165","f","2","1","1","72","92","80","1","1","0","5"
"140","d","2","1","1","73","72","76","1","1","0","5"
"46","d","2","1","1","74","41","68","0","1","0","5"
"126","k","0","0","-1","75","40","51","0","1","0","5"
"81","f","2","1","1","76","89","65","1","1","0","5"
"219","k","0","0","-1","77","85","24","1","1","0","5"
"172","k","3","0","2","78","57","94","0","1","1","5"
"10","j","0","0","-1","79","35","27","0","1","1","5"
"162","k","3","0","2","80","95","64","0","1","1","5"
"49","f","2","1","1","81","26","57","1","1","1","5"
"80","k","0","0","-1","82","30","94","0","2","0","5"
"15","j","0","0","-1","83","65","97","1","2","1","5"
"207","d","4","1","0","84","2","54","1","2","1","5"
"14","f","3","1","2","85","61","13","1","2","0","5"
"106","k","3","0","2","86","63","15","0","2","1","5"
"48","f","3","1","2","87","27","81","1","2","0","5"
"219","d","3","1","2","88","36","23","0","2","0","5"
"24","k","0","0","-1","89","3","78","0","2","0","5"
"144","j","0","0","-1","90","53","55","1","2","1","5"
"27","k","3","0","2","91","20","71","0","2","1","5"
"189","d","4","1","0","92","90","2","0","2","1","5"
"76","f","2","1","1","93","65","36","1","2","1","5"
"142","d","2","1","1","94","65","13","0","2","0","5"
"9","k","0","0","-1","95","45","47","0","2","0","5"
"48","d","3","1","2","96","70","52","0","2","0","5"
"15","k","0","0","-1","97","72","4","1","2","0","5"
"8","f","2","1","1","98","20","80","0","2","1","5"
"1170","j","3","0","2","99","87","24","1","2","0","5"
"1604","j","0","0","-1","100","83","53","1","2","1","5"
"253","d","2","1","1","101","5","4","1","2","1","5"
"37","k","3","0","2","102","49","46","0","3","1","5"
"139","d","3","1","2","103","73","68","1","3","0","5"
"78","d","4","1","0","104","39","3","1","3","0","5"
"147","k","3","0","2","105","57","96","0","3","1","5"
"66","k","3","0","2","106","48","58","0","3","1","5"
"107","j","3","0","2","107","89","41","0","3","0","5"
"104","f","2","1","1","108","55","1","0","3","1","5"
"122","d","2","1","1","109","81","97","1","3","1","5"
"19","d","2","1","1","110","5","80","0","3","1","5"
"33","f","2","1","1","111","39","4","1","3","0","5"
"203","d","3","1","2","112","4","32","1","3","1","5"
"48","k","0","0","-1","113","99","26","0","3","0","5"
"99","k","0","0","-1","114","66","0","1","3","0","5"
"77","j","3","0","2","115","82","48","0","3","0","5"
"56","f","3","1","2","116","99","58","1","3","0","5"
"194","d","3","1","2","117","55","16","0","3","1","5"
"63","k","3","0","2","118","57","47","1","3","1","5"
"40","k","0","0","-1","119","16","3","0","3","0","5"
"53","f","2","1","1","120","35","59","1","3","1","5"
"172","k","0","0","-1","121","16","25","1","3","0","5"
"42","f","2","1","1","122","93","90","1","4","0","5"
"28","d","2","1","1","123","54","27","1","4","0","5"
"4","d","3","1","2","124","78","56","0","4","1","5"
"58","k","0","0","-1","125","84","1","1","4","0","5"
"104","k","3","0","2","126","13","11","1","4","1","5"
"78","k","0","0","-1","127","78","71","0","4","0","5"
"170","d","4","1","0","128","19","88","0","4","0","5"
"86","k","0","0","-1","129","62","31","0","4","0","5"
"108","k","3","0","2","130","81","61","0","4","1","5"
"294","d","4","1","0","131","9","23","1","4","1","5"
"99","d","4","1","0","132","18","80","0","4","0","5"
"133","f","2","1","1","133","86","81","0","4","1","5"
"153","k","3","0","2","134","57","33","1","4","1","5"
"89","d","2","1","1","135","38","31","1","4","0","5"
"62","k","3","0","2","136","77","7","0","4","1","5"
"84","k","0","0","-1","137","5","2","0","4","0","5"
"154","d","3","1","2","138","71","10","1","4","0","5"
"103","k","3","0","2","139","73","8","1","4","1","5"
"6","k","3","0","2","140","59","92","0","4","1","5"
"234","d","3","1","2","141","94","12","1","4","1","5"
"29","k","0","0","-1","142","61","0","1","5","0","5"
"103","d","3","1","2","143","21","16","0","5","0","5"
"0","k","0","0","-1","144","36","74","0","5","0","5"
"45","j","3","0","2","145","49","55","0","5","0","5"
"25","d","3","1","2","146","65","47","0","5","1","5"
"307","d","3","1","2","147","21","48","0","5","0","5"
"75","j","0","0","-1","148","77","82","1","5","1","5"
"221","j","0","0","-1","149","36","34","1","5","1","5"
"62","d","2","1","1","150","17","20","1","5","0","5"
"105","j","0","0","-1","151","32","67","1","5","1","5"
"81","j","0","0","-1","152","62","70","1","5","1","5"
"170","d","2","1","1","153","28","19","0","5","1","5"
"123","d","3","1","2","154","36","77","0","5","1","5"
"88","k","0","0","-1","155","90","38","1","5","0","5"
"56","d","3","1","2","156","99","63","1","5","1","5"
"100","f","2","1","1","157","84","73","0","5","0","5"
"119","k","0","0","-1","158","44","41","1","5","0","5"
"112","f","2","1","1","159","27","91","1","5","1","5"
"76","d","3","1","2","160","12","82","0","5","1","5"
"68","k","0","0","-1","161","88","87","0","5","0","5"
"166","d","2","1","1","162","77","6","0","6","1","5"
"74","d","4","1","0","163","8","38","1","6","1","5"
"147","k","3","0","2","164","95","55","0","6","1","5"
"23","f","4","1","0","165","57","15","1","6","0","5"
"153","j","3","0","2","166","50","32","0","6","0","5"
"104","d","2","1","1","167","28","1","1","6","1","5"
"124","d","3","1","2","168","74","14","1","6","0","5"
"115","d","2","1","1","169","54","94","0","6","1","5"
"217","d","3","1","2","170","78","25","0","6","0","5"
"336","d","2","1","1","171","5","11","0","6","1","5"
"20","f","2","1","1","172","70","71","0","6","1","5"
"46","j","3","0","2","173","35","78","1","6","0","5"
"150","d","2","1","1","174","26","45","0","6","1","5"
"122","j","3","0","2","175","86","27","0","6","0","5"
"115","k","0","0","-1","176","96","30","0","6","0","5"
"5","j","3","0","2","177","98","90","1","6","0","5"
"63","j","3","0","2","178","3","54","1","6","0","5"
"77","k","3","0","2","179","95","17","1","6","1","5"
"13","k","0","0","-1","180","84","39","1","6","0","5"
"13","k","3","0","2","181","85","67","1","6","1","5"
"142","d","2","1","1","182","81","96","0","7","1","5"
"104","d","2","1","1","183","37","91","0","7","1","5"
"130","d","2","1","1","184","29","45","0","7","1","5"
"40","d","2","1","1","185","82","29","0","7","0","5"
"68","f","4","1","0","186","60","58","0","7","1","5"
"162","d","2","1","1","187","3","92","1","7","0","5"
"54","k","0","0","-1","188","53","4","1","7","0","5"
"4","j","0","0","-1","189","46","35","1","7","1","5"
"51","j","3","0","2","190","34","84","1","7","0","5"
"24","j","3","0","2","191","70","9","1","7","0","5"
"103","d","3","1","2","192","83","96","1","7","1","5"
"93","k","3","0","2","193","34","70","1","7","1","5"
"117","j","3","0","2","194","22","68","0","7","0","5"
