"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"1904","d","27","0","1","1","28","31","36","0","0","0","5"
"553","f","28","0","1","2","48","60","53","0","0","0","5"
"547","f","30","0","1","3","21","77","69","0","0","0","5"
"584","d","30","0","1","4","6","0","64","0","0","0","5"
"575","f","26","0","1","5","59","93","10","0","0","0","5"
"1159","d","32","0","1","6","29","25","39","0","0","0","5"
"252","f","32","0","1","7","72","50","2","0","0","0","5"
"494","f","25","0","1","8","37","0","20","0","0","0","5"
"273","d","28","0","1","9","55","59","95","0","0","0","5"
"1014","f","31","0","1","10","54","67","25","0","0","0","5"
"132","d","32","0","1","11","66","27","69","0","0","0","5"
"594","f","27","0","1","12","90","83","88","0","0","0","5"
"192","d","31","0","1","13","88","58","54","0","0","0","5"
"529","f","32","0","1","14","87","29","11","0","0","0","5"
"601","f","32","0","1","15","40","13","92","0","0","0","5"
"739","f","28","0","1","16","9","8","68","0","0","0","5"
"1167","f","26","0","1","17","68","25","76","0","0","0","5"
"567","f","31","0","1","18","77","82","3","0","0","0","5"
"661","d","26","0","1","19","72","79","1","0","0","0","5"
"545","d","26","0","1","20","24","57","89","0","0","0","5"
"848","k","0","0","0","21","89","47","59","1","0","0","5"
"885","j","30","0","0","22","4","20","88","0","0","0","5"
"967","k","30","0","0","23","35","38","97","0","0","1","5"
"1100","k","0","0","0","24","92","32","52","1","0","0","5"
"1251","k","30","0","0","25","73","55","14","1","0","1","5"
"1169","k","30","0","0","26","52","12","71","0","0","1","5"
"897","j","30","0","0","27","58","10","15","0","0","0","5"
"862","k","30","0","0","28","79","17","83","1","0","1","5"
"905","k","30","0","0","29","3","18","20","0","0","1","5"
"920","k","30","0","0","30","54","64","11","1","0","1","5"
"1037","j","0","0","0","31","45","87","5","0","0","1","5"
"507","k","0","0","0","32","4","95","65","1","0","0","5"
"1007","k","30","0","0","33","41","2","10","1","0","1","5"
"822","j","30","0","0","34","90","23","96","0","0","0","5"
"940","j","30","0","0","35","95","77","55","0","0","0","5"
"792","k","30","0","0","36","1","5","85","1","0","1","5"
"615","k","0","0","0","37","55","25","7","1","0","0","5"
"652","k","30","0","0","38","29","26","57","1","0","1","5"
"789","k","0","0","0","39","74","20","84","1","0","0","5"
"1174","k","0","0","0","40","97","30","13","0","0","0","5"
"20493","","","","","","","","","","","",""
"18860","","","","","","","","","","","",""
"13165","","","","","","","","","","","",""
"3183","","","","","","","","","","","",""
"3265","","","","","","","","","","","",""
"1976","","","","","","","","","","","",""
"null","null","-1","0","0","47","36","71","50","0","0","1","5"
"null","null","-1","0","1","48","25","45","23","1","0","0","5"
"1968","f","32","0","1","49","52","10","65","1","0","1","5"
"1315","d","30","0","1","50","70","91","2","1","0","1","5"
"934","j","30","0","0","51","90","9","65","1","0","0","5"
"1030","j","30","0","0","52","47","10","7","1","0","0","5"
"755","k","30","0","0","53","2","87","41","1","0","1","5"
"823","k","0","0","0","54","42","3","40","0","0","0","5"
"1000","j","30","0","0","55","64","79","88","1","0","0","5"
"812","j","30","0","0","56","28","22","66","0","0","0","5"
"978","k","30","0","0","57","5","19","24","0","0","1","5"
"1082","d","28","0","1","58","60","49","19","0","0","1","5"
"946","d","27","0","1","59","90","95","83","0","0","0","5"
"808","d","35","0","1","60","87","10","33","1","0","1","5"
"1189","k","30","0","0","61","27","40","76","0","0","1","5"
"964","f","26","0","1","62","25","80","58","1","0","0","5"
"828","f","27","0","1","63","66","83","45","0","0","0","5"
"794","f","31","0","1","64","95","88","9","1","0","0","5"
"880","f","28","0","1","65","41","46","38","0","0","1","5"
"1035","k","30","0","0","66","89","96","5","0","0","1","5"
"799","k","30","1","0","67","72","58","16","1","1","1","5"
"1063","k","30","1","0","68","61","2","65","1","1","1","5"
"889","f","30","1","1","69","43","84","58","1","1","1","5"
"1193","k","30","1","0","70","40","9","95","0","1","1","5"
"1116","k","30","1","0","71","16","67","76","1","1","1","5"
"886","f","31","1","1","72","81","94","64","1","1","1","5"
"856","k","0","1","0","73","47","60","98","0","1","0","5"
"1176","k","30","1","0","74","18","95","60","1","1","1","5"
"866","k","30","1","0","75","22","56","92","1","1","1","5"
"822","f","32","1","1","76","2","50","7","0","1","0","5"
"927","f","32","1","1","77","42","79","12","1","1","0","5"
"941","f","29","1","1","78","37","78","61","0","1","0","5"
"670","d","29","1","1","79","52","65","32","0","1","0","5"
"837","k","0","1","0","80","57","50","22","1","1","0","5"
"723","j","30","1","0","81","40","59","51","1","1","0","5"
"1025","f","31","1","1","82","64","15","37","0","1","1","5"
"997","j","30","1","0","83","73","63","22","0","1","0","5"
"716","f","30","1","1","84","51","34","5","0","1","0","5"
"726","f","29","1","1","85","58","62","40","0","1","0","5"
"852","f","29","1","1","86","42","62","91","0","1","1","5"
"879","f","29","1","1","87","38","52","58","0","2","1","5"
"900","j","30","1","0","88","31","50","48","0","2","0","5"
"1150","j","30","1","0","89","91","69","65","1","2","0","5"
"867","f","29","1","1","90","25","44","52","0","2","1","5"
"892","j","0","1","0","91","57","74","26","0","2","1","5"
"901","k","30","1","0","92","37","5","55","1","2","1","5"
"1237","k","30","1","0","93","85","58","95","0","2","1","5"
"941","f","33","1","1","94","1","41","24","0","2","0","5"
"829","f","30","1","1","95","13","95","8","0","2","1","5"
"751","f","33","1","1","96","14","29","87","1","2","1","5"
"1375","j","0","1","0","97","18","95","79","0","2","1","5"
"786","f","28","1","1","98","2","27","21","1","2","0","5"
"1066","j","0","1","0","99","91","0","7","1","2","1","5"
"1014","k","0","1","0","100","70","61","69","0","2","0","5"
"740","f","33","1","1","101","59","17","60","0","2","0","5"
"1330","j","30","1","0","102","10","34","65","1","2","0","5"
"635","f","28","1","1","103","92","72","58","1","2","0","5"
"1178","f","33","1","1","104","42","88","32","1","2","0","5"
"959","j","30","1","0","105","26","61","75","1","2","0","5"
"821","f","30","1","1","106","73","31","61","1","2","1","5"
"952","j","30","3","0","107","64","77","84","1","3","0","5"
"857","f","33","3","1","108","41","57","16","1","3","0","5"
"954","k","0","3","0","109","92","17","81","0","3","0","5"
"1225","f","26","3","1","110","71","11","94","1","3","0","5"
"1008","j","0","3","0","111","23","10","0","0","3","1","5"
"946","f","28","3","1","112","78","45","98","0","3","1","5"
"799","k","0","3","0","113","19","57","36","1","3","0","5"
"860","j","0","3","0","114","24","56","49","0","3","1","5"
"910","d","29","3","1","115","21","0","50","1","3","0","5"
"668","f","28","3","1","116","18","93","64","0","3","1","5"
"809","f","32","3","1","117","56","98","8","1","3","0","5"
"1016","j","0","3","0","118","10","18","30","1","3","1","5"
"null","null","-1","3","0","119","7","83","41","0","3","0","5"
"1136","j","0","3","0","120","42","33","68","1","3","1","5"
"854","j","0","3","0","121","94","33","88","0","3","1","5"
"946","d","28","3","1","122","69","80","47","0","3","1","5"
"934","f","27","3","1","123","16","25","79","1","3","0","5"
"1267","f","32","3","1","124","96","56","43","1","3","0","5"
"1001","f","28","3","1","125","54","85","37","0","3","1","5"
"1018","k","30","3","0","126","46","0","84","0","3","1","5"
"1359","j","0","0","0","127","28","40","55","0","4","1","5"
"762","k","30","0","0","128","29","68","13","0","4","1","5"
"937","f","31","0","1","129","35","64","43","0","4","1","5"
"812","f","32","0","1","130","72","40","96","1","4","1","5"
"1236","j","30","0","0","131","82","67","32","0","4","0","5"
"835","f","30","0","1","132","44","92","80","1","4","1","5"
"920","j","30","0","0","133","99","31","53","1","4","0","5"
"905","f","35","0","1","134","39","9","35","0","4","0","5"
"860","f","30","0","1","135","31","7","15","0","4","1","5"
"768","k","30","0","0","136","8","26","57","1","4","1","5"
"841","f","26","0","1","137","44","25","51","0","4","1","5"
"837","f","28","0","1","138","94","31","71","1","4","0","5"
"1118","j","30","0","0","139","89","60","56","1","4","0","5"
"1912","f","30","0","1","140","37","61","89","1","4","1","5"
"1000","k","0","0","0","141","31","19","24","0","4","0","5"
"1217","j","30","0","0","142","92","89","18","0","4","0","5"
"697","k","0","0","0","143","68","84","53","1","4","0","5"
"1330","j","30","0","0","144","81","13","38","0","4","0","5"
"870","f","28","0","1","145","87","44","64","1","4","0","5"
"813","f","32","0","1","146","5","41","43","1","4","1","5"
"872","f","31","4","1","147","92","54","84","0","5","1","5"
"713","j","0","4","0","148","23","62","72","0","5","1","5"
"807","f","32","4","1","149","7","42","10","1","5","1","5"
"839","f","31","4","1","150","38","4","76","1","5","0","5"
"897","d","28","4","1","151","91","0","30","1","5","0","5"
"1044","k","0","4","0","152","58","88","39","1","5","0","5"
"980","f","35","4","1","153","88","57","80","1","5","0","5"
"935","j","30","4","0","154","25","65","5","0","5","0","5"
"949","j","0","4","0","155","97","69","50","0","5","1","5"
"903","k","0","4","0","156","60","59","57","1","5","0","5"
"1201","f","29","4","1","157","41","90","28","1","5","1","5"
"1034","f","33","4","1","158","90","75","21","0","5","1","5"
"643","f","31","4","1","159","16","59","0","0","5","1","5"
"1043","k","30","4","0","160","72","35","69","1","5","1","5"
"831","k","30","4","0","161","54","39","78","0","5","1","5"
"908","j","30","4","0","162","12","26","53","1","5","0","5"
"800","j","30","4","0","163","12","43","56","0","5","0","5"
"969","f","37","4","1","164","9","58","5","0","5","1","5"
"782","f","37","4","1","165","39","88","29","1","5","0","5"
"1054","j","30","4","0","166","55","5","31","0","5","0","5"
"924","k","30","4","0","167","48","18","17","1","6","1","5"
"1201","k","0","4","0","168","1","14","16","1","6","0","5"
"800","f","29","4","1","169","97","27","40","0","6","0","5"
"654","f","31","4","1","170","24","21","48","0","6","1","5"
"792","f","29","4","1","171","6","85","4","0","6","0","5"
"898","f","30","4","1","172","83","24","50","1","6","1","5"
"824","d","33","4","1","173","70","29","2","1","6","0","5"
"986","k","0","4","0","174","28","74","26","1","6","0","5"
"1425","k","30","4","0","175","22","97","59","0","6","1","5"
"1034","k","30","4","0","176","84","83","82","1","6","1","5"
"1086","k","0","4","0","177","30","79","72","1","6","0","5"
"1253","k","30","4","0","178","50","88","77","1","6","1","5"
"901","k","30","4","0","179","86","77","92","0","6","1","5"
"1031","f","31","4","1","180","20","36","73","1","6","1","5"
"810","d","29","4","1","181","68","2","4","0","6","1","5"
"874","f","36","4","1","182","80","66","47","0","6","0","5"
"640","d","32","4","1","183","76","79","48","0","6","0","5"
"880","k","30","4","0","184","61","6","63","0","6","1","5"
"820","d","39","4","1","185","9","61","67","0","6","0","5"
"921","k","0","4","0","186","48","13","45","1","6","0","5"
"1405","f","35","2","1","187","75","6","59","0","7","1","5"
"764","k","0","2","0","188","95","53","26","1","7","0","5"
"941","d","31","2","1","189","25","92","34","1","7","0","5"
"1166","j","30","2","0","190","57","51","27","0","7","0","5"
"817","d","31","2","1","191","71","72","70","0","7","0","5"
"1041","k","30","2","0","192","26","98","82","0","7","1","5"
"1587","j","30","2","0","193","52","66","89","1","7","0","5"
"991","j","30","2","0","194","78","5","11","0","7","0","5"
"835","f","34","2","1","195","53","89","73","1","7","1","5"
"null","null","-1","2","0","196","11","20","67","0","7","1","5"
"729","k","30","2","0","197","5","98","64","1","7","1","5"
"807","k","30","2","0","198","63","40","12","1","7","1","5"
"826","d","33","2","1","199","42","79","53","1","7","1","5"
"744","j","30","2","0","200","40","34","58","0","7","0","5"
"879","d","33","2","1","201","34","65","30","1","7","0","5"
"820","d","32","2","1","202","54","49","81","0","7","1","5"
"938","d","32","2","1","203","18","3","93","1","7","1","5"
"776","d","31","2","1","204","51","26","55","0","7","1","5"
"1245","d","31","2","1","205","80","67","93","0","7","0","5"
"706","k","0","2","0","206","16","35","20","1","7","0","5"
"915","k","0","2","0","207","90","41","60","0","8","0","5"
"1162","d","33","2","1","208","23","84","55","1","8","0","5"
"921","d","34","2","1","209","89","47","86","1","8","0","5"
"852","f","30","2","1","210","49","11","72","0","8","1","5"
"807","k","30","2","0","211","89","53","75","1","8","1","5"
"1159","j","30","2","0","212","46","60","82","1","8","0","5"
"1016","k","30","2","0","213","48","54","40","1","8","1","5"
"979","f","37","2","1","214","47","29","42","0","8","1","5"
"1119","k","30","2","0","215","56","8","87","0","8","1","5"
"1467","j","0","2","0","216","5","87","10","0","8","1","5"
"678","f","33","2","1","217","37","59","13","1","8","0","5"
"793","d","32","2","1","218","78","0","12","1","8","1","5"
"817","d","32","2","1","219","20","21","62","0","8","0","5"
"1117","j","0","2","0","220","60","46","81","1","8","1","5"
"819","k","0","2","0","221","27","88","71","0","8","0","5"
"1388","k","0","2","0","222","92","14","48","1","8","0","5"
"1401","k","0","2","0","223","88","76","72","0","8","0","5"
"665","f","37","2","1","224","83","39","33","0","8","0","5"
"968","f","31","2","1","225","78","47","74","1","8","1","5"
"659","d","37","2","1","226","50","31","95","0","8","1","5"
"1314","j","30","3","0","227","23","83","94","0","9","0","5"
"null","null","-1","3","0","228","66","14","40","1","9","1","5"
"826","f","31","3","1","229","72","84","93","1","9","1","5"
"708","d","30","3","1","230","38","89","25","0","9","1","5"
"1248","j","30","3","0","231","6","81","98","0","9","0","5"
"898","d","37","3","1","232","19","70","92","1","9","1","5"
"1076","j","30","3","0","233","86","8","11","0","9","0","5"
"697","d","32","3","1","234","56","65","36","1","9","1","5"
