"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"1367","f","27","0","1","1","47","18","82","0","0","0","2"
"1326","d","27","0","1","2","36","20","78","0","0","0","2"
"745","d","28","0","1","3","31","37","10","0","0","0","2"
"900","f","32","0","1","4","11","39","59","0","0","0","2"
"738","f","35","0","1","5","14","9","20","0","0","0","2"
"945","f","25","0","1","6","17","11","42","0","0","0","2"
"1076","d","32","0","1","7","32","48","28","0","0","0","2"
"880","f","27","0","1","8","28","30","34","0","0","0","2"
"741","d","30","0","1","9","77","3","72","0","0","0","2"
"629","f","28","0","1","10","63","8","77","0","0","0","2"
"686","f","30","0","1","11","27","6","52","0","0","0","2"
"790","d","27","0","1","12","37","48","1","0","0","0","2"
"599","f","31","0","1","13","3","82","0","0","0","0","2"
"748","d","27","0","1","14","68","12","84","0","0","0","2"
"738","f","28","0","1","15","90","59","60","0","0","0","2"
"1802","f","32","0","1","16","8","17","83","0","0","0","2"
"803","f","35","0","1","17","34","87","54","0","0","0","2"
"865","d","32","0","1","18","17","54","87","0","0","0","2"
"1025","d","31","0","1","19","88","63","24","0","0","0","2"
"617","f","31","0","1","20","64","14","90","0","0","0","2"
"2623","j","0","0","0","21","96","94","84","0","0","1","2"
"1215","j","0","0","0","22","47","9","91","1","0","1","2"
"984","k","30","0","0","23","9","14","44","1","0","1","2"
"1250","k","30","0","0","24","2","3","64","0","0","1","2"
"1092","k","30","0","0","25","1","50","0","0","0","1","2"
"1124","k","30","0","0","26","27","59","81","1","0","1","2"
"1230","k","0","0","0","27","31","33","49","1","0","0","2"
"913","k","30","0","0","28","87","5","11","0","0","1","2"
"940","k","0","0","0","29","26","15","91","0","0","0","2"
"1044","k","0","0","0","30","66","45","73","1","0","0","2"
"1199","k","30","0","0","31","97","55","89","1","0","1","2"
"982","k","0","0","0","32","99","9","63","0","0","0","2"
"1057","k","0","0","0","33","54","8","13","1","0","0","2"
"981","k","0","0","0","34","35","32","16","1","0","0","2"
"1069","j","0","0","0","35","98","25","97","0","0","1","2"
"1185","k","0","0","0","36","2","12","73","0","0","0","2"
"953","k","0","0","0","37","92","90","44","1","0","0","2"
"893","k","0","0","0","38","36","17","70","0","0","0","2"
"1092","k","30","0","0","39","16","81","44","1","0","1","2"
"924","k","30","0","0","40","63","7","40","1","0","1","2"
"6446","","","","","","","","","","","",""
"3875","","","","","","","","","","","",""
"913","d","28","0","1","43","60","88","18","0","0","0","2"
"1288","j","0","0","0","44","19","75","14","1","0","1","2"
"1193","d","28","0","1","45","60","23","13","1","0","0","2"
"1287","d","30","0","1","46","58","57","23","0","0","1","2"
"1106","k","30","0","0","47","74","85","59","1","0","1","2"
"1037","k","30","0","0","48","95","19","22","0","0","1","2"
"953","k","30","0","0","49","39","46","55","1","0","1","2"
"1184","k","30","0","0","50","48","44","62","1","0","1","2"
"908","k","0","0","0","51","45","83","67","0","0","0","2"
"1459","d","32","0","1","52","39","96","0","1","0","0","2"
"1010","d","32","0","1","53","40","20","38","0","0","0","2"
"1276","j","30","0","0","54","43","57","13","0","0","0","2"
"975","d","28","0","1","55","65","74","41","1","0","1","2"
"1641","f","29","0","1","56","40","56","61","0","0","1","2"
"1070","d","28","0","1","57","84","12","76","0","0","0","2"
"1240","d","27","0","1","58","45","64","54","0","0","1","2"
"1375","j","30","0","0","59","20","49","33","1","0","0","2"
"1199","k","0","0","0","60","91","40","75","1","0","0","2"
"851","d","27","0","1","61","20","35","10","1","0","1","2"
"1164","j","30","0","0","62","83","14","31","0","0","0","2"
"1003","d","29","4","1","63","45","56","98","0","1","1","2"
"1385","j","30","4","0","64","23","91","58","0","1","0","2"
"1300","k","30","4","0","65","89","27","13","0","1","1","2"
"867","d","28","4","1","66","86","82","39","0","1","0","2"
"1109","d","31","4","1","67","35","25","7","1","1","1","2"
"1229","j","30","4","0","68","4","58","52","1","1","0","2"
"1544","k","30","4","0","69","95","60","66","1","1","1","2"
"880","d","31","4","1","70","73","79","33","0","1","0","2"
"998","j","30","4","0","71","42","13","94","0","1","0","2"
"789","f","31","4","1","72","2","21","80","0","1","0","2"
"1041","d","40","4","1","73","19","53","89","1","1","0","2"
"1012","k","30","4","0","74","14","32","10","1","1","1","2"
"1061","k","30","4","0","75","75","95","1","1","1","1","2"
"1046","d","31","4","1","76","81","66","18","0","1","1","2"
"1088","f","31","4","1","77","50","23","85","1","1","1","2"
"1083","k","30","4","0","78","75","19","18","0","1","1","2"
"1047","k","30","4","0","79","9","94","43","1","1","1","2"
"1117","f","28","4","1","80","66","80","62","0","1","0","2"
"977","f","32","4","1","81","99","42","76","1","1","0","2"
"1095","k","0","4","0","82","48","70","36","1","1","0","2"
"920","d","31","2","1","83","5","95","68","0","2","0","2"
"1080","k","30","2","0","84","78","95","42","1","2","1","2"
"null","null","-1","2","1","85","51","63","95","0","2","0","2"
"1257","k","30","2","0","86","15","97","64","1","2","1","2"
"1071","k","30","2","0","87","11","97","52","0","2","1","2"
"1026","k","0","2","0","88","78","75","42","1","2","0","2"
"1101","k","0","2","0","89","77","85","28","1","2","0","2"
"896","d","32","2","1","90","21","69","65","1","2","1","2"
"884","d","36","2","1","91","67","41","95","1","2","0","2"
"1125","f","33","2","1","92","41","23","81","0","2","1","2"
"1064","f","33","2","1","93","91","26","22","0","2","1","2"
"1073","k","30","2","0","94","48","41","36","1","2","1","2"
"963","d","40","2","1","95","87","67","29","0","2","1","2"
"992","k","0","2","0","96","18","58","23","1","2","0","2"
"1027","d","33","2","1","97","31","20","0","0","2","1","2"
"1025","d","31","2","1","98","51","3","64","1","2","0","2"
"942","k","30","2","0","99","96","74","89","0","2","1","2"
"973","k","0","2","0","100","10","21","84","0","2","0","2"
"996","d","37","2","1","101","53","82","39","0","2","0","2"
"1147","k","0","2","0","102","53","20","95","1","2","0","2"
"1071","d","35","3","1","103","66","14","67","1","3","1","2"
"978","f","29","3","1","104","64","83","14","0","3","0","2"
"1026","d","27","3","1","105","51","54","26","0","3","0","2"
"1136","f","32","3","1","106","21","6","71","1","3","1","2"
"993","k","0","3","0","107","94","51","37","0","3","0","2"
"888","j","0","3","0","108","89","6","35","0","3","1","2"
"994","f","35","3","1","109","88","82","46","0","3","1","2"
"1877","f","31","3","1","110","38","2","48","1","3","1","2"
"921","k","0","3","0","111","44","75","66","1","3","0","2"
"1074","k","30","3","0","112","67","55","96","0","3","1","2"
"1163","j","30","3","0","113","16","10","72","0","3","0","2"
"968","k","30","3","0","114","96","69","6","0","3","1","2"
"965","f","27","3","1","115","97","37","50","0","3","0","2"
"944","k","30","3","0","116","79","54","49","1","3","1","2"
"998","j","30","3","0","117","23","30","56","1","3","0","2"
"850","k","30","3","0","118","4","55","96","1","3","1","2"
"1334","f","27","3","1","119","78","37","34","1","3","0","2"
"1055","f","28","3","1","120","48","24","81","0","3","1","2"
"955","j","30","3","0","121","80","62","28","1","3","0","2"
"1033","f","28","3","1","122","45","69","34","1","3","0","2"
"1415","j","0","1","0","123","92","70","78","1","4","1","2"
"941","k","30","1","0","124","9","5","49","1","4","1","2"
"857","k","0","1","0","125","27","35","66","1","4","0","2"
"993","k","0","1","0","126","96","13","3","0","4","0","2"
"1066","j","30","1","0","127","29","27","64","0","4","0","2"
"1059","d","29","1","1","128","38","65","62","0","4","1","2"
"1027","f","28","1","1","129","75","93","9","1","4","0","2"
"1006","k","30","1","0","130","49","75","57","0","4","1","2"
"945","k","0","1","0","131","12","21","91","0","4","0","2"
"1005","k","30","1","0","132","24","93","22","1","4","1","2"
"887","f","31","1","1","133","7","98","68","1","4","1","2"
"889","k","30","1","0","134","41","89","16","1","4","1","2"
"913","f","29","1","1","135","57","38","81","1","4","0","2"
"941","d","28","1","1","136","47","6","19","1","4","0","2"
"861","f","33","1","1","137","34","88","0","1","4","1","2"
"867","f","33","1","1","138","77","58","26","0","4","0","2"
"995","j","30","1","0","139","51","70","42","0","4","0","2"
"934","d","29","1","1","140","28","83","32","0","4","1","2"
"903","f","25","1","1","141","68","0","80","0","4","1","2"
"904","f","27","1","1","142","65","51","59","0","4","0","2"
"885","d","29","1","1","143","44","83","26","1","5","0","2"
"840","f","28","1","1","144","26","27","14","1","5","0","2"
"1003","d","31","1","1","145","75","97","94","0","5","1","2"
"895","d","32","1","1","146","79","4","5","0","5","0","2"
"999","k","30","1","0","147","23","14","34","0","5","1","2"
"876","d","27","1","1","148","80","42","54","0","5","0","2"
"994","k","30","1","0","149","61","21","89","1","5","1","2"
"958","k","30","1","0","150","22","71","2","0","5","1","2"
"923","f","30","1","1","151","66","76","82","0","5","1","2"
"953","k","0","1","0","152","29","46","13","1","5","0","2"
"1039","k","30","1","0","153","9","37","10","1","5","1","2"
"932","k","0","1","0","154","38","71","76","1","5","0","2"
"1196","d","27","1","1","155","37","61","17","0","5","1","2"
"988","k","0","1","0","156","12","68","33","0","5","0","2"
"1020","k","0","1","0","157","29","94","71","0","5","0","2"
"995","f","29","1","1","158","31","81","58","1","5","1","2"
"842","j","30","1","0","159","59","37","28","1","5","0","2"
"1097","f","32","1","1","160","57","50","30","1","5","1","2"
"840","j","30","1","0","161","93","3","73","0","5","0","2"
"898","f","25","1","1","162","15","0","26","1","5","1","2"
"1040","j","30","4","0","163","81","21","33","0","6","0","2"
"878","j","0","4","0","164","2","64","42","1","6","1","2"
"1073","f","32","4","1","165","1","76","96","0","6","1","2"
