"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"22","d","28","0","1","1","52","48","13","0","0","0","3"
"240","d","35","0","1","2","99","47","69","0","0","0","3"
"529","d","30","0","1","3","3","10","62","0","0","0","3"
"252","d","30","0","1","4","7","4","95","0","0","0","3"
"161","d","26","0","1","5","71","84","6","0","0","0","3"
"817","f","27","0","1","6","51","27","78","0","0","0","3"
"91","d","29","0","1","7","56","44","25","0","0","0","3"
"92","f","28","0","1","8","95","38","51","0","0","0","3"
"6","f","27","0","1","9","82","18","63","0","0","0","3"
"123","f","28","0","1","10","8","38","38","0","0","0","3"
"6","d","27","0","1","11","18","24","27","0","0","0","3"
"310","d","28","0","1","12","8","43","3","0","0","0","3"
"170","f","28","0","1","13","54","42","2","0","0","0","3"
"172","f","31","0","1","14","88","57","10","0","0","0","3"
"53","d","26","0","1","15","47","28","74","0","0","0","3"
"216","d","27","0","1","16","28","64","35","0","0","0","3"
"30","d","28","0","1","17","35","97","73","0","0","0","3"
"5","f","28","0","1","18","31","12","7","0","0","0","3"
"92","f","28","0","1","19","54","2","19","0","0","0","3"
"295","f","31","0","1","20","83","67","69","0","0","0","3"
"98","k","30","0","0","21","49","38","69","0","0","1","3"
"181","k","30","0","0","22","72","8","27","1","0","1","3"
"19","k","0","0","0","23","31","24","53","1","0","0","3"
"22","k","0","0","0","24","12","66","33","1","0","0","3"
"53","k","30","0","0","25","87","78","93","1","0","1","3"
"46","j","0","0","0","26","73","48","52","0","0","1","3"
"62","j","30","0","0","27","43","12","91","1","0","0","3"
"75","k","0","0","0","28","7","33","51","1","0","0","3"
"216","k","0","0","0","29","49","42","94","1","0","0","3"
"107","k","30","0","0","30","56","50","82","1","0","1","3"
"91","k","30","0","0","31","14","44","24","1","0","1","3"
"123","k","30","0","0","32","72","16","4","0","0","1","3"
"173","j","0","0","0","33","29","57","90","0","0","1","3"
"17","j","0","0","0","34","84","36","68","0","0","1","3"
"68","j","30","0","0","35","84","46","28","0","0","0","3"
"467","j","30","0","0","36","1","3","79","0","0","0","3"
"22","j","0","0","0","37","10","94","96","0","0","1","3"
"72","k","0","0","0","38","1","58","31","1","0","0","3"
"109","j","30","0","0","39","59","22","19","0","0","0","3"
"92","j","0","0","0","40","46","79","52","0","0","1","3"
"9584","","","","","","","","","","","",""
"2750","","","","","","","","","","","",""
"747","k","0","2","0","43","17","0","29","0","0","0","3"
"66","f","32","2","1","44","66","27","72","0","0","1","3"
"91","f","40","2","1","45","1","9","46","1","0","1","3"
"185","d","33","2","1","46","44","52","65","1","0","0","3"
"140","f","37","2","1","47","53","40","80","0","0","1","3"
"31","k","30","2","0","48","41","54","50","1","0","1","3"
"27","f","32","2","1","49","91","62","64","0","0","1","3"
"35","k","0","2","0","50","44","1","70","1","0","0","3"
"208","f","34","2","1","51","80","89","21","1","0","0","3"
"106","d","31","2","1","52","91","57","75","0","0","1","3"
"9","j","0","2","0","53","75","23","46","1","0","1","3"
"12","f","33","2","1","54","64","22","1","1","0","1","3"
"109","d","33","2","1","55","26","5","81","0","0","1","3"
"141","k","0","2","0","56","79","38","32","0","0","0","3"
"194","j","0","2","0","57","81","28","73","1","0","1","3"
"122","k","0","2","0","58","94","13","25","0","0","0","3"
"185","d","32","2","1","59","45","89","16","1","0","0","3"
"90","j","30","2","0","60","2","23","0","1","0","0","3"
"139","k","0","2","0","61","70","82","75","0","0","0","3"
"185","j","30","2","0","62","75","55","17","0","0","0","3"
"14","d","31","4","1","63","55","3","94","1","1","0","3"
"107","j","30","4","0","64","62","54","66","1","1","0","3"
"188","j","30","4","0","65","28","21","29","1","1","0","3"
