"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"2976","f","28","0","1","1","79","38","47","0","0","0","5"
"1312","f","28","0","1","2","3","26","66","0","0","0","5"
"1007","f","30","0","1","3","5","3","8","0","0","0","5"
"1108","d","30","0","1","4","58","51","91","0","0","0","5"
"600","f","26","0","1","5","49","69","62","0","0","0","5"
"383","d","29","0","1","6","89","76","0","0","0","0","5"
"297","f","26","0","1","7","44","72","58","0","0","0","5"
"500","d","35","0","1","8","9","69","14","0","0","0","5"
"384","d","26","0","1","9","5","53","33","0","0","0","5"
"479","f","26","0","1","10","5","25","11","0","0","0","5"
"1141","d","27","0","1","11","83","41","73","0","0","0","5"
"381","f","29","0","1","12","86","94","65","0","0","0","5"
"195","d","26","0","1","13","69","43","1","0","0","0","5"
"537","f","32","0","1","14","87","43","41","0","0","0","5"
"330","d","28","0","1","15","59","56","65","0","0","0","5"
"249","d","27","0","1","16","68","37","79","0","0","0","5"
"268","f","30","0","1","17","37","75","33","0","0","0","5"
"1666","f","26","0","1","18","24","25","76","0","0","0","5"
"517","f","30","0","1","19","95","58","35","0","0","0","5"
"264","d","30","0","1","20","70","5","33","0","0","0","5"
"1482","j","0","0","0","21","50","82","71","0","0","1","5"
"1693","j","0","0","0","22","11","1","3","0","0","1","5"
"1425","j","30","0","0","23","51","16","61","0","0","0","5"
"1710","k","30","0","0","24","45","29","42","1","0","1","5"
"1660","j","0","0","0","25","2","19","68","1","0","1","5"
"1680","j","30","0","0","26","36","60","27","1","0","0","5"
"1753","j","30","0","0","27","64","70","16","0","0","0","5"
"2114","k","0","0","0","28","34","57","60","1","0","0","5"
"822","j","0","0","0","29","81","88","10","0","0","1","5"
"1456","j","30","0","0","30","68","16","15","0","0","0","5"
"1708","k","30","0","0","31","1","32","39","0","0","1","5"
"1276","j","30","0","0","32","22","46","87","0","0","0","5"
"1981","k","0","0","0","33","6","98","42","0","0","0","5"
"1488","j","30","0","0","34","41","97","90","1","0","0","5"
"1162","j","30","0","0","35","76","70","23","1","0","0","5"
"1330","k","30","0","0","36","2","61","18","1","0","1","5"
"1434","j","30","0","0","37","62","52","24","1","0","0","5"
"1246","k","30","0","0","38","6","90","66","1","0","1","5"
"1388","k","30","0","0","39","46","82","76","1","0","1","5"
"1061","j","30","0","0","40","56","35","43","0","0","0","5"
"8808","","","","","","","","","","","",""
"12129","","","","","","","","","","","",""
"1496","j","30","1","0","43","76","75","26","0","0","0","5"
"1967","k","0","1","0","44","9","78","62","1","0","0","5"
"1714","f","30","1","1","45","64","20","6","1","0","0","5"
"1966","j","0","1","0","46","16","83","24","0","0","1","5"
"1810","k","0","1","0","47","54","12","15","1","0","0","5"
"1053","f","31","1","1","48","89","75","63","0","0","1","5"
"1256","d","28","1","1","49","27","44","50","0","0","1","5"
"1412","d","32","1","1","50","74","29","72","1","0","0","5"
"1615","k","30","1","0","51","70","72","56","1","0","1","5"
"1187","f","27","1","1","52","94","71","70","0","0","1","5"
"1597","k","0","1","0","53","93","84","95","1","0","0","5"
"1269","d","28","1","1","54","47","6","55","1","0","0","5"
