"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"1379.5999999642372","f","31","0","1","1","55","64","41","0","0","0","0"
"634.3000000119209","d","28","0","1","2","42","88","43","0","0","0","0"
"528.7999999523163","d","28","0","1","3","2","92","9","0","0","0","0"
"446.60000002384186","f","31","0","1","4","88","82","69","0","0","0","0"
"391.5","d","26","0","1","5","93","35","29","0","0","0","0"
"837.1999999880791","d","28","0","1","6","35","91","9","0","0","0","0"
"702.6999999880791","f","28","0","1","7","62","84","5","0","0","0","0"
"1667.800000011921","f","32","0","1","8","82","29","24","0","0","0","0"
"1107.5999999642372","d","32","0","1","9","41","7","93","0","0","0","0"
"623.3999999761581","f","28","0","1","10","46","42","57","0","0","0","0"
"686.7999999523163","d","32","0","1","11","50","51","18","0","0","0","0"
"503.19999998807907","f","30","0","1","12","62","58","74","0","0","0","0"
"628.6000000238419","d","32","0","1","13","43","12","47","0","0","0","0"
"6207.899999976158","d","28","0","1","14","23","54","0","0","0","0","0"
"598.3999999761581","f","26","0","1","15","20","71","32","0","0","0","0"
"700.6999999880791","f","26","0","1","16","11","25","58","0","0","0","0"
"512","d","29","0","1","17","89","58","65","0","0","0","0"
"617.3999999761581","f","28","0","1","18","63","2","20","0","0","0","0"
"437.19999998807907","d","26","0","1","19","69","88","33","0","0","0","0"
"732","f","27","0","1","20","45","30","39","0","0","0","0"
"943.5999999642372","k","30","0","0","21","63","60","57","0","0","1","0"
"896.1000000238419","k","0","0","0","22","10","95","39","1","0","0","0"
"1295.800000011921","j","0","0","0","23","73","28","90","0","0","1","0"
"3455.199999988079","j","0","0","0","24","40","50","1","0","0","1","0"
"3874.100000023842","k","0","0","0","25","49","27","92","1","0","0","0"
"2944.199999988079","j","0","0","0","26","52","89","88","0","0","1","0"
"520.3999999761581","k","0","0","0","27","42","2","69","1","0","0","0"
"1008.9000000357628","j","30","0","0","28","62","9","88","0","0","0","0"
"843","k","0","0","0","29","15","28","67","0","0","0","0"
"1494.7000000476837","k","0","0","0","30","50","93","56","0","0","0","0"
"679.6999999880791","k","0","0","0","31","65","57","54","1","0","0","0"
"1355.4000000357628","k","30","0","0","32","36","10","74","1","0","1","0"
"1074.4000000357628","k","30","0","0","33","94","46","44","0","0","1","0"
"1037.2000000476837","j","30","0","0","34","20","23","94","0","0","0","0"
"839","k","30","0","0","35","63","64","29","0","0","1","0"
"900.7999999523163","k","30","0","0","36","15","62","28","1","0","1","0"
"1153.300000011921","k","30","0","0","37","90","74","53","1","0","1","0"
"1171.300000011921","k","0","0","0","38","37","49","25","1","0","0","0"
"740.3000000119209","k","0","0","0","39","27","60","31","1","0","0","0"
"3014.199999988079","j","0","0","0","40","38","46","40","1","0","1","0"
"13486.800000011921","","","","","","","","","","","",""
"6961.800000011921","","","","","","","","","","","",""
"7199.800000011921","","","","","","","","","","","",""
"4678.399999976158","","","","","","","","","","","",""
"1603.300000011921","j","0","4","0","45","19","36","24","0","0","1","0"
"null","null","-1","4","1","46","60","46","73","0","0","1","0"
"null","null","-1","4","1","47","49","22","7","0","0","1","0"
"868.5","d","32","4","1","48","84","57","37","1","0","1","0"
"null","null","-1","4","1","49","95","23","56","0","0","0","0"
"563.6999999880791","d","32","4","1","50","7","38","10","1","0","0","0"
"892.9000000357628","k","0","4","0","51","36","78","38","1","0","0","0"
"1851.8999999761581","j","30","4","0","52","61","82","88","1","0","0","0"
"1305.7000000476837","j","30","4","0","53","8","88","69","0","0","0","0"
"801","d","32","4","1","54","42","77","61","1","0","1","0"
"712","k","30","4","0","55","70","39","61","1","0","1","0"
"1164.9000000357628","j","30","4","0","56","12","48","87","0","0","0","0"
"628.3000000119209","k","30","4","0","57","39","49","82","1","0","1","0"
"null","null","-1","4","1","58","32","45","30","0","0","1","0"
"1078.5","d","31","4","1","59","48","60","41","0","0","1","0"
"1095","f","29","4","1","60","88","18","43","0","0","0","0"
"765.8000000119209","j","0","4","0","61","87","37","58","1","0","1","0"
"1283.0999999642372","k","0","4","0","62","61","0","75","0","0","0","0"
"1835.7000000476837","f","34","4","1","63","74","98","94","1","0","0","0"
"717.1000000238419","k","0","4","0","64","87","47","61","1","0","0","0"
"1262.199999988079","f","31","1","1","65","84","75","63","1","1","1","0"
"1362.4000000357628","j","0","1","0","66","71","79","9","0","1","1","0"
"1163.699999988079","k","30","1","0","67","72","85","51","0","1","1","0"
"1327.3999999761581","f","27","1","1","68","31","80","27","0","1","0","0"
"785.1000000238419","d","28","1","1","69","69","16","2","0","1","1","0"
"949.5","f","31","1","1","70","8","61","74","0","1","1","0"
"null","null","-1","1","0","71","49","90","84","0","1","0","0"
"894.9000000357628","f","30","1","1","72","27","60","84","1","1","0","0"
"1320.0999999642372","f","35","1","1","73","38","13","60","1","1","0","0"
"1238.1000000238419","f","29","1","1","74","96","54","82","1","1","1","0"
"987.6999999880791","f","29","1","1","75","90","83","63","0","1","1","0"
"882","j","30","1","0","76","64","51","1","1","1","0","0"
"null","null","-1","1","0","77","33","82","61","0","1","1","0"
"48.80000001192093","k","0","1","0","78","99","73","35","1","1","0","0"
"1349.5999999642372","j","0","1","0","79","79","56","23","1","1","1","0"
"1267","f","32","1","1","80","55","74","84","1","1","1","0"
"877.1999999880791","j","30","1","0","81","3","78","75","1","1","0","0"
"863.6999999880791","k","0","1","0","82","52","42","15","1","1","0","0"
