"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"11781","d","31","0","1","1","88","49","95","0","0","0","1"
"9061","d","30","0","1","2","15","98","5","0","0","0","1"
"1199","f","32","0","1","3","98","41","94","0","0","0","1"
"1060","f","28","0","1","4","61","55","80","0","0","0","1"
"1006","d","26","0","1","5","80","84","72","0","0","0","1"
"879","f","26","0","1","6","56","51","33","0","0","0","1"
"782","d","28","0","1","7","2","35","15","0","0","0","1"
"3446","f","30","0","1","8","17","92","22","0","0","0","1"
"3297","d","26","0","1","9","51","82","54","0","0","0","1"
"1167","f","27","0","1","10","48","78","24","0","0","0","1"
"884","d","27","0","1","11","28","60","68","0","0","0","1"
"493","d","28","0","1","12","44","94","14","0","0","0","1"
"1075","d","31","0","1","13","88","29","7","0","0","0","1"
"477","f","27","0","1","14","46","20","86","0","0","0","1"
"500","d","27","0","1","15","18","8","89","0","0","0","1"
"501","d","27","0","1","16","85","27","86","0","0","0","1"
"814","f","35","0","1","17","95","9","78","0","0","0","1"
"526","d","30","0","1","18","75","85","62","0","0","0","1"
"1125","d","32","0","1","19","13","22","39","0","0","0","1"
"508","f","26","0","1","20","21","91","55","0","0","0","1"
"11304","j","0","0","0","21","95","64","9","0","0","1","1"
"919","k","0","0","0","22","78","92","92","0","0","0","1"
"33339","j","30","0","0","23","55","6","5","1","0","0","1"
"7286","j","30","0","0","24","65","76","62","1","0","0","1"
"5860","k","0","0","0","25","30","94","41","1","0","0","1"
"4884","k","30","0","0","26","61","47","71","0","0","1","1"
"3502","k","30","0","0","27","75","57","65","0","0","1","1"
"2792","j","0","0","0","28","10","1","66","1","0","1","1"
"3780","k","30","0","0","29","22","38","25","0","0","1","1"
"3118","j","30","0","0","30","31","43","27","0","0","0","1"
"1881","j","30","0","0","31","1","52","87","0","0","0","1"
"2684","k","30","0","0","32","21","18","0","0","0","1","1"
"3532","j","30","0","0","33","61","55","24","1","0","0","1"
"1520","j","0","0","0","34","98","78","42","1","0","1","1"
"2684","k","30","0","0","35","44","53","82","1","0","1","1"
"4374","k","30","0","0","36","16","33","78","1","0","1","1"
"2735","k","30","0","0","37","87","53","40","0","0","1","1"
"3801","j","30","0","0","38","96","8","49","1","0","0","1"
"2188","j","30","0","0","39","65","18","56","0","0","0","1"
"1700","j","30","0","0","40","79","21","25","0","0","0","1"
"80144","","","","","","","","","","","",""
"80149","","","","","","","","","","","",""
"44499","","","","","","","","","","","",""
"5699","","","","","","","","","","","",""
"null","null","-1","3","1","45","50","97","83","1","0","0","1"
"1448","k","30","3","0","46","65","33","4","1","0","1","1"
"1458","j","30","3","0","47","81","16","28","0","0","0","1"
"1701","k","30","3","0","48","94","39","95","1","0","1","1"
"1421","k","30","3","0","49","1","62","91","0","0","1","1"
"1654","j","30","3","0","50","67","10","52","0","0","0","1"
"1233","j","30","3","0","51","24","78","55","0","0","0","1"
"null","null","-1","3","1","52","12","8","89","1","0","0","1"
"null","null","-1","3","1","53","71","67","90","0","0","1","1"
"null","null","-1","3","1","54","57","71","23","0","0","1","1"
"null","null","-1","3","0","55","90","78","92","1","0","0","1"
"999","d","28","3","1","56","85","31","65","1","0","0","1"
"1697","k","0","3","0","57","47","48","88","1","0","0","1"
"1857","k","30","3","0","58","50","83","22","1","0","1","1"
"1586","d","28","3","1","59","69","58","17","1","0","0","1"
"1133","d","32","3","1","60","94","57","34","1","0","1","1"
"1650","j","30","3","0","61","16","65","92","0","0","0","1"
"832","d","34","3","1","62","40","33","51","0","0","1","1"
"641","d","30","3","1","63","55","66","46","0","0","1","1"
"650","d","27","3","1","64","80","74","84","0","0","1","1"
"1796","j","30","0","0","65","38","7","74","0","1","0","1"
"824","d","31","0","1","66","67","63","90","1","1","0","1"
"1371","k","30","0","0","67","56","17","83","0","1","1","1"
"893","d","30","0","1","68","75","48","53","1","1","1","1"
"1472","k","30","0","0","69","78","2","6","0","1","1","1"
"1753","j","0","0","0","70","95","91","31","1","1","1","1"
"1438","k","30","0","0","71","75","47","27","1","1","1","1"
"927","d","32","0","1","72","43","80","57","1","1","1","1"
"582","d","30","0","1","73","7","58","93","0","1","1","1"
"1640","j","30","0","0","74","74","47","46","1","1","0","1"
"714","d","32","0","1","75","13","69","14","1","1","0","1"
"938","d","28","0","1","76","26","53","46","1","1","0","1"
"1136","f","28","0","1","77","94","52","57","0","1","1","1"
"797","f","27","0","1","78","53","18","28","0","1","0","1"
"1776","k","30","0","0","79","44","71","38","0","1","1","1"
"753","d","27","0","1","80","18","79","96","0","1","0","1"
"1546","k","30","0","0","81","78","69","19","1","1","1","1"
"1647","j","30","0","0","82","31","20","16","0","1","0","1"
"1649","k","0","0","0","83","55","3","72","1","1","0","1"
"1011","f","30","0","1","84","7","76","17","0","1","0","1"
"832","d","32","1","1","85","50","26","90","1","2","0","1"
"1608","j","30","1","0","86","44","24","20","0","2","0","1"
"836","d","27","1","1","87","25","39","18","1","2","0","1"
"824","d","28","1","1","88","47","50","94","0","2","1","1"
"802","d","36","1","1","89","9","29","90","1","2","0","1"
"1246","j","30","1","0","90","61","80","55","1","2","0","1"
"747","d","29","1","1","91","12","27","69","0","2","1","1"
"823","d","36","1","1","92","1","59","5","1","2","1","1"
"1463","j","30","1","0","93","93","14","38","0","2","0","1"
"1477","k","0","1","0","94","28","66","76","1","2","0","1"
"561","d","29","1","1","95","55","35","69","1","2","0","1"
"1426","j","30","1","0","96","99","33","74","0","2","0","1"
"1068","d","29","1","1","97","26","60","83","1","2","1","1"
"816","d","36","1","1","98","19","59","10","0","2","1","1"
"1633","k","30","1","0","99","19","4","21","0","2","1","1"
"1395","j","30","1","0","100","35","21","16","1","2","0","1"
"1551","k","30","1","0","101","55","52","51","0","2","1","1"
"1736","k","30","1","0","102","9","29","6","1","2","1","1"
"1465","k","30","1","0","103","13","17","86","0","2","1","1"
"897","d","30","1","1","104","2","84","48","0","2","1","1"
"806","d","31","2","1","105","80","23","14","0","3","0","1"
"665","d","36","2","1","106","64","62","20","0","3","1","1"
"799","d","35","2","1","107","63","52","51","0","3","0","1"
"1407","k","0","2","0","108","87","15","92","1","3","0","1"
"917","d","32","2","1","109","27","81","70","0","3","1","1"
"1420","j","30","2","0","110","83","94","7","1","3","0","1"
"1530","k","30","2","0","111","29","61","97","0","3","1","1"
"1669","k","30","2","0","112","74","7","42","1","3","1","1"
"1724","j","30","2","0","113","67","32","42","1","3","0","1"
"1525","k","30","2","0","114","77","84","5","1","3","1","1"
"800","d","33","2","1","115","12","53","45","0","3","0","1"
"1530","j","30","2","0","116","13","59","86","1","3","0","1"
"1469","j","30","2","0","117","55","65","83","1","3","0","1"
"921","d","33","2","1","118","42","80","49","0","3","1","1"
"1348","j","30","2","0","119","15","97","54","1","3","0","1"
"831","d","31","2","1","120","80","22","15","0","3","1","1"
"671","d","32","2","1","121","20","18","1","0","3","0","1"
"842","d","35","2","1","122","7","15","62","1","3","1","1"
"1656","k","30","2","0","123","19","45","0","1","3","1","1"
"818","d","31","2","1","124","16","90","7","0","3","1","1"
"809","d","33","1","1","125","14","38","35","0","4","1","1"
"868","d","33","1","1","126","41","65","4","1","4","1","1"
"569","d","27","1","1","127","25","85","21","1","4","0","1"
"718","d","32","1","1","128","67","63","90","1","4","0","1"
"1753","j","0","1","0","129","99","93","12","1","4","1","1"
