"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"7256","f","31","0","1","1","94","67","81","0","0","0","4"
"4989","d","32","0","1","2","66","81","53","0","0","0","4"
"42304","d","28","0","1","3","2","27","8","0","0","0","4"
"2548","d","27","0","1","4","21","69","59","0","0","0","4"
"2518","d","26","0","1","5","97","84","12","0","0","0","4"
"5860","f","27","0","1","6","2","83","46","0","0","0","4"
"1158","d","32","0","1","7","41","39","44","0","0","0","4"
"1012","d","28","0","1","8","22","73","84","0","0","0","4"
"4883","f","28","0","1","9","48","31","57","0","0","0","4"
"4984","f","27","0","1","10","25","30","18","0","0","0","4"
"2146","d","27","0","1","11","54","94","22","0","0","0","4"
"1708","f","28","0","1","12","39","23","0","0","0","0","4"
"857","d","32","0","1","13","43","77","87","0","0","0","4"
"1150","f","27","0","1","14","33","85","88","0","0","0","4"
"1923","d","27","0","1","15","27","16","29","0","0","0","4"
"714","f","28","0","1","16","90","60","72","0","0","0","4"
"745","f","31","0","1","17","78","79","5","0","0","0","4"
"3075","d","27","0","1","18","30","71","83","0","0","0","4"
"1263","f","32","0","1","19","63","41","85","0","0","0","4"
"1128","f","28","0","1","20","55","26","59","0","0","0","4"
"42779","j","30","0","0","21","30","7","59","1","0","0","4"
"2981","k","0","0","0","22","72","6","85","1","0","0","4"
"3166","k","30","0","0","23","78","71","84","0","0","1","4"
"2834","j","30","0","0","24","8","71","19","1","0","0","4"
"2842","j","30","0","0","25","28","43","93","0","0","0","4"
"2887","k","30","0","0","26","91","4","32","1","0","1","4"
"2266","k","30","0","0","27","55","86","75","0","0","1","4"
"2714","j","30","0","0","28","17","58","44","1","0","0","4"
"2901","k","30","0","0","29","57","90","63","0","0","1","4"
"2023","j","30","0","0","30","13","97","17","0","0","0","4"
"2176","k","30","0","0","31","29","82","89","1","0","1","4"
"2157","j","30","0","0","32","3","62","74","0","0","0","4"
"3006","k","30","0","0","33","30","53","69","0","0","1","4"
"2019","j","30","0","0","34","77","52","85","0","0","0","4"
"2242","k","30","0","0","35","46","38","48","1","0","1","4"
"2864","j","30","0","0","36","94","8","17","1","0","0","4"
"3489","j","30","0","0","37","73","46","82","1","0","0","4"
"2215","k","30","0","0","38","21","47","52","0","0","1","4"
"1956","j","30","0","0","39","54","68","60","1","0","0","4"
"1852","k","30","0","0","40","47","15","27","1","0","1","4"
"71254","","","","","","","","","","","",""
"10400","","","","","","","","","","","",""
"33287","","","","","","","","","","","",""
"11697","","","","","","","","","","","",""
"15712","","","","","","","","","","","",""
"34928","","","","","","","","","","","",""
"9947","","","","","","","","","","","",""
"4119","","","","","","","","","","","",""
"null","null","-1","1","1","49","75","2","89","1","0","0","4"
"1684","d","32","1","1","50","50","48","24","1","0","1","4"
"null","null","-1","1","1","51","78","24","76","0","0","0","4"
"null","null","-1","1","1","52","20","21","30","0","0","1","4"
"null","null","-1","1","0","53","36","35","87","1","0","1","4"
"null","null","-1","1","1","54","27","36","65","1","0","0","4"
"1148","d","29","1","1","55","59","18","36","1","0","0","4"
"1685","f","27","1","1","56","13","91","6","0","0","0","4"
"null","null","-1","1","0","57","82","48","4","1","0","1","4"
"1298","j","30","1","0","58","38","34","93","1","0","0","4"
"1815","k","0","1","0","59","50","64","13","0","0","0","4"
"null","null","-1","1","1","60","80","30","91","0","0","1","4"
"1677","j","0","1","0","61","34","78","48","1","0","1","4"
"1311","k","0","1","0","62","36","76","79","0","0","0","4"
"null","null","-1","1","1","63","53","23","11","0","0","1","4"
"1302","j","30","1","0","64","7","49","23","1","0","0","4"
"1619","f","33","1","1","65","39","66","61","0","0","0","4"
"1359","k","30","1","0","66","43","67","76","0","0","1","4"
"1229","j","0","1","0","67","4","37","57","1","0","1","4"
"985","j","0","1","0","68","72","56","8","0","0","1","4"
"null","null","-1","0","0","69","60","3","37","1","1","1","4"
"1721","k","30","0","0","70","98","70","52","1","1","1","4"
"1362","k","30","0","0","71","92","70","76","0","1","1","4"
"1384","j","30","0","0","72","4","34","47","0","1","0","4"
"1982","d","28","0","1","73","73","58","4","1","1","0","4"
"null","null","-1","0","1","74","20","59","15","0","1","1","4"
"1100","k","30","0","0","75","6","0","93","1","1","1","4"
"1281","k","0","0","0","76","25","55","94","0","1","0","4"
"1437","j","30","0","0","77","53","27","44","0","1","0","4"
"2011","d","26","0","1","78","69","74","30","0","1","0","4"
"1697","k","30","0","0","79","15","48","79","0","1","1","4"
"1582","d","26","0","1","80","72","94","77","0","1","1","4"
"1625","d","32","0","1","81","66","40","55","0","1","0","4"
"1199","d","28","0","1","82","2","28","54","1","1","0","4"
"1230","k","30","0","0","83","2","43","49","1","1","1","4"
