"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"506.10000002384186","d","32","0","1","1","96","98","1","0","0","0","2"
"796.1000000238419","d","27","0","1","2","90","10","56","0","0","0","2"
"666.5999999046326","d","29","0","1","3","33","29","17","0","0","0","2"
"683.7999999523163","d","27","0","1","4","30","81","67","0","0","0","2"
"499.39999997615814","d","27","0","1","5","21","67","73","0","0","0","2"
"132.5","f","32","0","1","6","40","29","41","0","0","0","2"
"985.2000000476837","f","29","0","1","7","32","98","65","0","0","0","2"
"422.2000000476837","f","26","0","1","8","55","80","88","0","0","0","2"
"519.6000000238419","d","26","0","1","9","16","91","95","0","0","0","2"
"891.5999999046326","d","30","0","1","10","7","23","63","0","0","0","2"
"1032.5","f","29","0","1","11","42","98","81","0","0","0","2"
"489.40000009536743","f","31","0","1","12","14","64","87","0","0","0","2"
"548.6000000238419","f","28","0","1","13","87","38","59","0","0","0","2"
"369.60000002384186","f","30","0","1","14","89","95","46","0","0","0","2"
"371.7999999523163","f","27","0","1","15","78","20","23","0","0","0","2"
"506.10000002384186","f","26","0","1","16","56","72","88","0","0","0","2"
"691.6000000238419","f","29","0","1","17","81","56","61","0","0","0","2"
"587.6999999284744","f","30","0","1","18","1","7","68","0","0","0","2"
"513.5999999046326","f","28","0","1","19","17","2","96","0","0","0","2"
"1163.6000000238419","f","32","0","1","20","61","10","33","0","0","0","2"
"2430.7000000476837","k","30","0","0","21","35","67","44","1","0","1","2"
"794.6000000238419","k","0","0","0","22","97","67","4","1","0","0","2"
"941.1000000238419","k","30","0","0","23","44","77","3","1","0","1","2"
"1141.2999999523163","k","30","0","0","24","29","80","28","1","0","1","2"
"754.1000000238419","k","30","0","0","25","49","91","32","1","0","1","2"
"1174.2000000476837","k","30","0","0","26","26","47","53","0","0","1","2"
"1028.1000000238419","k","0","0","0","27","3","95","36","1","0","0","2"
"1000.1000000238419","k","30","0","0","28","76","23","80","0","0","1","2"
"1171.2000000476837","k","0","0","0","29","25","11","75","0","0","0","2"
"608.2000000476837","k","30","0","0","30","57","54","8","0","0","1","2"
"593.7999999523163","k","0","0","0","31","20","27","77","0","0","0","2"
"738.1000000238419","k","0","0","0","32","8","13","33","1","0","0","2"
"682.0999999046326","k","0","0","0","33","54","35","13","0","0","0","2"
"843.2999999523163","k","30","0","0","34","20","51","87","0","0","1","2"
"631.1000000238419","k","0","0","0","35","43","72","90","1","0","0","2"
"925.7000000476837","k","0","0","0","36","76","22","53","1","0","0","2"
"916","k","30","0","0","37","29","20","36","0","0","1","2"
"683.2000000476837","k","30","0","0","38","97","76","20","1","0","1","2"
"1016.9000000953674","k","0","0","0","39","16","27","82","0","0","0","2"
"2487.0999999046326","k","30","0","0","40","71","32","75","0","0","1","2"
"2907.899999976158","","","","","","","","","","","",""
"1841.2000000476837","","","","","","","","","","","",""
"488.2999999523163","d","30","0","1","43","58","57","81","1","0","1","2"
"693","k","0","0","0","44","19","77","83","1","0","0","2"
"673.5","k","0","0","0","45","76","25","53","0","0","0","2"
"1970.3999999761581","k","0","0","0","46","79","90","73","1","0","0","2"
"506.5","k","0","0","0","47","14","26","11","0","0","0","2"
"1135.3000000715256","f","28","0","1","48","33","44","35","1","0","0","2"
"519.5","k","30","0","0","49","33","8","53","0","0","1","2"
"1092","d","28","0","1","50","55","10","87","0","0","1","2"
"640.0999999046326","k","0","0","0","51","12","3","54","1","0","0","2"
"1714.6000000238419","k","30","0","0","52","52","18","87","1","0","1","2"
"1007.8999999761581","f","32","0","1","53","97","10","4","1","0","1","2"
