"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"49779","d","27","0","1","1","68","42","48","0","0","0","0"
"9073.5","d","31","0","1","2","88","22","10","0","0","0","0"
"7270","d","27","0","1","3","18","61","50","0","0","0","0"
"4207.599999904633","d","28","0","1","4","26","34","71","0","0","0","0"
"1078.0999999046326","f","28","0","1","5","75","52","66","0","0","0","0"
"1395","d","32","0","1","6","53","78","32","0","0","0","0"
"968.4000000953674","d","32","0","1","7","39","40","68","0","0","0","0"
"1775.0999999046326","f","28","0","1","8","46","8","26","0","0","0","0"
"1024.5","f","27","0","1","9","94","54","34","0","0","0","0"
"717.2000000476837","d","27","0","1","10","36","56","29","0","0","0","0"
"937.4000000953674","f","28","0","1","11","77","65","57","0","0","0","0"
"468.2000000476837","f","27","0","1","12","35","37","84","0","0","0","0"
"168.70000004768372","d","30","0","1","13","6","74","41","0","0","0","0"
"271.5","f","28","0","1","14","89","2","5","0","0","0","0"
"1891.0999999046326","f","27","0","1","15","87","81","49","0","0","0","0"
"186.20000004768372","d","26","0","1","16","80","7","72","0","0","0","0"
"3639.2999999523163","d","28","0","1","17","34","83","91","0","0","0","0"
"51.200000047683716","f","32","0","1","18","78","32","6","0","0","0","0"
"2836.5","f","31","0","1","19","72","64","76","0","0","0","0"
"290.60000014305115","d","27","0","1","20","18","52","17","0","0","0","0"
"6674.900000095367","k","30","0","0","21","36","59","47","1","0","1","0"
"9688.799999952316","k","30","0","0","22","65","67","57","0","0","1","0"
"2326.2999999523163","j","30","0","0","23","73","90","44","1","0","0","0"
"2116.9000000953674","k","30","0","0","24","22","94","7","1","0","1","0"
"2518.7999999523163","k","0","0","0","25","44","64","91","0","0","0","0"
"2005.6999998092651","j","30","0","0","26","67","40","37","0","0","0","0"
"2277.600000143051","j","30","0","0","27","71","75","27","0","0","0","0"
"2283.7999999523163","k","30","0","0","28","78","5","49","0","0","1","0"
"2801.100000143051","k","30","0","0","29","25","38","42","0","0","1","0"
"3364.800000190735","k","30","0","0","30","71","8","70","0","0","1","0"
"2065.2000000476837","j","30","0","0","31","73","24","71","0","0","0","0"
"2285.0999999046326","k","30","0","0","32","96","45","17","0","0","1","0"
"1689.5","j","30","0","0","33","37","10","76","0","0","0","0"
"1772.4000000953674","k","0","0","0","34","25","13","20","0","0","0","0"
"2577.2999999523163","k","30","0","0","35","93","60","4","1","0","1","0"
"1477.5999999046326","k","30","0","0","36","34","31","76","1","0","1","0"
"2735","k","30","0","0","37","57","44","92","1","0","1","0"
"1608.2999999523163","j","30","0","0","38","32","3","22","1","0","0","0"
"1760.5","j","30","0","0","39","79","15","51","1","0","0","0"
"1729.0999999046326","j","30","0","0","40","76","3","74","1","0","0","0"
"59196.59999990463","","","","","","","","","","","",""
"42640.90000009537","","","","","","","","","","","",""
"null","null","-1","3","1","43","88","55","85","1","0","1","0"
"null","null","-1","3","1","44","68","34","0","1","0","1","0"
"1490.7999999523163","f","31","3","1","45","16","42","1","1","0","1","0"
"null","null","-1","3","1","46","83","60","14","0","0","0","0"
"null","null","-1","3","0","47","36","33","82","0","0","0","0"
"null","null","-1","3","0","48","27","18","20","0","0","0","0"
"null","null","-1","3","0","49","37","74","68","0","0","1","0"
"1528.3000001907349","j","30","3","0","50","56","52","41","0","0","0","0"
"null","null","-1","3","1","51","85","84","77","1","0","0","0"
"null","null","-1","3","1","52","76","44","98","1","0","1","0"
"1155.9000000953674","f","30","3","1","53","60","26","50","0","0","1","0"
"1749.5","j","0","3","0","54","94","0","24","0","0","1","0"
"1903.7999999523163","k","30","3","0","55","87","49","72","1","0","1","0"
"1212.7999999523163","j","30","3","0","56","57","55","23","1","0","0","0"
"1452.5999999046326","k","0","3","0","57","18","6","70","1","0","0","0"
"1414.2000000476837","d","37","3","1","58","19","80","55","0","0","0","0"
"1133.1999998092651","d","31","3","1","59","76","73","25","1","0","1","0"
"1418.7000000476837","k","0","3","0","60","77","70","1","1","0","0","0"
"1441.1999998092651","j","0","3","0","61","24","14","69","0","0","1","0"
"946.2000000476837","d","31","3","1","62","95","96","35","0","0","0","0"
"null","null","-1","0","0","63","92","52","25","0","1","1","0"
"1314.6000001430511","k","0","0","0","64","33","83","57","1","1","0","0"
"1166.6000001430511","d","27","0","1","65","54","1","22","1","1","0","0"
"1310.2000000476837","j","0","0","0","66","8","28","24","0","1","1","0"
"1200.2000000476837","f","27","0","1","67","28","68","15","0","1","0","0"
"1215.5","d","32","0","1","68","40","94","98","1","1","1","0"
"1873.0999999046326","j","0","0","0","69","68","67","79","1","1","1","0"
"1048.6000001430511","d","32","0","1","70","17","19","26","1","1","0","0"
"1209.9000000953674","f","32","0","1","71","10","40","37","1","1","0","0"
"null","null","-1","0","0","72","23","64","16","0","1","0","0"
"1401","k","30","0","0","73","96","45","12","1","1","1","0"
"1188","f","26","0","1","74","98","86","70","0","1","1","0"
"1276.5","j","0","0","0","75","57","9","70","0","1","1","0"
"1355.5999999046326","k","0","0","0","76","77","43","62","1","1","0","0"
"1379.5","j","30","0","0","77","73","74","61","0","1","0","0"
"1955.7999999523163","k","0","0","0","78","42","44","59","1","1","0","0"
"1079.5999999046326","f","31","0","1","79","2","14","60","1","1","1","0"
"null","null","-1","0","1","80","57","82","20","0","1","0","0"
"847.8999998569489","f","26","0","1","81","55","72","75","0","1","1","0"
"1003.7999999523163","f","28","0","1","82","72","73","55","0","1","1","0"
"899.7999999523163","f","35","2","1","83","7","6","12","1","2","0","0"
"1106.2999999523163","d","32","2","1","84","45","27","75","1","2","0","0"
"1002.8000001907349","f","32","2","1","85","18","85","66","1","2","0","0"
"1013.7000000476837","d","31","2","1","86","91","63","46","0","2","0","0"
"1599.2999999523163","k","0","2","0","87","57","97","53","1","2","0","0"
"1202.2000000476837","j","0","2","0","88","37","40","67","1","2","1","0"
"1395.2000000476837","k","30","2","0","89","56","90","55","0","2","1","0"
"1039.1000001430511","d","35","2","1","90","77","71","18","0","2","1","0"
"1615.0999999046326","k","30","2","0","91","74","72","25","1","2","1","0"
"1051.7999999523163","d","32","2","1","92","36","63","52","0","2","1","0"
"1187.3999998569489","d","32","2","1","93","48","31","84","0","2","0","0"
"1626.8000001907349","j","30","2","0","94","94","10","57","1","2","0","0"
"1406.7999999523163","j","30","2","0","95","1","97","60","0","2","0","0"
"1207.2999999523163","j","30","2","0","96","63","53","60","0","2","0","0"
"1415.4000000953674","k","30","2","0","97","86","75","32","1","2","1","0"
