"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"4083","f","32","0","1","1","20","43","54","0","0","0","1"
"2473","d","26","0","1","2","5","53","33","0","0","0","1"
"2009","f","30","0","1","3","12","70","95","0","0","0","1"
"1228","d","28","0","1","4","12","79","27","0","0","0","1"
"1574","d","33","0","1","5","1","0","84","0","0","0","1"
"1005","f","27","0","1","6","56","18","35","0","0","0","1"
"864","d","28","0","1","7","60","42","87","0","0","0","1"
"2284","f","26","0","1","8","91","16","82","0","0","0","1"
"1694","d","27","0","1","9","90","29","31","0","0","0","1"
"1025","f","28","0","1","10","50","65","68","0","0","0","1"
"1681","f","29","0","1","11","67","33","96","0","0","0","1"
"691","d","32","0","1","12","41","4","97","0","0","0","1"
"861","f","33","0","1","13","80","19","91","0","0","0","1"
"571","d","32","0","1","14","43","38","7","0","0","0","1"
"741","d","30","0","1","15","15","64","34","0","0","0","1"
"779","f","30","0","1","16","88","76","52","0","0","0","1"
"788","f","30","0","1","17","3","15","64","0","0","0","1"
"887","f","26","0","1","18","29","16","59","0","0","0","1"
"647","f","33","0","1","19","45","19","78","0","0","0","1"
"1426","d","28","0","1","20","31","52","70","0","0","0","1"
"1422","k","30","0","0","21","45","3","48","1","0","1","1"
"569","k","0","0","0","22","76","81","9","0","0","0","1"
"848","k","30","0","0","23","24","94","75","1","0","1","1"
"1174","k","0","0","0","24","85","72","6","0","0","0","1"
"818","j","30","0","0","25","53","12","32","1","0","0","1"
"744","k","0","0","0","26","53","95","10","0","0","0","1"
"1168","k","30","0","0","27","95","78","2","1","0","1","1"
"1517","j","0","0","0","28","21","57","79","0","0","1","1"
"1100","k","30","0","0","29","99","59","4","0","0","1","1"
"1067","k","30","0","0","30","34","8","55","1","0","1","1"
"662","k","0","0","0","31","77","32","92","1","0","0","1"
"172","j","0","0","0","32","15","3","96","0","0","1","1"
"141","k","0","0","0","33","58","60","77","0","0","0","1"
"236","k","30","0","0","34","50","51","67","0","0","1","1"
"69","j","30","0","0","35","22","87","9","0","0","0","1"
"220","j","0","0","0","36","23","30","19","0","0","1","1"
"140","k","0","0","0","37","35","86","27","0","0","0","1"
"1732","k","30","0","0","38","90","62","4","1","0","1","1"
"1300","k","0","0","0","39","50","74","69","1","0","0","1"
"757","k","30","0","0","40","75","40","1","1","0","1","1"
"12401","","","","","","","","","","","",""
"6448","","","","","","","","","","","",""
"6299","","","","","","","","","","","",""
"12955","","","","","","","","","","","",""
"5202","","","","","","","","","","","",""
"5251","","","","","","","","","","","",""
"null","null","-1","4","0","47","53","85","71","0","0","0","1"
"347","j","0","4","0","48","73","7","17","1","0","1","1"
"126","d","31","4","1","49","52","83","3","0","0","0","1"
"175","j","0","4","0","50","95","66","98","1","0","1","1"
"185","d","33","4","1","51","70","19","26","1","0","0","1"
"24","d","30","4","1","52","69","89","38","0","0","0","1"
"717","j","0","4","0","53","60","29","24","0","0","1","1"
"585","k","30","4","0","54","96","73","64","0","0","1","1"
"282","k","30","4","0","55","60","81","4","0","0","1","1"
"45","d","31","4","1","56","48","11","66","1","0","0","1"
"1192","j","0","4","0","57","4","8","6","1","0","1","1"
"93","f","31","4","1","58","71","38","63","1","0","0","1"
"347","j","0","4","0","59","75","43","73","1","0","1","1"
"363","d","37","4","1","60","82","15","53","0","0","0","1"
"111","d","29","4","1","61","18","88","14","0","0","0","1"
"95","d","32","4","1","62","95","58","46","1","0","1","1"
"312","j","0","4","0","63","9","47","43","1","0","1","1"
"286","j","30","4","0","64","7","75","80","1","0","0","1"
"1797","d","26","4","1","65","11","48","54","0","0","1","1"
"95","d","39","4","1","66","9","54","82","0","0","0","1"
"1349","f","27","1","1","67","9","71","52","1","1","1","1"
"444","j","0","1","0","68","45","27","85","0","1","1","1"
"127","k","30","1","0","69","20","84","84","1","1","1","1"
"302","d","30","1","1","70","2","11","51","1","1","0","1"
"259","j","30","1","0","71","9","6","79","1","1","0","1"
"270","f","29","1","1","72","11","78","78","0","1","1","1"
"110","k","30","1","0","73","22","96","4","1","1","1","1"
"10","d","33","1","1","74","82","13","29","1","1","0","1"
"108","k","30","1","0","75","50","5","56","1","1","1","1"
"238","k","30","1","0","76","18","23","64","0","1","1","1"
"787","f","30","1","1","77","27","84","54","0","1","0","1"
"157","k","30","1","0","78","34","56","20","0","1","1","1"
"1306","f","27","1","1","79","10","71","88","0","1","1","1"
"289","f","36","1","1","80","96","1","82","0","1","0","1"
"24","k","0","1","0","81","36","19","64","0","1","0","1"
"190","f","29","1","1","82","40","62","94","1","1","0","1"
"21","k","30","1","0","83","56","6","52","1","1","1","1"
"60","k","0","1","0","84","15","51","21","0","1","0","1"
"198","f","28","1","1","85","23","93","36","1","1","0","1"
"156","f","30","1","1","86","3","77","19","0","1","0","1"
"282","j","30","3","0","87","49","56","92","0","2","0","1"
"126","f","29","3","1","88","64","81","27","0","2","1","1"
"34","j","30","3","0","89","93","61","55","0","2","0","1"
"23","d","30","3","1","90","8","25","93","0","2","0","1"
"199","j","30","3","0","91","61","19","53","1","2","0","1"
"442","k","0","3","0","92","88","25","33","0","2","0","1"
"205","f","28","3","1","93","31","69","78","1","2","1","1"
"428","d","32","3","1","94","98","66","65","1","2","1","1"
