"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"2473","d","32","0","1","1","66","96","91","0","0","0","5"
"1170","d","31","0","1","2","88","30","31","0","0","0","5"
"564","f","31","0","1","3","87","74","94","0","0","0","5"
"484","f","28","0","1","4","17","52","16","0","0","0","5"
"247","f","27","0","1","5","60","36","91","0","0","0","5"
"718","f","28","0","1","6","92","60","58","0","0","0","5"
"83","f","33","0","1","7","98","1","3","0","0","0","5"
"1612","f","27","0","1","8","29","48","23","0","0","0","5"
"922","f","30","0","1","9","39","95","57","0","0","0","5"
"1264","f","31","0","1","10","20","82","68","0","0","0","5"
"201","f","30","0","1","11","92","77","15","0","0","0","5"
"36","f","29","0","1","12","90","94","2","0","0","0","5"
"74","f","26","0","1","13","36","71","98","0","0","0","5"
"242","f","26","0","1","14","47","69","88","0","0","0","5"
"123","f","26","0","1","15","15","80","29","0","0","0","5"
"218","f","28","0","1","16","65","8","94","0","0","0","5"
"206","f","28","0","1","17","75","26","52","0","0","0","5"
"1092","d","26","0","1","18","16","24","88","0","0","0","5"
"54","f","27","0","1","19","18","85","93","0","0","0","5"
"350","f","33","0","1","20","18","1","92","0","0","0","5"
"155","k","30","0","0","21","70","89","72","1","0","1","5"
"186","k","30","0","0","22","37","93","9","1","0","1","5"
"102","k","0","0","0","23","85","5","74","1","0","0","5"
"158","k","0","0","0","24","20","71","73","1","0","0","5"
"75","k","30","0","0","25","48","52","11","0","0","1","5"
"253","k","0","0","0","26","97","6","26","0","0","0","5"
"108","k","0","0","0","27","3","85","62","0","0","0","5"
"608","k","30","0","0","28","21","26","87","0","0","1","5"
"2811","k","0","0","0","29","49","14","28","1","0","0","5"
"290","k","30","0","0","30","29","97","35","0","0","1","5"
"68","k","0","0","0","31","43","82","53","0","0","0","5"
"327","k","30","0","0","32","72","23","44","0","0","1","5"
"110","k","0","0","0","33","79","6","39","1","0","0","5"
"404","j","30","0","0","34","55","16","80","0","0","0","5"
"582","j","0","0","0","35","75","32","31","0","0","1","5"
"144","k","30","0","0","36","70","63","46","1","0","1","5"
"25708","k","0","0","0","37","32","19","57","1","0","0","5"
"436","k","0","0","0","38","19","61","50","1","0","0","5"
"138","k","0","0","0","39","31","24","93","1","0","0","5"
"187","k","30","0","0","40","63","22","85","0","0","1","5"
"14355","","","","","","","","","","","",""
"9040","","","","","","","","","","","",""
"7225","","","","","","","","","","","",""
"3217","","","","","","","","","","","",""
"7545","","","","","","","","","","","",""
"2375","","","","","","","","","","","",""
"null","null","-1","0","1","47","18","5","10","1","0","1","5"
"null","null","-1","0","0","48","48","43","77","1","0","0","5"
"1251","k","0","0","0","49","84","57","83","0","0","0","5"
"47","f","28","0","1","50","65","12","1","0","0","1","5"
"245","f","28","0","1","51","86","8","37","1","0","1","5"
"1215","d","30","0","1","52","15","31","34","0","0","0","5"
"56","k","30","0","0","53","87","55","90","0","0","1","5"
"203","f","31","0","1","54","41","88","27","1","0","0","5"
"null","null","-1","0","1","55","55","26","38","1","0","0","5"
"51","d","31","0","1","56","14","84","47","0","0","0","5"
"109","j","0","0","0","57","59","46","15","1","0","1","5"
"124","d","30","0","1","58","6","18","98","0","0","0","5"
"83","d","26","0","1","59","5","76","50","0","0","0","5"
"150","k","30","0","0","60","53","8","85","0","0","1","5"
"null","null","-1","0","0","61","68","31","51","1","0","1","5"
"218","k","0","0","0","62","89","45","73","1","0","0","5"
"null","null","-1","0","1","63","69","10","49","0","0","1","5"
"241","k","30","0","0","64","74","72","33","1","0","1","5"
"239","k","0","0","0","65","17","8","75","1","0","0","5"
"48","j","0","0","0","66","31","48","2","0","0","1","5"
"19","f","28","3","1","67","11","47","66","0","1","0","5"
"140","f","34","3","1","68","3","10","80","0","1","0","5"
"240","k","0","3","0","69","20","9","13","0","1","0","5"
"79","k","0","3","0","70","98","89","8","0","1","0","5"
"113","k","30","3","0","71","41","34","6","1","1","1","5"
"339","d","33","3","1","72","79","26","80","1","1","1","5"
"null","null","-1","3","0","73","48","32","27","1","1","0","5"
"221","k","0","3","0","74","8","35","64","1","1","0","5"
"null","null","-1","3","0","75","50","15","36","0","1","1","5"
"1136","d","31","3","1","76","2","5","47","1","1","1","5"
"342","k","30","3","0","77","65","10","79","1","1","1","5"
"955","d","32","3","1","78","56","63","34","1","1","1","5"
"342","k","30","3","0","79","17","96","39","0","1","1","5"
"null","null","-1","3","0","80","25","0","15","1","1","1","5"
"1545","d","32","3","1","81","56","1","88","1","1","0","5"
"356","d","38","3","1","82","87","83","29","0","1","1","5"
"385","k","0","3","0","83","72","74","5","0","1","0","5"
"404","f","31","3","1","84","44","77","96","0","1","0","5"
"1279","d","29","3","1","85","78","95","39","1","1","1","5"
"1513","d","28","3","1","86","90","52","6","0","1","0","5"
"266","d","32","4","1","87","31","11","2","0","2","0","5"
"420","k","0","4","0","88","30","69","18","0","2","0","5"
"null","null","-1","4","0","89","14","56","9","0","2","1","5"
"1069","f","30","4","1","90","99","47","94","0","2","1","5"
"1798","d","34","4","1","91","94","79","87","0","2","1","5"
"1436","j","30","4","0","92","47","97","51","1","2","0","5"
"1201","d","28","4","1","93","51","30","21","0","2","0","5"
"null","null","-1","4","1","94","84","8","7","1","2","0","5"
"1138","d","36","4","1","95","29","18","71","0","2","1","5"
"1888","d","31","4","1","96","83","13","66","0","2","0","5"
"1172","k","0","4","0","97","95","15","39","1","2","0","5"
"null","null","-1","4","0","98","31","0","66","0","2","0","5"
"173","k","30","4","0","99","34","30","19","1","2","1","5"
"1108","d","31","4","1","100","44","84","87","0","2","1","5"
"1013","k","0","4","0","101","9","20","87","1","2","0","5"
"1588","k","30","4","0","102","60","78","52","1","2","1","5"
"1186","d","40","4","1","103","19","69","84","1","2","1","5"
"996","d","28","4","1","104","16","55","4","1","2","0","5"
"null","null","-1","4","0","105","39","21","3","1","2","1","5"
"null","null","-1","4","0","106","25","85","16","1","2","1","5"
"264","k","30","1","0","107","61","49","79","1","3","1","5"
"436","f","29","1","1","108","84","73","96","1","3","1","5"
"951","d","29","1","1","109","59","16","90","1","3","0","5"
"1043","k","0","1","0","110","99","1","60","1","3","0","5"
"575","d","29","1","1","111","83","45","38","1","3","1","5"
"1123","k","0","1","0","112","48","40","98","0","3","0","5"
"342","d","36","1","1","113","1","4","80","0","3","0","5"
"1263","d","33","1","1","114","82","69","22","1","3","1","5"
"1109","d","32","1","1","115","67","12","86","1","3","1","5"
"798","j","0","1","0","116","93","85","12","0","3","1","5"
