"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"1191","f","28","0","1","1","96","4","75","0","0","0","2"
"1553","d","30","0","1","2","6","3","44","0","0","0","2"
"1861","f","29","0","1","3","96","89","51","0","0","0","2"
"1555","d","26","0","1","4","80","61","50","0","0","0","2"
"2235","f","27","0","1","5","23","37","51","0","0","0","2"
"2794","d","31","0","1","6","79","78","65","0","0","0","2"
"2998","f","28","0","1","7","15","26","20","0","0","0","2"
"1566","d","29","0","1","8","98","15","2","0","0","0","2"
"977","d","28","0","1","9","8","81","26","0","0","0","2"
"1037","f","26","0","1","10","97","69","68","0","0","0","2"
"643","d","27","0","1","11","18","60","31","0","0","0","2"
"573","f","28","0","1","12","22","44","41","0","0","0","2"
"695","d","27","0","1","13","68","45","67","0","0","0","2"
"854","f","28","0","1","14","59","35","74","0","0","0","2"
"766","d","30","0","1","15","63","23","64","0","0","0","2"
"729","d","32","0","1","16","53","84","90","0","0","0","2"
"687","f","31","0","1","17","94","79","72","0","0","0","2"
"1013","d","31","0","1","18","82","6","95","0","0","0","2"
"720","f","32","0","1","19","76","29","38","0","0","0","2"
"1092","f","28","0","1","20","25","34","62","0","0","0","2"
"2276","j","30","0","0","21","12","29","82","1","0","0","2"
"1903","k","30","0","0","22","33","94","60","0","0","1","2"
"1187","j","0","0","0","23","2","45","25","0","0","1","2"
"1921","k","0","0","0","24","59","42","75","0","0","0","2"
"1464","k","30","0","0","25","80","38","10","0","0","1","2"
"1578","k","30","0","0","26","90","86","55","1","0","1","2"
"1186","k","30","0","0","27","14","69","55","0","0","1","2"
"1267","j","30","0","0","28","51","44","72","1","0","0","2"
"1857","j","30","0","0","29","42","69","23","1","0","0","2"
"1267","j","30","0","0","30","9","66","56","1","0","0","2"
"2562","k","0","0","0","31","6","7","12","0","0","0","2"
"1329","k","30","0","0","32","64","69","1","1","0","1","2"
"1366","j","30","0","0","33","9","0","50","0","0","0","2"
"1514","k","30","0","0","34","28","41","13","1","0","1","2"
"1187","k","30","0","0","35","55","49","34","1","0","1","2"
"1343","k","30","0","0","36","14","16","77","0","0","1","2"
"3126","k","0","0","0","37","24","14","55","0","0","0","2"
"1332","j","30","0","0","38","50","75","53","1","0","0","2"
"1385","j","30","0","0","39","87","23","25","0","0","0","2"
"1095","k","30","0","0","40","5","86","23","1","0","1","2"
"6913","","","","","","","","","","","",""
"4534","","","","","","","","","","","",""
"914","f","33","2","1","43","37","26","31","0","0","1","2"
"1756","d","35","2","1","44","63","47","73","0","0","1","2"
"1721","k","30","2","0","45","75","83","89","0","0","1","2"
"1342","j","30","2","0","46","26","59","30","1","0","0","2"
"1283","k","30","2","0","47","3","61","10","1","0","1","2"
"1434","j","30","2","0","48","48","13","54","0","0","0","2"
"901","f","36","2","1","49","63","49","19","0","0","0","2"
"908","d","32","2","1","50","85","76","75","0","0","0","2"
"920","d","32","2","1","51","90","49","51","0","0","1","2"
"536","d","33","2","1","52","60","34","52","1","0","1","2"
"1760","k","0","2","0","53","76","8","81","0","0","0","2"
"1428","k","30","2","0","54","84","91","85","1","0","1","2"
"953","d","32","2","1","55","90","23","8","1","0","1","2"
"1505","k","0","2","0","56","52","1","97","1","0","0","2"
"1402","j","30","2","0","57","1","66","37","0","0","0","2"
"1102","f","35","2","1","58","32","58","29","0","0","0","2"
"1312","j","30","2","0","59","57","81","3","1","0","0","2"
"2304","k","30","2","0","60","82","47","76","1","0","1","2"
"1019","d","37","2","1","61","40","18","66","1","0","1","2"
"984","d","34","2","1","62","33","57","51","1","0","0","2"
"1469","j","30","0","0","63","91","45","77","0","1","0","2"
"1061","f","28","0","1","64","89","22","42","1","1","0","2"
"1068","d","27","0","1","65","37","82","23","0","1","1","2"
"1304","k","30","0","0","66","3","49","96","0","1","1","2"
"1411","k","30","0","0","67","26","66","2","1","1","1","2"
"1218","k","0","0","0","68","22","4","9","1","1","0","2"
"988","d","30","0","1","69","7","49","37","1","1","1","2"
"927","d","27","0","1","70","28","6","23","0","1","0","2"
"1594","j","30","0","0","71","20","24","16","1","1","0","2"
"914","d","25","0","1","72","11","66","31","1","1","0","2"
"1039","d","28","0","1","73","73","80","3","0","1","1","2"
"844","d","32","0","1","74","40","82","39","0","1","1","2"
"1768","j","30","0","0","75","48","28","97","1","1","0","2"
"1368","j","0","0","0","76","92","62","11","1","1","1","2"
"1390","k","30","0","0","77","95","11","88","1","1","1","2"
"1399","k","0","0","0","78","91","95","41","1","1","0","2"
"877","d","26","0","1","79","72","81","4","0","1","0","2"
"918","d","32","0","1","80","39","20","19","0","1","1","2"
"1808","k","30","0","0","81","8","56","79","0","1","1","2"
"884","d","28","0","1","82","65","20","98","0","1","0","2"
"1362","k","30","2","0","83","47","66","48","0","2","1","2"
"1184","k","30","2","0","84","23","15","86","1","2","1","2"
"1142","j","30","2","0","85","68","55","58","0","2","0","2"
"1551","k","30","2","0","86","22","35","34","0","2","1","2"
"991","f","30","2","1","87","23","0","81","0","2","0","2"
"1081","f","31","2","1","88","36","51","89","1","2","1","2"
"1134","j","30","2","0","89","71","13","33","0","2","0","2"
"835","d","37","2","1","90","43","31","87","0","2","1","2"
"877","d","36","2","1","91","67","39","4","0","2","1","2"
"807","d","36","2","1","92","74","47","54","1","2","0","2"
"904","f","36","2","1","93","2","57","79","0","2","0","2"
"1598","j","30","2","0","94","92","27","74","1","2","0","2"
"916","f","31","2","1","95","41","97","40","1","2","1","2"
"1060","j","30","2","0","96","70","1","30","0","2","0","2"
"960","j","30","2","0","97","4","75","82","0","2","0","2"
"858","f","38","2","1","98","39","1","63","1","2","1","2"
"1518","k","30","2","0","99","60","61","88","1","2","1","2"
"854","f","37","2","1","100","6","32","66","1","2","0","2"
"930","f","38","2","1","101","59","1","61","1","2","0","2"
"1428","k","30","2","0","102","66","93","36","1","2","1","2"
"869","f","31","1","1","103","3","56","29","1","3","0","2"
"1310","j","30","1","0","104","5","87","92","1","3","0","2"
"1276","k","30","1","0","105","8","59","93","0","3","1","2"
"893","d","30","1","1","106","20","70","13","0","3","0","2"
"968","d","26","1","1","107","11","26","2","1","3","1","2"
"1436","k","30","1","0","108","11","24","7","1","3","1","2"
"1232","j","0","1","0","109","50","62","96","0","3","1","2"
"879","f","31","1","1","110","56","75","23","1","3","0","2"
"1306","j","0","1","0","111","3","73","63","0","3","1","2"
"997","f","29","1","1","112","71","38","57","1","3","1","2"
"1120","f","32","1","1","113","5","67","66","1","3","0","2"
"1404","j","30","1","0","114","16","86","27","0","3","0","2"
"1102","f","33","1","1","115","65","14","75","0","3","0","2"
"1646","d","30","1","1","116","2","43","29","1","3","1","2"
"1046","d","29","1","1","117","81","92","20","0","3","1","2"
"1386","j","30","1","0","118","92","43","3","1","3","0","2"
"1731","k","30","1","0","119","9","84","61","0","3","1","2"
"1185","j","30","1","0","120","68","31","46","0","3","0","2"
"1034","f","29","1","1","121","83","4","47","1","3","1","2"
"913","j","30","1","0","122","1","95","86","0","3","0","2"
"1036","f","34","3","1","123","73","96","33","0","4","1","2"
"2262","k","30","3","0","124","6","16","22","1","4","1","2"
"1300","k","30","3","0","125","43","54","63","1","4","1","2"
"968","j","30","3","0","126","41","35","8","0","4","0","2"
"1312","f","31","3","1","127","23","76","71","0","4","0","2"
"1512","k","30","3","0","128","61","83","33","0","4","1","2"
"933","f","33","3","1","129","93","67","88","1","4","1","2"
"1635","j","30","3","0","130","2","11","79","1","4","0","2"
"1325","k","30","3","0","131","44","55","38","0","4","1","2"
"1166","f","32","3","1","132","7","98","60","0","4","1","2"
"1190","f","37","3","1","133","70","19","47","0","4","0","2"
"1381","j","30","3","0","134","83","75","2","0","4","0","2"
"1313","k","0","3","0","135","18","31","28","1","4","0","2"
"1028","f","30","3","1","136","2","23","80","0","4","0","2"
"2178","j","30","3","0","137","35","43","93","1","4","0","2"
"758","d","29","3","1","138","54","77","2","1","4","0","2"
"1271","f","30","3","1","139","22","4","71","0","4","0","2"
"1321","k","30","3","0","140","90","97","1","1","4","1","2"
"1334","f","30","3","1","141","60","73","85","1","4","1","2"
"1364","f","31","3","1","142","48","76","17","1","4","1","2"
"1151","k","30","4","0","143","13","11","89","1","5","1","2"
"1285","j","30","4","0","144","69","80","61","0","5","0","2"
"2290","j","30","4","0","145","81","16","19","1","5","0","2"
"1056","f","31","4","1","146","18","73","51","1","5","1","2"
"1010","f","31","4","1","147","23","83","64","0","5","1","2"
"1068","d","30","4","1","148","5","71","12","0","5","0","2"
"1170","f","32","4","1","149","18","22","51","0","5","1","2"
"1145","d","36","4","1","150","63","37","28","1","5","0","2"
"1057","f","30","4","1","151","59","97","67","0","5","1","2"
"830","d","31","4","1","152","54","60","81","0","5","1","2"
"1120","f","31","4","1","153","54","81","69","1","5","1","2"
