"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"11515.900000000373","f","33","0","1","1","88","19","50","0","0","0","4"
"780.0999999996275","f","30","0","1","2","21","15","11","0","0","0","4"
"728.3999999985099","f","27","0","1","3","95","37","64","0","0","0","4"
"518.9000000003725","f","27","0","1","4","37","27","4","0","0","0","4"
"513.7000000011176","f","29","0","1","5","85","98","50","0","0","0","4"
"276.5","f","33","0","1","6","54","19","15","0","0","0","4"
"741.5","f","27","0","1","7","77","28","49","0","0","0","4"
"420.7000000011176","d","28","0","1","8","84","43","92","0","0","0","4"
"399.5","f","27","0","1","9","70","83","19","0","0","0","4"
"448.5","d","32","0","1","10","40","46","56","0","0","0","4"
"552.5999999996275","d","30","0","1","11","6","4","42","0","0","0","4"
"288.5","f","30","0","1","12","37","70","45","0","0","0","4"
"258.6000000014901","f","28","0","1","13","85","23","51","0","0","0","4"
"266.80000000074506","f","30","0","1","14","18","92","87","0","0","0","4"
"258.59999999962747","f","29","0","1","15","52","98","65","0","0","0","4"
"262.2999999988824","f","33","0","1","16","46","19","27","0","0","0","4"
"250.39999999850988","f","28","0","1","17","48","2","80","0","0","0","4"
"696.3000000007451","f","32","0","1","18","33","96","34","0","0","0","4"
"267","d","31","0","1","19","64","20","41","0","0","0","4"
"298.90000000037253","d","30","0","1","20","61","90","59","0","0","0","4"
"9093.200000001118","j","30","0","0","21","1","65","45","1","0","0","4"
"2187.5999999996275","k","30","0","0","22","95","44","96","1","0","1","4"
"932.1999999992549","j","30","0","0","23","27","57","41","0","0","0","4"
"2697.2000000011176","k","30","0","0","24","47","77","54","1","0","1","4"
"1324","k","0","0","0","25","77","49","27","1","0","0","4"
"1087","j","30","0","0","26","77","96","78","1","0","0","4"
"1950.9000000003725","k","30","0","0","27","68","50","55","0","0","1","4"
"1008.3000000007451","j","30","0","0","28","61","64","67","0","0","0","4"
"1030.1000000014901","k","0","0","0","29","46","59","85","1","0","0","4"
"2589.800000000745","k","30","0","0","30","6","65","44","1","0","1","4"
"700.2000000011176","j","0","0","0","31","16","12","85","0","0","1","4"
"1684.5999999996275","k","30","0","0","32","56","92","9","0","0","1","4"
"695.3999999985099","k","0","0","0","33","82","96","1","1","0","0","4"
"1093.300000000745","k","30","0","0","34","79","98","77","0","0","1","4"
"1056.5","k","30","0","0","35","18","47","8","0","0","1","4"
"1297.7000000011176","k","30","0","0","36","63","43","95","0","0","1","4"
"927","k","0","0","0","37","89","51","2","1","0","0","4"
"1192.5","j","30","0","0","38","46","1","25","0","0","0","4"
"1265.699999999255","k","30","0","0","39","26","74","10","0","0","1","4"
"776.3000000007451","k","0","0","0","40","25","35","62","1","0","0","4"
"13910.699999999255","","","","","","","","","","","",""
"4839.9000000003725","","","","","","","","","","","",""
"13521.800000000745","","","","","","","","","","","",""
"4920.5999999996275","","","","","","","","","","","",""
"1424.5999999996275","f","31","0","1","45","98","67","42","0","0","1","4"
"910.0999999996275","d","28","0","1","46","73","14","18","0","0","0","4"
"null","null","-1","0","0","47","31","39","54","0","0","1","4"
"944.2999999988824","d","26","0","1","48","71","79","85","0","0","0","4"
"738.7999999988824","j","30","0","0","49","23","7","90","0","0","0","4"
"911","f","26","0","1","50","49","16","80","1","0","1","4"
"null","null","-1","0","0","51","14","76","20","0","0","0","4"
"1538.5999999996275","k","30","0","0","52","42","54","79","0","0","1","4"
"1386","f","26","0","1","53","84","24","80","1","0","1","4"
"853.5999999996275","k","0","0","0","54","83","65","89","1","0","0","4"
"781.4000000003725","j","0","0","0","55","86","54","52","1","0","1","4"
