"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"7661","f","32","0","1","1","69","32","27","0","0","0","0"
"2769","d","32","0","1","2","17","98","54","0","0","0","0"
"569","d","30","0","1","3","61","16","40","0","0","0","0"
"1114","f","26","0","1","4","2","51","65","0","0","0","0"
"1101","f","28","0","1","5","71","4","57","0","0","0","0"
"898","d","30","0","1","6","95","37","18","0","0","0","0"
"955","f","26","0","1","7","29","69","69","0","0","0","0"
"531","f","31","0","1","8","60","74","34","0","0","0","0"
"887","f","27","0","1","9","23","68","51","0","0","0","0"
"1133","f","30","0","1","10","49","75","35","0","0","0","0"
"482","f","25","0","1","11","74","0","68","0","0","0","0"
"1026","f","27","0","1","12","88","37","83","0","0","0","0"
"835","f","26","0","1","13","13","47","64","0","0","0","0"
"1609","f","28","0","1","14","57","55","30","0","0","0","0"
"2599","d","30","0","1","15","61","37","3","0","0","0","0"
"985","d","32","0","1","16","66","12","54","0","0","0","0"
"715","d","32","0","1","17","13","79","10","0","0","0","0"
"1428","d","28","0","1","18","4","96","58","0","0","0","0"
"787","d","31","0","1","19","14","38","72","0","0","0","0"
"1118","d","27","0","1","20","37","47","73","0","0","0","0"
"17350","j","30","0","0","21","98","29","15","0","0","0","0"
"4906","k","30","0","0","22","24","18","73","1","0","1","0"
"1744","k","30","0","0","23","60","97","87","0","0","1","0"
"1718","k","30","0","0","24","75","86","52","0","0","1","0"
"1523","j","30","0","0","25","83","3","32","1","0","0","0"
"2769","k","30","0","0","26","49","46","62","0","0","1","0"
"1763","j","30","0","0","27","67","13","55","0","0","0","0"
"2991","j","30","0","0","28","56","68","74","1","0","0","0"
"3201","j","30","0","0","29","55","59","82","1","0","0","0"
"1848","k","30","0","0","30","40","51","62","0","0","1","0"
"2134","j","30","0","0","31","79","97","47","0","0","0","0"
"1836","j","30","0","0","32","14","98","32","0","0","0","0"
"1873","k","30","0","0","33","2","69","66","0","0","1","0"
"1728","k","30","0","0","34","21","14","2","1","0","1","0"
"1629","k","30","0","0","35","6","22","92","1","0","1","0"
"2233","j","30","0","0","36","91","19","88","1","0","0","0"
"2481","k","30","0","0","37","67","13","53","0","0","1","0"
"1753","j","30","0","0","38","77","98","68","1","0","0","0"
"1647","j","30","0","0","39","76","0","42","0","0","0","0"
"1519","k","30","0","0","40","37","0","63","1","0","1","0"
"50846","","","","","","","","","","","",""
"15118","","","","","","","","","","","",""
"6125","","","","","","","","","","","",""
"5761","","","","","","","","","","","",""
"4885","","","","","","","","","","","",""
"5758","","","","","","","","","","","",""
