"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"8477","d","26","0","1","1","72","48","42","0","0","0","2"
"7560","f","28","0","1","2","83","52","0","0","0","0","2"
"10324","f","28","0","1","3","25","31","67","0","0","0","2"
"2858","f","32","0","1","4","46","41","95","0","0","0","2"
"3122","f","29","0","1","5","48","33","70","0","0","0","2"
"3744","f","28","0","1","6","29","52","33","0","0","0","2"
"2970","f","26","0","1","7","63","47","8","0","0","0","2"
"2526","f","32","0","1","8","71","32","62","0","0","0","2"
"6743","f","28","0","1","9","6","4","5","0","0","0","2"
"3050","f","26","0","1","10","2","72","67","0","0","0","2"
"3137","f","29","0","1","11","19","33","8","0","0","0","2"
"679","f","32","0","1","12","47","17","26","0","0","0","2"
"2007","f","28","0","1","13","53","59","78","0","0","0","2"
"969","f","30","0","1","14","11","75","9","0","0","0","2"
"838","f","30","0","1","15","16","76","73","0","0","0","2"
"2197","f","26","0","1","16","83","72","43","0","0","0","2"
"2795","f","30","0","1","17","49","75","15","0","0","0","2"
"677","f","26","0","1","18","7","72","19","0","0","0","2"
"775","f","27","0","1","19","50","78","16","0","0","0","2"
"876","f","32","0","1","20","86","53","9","0","0","0","2"
"23970","k","0","0","0","21","94","53","57","0","0","0","2"
"4688","k","0","0","0","22","73","52","6","0","0","0","2"
"3275","k","30","0","0","23","73","47","50","0","0","1","2"
"7255","j","30","0","0","24","26","54","16","1","0","0","2"
"3406","k","0","0","0","25","45","21","63","1","0","0","2"
"2589","k","0","0","0","26","99","63","18","1","0","0","2"
"1123","k","0","0","0","27","34","91","73","0","0","0","2"
"3055","k","30","0","0","28","20","57","53","0","0","1","2"
"3693","k","0","0","0","29","71","65","97","0","0","0","2"
"766","k","30","0","0","30","12","96","58","0","0","1","2"
"2870","j","0","0","0","31","57","33","45","1","0","1","2"
"2159","k","30","0","0","32","92","26","17","1","0","1","2"
"2018","k","30","0","0","33","98","94","86","0","0","1","2"
"2126","k","0","0","0","34","67","54","24","1","0","0","2"
"2160","k","30","0","0","35","51","82","7","1","0","1","2"
"2017","j","30","0","0","36","12","35","62","1","0","0","2"
"4650","j","0","0","0","37","22","44","15","1","0","1","2"
"1124","k","30","0","0","38","39","76","85","1","0","1","2"
"3997","k","30","0","0","39","23","71","14","0","0","1","2"
"2169","k","30","0","0","40","14","26","72","0","0","1","2"
"128017","","","","","","","","","","","",""
"36951","","","","","","","","","","","",""
"16038","","","","","","","","","","","",""
"12002","","","","","","","","","","","",""
"4355","","","","","","","","","","","",""
"6868","","","","","","","","","","","",""
"3233","","","","","","","","","","","",""
"3709","","","","","","","","","","","",""
"null","null","-1","2","1","49","11","1","93","1","0","1","2"
"1471","f","32","2","1","50","10","62","86","0","0","1","2"
"null","null","-1","2","0","51","57","10","82","1","0","1","2"
"null","null","-1","2","0","52","23","79","69","0","0","0","2"
"null","null","-1","2","1","53","27","49","90","0","0","0","2"
"null","null","-1","2","0","54","38","80","34","0","0","0","2"
"1487","k","30","2","0","55","90","63","3","0","0","1","2"
