"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"3570.2000000029802","f","34","0","1","1","72","68","81","0","0","0","3"
"782.1000000014901","f","30","0","1","2","75","73","32","0","0","0","3"
"755.9000000022352","f","25","0","1","3","41","33","83","0","0","0","3"
"1306.300000000745","f","35","0","1","4","24","59","45","0","0","0","3"
"586.8999999985099","f","29","0","1","5","49","91","42","0","0","0","3"
"560.6999999992549","d","31","0","1","6","11","15","35","0","0","0","3"
"730.4000000022352","f","28","0","1","7","76","4","53","0","0","0","3"
"460.80000000074506","f","31","0","1","8","82","98","58","0","0","0","3"
"401.0999999977648","f","39","0","1","9","53","36","2","0","0","0","3"
"null","null","-1","0","1","10","62","15","45","0","0","0","3"
"397.5","f","36","0","1","11","21","44","25","0","0","0","3"
"391.3999999985099","f","36","0","1","12","88","64","59","0","0","0","3"
"475.29999999701977","f","28","0","1","13","22","51","92","0","0","0","3"
"336.8999999985099","f","25","0","1","14","14","56","67","0","0","0","3"
"984.5","f","26","0","1","15","92","75","31","0","0","0","3"
"401","f","37","0","1","16","34","46","85","0","0","0","3"
"430","f","39","0","1","17","50","84","2","0","0","0","3"
"415.19999999925494","f","27","0","1","18","96","95","71","0","0","0","3"
"364","f","29","0","1","19","61","40","29","0","0","0","3"
"613.8000000007451","f","20","0","1","20","6","92","69","0","0","0","3"
"2642.800000000745","k","0","0","0","21","57","13","22","0","0","0","3"
"3527.7999999970198","k","30","0","0","22","98","68","93","0","0","1","3"
"2139.599999997765","j","30","0","0","23","20","30","86","1","0","0","3"
"2705.599999997765","k","30","0","0","24","50","27","41","1","0","1","3"
"2358.199999999255","j","30","0","0","25","73","96","94","0","0","0","3"
"2059.10000000149","k","30","0","0","26","68","48","12","1","0","1","3"
"1757.1000000014901","k","30","0","0","27","26","66","57","1","0","1","3"
"1138.7999999970198","k","30","0","0","28","79","1","46","0","0","1","3"
"1346.5","k","30","0","0","29","70","2","40","0","0","1","3"
"1576.7999999970198","j","30","0","0","30","9","13","96","0","0","0","3"
"1473.7000000029802","k","30","0","0","31","14","83","97","1","0","1","3"
"2887.7000000029802","k","30","0","0","32","6","77","93","0","0","1","3"
"1624.5999999940395","k","30","0","0","33","41","76","46","1","0","1","3"
"1772.2999999970198","j","30","0","0","34","79","53","43","1","0","0","3"
"1529.1999999955297","j","30","0","0","35","43","8","37","0","0","0","3"
"1836.7999999970198","j","30","0","0","36","45","90","0","1","0","0","3"
"1377.5","j","30","0","0","37","5","9","27","1","0","0","3"
"1433.2000000029802","j","30","0","0","38","45","19","53","1","0","0","3"
"1359.5999999940395","j","30","0","0","39","82","97","26","0","0","0","3"
"1855.5999999940395","j","30","0","0","40","24","69","39","0","0","0","3"
"4086.10000000149","","","","","","","","","","","",""
"4455.10000000149","","","","","","","","","","","",""
"1623.7999999970198","k","30","2","0","43","16","90","98","0","0","1","3"
"1180.1000000014901","k","30","2","0","44","27","30","74","1","0","1","3"
"1359.6000000014901","k","30","2","0","45","99","43","92","1","0","1","3"
"1345.3000000044703","k","30","2","0","46","70","67","42","1","0","1","3"
"624.8000000044703","d","24","2","1","47","49","27","64","1","0","1","3"
"1938.8999999985099","j","30","2","0","48","73","62","64","1","0","0","3"
"882.2000000029802","d","26","2","1","49","93","94","42","0","0","0","3"
"876.8999999985099","d","32","2","1","50","4","83","96","1","0","1","3"
"867.4000000059605","d","31","2","1","51","74","2","69","1","0","0","3"
"1512.5","j","30","2","0","52","21","58","95","0","0","0","3"
"1207.6000000014901","f","21","2","1","53","78","7","29","1","0","0","3"
"963.3999999985099","d","25","2","1","54","40","55","14","1","0","0","3"
"1589.8000000044703","j","30","2","0","55","40","85","78","0","0","0","3"
"1392.6999999955297","k","30","2","0","56","45","75","97","0","0","1","3"
"null","null","-1","2","0","57","91","85","31","0","0","0","3"
"795.6999999955297","d","24","2","1","58","51","32","65","0","0","1","3"
"1189.7999999970198","d","30","2","1","59","70","84","27","0","0","1","3"
"748.7999999970198","d","34","2","1","60","91","32","67","0","0","1","3"
"828.5","d","23","2","1","61","65","74","39","1","0","0","3"
"1384.6000000014901","j","30","2","0","62","76","55","37","0","0","0","3"
"1703.8999999985099","j","30","3","0","63","33","54","16","1","1","0","3"
"832.1000000014901","d","32","3","1","64","46","30","0","1","1","1","3"
"878.8000000044703","d","32","3","1","65","6","80","65","1","1","0","3"
"805.3999999985099","d","30","3","1","66","5","35","62","1","1","1","3"
"null","null","-1","3","0","67","64","11","68","1","1","1","3"
