"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"1451.5","d","32","0","1","1","43","96","53","0","0","0","4"
"2461.199999809265","d","31","0","1","2","49","71","0","0","0","0","4"
"943.7000002861023","f","27","0","1","3","7","81","27","0","0","0","4"
"898.5","d","30","0","1","4","3","50","96","0","0","0","4"
"1252.9000000953674","d","33","0","1","5","1","95","25","0","0","0","4"
"713.5999999046326","d","26","0","1","6","51","8","61","0","0","0","4"
"1013.1999998092651","f","26","0","1","7","81","25","83","0","0","0","4"
"757.2000002861023","d","30","0","1","8","3","71","1","0","0","0","4"
"841.2999997138977","f","28","0","1","9","58","12","88","0","0","0","4"
"772.2000002861023","d","30","0","1","10","76","60","56","0","0","0","4"
"4151.299999713898","d","29","0","1","11","33","22","41","0","0","0","4"
"765","d","30","0","1","12","3","66","74","0","0","0","4"
"838.5999999046326","f","30","0","1","13","20","7","37","0","0","0","4"
"750.5999999046326","d","32","0","1","14","17","30","75","0","0","0","4"
"620","d","27","0","1","15","54","26","78","0","0","0","4"
"667","f","28","0","1","16","11","55","81","0","0","0","4"
"692.6999998092651","d","25","0","1","17","11","37","94","0","0","0","4"
"668","f","27","0","1","18","87","36","79","0","0","0","4"
"503.69999980926514","d","28","0","1","19","73","0","5","0","0","0","4"
"829.5","f","31","0","1","20","43","79","75","0","0","0","4"
"2269","k","0","0","0","21","68","94","51","1","0","0","4"
"1546.6999998092651","j","30","0","0","22","83","44","54","0","0","0","4"
"1579.3000001907349","k","30","0","0","23","80","81","93","1","0","1","4"
"1508.5","k","30","0","0","24","84","51","65","0","0","1","4"
"1534.9000000953674","j","30","0","0","25","78","17","45","0","0","0","4"
"1523.2999997138977","k","0","0","0","26","43","57","9","1","0","0","4"
"1730.3000001907349","k","30","0","0","27","85","77","21","0","0","1","4"
"2227.9000000953674","j","30","0","0","28","45","55","81","1","0","0","4"
"1504.3000001907349","j","30","0","0","29","35","71","2","0","0","0","4"
"1632.1000003814697","k","30","0","0","30","71","65","21","1","0","1","4"
"1448.6999998092651","j","30","0","0","31","52","75","36","1","0","0","4"
"1348.2000002861023","k","30","0","0","32","63","45","50","1","0","1","4"
"1474.6999998092651","k","30","0","0","33","88","50","38","0","0","1","4"
"2017.7000002861023","k","0","0","0","34","12","52","84","0","0","0","4"
"1837.5999999046326","j","30","0","0","35","26","44","88","1","0","0","4"
"1498.4000000953674","k","30","0","0","36","66","62","25","1","0","1","4"
"1387.0999999046326","k","30","0","0","37","57","47","70","0","0","1","4"
"1651.0999999046326","k","30","0","0","38","39","53","90","1","0","1","4"
"1464.4000000953674","j","30","0","0","39","76","95","64","0","0","0","4"
"1560.5999999046326","j","0","0","0","40","72","48","81","1","0","1","4"
"34785.09999990463","","","","","","","","","","","",""
"4990.199999809265","","","","","","","","","","","",""
"16621.700000286102","","","","","","","","","","","",""
"3815","","","","","","","","","","","",""
"1097.8000001907349","f","32","4","1","45","63","31","36","0","0","0","4"
"1108.7999997138977","d","31","4","1","46","21","16","83","1","0","1","4"
"1361.4000000953674","d","31","4","1","47","55","81","24","1","0","0","4"
"1476.5","j","30","4","0","48","63","42","93","0","0","0","4"
"1804.0999999046326","k","30","4","0","49","16","35","60","0","0","1","4"
"1093.0999999046326","d","32","4","1","50","92","55","87","1","0","0","4"
"null","null","-1","4","1","51","25","45","1","0","0","1","4"
"1423.8000001907349","j","30","4","0","52","32","76","6","0","0","0","4"
"979.8999996185303","d","31","4","1","53","36","21","27","1","0","1","4"
"964.0999999046326","d","39","4","1","54","99","2","96","1","0","0","4"
"1351.4000000953674","j","30","4","0","55","38","40","88","0","0","0","4"
"1432.5999999046326","j","0","4","0","56","54","37","31","0","0","1","4"
"1073.0999999046326","d","28","4","1","57","91","51","18","0","0","1","4"
"1621","k","30","4","0","58","53","64","45","1","0","1","4"
"1367.8000001907349","k","30","4","0","59","18","54","13","1","0","1","4"
"946.2999997138977","d","31","4","1","60","12","74","87","0","0","1","4"
"1264.5999999046326","k","30","4","0","61","56","18","15","1","0","1","4"
"997.4000000953674","d","30","4","1","62","69","52","39","0","0","0","4"
"1289.4000000953674","k","0","4","0","63","38","96","21","1","0","0","4"
"1562.5999999046326","j","30","4","0","64","20","89","23","1","0","0","4"
"1632.5999999046326","j","0","0","0","65","78","77","34","0","1","1","4"
"1059","d","26","0","1","66","24","13","52","0","1","0","4"
"1516.3999996185303","k","0","0","0","67","80","47","21","1","1","0","4"
"1050.8000001907349","d","29","0","1","68","33","42","6","1","1","1","4"
"1090.7000002861023","d","27","0","1","69","30","97","10","1","1","1","4"
"1305","k","30","0","0","70","55","21","3","1","1","1","4"
"1299.9000000953674","k","0","0","0","71","63","90","8","0","1","0","4"
"983.6999998092651","f","28","0","1","72","5","23","13","0","1","1","4"
"1392.9000000953674","k","30","0","0","73","87","76","11","0","1","1","4"
"1568.9000000953674","j","0","0","0","74","63","0","19","0","1","1","4"
"1022.9000000953674","d","32","0","1","75","50","95","5","0","1","0","4"
"1551.8000001907349","j","30","0","0","76","99","2","67","1","1","0","4"
"1275.6999998092651","d","26","0","1","77","5","62","56","1","1","0","4"
"1124.9000000953674","d","28","0","1","78","59","28","24","0","1","0","4"
"1115.3999996185303","k","30","0","0","79","58","52","24","1","1","1","4"
"979.4000000953674","d","27","0","1","80","37","93","6","1","1","1","4"
"909.5","k","0","0","0","81","84","57","48","0","1","0","4"
"1720.2000002861023","k","30","0","0","82","23","5","45","0","1","1","4"
"904.7000002861023","d","31","0","1","83","57","43","15","1","1","0","4"
"986","d","28","0","1","84","35","94","49","1","1","0","4"
"1701.3000001907349","k","0","1","0","85","45","91","47","0","2","0","4"
"1723.2000002861023","j","0","1","0","86","41","26","45","0","2","1","4"
"982.5","d","33","1","1","87","66","13","55","1","2","0","4"
"985.2999997138977","d","27","1","1","88","86","73","90","0","2","1","4"
"1512.0999999046326","j","30","1","0","89","40","29","8","0","2","0","4"
"1400.5999999046326","j","30","1","0","90","9","30","83","1","2","0","4"
"1023.3000001907349","d","30","1","1","91","92","35","53","0","2","1","4"
"1543.1999998092651","d","31","1","1","92","89","36","29","0","2","1","4"
"1712.7000002861023","j","30","1","0","93","63","75","54","0","2","0","4"
"1320.8000001907349","k","30","1","0","94","95","86","41","1","2","1","4"
"784.5999999046326","d","28","1","1","95","30","98","97","1","2","1","4"
"1206.8000001907349","j","30","1","0","96","1","39","58","0","2","0","4"
"955.4000000953674","d","28","1","1","97","97","12","42","1","2","1","4"
"941.0999999046326","d","28","1","1","98","69","67","36","1","2","0","4"
"1075.4000000953674","f","32","1","1","99","5","63","27","1","2","0","4"
"1430.5999999046326","k","30","1","0","100","22","88","96","0","2","1","4"
"null","null","-1","1","0","101","89","26","92","1","2","0","4"
"1207.2999997138977","k","0","1","0","102","42","77","89","1","2","0","4"
"1009.5","d","28","1","1","103","90","73","6","1","2","1","4"
"974.5","d","28","1","1","104","18","22","37","0","2","1","4"
"1792.4000000953674","k","0","3","0","105","71","52","38","0","3","0","4"
"929.8000001907349","d","34","3","1","106","50","17","29","0","3","0","4"
"1688.9000000953674","k","0","3","0","107","86","40","73","0","3","0","4"
"1025.5","d","31","3","1","108","60","82","26","0","3","0","4"
"1036.9000000953674","d","29","3","1","109","62","10","6","0","3","1","4"
"1644.7000002861023","k","30","3","0","110","58","4","50","0","3","1","4"
"1630","d","31","3","1","111","7","3","35","0","3","0","4"
"1077.7999997138977","d","35","3","1","112","53","98","54","1","3","0","4"
"1769.5999999046326","k","0","3","0","113","53","83","21","1","3","0","4"
"1504.3999996185303","k","30","3","0","114","30","78","39","0","3","1","4"
"1766.6999998092651","k","0","3","0","115","36","22","13","1","3","0","4"
"1113.1999998092651","d","28","3","1","116","24","52","91","0","3","0","4"
"1421.2000002861023","k","30","3","0","117","71","42","68","1","3","1","4"
"1318.3000001907349","d","34","3","1","118","96","74","28","1","3","1","4"
"1476.2000002861023","k","30","3","0","119","84","11","31","1","3","1","4"
"1038.7000002861023","d","32","3","1","120","89","51","42","1","3","1","4"
"1252","k","30","3","0","121","7","65","22","1","3","1","4"
"1429.6000003814697","f","30","3","1","122","33","12","87","1","3","0","4"
"1617.2000002861023","k","30","3","0","123","68","39","83","1","3","1","4"
