"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"2436","d","26","0","1","1","80","15","41","0","0","0","5"
"927","d","27","0","1","2","90","31","24","0","0","0","5"
"1052","f","27","0","1","3","98","28","26","0","0","0","5"
"1542","d","29","0","1","4","56","33","61","0","0","0","5"
"1719","f","29","0","1","5","29","56","52","0","0","0","5"
"905","d","28","0","1","6","65","80","87","0","0","0","5"
"788","f","28","0","1","7","50","35","89","0","0","0","5"
"718","f","35","0","1","8","16","87","38","0","0","0","5"
"764","d","31","0","1","9","64","57","69","0","0","0","5"
"559","d","35","0","1","10","9","21","91","0","0","0","5"
"837","f","35","0","1","11","43","87","59","0","0","0","5"
"1076","f","32","0","1","12","83","10","98","0","0","0","5"
"591","f","32","0","1","13","17","53","66","0","0","0","5"
"797","f","29","0","1","14","54","56","96","0","0","0","5"
"682","f","28","0","1","15","4","44","5","0","0","0","5"
"454","f","32","0","1","16","71","17","10","0","0","0","5"
"795","f","31","0","1","17","94","64","48","0","0","0","5"
"885","f","30","0","1","18","59","63","24","0","0","0","5"
"1197","f","30","0","1","19","90","61","12","0","0","0","5"
"869","d","32","0","1","20","29","68","11","0","0","0","5"
"7138","k","30","0","0","21","79","88","27","1","0","1","5"
"1918","k","30","0","0","22","56","67","43","0","0","1","5"
"1350","k","30","0","0","23","67","41","90","1","0","1","5"
"4014","k","0","0","0","24","25","74","34","1","0","0","5"
"1213","j","30","0","0","25","93","82","49","1","0","0","5"
"1670","k","0","0","0","26","90","86","76","1","0","0","5"
"2232","j","30","0","0","27","84","38","4","0","0","0","5"
"1391","j","30","0","0","28","62","80","84","0","0","0","5"
"1007","j","0","0","0","29","12","47","80","1","0","1","5"
"1279","k","0","0","0","30","89","64","20","1","0","0","5"
"842","j","30","0","0","31","26","68","78","0","0","0","5"
"575","j","30","0","0","32","61","6","42","0","0","0","5"
"5356","j","30","0","0","33","86","35","95","0","0","0","5"
"1023","j","30","0","0","34","93","51","10","1","0","0","5"
"1243","k","30","0","0","35","33","93","41","1","0","1","5"
"1050","j","0","0","0","36","54","86","9","0","0","1","5"
"1123","j","0","0","0","37","62","29","66","0","0","1","5"
"795","j","30","0","0","38","51","15","44","1","0","0","5"
"636","k","30","0","0","39","58","6","44","1","0","1","5"
"451","j","0","0","0","40","51","29","15","0","0","1","5"
"5996","","","","","","","","","","","",""
"9629","","","","","","","","","","","",""
"6761","","","","","","","","","","","",""
"6661","","","","","","","","","","","",""
"null","null","-1","4","1","45","15","66","64","0","0","1","5"
"703","d","32","4","1","46","60","18","85","1","0","0","5"
"null","null","-1","4","0","47","38","49","43","0","0","1","5"
"1014","k","30","4","0","48","31","35","57","1","0","1","5"
"618","d","31","4","1","49","23","65","32","1","0","0","5"
"1229","k","0","4","0","50","6","3","49","0","0","0","5"
"1279","j","30","4","0","51","45","34","18","1","0","0","5"
"1044","k","0","4","0","52","18","75","3","1","0","0","5"
"809","j","30","4","0","53","61","69","48","1","0","0","5"
"1062","f","34","4","1","54","27","98","64","1","0","1","5"
"1497","d","35","4","1","55","50","21","61","0","0","1","5"
"1295","d","35","4","1","56","49","23","73","0","0","1","5"
"1170","j","0","4","0","57","21","72","98","1","0","1","5"
"1112","f","28","4","1","58","44","91","10","1","0","1","5"
"null","null","-1","4","0","59","15","20","90","0","0","0","5"
"1011","d","31","4","1","60","26","48","37","0","0","1","5"
"1324","f","32","4","1","61","47","46","44","0","0","1","5"
"1823","k","0","4","0","62","91","66","13","0","0","0","5"
"1368","j","30","4","0","63","38","18","6","1","0","0","5"
"1201","d","35","4","1","64","50","42","31","0","0","0","5"
"1123","k","0","2","0","65","94","3","28","1","1","0","5"
"807","f","32","2","1","66","33","27","4","1","1","1","5"
"1019","f","35","2","1","67","39","58","0","0","1","1","5"
"1402","j","0","2","0","68","28","43","41","0","1","1","5"
"1231","f","31","2","1","69","18","72","94","1","1","1","5"
"1014","k","0","2","0","70","73","22","83","1","1","0","5"
"1198","k","0","2","0","71","69","29","35","0","1","0","5"
"701","j","0","2","0","72","46","57","59","1","1","1","5"
"788","f","32","2","1","73","98","30","94","0","1","0","5"
"1182","k","0","2","0","74","68","23","14","0","1","0","5"
"null","null","-1","2","0","75","44","41","12","0","1","1","5"
"874","f","35","2","1","76","63","58","21","0","1","0","5"
"936","f","33","2","1","77","64","73","3","0","1","1","5"
"998","j","0","2","0","78","53","26","50","0","1","1","5"
"905","d","33","2","1","79","34","71","84","1","1","1","5"
"795","k","0","2","0","80","52","46","51","1","1","0","5"
"908","f","30","2","1","81","63","11","48","1","1","0","5"
"1584","f","33","2","1","82","7","2","98","1","1","0","5"
"998","d","36","2","1","83","57","68","5","0","1","0","5"
"871","j","0","2","0","84","66","55","80","1","1","1","5"
"998","f","32","3","1","85","3","6","19","1","2","1","5"
"1070","j","0","3","0","86","68","39","56","0","2","1","5"
"1045","f","37","3","1","87","69","19","24","0","2","1","5"
"725","k","0","3","0","88","76","37","11","1","2","0","5"
"1059","j","0","3","0","89","49","10","14","1","2","1","5"
"766","d","37","3","1","90","19","8","67","1","2","0","5"
"51","k","0","3","0","91","75","77","58","1","2","0","5"
"null","null","-1","3","1","92","30","20","86","1","2","0","5"
"null","null","-1","3","0","93","25","79","9","1","2","1","5"
"1516","k","30","3","0","94","68","89","58","0","2","1","5"
"1302","d","34","3","1","95","58","84","62","1","2","0","5"
"1044","f","29","3","1","96","59","54","43","0","2","1","5"
"1154","k","30","3","0","97","35","82","5","1","2","1","5"
"1014","d","29","3","1","98","54","35","68","0","2","0","5"
"1106","f","31","3","1","99","31","76","52","0","2","1","5"
"null","null","-1","3","0","100","29","76","45","0","2","0","5"
"873","d","33","3","1","101","79","47","25","0","2","0","5"
"1732","f","30","3","1","102","49","8","12","0","2","1","5"
"904","k","0","3","0","103","40","2","19","0","2","0","5"
"1108","j","30","3","0","104","31","23","35","1","2","0","5"
"46","k","30","1","0","105","61","30","32","0","3","1","5"
"1087","j","0","1","0","106","63","57","30","0","3","1","5"
"888","j","30","1","0","107","15","90","57","0","3","0","5"
"944","f","36","1","1","108","47","1","35","1","3","0","5"
"1101","f","33","1","1","109","32","41","75","1","3","0","5"
"1388","f","30","1","1","110","21","92","52","0","3","1","5"
"1108","d","33","1","1","111","29","15","49","1","3","0","5"
"1168","k","0","1","0","112","82","50","69","0","3","0","5"
"998","j","30","1","0","113","6","87","50","0","3","0","5"
"1127","j","0","1","0","114","50","20","67","0","3","1","5"
"768","k","30","1","0","115","27","23","33","1","3","1","5"
"918","f","30","1","1","116","73","7","94","0","3","0","5"
