"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"562","f","26","0","1","1","27","86","74","0","0","0","5"
"500.6000003814697","f","26","0","1","2","52","24","86","0","0","0","5"
"399.5","d","28","0","1","3","65","85","58","0","0","0","5"
"386.19999980926514","d","31","0","1","4","67","85","54","0","0","0","5"
"318.5","d","32","0","1","5","13","29","19","0","0","0","5"
"393.8999996185303","d","32","0","1","6","66","15","8","0","0","0","5"
"403.80000019073486","d","30","0","1","7","58","91","23","0","0","0","5"
"347.8999996185303","d","26","0","1","8","80","78","40","0","0","0","5"
"451.1000003814697","f","27","0","1","9","11","37","20","0","0","0","5"
"386.0999994277954","d","28","0","1","10","35","56","18","0","0","0","5"
"508.29999923706055","f","31","0","1","11","65","49","86","0","0","0","5"
"367.0999994277954","f","32","0","1","12","40","39","25","0","0","0","5"
"547.6000003814697","f","25","0","1","13","44","0","22","0","0","0","5"
"400.0999994277954","f","27","0","1","14","12","54","51","0","0","0","5"
"375.19999980926514","f","28","0","1","15","14","55","84","0","0","0","5"
"355.5","d","32","0","1","16","39","11","4","0","0","0","5"
"299.1000003814697","d","27","0","1","17","81","44","95","0","0","0","5"
"290.69999980926514","d","29","0","1","18","89","48","96","0","0","0","5"
"405.30000019073486","d","31","0","1","19","88","38","85","0","0","0","5"
"286.80000019073486","d","32","0","1","20","41","21","73","0","0","0","5"
"423.80000019073486","k","30","0","0","21","37","5","46","1","0","1","5"
"276.1000003814697","k","30","0","0","22","23","67","58","1","0","1","5"
"343.30000019073486","k","30","0","0","23","90","75","57","0","0","1","5"
"658.2000007629395","k","0","0","0","24","92","65","11","0","0","0","5"
"457.70000076293945","k","0","0","0","25","84","78","53","1","0","0","5"
"387.80000019073486","k","0","0","0","26","19","13","69","0","0","0","5"
"421.8999996185303","k","0","0","0","27","12","39","36","1","0","0","5"
"186.10000038146973","k","30","0","0","28","96","24","92","0","0","1","5"
"317","k","0","0","0","29","83","54","97","1","0","0","5"
"291.29999923706055","k","0","0","0","30","70","27","92","0","0","0","5"
"645","k","30","0","0","31","15","40","72","1","0","1","5"
"635.9000005722046","k","0","0","0","32","57","41","27","0","0","0","5"
"331.5","k","30","0","0","33","37","86","84","0","0","1","5"
"463.19999980926514","k","0","0","0","34","59","12","54","1","0","0","5"
"303","k","0","0","0","35","19","25","74","0","0","0","5"
"227.29999923706055","k","30","0","0","36","13","45","65","0","0","1","5"
"309.8999996185303","k","0","0","0","37","13","68","39","1","0","0","5"
"273.30000019073486","k","0","0","0","38","41","10","53","1","0","0","5"
"242.60000038146973","k","30","0","0","39","67","60","78","1","0","1","5"
"279","k","30","0","0","40","77","16","75","1","0","1","5"
"1843.3000001907349","","","","","","","","","","","",""
"1777.6000003814697","","","","","","","","","","","",""
"863.1999998092651","k","30","4","0","43","96","41","0","1","0","1","5"
"626.2000007629395","k","0","4","0","44","9","78","48","0","0","0","5"
"1072.5","f","29","4","1","45","51","27","58","1","0","1","5"
"613.8000001907349","k","0","4","0","46","96","15","66","0","0","0","5"
"610","k","30","4","0","47","87","53","90","1","0","1","5"
"973.6999998092651","f","36","4","1","48","63","66","75","0","0","0","5"
"377.69999980926514","k","30","4","0","49","30","86","3","0","0","1","5"
"641.8999996185303","f","28","4","1","50","67","86","53","0","0","0","5"
"479.0999994277954","k","30","4","0","51","63","79","68","0","0","1","5"
"1631.2999992370605","d","33","4","1","52","3","42","57","1","0","1","5"
"685.8999996185303","f","37","4","1","53","47","88","9","0","0","0","5"
"542.2999992370605","k","30","4","0","54","55","81","79","0","0","1","5"
"593.0999994277954","d","29","4","1","55","90","42","67","1","0","1","5"
"552.0999994277954","d","32","4","1","56","65","77","90","1","0","1","5"
"543","k","0","4","0","57","28","46","74","1","0","0","5"
"567.3999996185303","f","32","4","1","58","49","84","72","1","0","0","5"
"496","f","39","4","1","59","5","87","73","0","0","0","5"
"648.6999998092651","k","0","4","0","60","65","24","31","1","0","0","5"
"247.29999923706055","d","29","4","1","61","30","58","40","1","0","1","5"
"790","k","0","4","0","62","95","4","91","0","0","0","5"
"760.0999994277954","k","30","2","0","63","31","34","91","0","1","1","5"
"828.8000001907349","k","0","2","0","64","51","66","83","1","1","0","5"
"770.1000003814697","k","0","2","0","65","4","81","20","0","1","0","5"
"571.8000001907349","f","33","2","1","66","31","2","24","1","1","1","5"
"436.8999996185303","d","35","2","1","67","70","62","33","0","1","1","5"
"798.5","k","30","2","0","68","28","16","68","0","1","1","5"
"815.3999996185303","k","0","2","0","69","87","59","77","1","1","0","5"
"1154.8000001907349","k","0","2","0","70","6","63","14","0","1","0","5"
"64.29999923706055","k","0","2","0","71","90","56","91","1","1","0","5"
"692.2000007629395","f","33","2","1","72","56","23","72","0","1","1","5"
"552.5","d","34","2","1","73","33","88","71","1","1","1","5"
"559.4000005722046","f","32","2","1","74","73","21","81","0","1","0","5"
"583.1999998092651","f","33","2","1","75","82","12","44","1","1","1","5"
"1164.1000003814697","k","0","2","0","76","94","65","23","1","1","0","5"
"1025.8999996185303","f","37","2","1","77","10","66","71","0","1","1","5"
"null","null","-1","2","0","78","89","74","80","1","1","0","5"
"644.5","f","32","2","1","79","51","83","58","0","1","0","5"
"869.8000001907349","d","32","2","1","80","18","98","15","1","1","1","5"
"678.1000003814697","d","35","2","1","81","70","18","2","0","1","0","5"
"1326.3000001907349","k","30","2","0","82","97","39","67","1","1","1","5"
"534.5","f","29","0","1","83","26","89","64","1","2","1","5"
"888.8000001907349","k","0","0","0","84","65","98","30","1","2","0","5"
"752.8999996185303","k","0","0","0","85","85","11","67","0","2","0","5"
"664.3000001907349","f","30","0","1","86","76","75","49","0","2","1","5"
"682.6999998092651","k","0","0","0","87","26","38","81","1","2","0","5"
"468.30000019073486","f","27","0","1","88","29","81","2","1","2","1","5"
"848.3999996185303","f","31","0","1","89","79","14","68","0","2","1","5"
"749.5","d","33","0","1","90","19","47","24","0","2","1","5"
"688.5","k","0","0","0","91","37","7","4","0","2","0","5"
"549.8999996185303","k","30","0","0","92","50","32","38","0","2","1","5"
"669.1999998092651","f","32","0","1","93","68","10","85","1","2","1","5"
"null","null","-1","0","0","94","34","48","22","0","2","0","5"
"572.8000001907349","f","27","0","1","95","43","21","6","1","2","1","5"
"1123.1000003814697","k","0","0","0","96","13","92","1","1","2","0","5"
"null","null","-1","0","0","97","5","67","77","1","2","0","5"
"552.6999998092651","d","32","0","1","98","17","46","9","0","2","0","5"
"892.6000003814697","f","26","0","1","99","47","72","45","1","2","0","5"
"778.6999998092651","k","30","0","0","100","72","45","73","0","2","1","5"
"563","f","26","0","1","101","56","5","47","1","2","1","5"
"658.2000007629395","k","0","0","0","102","95","94","26","0","2","0","5"
"531.8000001907349","d","31","2","1","103","25","18","49","0","3","0","5"
"513.6000003814697","d","32","2","1","104","37","67","43","0","3","0","5"
"545.1999998092651","f","37","2","1","105","15","43","29","0","3","0","5"
"602.6000003814697","k","0","2","0","106","96","25","48","1","3","0","5"
"779.0999994277954","k","30","2","0","107","62","3","33","1","3","1","5"
"610.3000001907349","f","33","2","1","108","85","35","0","1","3","0","5"
"676.5999994277954","k","30","2","0","109","25","43","42","1","3","1","5"
"940.3999996185303","f","33","2","1","110","98","42","70","0","3","1","5"
"515.2999992370605","k","30","2","0","111","39","15","8","1","3","1","5"
"785.1000003814697","f","37","2","1","112","73","10","44","1","3","1","5"
"621.3000001907349","k","30","2","0","113","31","88","16","0","3","1","5"
"696.8000001907349","f","37","2","1","114","56","50","55","0","3","0","5"
"388.6000003814697","k","30","2","0","115","90","12","65","0","3","1","5"
"1018.3000001907349","f","36","2","1","116","68","82","47","0","3","1","5"
"607.3000001907349","k","0","2","0","117","82","93","4","1","3","0","5"
"485.1000003814697","k","0","2","0","118","99","84","29","0","3","0","5"
"910.0999994277954","f","32","2","1","119","32","48","60","1","3","1","5"
"583.5","k","0","2","0","120","22","41","30","0","3","0","5"
"621.1999998092651","k","0","2","0","121","57","59","38","1","3","0","5"
"716.2000007629395","f","33","2","1","122","16","12","8","1","3","1","5"
"797.5","k","0","4","0","123","6","42","0","0","4","0","5"
"1063.3999996185303","f","28","4","1","124","8","86","16","1","4","1","5"
"749.2999992370605","k","30","4","0","125","95","7","64","0","4","1","5"
"595.5","d","34","4","1","126","89","40","50","1","4","1","5"
"492.9000005722046","k","30","4","0","127","73","2","92","0","4","1","5"
"629.1999998092651","f","31","4","1","128","11","12","98","1","4","1","5"
"741.3999996185303","k","0","4","0","129","38","27","32","1","4","0","5"
"495.3999996185303","k","30","4","0","130","35","15","21","0","4","1","5"
"795.7000007629395","f","36","4","1","131","76","43","85","0","4","0","5"
"633.6000003814697","k","0","4","0","132","30","53","3","1","4","0","5"
"774.8000001907349","f","31","4","1","133","3","62","13","1","4","0","5"
"524","k","30","4","0","134","51","60","31","1","4","1","5"
"817.0999994277954","f","28","4","1","135","27","71","41","1","4","0","5"
"747.1999998092651","k","0","4","0","136","15","41","51","0","4","0","5"
