"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"5200","d","30","0","1","1","75","59","64","0","0","0","1"
"1809","d","32","0","1","2","10","65","23","0","0","0","1"
"602","f","27","0","1","3","83","45","61","0","0","0","1"
"433","d","28","0","1","4","44","82","13","0","0","0","1"
"777","f","27","0","1","5","93","68","10","0","0","0","1"
"509","d","30","0","1","6","76","80","69","0","0","0","1"
"560","d","28","0","1","7","38","92","72","0","0","0","1"
"463","d","27","0","1","8","48","98","57","0","0","0","1"
"229","f","28","0","1","9","99","65","62","0","0","0","1"
"223","f","31","0","1","10","17","79","72","0","0","0","1"
"174","f","26","0","1","11","77","80","1","0","0","0","1"
"148","d","35","0","1","12","99","31","93","0","0","0","1"
"1024","d","33","0","1","13","1","84","81","0","0","0","1"
"457","f","27","0","1","14","18","62","37","0","0","0","1"
"247","f","28","0","1","15","10","52","28","0","0","0","1"
"464","d","27","0","1","16","30","60","25","0","0","0","1"
"454","f","31","0","1","17","45","64","31","0","0","0","1"
"562","d","28","0","1","18","42","34","36","0","0","0","1"
"418","f","26","0","1","19","15","47","73","0","0","0","1"
"649","d","28","0","1","20","4","2","71","0","0","0","1"
"2409","j","30","0","0","21","95","53","67","1","0","0","1"
"789","k","0","0","0","22","23","53","94","1","0","0","1"
"1318","k","30","0","0","23","50","86","67","0","0","1","1"
"889","k","30","0","0","24","6","95","89","1","0","1","1"
"1036","k","0","0","0","25","41","55","83","1","0","0","1"
"1154","k","30","0","0","26","33","34","71","0","0","1","1"
"1480","k","30","0","0","27","96","20","60","1","0","1","1"
"1301","k","30","0","0","28","61","10","16","0","0","1","1"
"864","k","0","0","0","29","98","35","67","1","0","0","1"
"1284","k","30","0","0","30","27","89","96","0","0","1","1"
"1950","j","30","0","0","31","18","32","70","0","0","0","1"
"1379","k","30","0","0","32","99","56","53","1","0","1","1"
"1184","k","30","0","0","33","27","61","86","1","0","1","1"
"1510","j","30","0","0","34","5","60","58","0","0","0","1"
"917","k","30","0","0","35","2","93","83","0","0","1","1"
"1094","k","30","0","0","36","69","60","21","1","0","1","1"
"1090","k","30","0","0","37","62","32","73","0","0","1","1"
"1403","j","30","0","0","38","27","74","64","0","0","0","1"
"1356","j","30","0","0","39","49","2","23","1","0","0","1"
"986","j","30","0","0","40","33","53","76","0","0","0","1"
"18379","","","","","","","","","","","",""
"7973","","","","","","","","","","","",""
"10061","","","","","","","","","","","",""
"4630","","","","","","","","","","","",""
"6402","","","","","","","","","","","",""
"3513","","","","","","","","","","","",""
"2575","","","","","","","","","","","",""
"2918","","","","","","","","","","","",""
"4784","","","","","","","","","","","",""
"2381","","","","","","","","","","","",""
"4398","","","","","","","","","","","",""
"2655","","","","","","","","","","","",""
"5147","","","","","","","","","","","",""
"2516","","","","","","","","","","","",""
"3026","","","","","","","","","","","",""
"2609","","","","","","","","","","","",""
"3162","","","","","","","","","","","",""
"2195","","","","","","","","","","","",""
"null","null","-1","0","0","59","17","15","16","0","0","1","1"
"1136","k","0","0","0","60","65","30","84","0","0","0","1"
"null","null","-1","0","1","61","82","50","88","0","0","0","1"
"454","j","0","0","0","62","62","66","49","1","0","1","1"
"null","null","-1","0","1","63","75","56","21","1","0","0","1"
"null","null","-1","0","1","64","31","4","2","1","0","0","1"
"936","f","28","0","1","65","2","35","8","1","0","0","1"
"null","null","-1","0","0","66","83","49","42","1","0","1","1"
"null","null","-1","0","0","67","91","17","84","1","0","0","1"
"null","null","-1","0","1","68","81","58","50","1","0","1","1"
"null","null","-1","0","0","69","67","12","47","0","0","1","1"
"null","null","-1","0","0","70","73","37","14","1","0","1","1"
"1985","k","0","0","0","71","48","79","17","0","0","0","1"
"746","f","28","0","1","72","34","38","38","0","0","1","1"
"904","f","28","0","1","73","95","35","0","1","0","1","1"
"null","null","-1","0","1","74","53","98","11","0","0","1","1"
"1105","k","30","0","0","75","9","74","6","0","0","1","1"
"813","d","32","0","1","76","53","15","21","0","0","0","1"
"525","k","0","0","0","77","94","91","39","0","0","0","1"
"760","d","30","0","1","78","3","52","42","1","0","0","1"
"965","k","30","3","0","79","70","0","5","1","1","1","1"
"1791","j","30","3","0","80","29","21","50","1","1","0","1"
"809","d","32","3","1","81","3","70","39","0","1","0","1"
"1121","d","34","3","1","82","10","40","73","1","1","1","1"
"1574","j","30","3","0","83","31","14","10","1","1","0","1"
"1174","j","0","3","0","84","59","58","35","0","1","1","1"
"1219","j","30","3","0","85","47","91","97","0","1","0","1"
"513","k","0","3","0","86","61","77","58","1","1","0","1"
"846","j","30","3","0","87","90","35","81","0","1","0","1"
"1313","k","30","3","0","88","1","11","77","0","1","1","1"
"916","d","38","3","1","89","9","28","46","0","1","1","1"
"950","d","32","3","1","90","6","27","16","1","1","1","1"
"823","d","33","3","1","91","67","51","70","1","1","0","1"
"854","d","34","3","1","92","40","1","25","0","1","1","1"
"935","f","35","3","1","93","71","17","92","1","1","0","1"
"765","d","27","3","1","94","71","73","3","0","1","0","1"
"1468","j","0","3","0","95","53","89","86","1","1","1","1"
"1465","k","30","3","0","96","63","21","55","0","1","1","1"
"795","f","32","3","1","97","33","89","92","0","1","1","1"
"1353","d","29","3","1","98","83","28","64","1","1","0","1"
"680","d","28","3","1","99","47","90","39","1","2","1","1"
"1449","k","0","3","0","100","1","88","16","1","2","0","1"
"815","f","34","3","1","101","12","58","62","1","2","1","1"
"1284","d","28","3","1","102","85","7","56","0","2","0","1"
"null","null","-1","3","0","103","40","41","78","0","2","0","1"
"1376","k","0","3","0","104","66","34","96","1","2","0","1"
"700","d","30","3","1","105","8","35","91","1","2","0","1"
"901","d","34","3","1","106","58","9","28","0","2","1","1"
"839","d","33","3","1","107","64","90","96","0","2","0","1"
"886","d","29","3","1","108","48","98","36","1","2","0","1"
"1257","k","30","3","0","109","47","87","46","0","2","1","1"
"1573","j","30","3","0","110","59","92","76","1","2","0","1"
"872","d","38","3","1","111","99","77","7","1","2","1","1"
"1241","j","30","3","0","112","97","46","13","0","2","0","1"
"1288","j","30","3","0","113","59","5","20","0","2","0","1"
"null","null","-1","3","0","114","69","8","86","0","2","1","1"
"null","null","-1","3","0","115","43","6","35","1","2","1","1"
"1161","j","0","3","0","116","75","61","24","0","2","1","1"
"871","d","27","3","1","117","71","78","33","0","2","1","1"
"728","d","28","3","1","118","18","53","86","1","2","1","1"
"950","d","32","1","1","119","10","95","42","0","3","0","1"
"808","d","31","1","1","120","3","14","71","0","3","1","1"
"1816","d","31","1","1","121","98","73","44","0","3","1","1"
"902","d","30","1","1","122","77","85","75","1","3","0","1"
"1106","k","30","1","0","123","75","37","85","0","3","1","1"
"1166","k","30","1","0","124","35","18","55","0","3","1","1"
"1459","k","30","1","0","125","20","15","30","1","3","1","1"
"1538","j","30","1","0","126","82","37","97","1","3","0","1"
"1808","j","30","1","0","127","17","44","34","0","3","0","1"
"1528","k","30","1","0","128","27","71","9","0","3","1","1"
"815","d","28","1","1","129","72","95","15","0","3","0","1"
"1334","d","30","1","1","130","2","29","56","1","3","1","1"
"null","null","-1","1","0","131","20","21","63","0","3","1","1"
"913","d","33","1","1","132","53","92","90","1","3","0","1"
"843","d","31","1","1","133","70","20","0","1","3","1","1"
"1215","k","30","1","0","134","21","66","76","1","3","1","1"
"1064","k","0","1","0","135","95","83","69","1","3","0","1"
"681","j","30","1","0","136","71","27","57","1","3","0","1"
"868","d","31","1","1","137","98","38","66","1","3","0","1"
"1129","d","33","1","1","138","14","30","85","0","3","0","1"
