"rt","key_press","reward","color_reward_index","type","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"1251","d","27","0","1","1","54","84","21","0","0","0","0"
"930","d","27","0","1","2","20","45","33","0","0","0","0"
"976","f","26","0","1","3","54","93","74","0","0","0","0"
"1215","d","31","0","1","4","14","25","71","0","0","0","0"
"837","f","31","0","1","5","96","49","24","0","0","0","0"
"849","d","26","0","1","6","16","47","58","0","0","0","0"
"716","f","30","0","1","7","57","3","86","0","0","0","0"
"690","d","31","0","1","8","79","85","65","0","0","0","0"
"677","f","27","0","1","9","39","85","4","0","0","0","0"
"890","d","28","0","1","10","59","28","55","0","0","0","0"
"1013","d","27","0","1","11","45","5","15","0","0","0","0"
"1223","d","32","0","1","12","50","82","27","0","0","0","0"
"1661","d","27","0","1","13","18","34","31","0","0","0","0"
"703","f","26","0","1","14","37","72","92","0","0","0","0"
"760","d","30","0","1","15","95","78","44","0","0","0","0"
"765","d","25","0","1","16","11","35","52","0","0","0","0"
"842","d","26","0","1","17","24","17","77","0","0","0","0"
"821","f","26","0","1","18","99","80","22","0","0","0","0"
"1042","f","27","0","1","19","9","18","50","0","0","0","0"
"986","d","35","0","1","20","9","86","73","0","0","0","0"
"1443","j","0","0","0","21","5","50","1","0","0","1","0"
"962","k","0","0","0","22","48","76","22","1","0","0","0"
"865","k","30","0","0","23","72","69","28","1","0","1","0"
"1036","k","0","0","0","24","7","41","13","0","0","0","0"
"913","k","30","0","0","25","42","23","59","0","0","1","0"
"985","k","30","0","0","26","27","67","65","0","0","1","0"
"1308","k","30","0","0","27","1","72","46","1","0","1","0"
"895","k","0","0","0","28","19","75","38","1","0","0","0"
"922","k","30","0","0","29","97","36","19","1","0","1","0"
"1005","k","30","0","0","30","28","88","68","0","0","1","0"
"1070","k","30","0","0","31","20","63","86","1","0","1","0"
"761","k","0","0","0","32","88","56","85","1","0","0","0"
"642","k","0","0","0","33","20","81","65","0","0","0","0"
"506","k","0","0","0","34","24","10","11","0","0","0","0"
"1294","k","0","0","0","35","12","42","77","1","0","0","0"
"545","k","30","0","0","36","81","60","39","0","0","1","0"
"627","k","0","0","0","37","72","77","57","1","0","0","0"
"639","k","0","0","0","38","1","91","75","0","0","0","0"
"939","j","0","0","0","39","9","23","41","1","0","1","0"
"852","k","0","0","0","40","52","60","32","0","0","0","0"
"4631","","","","","","","","","","","",""
"2824","","","","","","","","","","","",""
"858","d","33","1","1","43","17","49","89","1","0","0","0"
"1949","j","30","1","0","44","69","81","38","1","0","0","0"
"null","null","-1","1","0","45","31","61","53","0","0","0","0"
"1606","k","30","1","0","46","52","57","42","0","0","1","0"
"1330","f","30","1","1","47","61","60","17","0","0","1","0"
"807","d","28","1","1","48","47","19","10","1","0","0","0"
"1423","j","0","1","0","49","54","79","57","1","0","1","0"
"1367","f","33","1","1","50","82","39","4","0","0","1","0"
"1137","d","30","1","1","51","76","66","96","1","0","0","0"
"1234","j","30","1","0","52","2","13","96","1","0","0","0"
"996","j","0","1","0","53","70","55","30","0","0","1","0"
"591","d","33","1","1","54","43","29","79","0","0","1","0"
"926","j","0","1","0","55","78","57","47","1","0","1","0"
"877","j","30","1","0","56","34","91","94","0","0","0","0"
"623","d","36","1","1","57","1","18","49","0","0","0","0"
"976","f","25","1","1","58","29","0","98","0","0","0","0"
"1093","j","0","1","0","59","18","11","28","0","0","1","0"
"408","f","30","1","1","60","27","22","30","1","0","1","0"
"837","f","32","1","1","61","85","50","20","1","0","1","0"
"774","k","0","1","0","62","97","15","25","1","0","0","0"
"80","d","33","2","1","63","8","91","57","0","1","1","0"
"1014","j","30","2","0","64","81","57","59","1","1","0","0"
"1219","j","30","2","0","65","51","37","27","0","1","0","0"
"1220","j","0","2","0","66","10","44","82","0","1","1","0"
"1070","d","31","2","1","67","24","44","86","1","1","0","0"
"712","k","0","2","0","68","32","80","89","0","1","0","0"
"1109","j","30","2","0","69","51","31","55","1","1","0","0"
"922","d","37","2","1","70","17","69","77","1","1","1","0"
"1696","d","37","2","1","71","39","10","68","1","1","0","0"
"1119","d","32","2","1","72","85","38","10","0","1","1","0"
"839","d","36","2","1","73","74","15","12","0","1","1","0"
"898","j","0","2","0","74","56","66","36","1","1","1","0"
"251","j","0","2","0","75","31","98","10","1","1","1","0"
"941","j","30","2","0","76","4","10","24","1","1","0","0"
"1045","k","30","2","0","77","61","66","97","0","1","1","0"
"862","d","34","2","1","78","94","95","60","0","1","0","0"
"974","d","35","2","1","79","61","19","96","0","1","0","0"
"863","j","0","2","0","80","92","46","9","0","1","1","0"
"527","d","37","2","1","81","50","94","49","1","1","1","0"
"884","d","35","2","1","82","3","45","70","1","1","0","0"
"879","d","31","4","1","83","52","77","6","0","2","0","0"
"1023","j","0","4","0","84","11","64","10","0","2","1","0"
"890","k","0","4","0","85","82","74","31","1","2","0","0"
"1074","k","30","4","0","86","75","82","5","1","2","1","0"
"1072","k","0","4","0","87","80","30","44","0","2","0","0"
"1169","d","31","4","1","88","12","31","86","0","2","1","0"
"1085","d","32","4","1","89","42","15","17","1","2","0","0"
"1065","k","30","4","0","90","65","54","98","0","2","1","0"
"996","k","0","4","0","91","89","42","85","1","2","0","0"
"1233","k","30","4","0","92","99","71","97","0","2","1","0"
"1102","f","31","4","1","93","76","44","84","1","2","0","0"
"1168","f","31","4","1","94","17","48","36","1","2","1","0"
"1152","d","31","4","1","95","62","8","17","0","2","0","0"
"888","k","0","4","0","96","78","75","43","0","2","0","0"
"1327","k","30","4","0","97","11","57","62","0","2","1","0"
"1633","f","37","4","1","98","29","14","37","0","2","1","0"
"1017","f","32","4","1","99","82","42","75","1","2","0","0"
"956","f","32","4","1","100","2","22","48","1","2","0","0"
"951","k","30","4","0","101","68","72","91","1","2","1","0"
"830","d","30","4","1","102","24","84","69","1","2","1","0"
"1098","f","30","3","1","103","70","55","37","1","3","1","0"
"1204","j","30","3","0","104","42","88","10","0","3","0","0"
"1806","k","30","3","0","105","40","23","65","0","3","1","0"
"863","d","32","3","1","106","98","25","84","0","3","1","0"
"752","k","0","3","0","107","70","96","15","0","3","0","0"
"169","j","0","3","0","108","10","37","46","1","3","1","0"
"918","d","27","3","1","109","16","43","41","1","3","0","0"
"190","j","0","3","0","110","45","55","61","0","3","1","0"
"1511","d","29","3","1","111","48","93","52","1","3","0","0"
"32","k","0","3","0","112","6","44","84","1","3","0","0"
"319","j","30","3","0","113","85","37","54","1","3","0","0"
"1054","j","0","3","0","114","12","1","77","0","3","1","0"
"246","k","0","3","0","115","41","97","20","0","3","0","0"
"94","d","32","3","1","116","98","55","44","1","3","0","0"
"null","null","-1","3","0","117","99","47","54","1","3","1","0"
"928","d","35","3","1","118","39","30","29","0","3","0","0"
"102","d","34","3","1","119","50","75","35","0","3","1","0"
"1095","d","29","3","1","120","28","91","43","0","3","1","0"
"844","d","32","3","1","121","6","64","21","1","3","0","0"
"845","d","27","3","1","122","37","21","67","1","3","1","0"
