"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"1965","d","2","1","1","1","24","46","27","0","0","0","2"
"1334","f","2","1","1","2","96","52","19","0","0","0","2"
"856","d","3","1","0","3","80","26","12","0","0","0","2"
"990","d","2","1","1","4","22","96","30","0","0","0","2"
"786","f","3","1","0","5","67","60","66","0","0","0","2"
"1574","d","3","1","0","6","23","36","74","0","0","0","2"
"757","f","4","1","2","7","8","17","77","0","0","0","2"
"710","d","2","1","1","8","42","81","67","0","0","0","2"
"923","f","4","1","2","9","22","67","28","0","0","0","2"
"508","f","2","1","1","10","37","79","1","0","0","0","2"
"679","f","4","1","2","11","72","82","33","0","0","0","2"
"718","f","2","1","1","12","33","47","74","0","0","0","2"
"707","d","4","1","2","13","1","86","47","0","0","0","2"
"816","f","4","1","2","14","7","84","86","0","0","0","2"
"671","d","2","1","1","15","31","71","26","0","0","0","2"
"640","f","3","1","0","16","35","24","84","0","0","0","2"
"638","d","2","1","1","17","84","4","55","0","0","0","2"
"357","f","3","1","0","18","18","86","46","0","0","0","2"
"827","d","3","1","0","19","75","44","80","0","0","0","2"
"838","f","2","1","1","20","7","65","20","0","0","0","2"
"1980","j","0","0","-1","21","54","77","52","1","0","1","2"
"692","j","3","0","0","22","71","77","91","0","0","0","2"
"724","j","0","0","-1","23","8","42","27","0","0","1","2"
"961","k","0","0","-1","24","77","94","78","1","0","0","2"
"1283","k","0","0","-1","25","9","63","2","1","0","0","2"
"663","j","3","0","0","26","46","97","58","0","0","0","2"
"818","k","0","0","-1","27","78","7","72","1","0","0","2"
"678","j","3","0","0","28","15","43","90","0","0","0","2"
"691","j","3","0","0","29","2","8","73","0","0","0","2"
"658","j","0","0","-1","30","86","77","67","0","0","1","2"
"1485","j","0","0","-1","31","72","9","75","0","0","1","2"
"667","k","0","0","-1","32","31","80","25","1","0","0","2"
"656","j","0","0","-1","33","5","46","28","0","0","1","2"
"662","j","3","0","0","34","91","59","53","0","0","0","2"
"696","j","3","0","0","35","91","97","87","0","0","0","2"
"563","j","0","0","-1","36","58","26","57","1","0","1","2"
"38","j","0","0","-1","37","79","87","44","0","0","1","2"
"604","k","3","0","0","38","97","58","88","1","0","1","2"
"552","j","0","0","-1","39","88","67","93","1","0","1","2"
"363","j","0","0","-1","40","16","6","30","1","0","1","2"
"4090","","","","","","","","","","","",""
"1102","d","4","1","2","42","77","5","87","1","0","1","2"
"1153","f","3","1","0","43","17","89","73","0","0","1","2"
"1277","j","3","0","0","44","36","81","17","1","0","0","2"
"872","f","2","1","1","45","36","24","56","0","0","0","2"
"1082","j","0","0","-1","46","41","78","64","0","0","1","2"
"978","j","3","0","0","47","54","34","35","1","0","0","2"
"828","j","3","0","0","48","77","55","23","1","0","0","2"
"754","j","0","0","-1","49","16","32","13","0","0","1","2"
"782","j","0","0","-1","50","18","58","20","1","0","1","2"
"61","f","2","1","1","51","11","34","37","1","0","0","2"
"null","null","-1","1","-1","52","89","71","21","1","0","0","2"
"1165","f","3","1","0","53","4","97","48","0","0","0","2"
"1008","f","3","1","0","54","61","89","42","0","0","0","2"
"775","j","0","0","-1","55","69","26","72","1","0","1","2"
"885","j","3","0","0","56","84","28","85","1","0","0","2"
"1039","f","3","1","0","57","89","35","23","0","0","0","2"
"933","f","3","1","0","58","72","69","61","0","0","1","2"
"1057","j","0","0","-1","59","85","78","86","0","0","1","2"
"920","j","0","0","-1","60","75","73","9","0","0","1","2"
"null","null","-1","1","-1","61","15","95","52","1","0","1","2"
"1476","j","3","0","0","62","56","98","21","1","1","0","2"
"809","j","3","0","0","63","97","37","54","1","1","0","2"
"1032","j","0","0","-1","64","3","46","23","0","1","1","2"
"1463","f","3","1","0","65","97","94","46","1","1","0","2"
"811","j","3","0","0","66","52","71","82","1","1","0","2"
"1104","j","3","0","0","67","59","66","55","0","1","0","2"
"1080","f","2","1","1","68","57","77","25","1","1","1","2"
"873","f","2","1","1","69","19","69","18","1","1","1","2"
"838","j","3","0","0","70","46","82","86","0","1","0","2"
"953","f","2","1","1","71","94","30","62","0","1","1","2"
