"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"6852.899999856949","d","2","1","1","1","55","5","62","0","0","0","5"
"8028.599999904633","f","2","1","1","2","43","80","66","0","0","0","5"
"909.1000001430511","d","3","1","2","3","66","88","97","0","0","0","5"
"589","f","3","1","2","4","30","13","76","0","0","0","5"
"597.4000000953674","d","2","1","1","5","76","18","60","0","0","0","5"
"348.09999990463257","d","2","1","1","6","21","19","80","0","0","0","5"
"549.2000000476837","f","2","1","1","7","59","54","69","0","0","0","5"
"485.40000009536743","d","2","1","1","8","9","55","47","0","0","0","5"
"685.1999998092651","f","3","1","2","9","27","94","0","0","0","0","5"
"605.8999998569489","d","3","1","2","10","36","82","27","0","0","0","5"
"588.4000000953674","d","3","1","2","11","2","20","67","0","0","0","5"
"1357.8999998569489","d","2","1","1","12","66","16","47","0","0","0","5"
"492.59999990463257","f","2","1","1","13","19","51","76","0","0","0","5"
"789.2000000476837","d","2","1","1","14","92","43","38","0","0","0","5"
"765.2000000476837","f","2","1","1","15","90","50","6","0","0","0","5"
"820.2999999523163","f","3","1","2","16","48","78","98","0","0","0","5"
"773.6000001430511","d","2","1","1","17","12","93","24","0","0","0","5"
"644.6000001430511","f","3","1","2","18","24","68","10","0","0","0","5"
"677.5999999046326","d","2","1","1","19","11","92","33","0","0","0","5"
"726","f","4","1","0","20","70","88","16","0","0","0","5"
"5812.5","k","3","0","2","21","31","56","56","0","0","1","5"
"908.8999998569489","k","3","0","2","22","90","41","21","1","0","1","5"
"1213.1999998092651","k","0","0","-1","23","37","84","97","0","0","0","5"
"1645","k","0","0","-1","24","62","16","97","1","0","0","5"
"2349.300000190735","k","0","0","-1","25","13","45","67","0","0","0","5"
"5572.900000095367","j","3","0","2","26","24","47","44","1","0","0","5"
"604.5999999046326","k","0","0","-1","27","36","56","0","0","0","0","5"
"636.7999999523163","j","3","0","2","28","46","19","53","1","0","0","5"
"972.1000001430511","j","0","0","-1","29","57","62","62","1","0","1","5"
"580.5999999046326","k","3","0","2","30","20","38","69","1","0","1","5"
"1605.7000000476837","j","0","0","-1","31","72","98","14","1","0","1","5"
"597.4000000953674","j","0","0","-1","32","92","75","43","0","0","1","5"
"868.7999999523163","k","3","0","2","33","67","1","79","0","0","1","5"
"797","k","3","0","2","34","14","50","29","0","0","1","5"
"885.3999998569489","k","0","0","-1","35","49","81","27","0","0","0","5"
"581.9000000953674","j","3","0","2","36","27","45","92","1","0","0","5"
"652.5","k","3","0","2","37","22","35","95","0","0","1","5"
"717.7999999523163","k","0","0","-1","38","37","68","33","1","0","0","5"
"644.5","j","0","0","-1","39","14","53","31","0","0","1","5"
"820.7999999523163","j","3","0","2","40","48","68","35","1","0","0","5"
"11878.099999904633","","","","","","","","","","","",""
"8447.200000047684","","","","","","","","","","","",""
"3081.4000000953674","","","","","","","","","","","",""
"null","null","-1","1","-1","44","71","77","16","1","0","0","5"
"null","null","-1","0","-1","45","61","84","0","0","0","1","5"
"null","null","-1","1","-1","46","51","27","88","0","0","1","5"
"null","null","-1","0","-1","47","60","4","88","0","0","0","5"
"1032.2999999523163","j","3","0","2","48","88","30","79","1","0","0","5"
"1046.7999999523163","k","3","0","2","49","18","73","96","1","0","1","5"
"935.7999999523163","f","2","1","1","50","23","64","76","0","0","0","5"
"1352.7000000476837","f","2","1","1","51","10","47","36","1","0","1","5"
"1224.2000000476837","j","3","0","2","52","19","37","42","0","0","0","5"
"976","f","2","1","1","53","7","86","62","0","0","0","5"
"960.0999999046326","f","2","1","1","54","58","31","6","1","0","1","5"
"912.5","j","0","0","-1","55","4","24","72","1","0","1","5"
"1800.8999998569489","j","0","0","-1","56","59","58","77","0","0","1","5"
"744.7999999523163","d","4","1","0","57","75","13","40","0","0","1","5"
"814.5","k","0","0","-1","58","89","74","1","1","0","0","5"
"985.5","f","2","1","1","59","46","61","77","1","0","1","5"
"896.0999999046326","k","0","0","-1","60","77","2","20","1","0","0","5"
"920.7999999523163","f","2","1","1","61","61","37","82","1","0","1","5"
"928","k","0","0","-1","62","2","31","81","0","0","0","5"
"855.6000001430511","f","2","1","1","63","39","62","74","0","0","0","5"
"null","null","-1","0","-1","64","87","98","31","1","1","1","5"
"679.5","j","3","0","2","65","39","56","92","1","1","0","5"
"1624","d","2","1","1","66","48","78","11","1","1","0","5"
"1207.7000000476837","j","0","0","-1","67","70","89","83","1","1","1","5"
"776.0999999046326","d","3","1","2","68","65","14","25","0","1","1","5"
"1359.6000001430511","f","2","1","1","69","34","4","42","0","1","0","5"
"968.5","f","2","1","1","70","50","27","52","0","1","1","5"
"991.7999999523163","f","4","1","0","71","90","6","33","0","1","1","5"
"1224.0999999046326","j","3","0","2","72","53","87","52","1","1","0","5"
"984.9000000953674","d","2","1","1","73","42","33","1","0","1","1","5"
"912.2999999523163","k","0","0","-1","74","71","96","81","1","1","0","5"
"1009","d","2","1","1","75","57","81","86","1","1","0","5"
"1536","j","3","0","2","76","40","80","25","0","1","0","5"
"1064.7000000476837","f","3","1","2","77","15","54","56","1","1","0","5"
"1511.2000000476837","f","2","1","1","78","22","68","16","0","1","0","5"
"728.6000001430511","k","3","0","2","79","43","58","64","1","1","1","5"
"935.3000001907349","j","0","0","-1","80","49","92","41","0","1","1","5"
"1209.0999999046326","f","2","1","1","81","74","0","30","1","1","1","5"
"608.2999999523163","k","3","0","2","82","50","35","92","0","1","1","5"
"911.0999999046326","j","3","0","2","83","58","93","18","0","1","0","5"
"null","null","-1","0","-1","84","29","1","10","0","2","0","5"
"1263.2999999523163","k","3","0","2","85","74","33","17","0","2","1","5"
"808.1000001430511","k","0","0","-1","86","40","64","9","1","2","0","5"
"1735.2999999523163","k","0","0","-1","87","9","66","0","0","2","0","5"
"1041.3000001907349","d","2","1","1","88","70","33","75","1","2","0","5"
"944.5","f","4","1","0","89","15","70","72","0","2","1","5"
"1513","d","2","1","1","90","56","5","11","0","2","0","5"
"null","null","-1","1","-1","91","28","93","81","1","2","0","5"
"null","null","-1","0","-1","92","68","95","75","1","2","1","5"
"1176.4000000953674","k","3","0","2","93","94","51","42","1","2","1","5"
"1999.2999999523163","j","0","0","-1","94","51","44","58","1","2","1","5"
"1569.5999999046326","k","3","0","2","95","67","69","84","0","2","1","5"
"983.2999999523163","k","0","0","-1","96","7","12","46","1","2","0","5"
"992.5","d","4","1","0","97","49","54","52","1","2","0","5"
"1047.3999998569489","j","3","0","2","98","80","72","62","0","2","0","5"
