"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"1604.2999999523163","d","2","1","0","1","18","19","0","0","0","4"
"521.5999999046326","d","4","1","1","2","14","82","0","0","0","4"
"211.59999990463257","d","3","1","2","3","60","27","0","0","0","4"
"1035","f","4","1","1","4","31","37","0","0","0","4"
"884.1000001430511","d","2","1","0","5","24","92","0","0","0","4"
"1409.8999998569489","d","3","1","2","6","9","72","0","0","0","4"
"4488.900000095367","f","2","1","0","7","4","32","0","0","0","4"
"1612.4000000953674","d","2","1","0","8","18","39","0","0","0","4"
"284.89999985694885","d","4","1","1","9","17","1","0","0","0","4"
"237.90000009536743","d","2","1","0","10","55","66","0","0","0","4"
"124.09999990463257","d","2","1","0","11","53","1","0","0","0","4"
"168.79999995231628","f","2","1","0","12","11","85","0","0","0","4"
"258.09999990463257","d","2","1","0","13","50","59","0","0","0","4"
"682.4000000953674","d","2","1","0","14","34","59","0","0","0","4"
"180.40000009536743","f","2","1","0","15","32","55","0","0","0","4"
"96.90000009536743","d","2","1","0","16","38","21","0","0","0","4"
"42.299999952316284","d","4","1","1","17","96","67","0","0","0","4"
"135.5","d","2","1","0","18","85","67","0","0","0","4"
"278.60000014305115","d","2","1","0","19","39","59","0","0","0","4"
"339.90000009536743","f","3","1","2","20","26","39","0","0","0","4"
"2379.9000000953674","k","0","0","-1","21","43","83","0","0","0","4"
"99.29999995231628","j","3","0","2","22","7","44","0","0","0","4"
"554.2000000476837","k","0","0","-1","23","45","77","0","0","0","4"
"149","j","3","0","2","24","40","75","1","0","0","4"
"190.90000009536743","j","3","0","2","25","85","71","0","0","0","4"
"289.80000019073486","j","3","0","2","26","30","5","0","0","0","4"
"181.20000004768372","j","0","0","-1","27","83","8","0","0","1","4"
"964","k","3","0","2","28","21","34","0","0","1","4"
"333.2999999523163","k","0","0","-1","29","92","79","1","0","0","4"
"65.29999995231628","j","0","0","-1","30","43","52","1","0","1","4"
"263.09999990463257","k","0","0","-1","31","56","85","0","0","0","4"
"844.3999998569489","k","3","0","2","32","57","90","1","0","1","4"
"433.89999985694885","k","3","0","2","33","13","94","1","0","1","4"
"829.2000000476837","k","3","0","2","34","27","81","0","0","1","4"
"86.10000014305115","j","0","0","-1","35","29","6","1","0","1","4"
"589.7000000476837","k","3","0","2","36","84","8","1","0","1","4"
"527.2000000476837","j","3","0","2","37","72","97","1","0","0","4"
"117.39999985694885","j","0","0","-1","38","40","55","1","0","1","4"
"403.59999990463257","k","3","0","2","39","79","63","0","0","1","4"
"600.2000000476837","k","3","0","2","40","8","11","1","0","1","4"
"8398.599999904633","","","","","","","","","","",""
"2863","","","","","","","","","","",""
"2582.5","","","","","","","","","","",""
"3151.7000000476837","","","","","","","","","","",""
"3436.600000143051","","","","","","","","","","",""
"2749.9000000953674","","","","","","","","","","",""
"838.3999998569489","d","3","1","2","47","41","83","1","0","0","4"
"931.6000001430511","d","2","1","0","48","73","35","1","0","0","4"
"1617.9000000953674","k","3","0","2","49","86","20","0","0","1","4"
"585.4000000953674","f","2","1","0","50","21","61","0","0","1","4"
