"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"1217.7000000476837","d","4","1","2","1","49","74","0","0","0","1"
"288.7000000476837","d","3","1","1","2","1","60","0","0","0","1"
"489.2000000476837","f","4","1","2","3","83","87","0","0","0","1"
"1106.8000001907349","f","3","1","1","4","46","94","0","0","0","1"
"618.7999999523163","f","2","1","0","5","31","63","0","0","0","1"
"304.2999999523163","f","2","1","0","6","96","21","0","0","0","1"
"325.7000000476837","d","3","1","1","7","90","6","0","0","0","1"
"312.59999990463257","f","2","1","0","8","18","72","0","0","0","1"
"457.2000000476837","d","3","1","1","9","27","25","0","0","0","1"
"440.60000014305115","f","2","1","0","10","92","47","0","0","0","1"
"1015.7999999523163","d","2","1","0","11","24","52","0","0","0","1"
"772.0999999046326","f","2","1","0","12","3","35","0","0","0","1"
"323.59999990463257","d","2","1","0","13","11","53","0","0","0","1"
"474.40000009536743","f","4","1","2","14","39","58","0","0","0","1"
"283.40000009536743","f","4","1","2","15","58","61","0","0","0","1"
"371.2999999523163","f","2","1","0","16","78","97","0","0","0","1"
"435.39999985694885","f","2","1","0","17","16","50","0","0","0","1"
"576.7000000476837","f","3","1","1","18","78","98","0","0","0","1"
"355.40000009536743","f","2","1","0","19","59","8","0","0","0","1"
"514.9000000953674","f","2","1","0","20","10","60","0","0","0","1"
"2522.399999856949","k","0","0","-1","21","36","16","1","0","0","1"
"1137.2999999523163","j","0","0","-1","22","84","39","1","0","1","1"
"1892.2000000476837","k","3","0","1","23","46","21","1","0","1","1"
"1624.7999999523163","j","3","0","1","24","69","45","0","0","0","1"
"1826","j","3","0","1","25","80","5","0","0","0","1"
"1018.7000000476837","j","3","0","1","26","16","47","0","0","0","1"
"1027.2000000476837","k","3","0","1","27","94","75","1","0","1","1"
"1690.5999999046326","k","3","0","1","28","84","97","0","0","1","1"
"1841.1999998092651","k","3","0","1","29","24","53","1","0","1","1"
"1444","j","0","0","-1","30","97","67","0","0","1","1"
"1402.1999998092651","j","3","0","1","31","16","6","0","0","0","1"
"2118.7000000476837","k","3","0","1","32","21","27","1","0","1","1"
"1967","k","3","0","1","33","70","14","1","0","1","1"
"1081.3999998569489","j","3","0","1","34","61","78","0","0","0","1"
"1027","j","3","0","1","35","97","91","0","0","0","1"
"1175.3000001907349","j","3","0","1","36","5","68","1","0","0","1"
"1100.9000000953674","j","0","0","-1","37","72","71","0","0","1","1"
"1002.2999999523163","k","0","0","-1","38","46","78","1","0","0","1"
"1169.2000000476837","k","0","0","-1","39","93","9","1","0","0","1"
"1621.2999999523163","k","0","0","-1","40","69","23","1","0","0","1"
"5888.5","","","","","","","","","","",""
"10986.700000047684","","","","","","","","","","",""
