"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"128442","d","2","1","0","1","68","3","0","0","0","4"
"11797","f","2","1","0","2","20","41","0","0","0","4"
"1497","d","2","1","0","3","46","31","0","0","0","4"
"1124","d","2","1","0","4","12","50","0","0","0","4"
"1304","d","4","1","1","5","40","42","0","0","0","4"
"262","f","2","1","0","6","1","24","0","0","0","4"
"2045","d","4","1","1","7","55","59","0","0","0","4"
"280","f","3","1","2","8","51","63","0","0","0","4"
"1232","d","3","1","2","9","81","58","0","0","0","4"
"622","d","3","1","2","10","11","37","0","0","0","4"
"1198","d","2","1","0","11","81","95","0","0","0","4"
"1483","f","2","1","0","12","28","0","0","0","0","4"
"3795","d","3","1","2","13","2","76","0","0","0","4"
"284","f","2","1","0","14","77","60","0","0","0","4"
"3228","d","3","1","2","15","33","67","0","0","0","4"
"1021","f","4","1","1","16","29","61","0","0","0","4"
"1873","f","4","1","1","17","61","17","0","0","0","4"
"1520","d","2","1","0","18","86","83","0","0","0","4"
"1499","f","3","1","2","19","7","82","0","0","0","4"
"652","f","2","1","0","20","73","17","0","0","0","4"
"4795","j","3","0","2","21","56","47","1","0","0","4"
"1087","k","3","0","2","22","47","33","1","0","1","4"
"1205","k","3","0","2","23","58","40","1","0","1","4"
"4878","k","3","0","2","24","45","79","1","0","1","4"
"896","j","3","0","2","25","89","52","0","0","0","4"
"1293","k","3","0","2","26","19","60","0","0","1","4"
"277","k","0","0","-1","27","11","86","1","0","0","4"
"1154","j","3","0","2","28","36","81","1","0","0","4"
"2217","k","3","0","2","29","52","32","1","0","1","4"
"1433","j","0","0","-1","30","92","38","1","0","1","4"
"1004","k","0","0","-1","31","93","24","1","0","0","4"
"657","k","0","0","-1","32","95","77","0","0","0","4"
"95","j","3","0","2","33","6","91","0","0","0","4"
"536","j","3","0","2","34","71","13","0","0","0","4"
"611","k","3","0","2","35","46","45","0","0","1","4"
"606","j","0","0","-1","36","40","54","0","0","1","4"
"893","j","0","0","-1","37","77","0","0","0","1","4"
"643","k","3","0","2","38","3","60","0","0","1","4"
"1811","k","0","0","-1","39","21","24","0","0","0","4"
"814","j","3","0","2","40","41","87","1","0","0","4"
"9324","","","","","","","","","","",""
"7949","","","","","","","","","","",""
"5080","","","","","","","","","","",""
"5419","","","","","","","","","","",""
"4649","","","","","","","","","","",""
"2729","","","","","","","","","","",""
"3002","","","","","","","","","","",""
"2778","","","","","","","","","","",""
"null","null","-1","1","-1","49","73","6","1","0","1","4"
"null","null","-1","0","-1","50","32","90","0","0","0","4"
"791","j","0","0","-1","51","1","7","0","0","1","4"
"578","k","0","0","-1","52","39","90","1","0","0","4"
"null","null","-1","1","-1","53","29","80","0","0","1","4"
"1954","f","2","1","0","54","72","2","1","0","1","4"
"null","null","-1","0","-1","55","17","64","1","0","0","4"
"null","null","-1","1","-1","56","20","16","0","0","1","4"
"null","null","-1","0","-1","57","30","27","0","0","0","4"
"null","null","-1","1","-1","58","60","97","1","0","0","4"
"null","null","-1","1","-1","59","22","9","1","0","1","4"
"null","null","-1","0","-1","60","49","17","0","0","1","4"
"null","null","-1","1","-1","61","32","66","0","0","0","4"
"null","null","-1","1","-1","62","60","45","1","0","0","4"
"null","null","-1","0","-1","63","40","22","1","0","0","4"
"null","null","-1","1","-1","64","83","39","1","0","1","4"
"null","null","-1","0","-1","65","98","5","0","0","0","4"
"null","null","-1","0","-1","66","7","59","0","0","1","4"
"344","j","0","0","-1","67","23","1","0","0","1","4"
"1854","f","3","1","2","68","93","81","1","0","0","4"
"1878","j","0","0","-1","69","70","42","1","1","1","4"
"1909","k","0","0","-1","70","97","88","1","1","0","4"
"null","null","-1","1","-1","71","45","63","1","1","0","4"
"1380","f","4","1","1","72","41","17","1","1","0","4"
"1674","f","3","1","2","73","51","19","0","1","1","4"
"1748","j","0","0","-1","74","95","82","1","1","1","4"
"679","d","3","1","2","75","13","18","0","1","1","4"
"977","j","0","0","-1","76","50","22","0","1","1","4"
"null","null","-1","0","-1","77","22","37","0","1","1","4"
"1998","k","0","0","-1","78","28","83","0","1","0","4"
"null","null","-1","1","-1","79","33","66","0","1","1","4"
"null","null","-1","1","-1","80","74","50","1","1","0","4"
"null","null","-1","0","-1","81","26","49","0","1","1","4"
"16","k","0","0","-1","82","24","46","1","1","0","4"
"1136","f","2","1","0","83","54","0","0","1","1","4"
"null","null","-1","1","-1","84","72","66","0","1","0","4"
"null","null","-1","1","-1","85","87","74","1","1","0","4"
"null","null","-1","0","-1","86","85","53","1","1","0","4"
"null","null","-1","1","-1","87","66","39","0","1","0","4"
"null","null","-1","0","-1","88","62","83","1","1","1","4"
"1345","d","3","1","2","89","55","54","0","2","0","4"
"1213","f","4","1","1","90","50","29","0","2","0","4"
"1921","j","0","0","-1","91","2","40","1","2","1","4"
"946","k","3","0","2","92","5","47","1","2","1","4"
"1116","j","3","0","2","93","71","28","1","2","0","4"
"1235","j","0","0","-1","94","6","74","1","2","1","4"
