"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"2549","d","2","1","1","1","48","58","0","0","0","5"
"2436","d","2","1","1","2","71","75","0","0","0","5"
"1119","d","2","1","1","3","33","40","0","0","0","5"
"853","d","2","1","1","4","22","19","0","0","0","5"
"942","d","2","1","1","5","72","22","0","0","0","5"
"751","d","3","1","2","6","82","28","0","0","0","5"
"614","d","2","1","1","7","37","28","0","0","0","5"
"640","d","3","1","2","8","16","8","0","0","0","5"
"544","d","3","1","2","9","13","57","0","0","0","5"
"449","d","2","1","1","10","72","50","0","0","0","5"
"518","d","2","1","1","11","24","54","0","0","0","5"
"477","f","2","1","1","12","41","33","0","0","0","5"
"448","f","2","1","1","13","88","80","0","0","0","5"
"481","d","2","1","1","14","86","95","0","0","0","5"
"447","d","2","1","1","15","37","72","0","0","0","5"
"477","f","3","1","2","16","77","86","0","0","0","5"
"500","f","2","1","1","17","58","6","0","0","0","5"
"159","d","2","1","1","18","94","21","0","0","0","5"
"377","f","3","1","2","19","66","72","0","0","0","5"
"482","d","4","1","0","20","32","69","0","0","0","5"
"11201","k","3","0","2","21","24","69","1","0","1","5"
"5179","k","3","0","2","22","8","60","0","0","1","5"
"1385","k","3","0","2","23","80","1","1","0","1","5"
"1023","j","3","0","2","24","71","93","0","0","0","5"
"631","k","3","0","2","25","46","69","1","0","1","5"
"646","j","0","0","-1","26","17","54","1","0","1","5"
"495","j","3","0","2","27","16","44","1","0","0","5"
"811","j","0","0","-1","28","36","1","0","0","1","5"
"525","k","0","0","-1","29","57","17","0","0","0","5"
"497","j","0","0","-1","30","39","41","0","0","1","5"
"749","j","3","0","2","31","27","79","0","0","0","5"
"1229","j","0","0","-1","32","79","11","0","0","1","5"
"647","k","0","0","-1","33","40","86","1","0","0","5"
"668","j","3","0","2","34","36","12","0","0","0","5"
"676","j","3","0","2","35","61","75","0","0","0","5"
"1515","k","3","0","2","36","11","75","1","0","1","5"
"1072","j","3","0","2","37","87","51","1","0","0","5"
"1676","j","3","0","2","38","99","63","1","0","0","5"
"825","j","3","0","2","39","3","15","0","0","0","5"
"1270","k","0","0","-1","40","81","1","0","0","0","5"
"26617","","","","","","","","","","",""
"6939","","","","","","","","","","",""
"3779","","","","","","","","","","",""
