"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"4169","d","2","1","2","1","96","95","63","0","0","0","0"
"194","d","2","1","2","2","96","37","78","0","0","0","0"
"297","d","4","1","0","3","45","7","85","0","0","0","0"
"33","f","2","1","2","4","87","50","68","0","0","0","0"
"24","d","2","1","2","5","18","1","53","0","0","0","0"
"177","d","3","1","1","6","10","31","40","0","0","0","0"
"151","d","2","1","2","7","85","34","49","0","0","0","0"
"17","d","3","1","1","8","74","7","2","0","0","0","0"
"140","d","4","1","0","9","76","46","6","0","0","0","0"
"251","d","3","1","1","10","21","90","27","0","0","0","0"
"7","f","2","1","2","11","76","73","67","0","0","0","0"
"608","f","3","1","1","12","24","49","27","0","0","0","0"
"167","f","2","1","2","13","34","48","79","0","0","0","0"
"9","f","2","1","2","14","16","88","33","0","0","0","0"
"195","d","2","1","2","15","86","70","87","0","0","0","0"
"97","f","4","1","0","16","69","3","9","0","0","0","0"
"194","d","2","1","2","17","27","73","81","0","0","0","0"
"55","d","4","1","0","18","7","97","30","0","0","0","0"
"441","f","2","1","2","19","83","26","87","0","0","0","0"
"156","f","4","1","0","20","4","50","34","0","0","0","0"
"3881","k","3","0","1","21","58","16","72","0","0","1","0"
"237","j","3","0","1","22","51","57","87","0","0","0","0"
"207","j","0","0","-1","23","15","64","67","1","0","1","0"
"44","j","3","0","1","24","15","77","77","1","0","0","0"
"14","k","3","0","1","25","53","34","72","1","0","1","0"
"146","j","3","0","1","26","31","84","46","1","0","0","0"
"1","j","0","0","-1","27","89","31","13","1","0","1","0"
"77","j","3","0","1","28","72","0","39","0","0","0","0"
"115","k","0","0","-1","29","99","65","76","0","0","0","0"
"213","k","3","0","1","30","45","75","81","0","0","1","0"
"167","j","3","0","1","31","78","0","14","0","0","0","0"
"158","j","0","0","-1","32","57","10","87","1","0","1","0"
"104","j","0","0","-1","33","62","35","7","0","0","1","0"
"176","k","3","0","1","34","13","82","1","0","0","1","0"
"150","j","3","0","1","35","20","25","7","1","0","0","0"
"23","k","0","0","-1","36","39","38","53","0","0","0","0"
"108","j","0","0","-1","37","36","6","31","1","0","1","0"
"120","k","3","0","1","38","17","39","62","0","0","1","0"
"46","j","3","0","1","39","59","38","71","1","0","0","0"
"113","j","3","0","1","40","44","87","33","0","0","0","0"
"4537","","","","","","","","","","","",""
"2363","","","","","","","","","","","",""
"2437","","","","","","","","","","","",""
"null","null","-1","1","-1","44","11","43","2","1","0","1","0"
"null","null","-1","0","-1","45","32","51","17","0","0","1","0"
"63","f","4","1","0","46","75","77","23","0","0","0","0"
"43","j","3","0","1","47","74","40","12","0","0","0","0"
"31","j","0","0","-1","48","16","12","75","1","0","1","0"
"65","k","0","0","-1","49","57","68","90","0","0","0","0"
"132","d","2","1","2","50","91","98","47","1","0","0","0"
"212","d","2","1","2","51","76","34","86","1","0","0","0"
"55","d","2","1","2","52","35","0","74","0","0","0","0"
"53","k","3","0","1","53","49","60","54","1","0","1","0"
"1925","f","2","1","2","54","96","26","74","1","0","1","0"
"1756","j","0","0","-1","55","25","44","3","1","0","1","0"
"null","null","-1","1","-1","56","91","56","17","1","0","0","0"
"133","k","0","0","-1","57","62","25","54","0","0","0","0"
"21","d","4","1","0","58","43","42","36","0","0","1","0"
