"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"4930.5","d","2","1","0","1","46","68","14","0","0","0","4"
"707.5","d","3","1","2","2","55","82","97","0","0","0","4"
"268","f","2","1","0","3","73","21","15","0","0","0","4"
"92.30000007152557","f","3","1","2","4","23","42","1","0","0","0","4"
"130","d","4","1","1","5","87","10","40","0","0","0","4"
"70.60000002384186","d","2","1","0","6","24","61","55","0","0","0","4"
"1295.4000000953674","d","3","1","2","7","53","11","77","0","0","0","4"
"149.10000002384186","f","2","1","0","8","52","12","74","0","0","0","4"
"1002","f","2","1","0","9","73","79","57","0","0","0","4"
"128.60000002384186","d","2","1","0","10","78","48","46","0","0","0","4"
"1971.1000000238419","f","3","1","2","11","34","12","61","0","0","0","4"
"527.5","f","2","1","0","12","49","61","32","0","0","0","4"
"201","f","2","1","0","13","69","91","47","0","0","0","4"
"1188.5","d","2","1","0","14","30","52","36","0","0","0","4"
"15.299999952316284","d","3","1","2","15","54","72","32","0","0","0","4"
"173.20000004768372","d","2","1","0","16","71","19","14","0","0","0","4"
"169.39999997615814","d","2","1","0","17","14","65","94","0","0","0","4"
"1845","f","4","1","1","18","78","77","27","0","0","0","4"
"2227.600000023842","d","2","1","0","19","23","93","38","0","0","0","4"
"5603.899999976158","f","3","1","2","20","97","58","3","0","0","0","4"
"4710.200000047684","k","3","0","2","21","29","9","14","0","0","1","4"
"685.7000000476837","k","0","0","-1","22","99","69","86","0","0","0","4"
"328.6999999284744","k","0","0","-1","23","28","58","68","1","0","0","4"
"14856.199999928474","k","0","0","-1","24","99","5","29","0","0","0","4"
"261.1999999284744","k","3","0","2","25","87","83","42","0","0","1","4"
"43.60000002384186","k","3","0","2","26","79","47","7","0","0","1","4"
"118.89999997615814","k","3","0","2","27","78","57","42","1","0","1","4"
"1339.7999999523163","k","3","0","2","28","82","4","56","0","0","1","4"
"469.39999997615814","k","3","0","2","29","81","58","29","1","0","1","4"
"15092.200000047684","k","0","0","-1","30","56","20","69","0","0","0","4"
"129.69999992847443","k","0","0","-1","31","84","23","48","0","0","0","4"
"164.79999995231628","k","3","0","2","32","68","21","54","1","0","1","4"
"16682.700000047684","k","3","0","2","33","93","58","38","0","0","1","4"
"236.5","k","0","0","-1","34","44","30","53","1","0","0","4"
"85.20000004768372","k","3","0","2","35","54","46","62","1","0","1","4"
"172.60000002384186","k","0","0","-1","36","19","30","27","1","0","0","4"
"93.10000002384186","k","0","0","-1","37","61","88","87","1","0","0","4"
"289.10000002384186","k","3","0","2","38","9","30","54","0","0","1","4"
"141.29999995231628","k","0","0","-1","39","83","48","65","1","0","0","4"
"101.39999997615814","k","0","0","-1","40","59","68","68","0","0","0","4"
"12108.599999904633","","","","","","","","","","","",""
"7763.299999952316","","","","","","","","","","","",""
"20569.5","","","","","","","","","","","",""
"22937.299999952316","","","","","","","","","","","",""
"4864.299999952316","","","","","","","","","","","",""
"4145.700000047684","","","","","","","","","","","",""
"3267","","","","","","","","","","","",""
"3160.7999999523163","","","","","","","","","","","",""
"4033.8000000715256","","","","","","","","","","","",""
