"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"1047","f","3","1","2","1","93","34","75","0","0","0","5"
"705","d","2","1","1","2","69","48","55","0","0","0","5"
"1220","f","2","1","1","3","31","86","72","0","0","0","5"
"727","d","4","1","0","4","39","33","95","0","0","0","5"
"557","d","3","1","2","5","97","92","19","0","0","0","5"
"869","d","3","1","2","6","87","58","34","0","0","0","5"
"719","f","2","1","1","7","34","64","83","0","0","0","5"
"823","d","4","1","0","8","67","54","63","0","0","0","5"
"555","d","2","1","1","9","92","82","67","0","0","0","5"
"961","d","3","1","2","10","78","89","64","0","0","0","5"
"1639","d","3","1","2","11","89","81","1","0","0","0","5"
"1132","f","3","1","2","12","21","15","57","0","0","0","5"
"901","f","2","1","1","13","98","62","64","0","0","0","5"
"676","d","2","1","1","14","87","70","38","0","0","0","5"
"440","d","4","1","0","15","12","34","28","0","0","0","5"
"753","f","2","1","1","16","44","7","42","0","0","0","5"
"173","d","2","1","1","17","31","70","98","0","0","0","5"
"863","f","3","1","2","18","68","58","35","0","0","0","5"
"808","f","4","1","0","19","57","64","88","0","0","0","5"
"773","f","2","1","1","20","47","11","66","0","0","0","5"
"1563","j","3","0","2","21","92","77","41","0","0","0","5"
"1181","j","3","0","2","22","74","77","10","0","0","0","5"
"1298","k","3","0","2","23","20","38","32","1","0","1","5"
"1943","k","3","0","2","24","3","18","13","0","0","1","5"
"2355","k","0","0","-1","25","86","63","37","0","0","0","5"
"1582","j","3","0","2","26","90","82","51","1","0","0","5"
"1402","j","3","0","2","27","56","61","42","1","0","0","5"
"1847","j","3","0","2","28","16","42","20","1","0","0","5"
"1283","k","3","0","2","29","72","49","7","0","0","1","5"
"1937","j","0","0","-1","30","48","47","94","0","0","1","5"
"1937","k","3","0","2","31","77","24","2","0","0","1","5"
"1317","j","3","0","2","32","27","3","60","0","0","0","5"
"1495","j","3","0","2","33","47","87","60","0","0","0","5"
"1330","k","3","0","2","34","31","12","80","0","0","1","5"
"1179","k","3","0","2","35","84","58","96","1","0","1","5"
"1728","k","3","0","2","36","25","19","26","1","0","1","5"
"1149","k","0","0","-1","37","50","43","25","1","0","0","5"
"1449","k","3","0","2","38","77","44","22","1","0","1","5"
"1287","k","3","0","2","39","53","26","46","0","0","1","5"
"1270","k","3","0","2","40","43","3","10","1","0","1","5"
"10952","","","","","","","","","","","",""
"1216","d","2","1","1","42","69","77","93","1","0","1","5"
"1066","f","3","1","2","43","57","4","42","1","0","1","5"
"1199","k","3","0","2","44","19","55","30","1","0","1","5"
"1368","j","3","0","2","45","42","46","64","1","0","0","5"
"933","d","3","1","2","46","89","58","73","0","0","0","5"
"1033","f","2","1","1","47","68","44","95","0","0","0","5"
"1347","k","3","0","2","48","7","21","84","0","0","1","5"
"1121","f","2","1","1","49","10","92","22","0","0","0","5"
"1252","j","3","0","2","50","6","68","17","0","0","0","5"
"1047","f","3","1","2","51","55","17","91","1","0","1","5"
"1350","j","3","0","2","52","57","85","83","0","0","0","5"
"1160","k","3","0","2","53","28","15","14","1","0","1","5"
"1028","f","2","1","1","54","31","63","15","1","0","0","5"
"956","f","3","1","2","55","79","54","58","1","0","1","5"
"1762","k","3","0","2","56","16","7","12","0","0","1","5"
"1764","k","3","0","2","57","12","4","66","1","0","1","5"
"1895","k","0","0","-1","58","36","35","2","1","0","0","5"
"1426","k","3","0","2","59","19","48","37","0","0","1","5"
"727","f","2","1","1","60","43","11","97","0","0","0","5"
"959","f","2","1","1","61","26","8","13","0","0","0","5"
"1012","f","2","1","1","62","66","86","94","1","1","1","5"
"1730","j","3","0","2","63","22","51","7","0","1","0","5"
"1061","k","3","0","2","64","53","60","82","0","1","1","5"
"843","f","2","1","1","65","62","75","50","1","1","0","5"
"1494","j","3","0","2","66","69","13","85","1","1","0","5"
"1013","f","3","1","2","67","42","51","97","0","1","0","5"
"872","f","3","1","2","68","22","71","54","1","1","0","5"
"795","f","2","1","1","69","84","7","69","1","1","0","5"
"845","d","2","1","1","70","60","2","28","1","1","0","5"
"1239","k","3","0","2","71","51","66","10","1","1","1","5"
"1159","k","3","0","2","72","78","36","33","0","1","1","5"
"1114","k","3","0","2","73","27","86","58","0","1","1","5"
"1458","d","2","1","1","74","36","11","40","0","1","1","5"
"1246","j","3","0","2","75","67","9","26","1","1","0","5"
"1020","f","2","1","1","76","34","0","86","1","1","0","5"
"831","d","4","1","0","77","70","50","78","0","1","1","5"
"736","d","3","1","2","78","31","44","74","1","1","1","5"
"1566","k","3","0","2","79","7","36","43","0","1","1","5"
"1157","k","3","0","2","80","86","6","58","0","1","1","5"
"1604","j","3","0","2","81","91","79","88","0","1","0","5"
"1121","k","3","0","2","82","83","40","38","0","2","1","5"
