"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"4274.600000143051","d","3","1","2","1","29","67","0","0","0","5"
"1447","f","2","1","1","2","20","32","0","0","0","5"
"778.0999999046326","d","3","1","2","3","66","67","0","0","0","5"
"717.8000001907349","f","4","1","0","4","61","50","0","0","0","5"
"1147.1999998092651","d","3","1","2","5","82","78","0","0","0","5"
"618.2999999523163","d","2","1","1","6","77","78","0","0","0","5"
"534.5","d","2","1","1","7","39","77","0","0","0","5"
"689.2000000476837","d","3","1","2","8","79","95","0","0","0","5"
"321.7000000476837","f","4","1","0","9","8","40","0","0","0","5"
"477.7000000476837","f","3","1","2","10","68","84","0","0","0","5"
"395.7999999523163","f","4","1","0","11","11","7","0","0","0","5"
"407.40000009536743","f","4","1","0","12","70","17","0","0","0","5"
"185.30000019073486","f","3","1","2","13","37","88","0","0","0","5"
"395.7999999523163","f","4","1","0","14","78","53","0","0","0","5"
"297.2999999523163","d","3","1","2","15","67","93","0","0","0","5"
"239.89999985694885","d","3","1","2","16","63","6","0","0","0","5"
"22","d","2","1","1","17","53","48","0","0","0","5"
"218.29999995231628","d","4","1","0","18","39","33","0","0","0","5"
"459.89999985694885","f","3","1","2","19","22","20","0","0","0","5"
"242.90000009536743","d","3","1","2","20","74","76","0","0","0","5"
"5533.700000047684","j","0","0","-1","21","41","55","1","0","1","5"
"2224.0999999046326","k","3","0","2","22","18","6","1","0","1","5"
"1984.1000001430511","k","3","0","2","23","78","9","0","0","1","5"
"1777.4000000953674","k","3","0","2","24","64","77","1","0","1","5"
"1343.2000000476837","j","3","0","2","25","56","4","0","0","0","5"
"1340.3999998569489","j","3","0","2","26","30","64","0","0","0","5"
"1495.4000000953674","k","0","0","-1","27","70","78","0","0","0","5"
"642","j","0","0","-1","28","99","30","0","0","1","5"
"1507.5999999046326","k","3","0","2","29","31","98","0","0","1","5"
"1324.8999998569489","k","3","0","2","30","2","76","1","0","1","5"
"1255.9000000953674","j","3","0","2","31","38","77","0","0","0","5"
"1604.0999999046326","k","0","0","-1","32","93","15","1","0","0","5"
"1946.9000000953674","j","3","0","2","33","80","33","1","0","0","5"
"1492.5999999046326","j","3","0","2","34","84","52","1","0","0","5"
"1364","k","3","0","2","35","20","95","1","0","1","5"
"2019.0999999046326","k","3","0","2","36","54","37","1","0","1","5"
"1364.9000000953674","j","3","0","2","37","46","6","0","0","0","5"
"1340","k","3","0","2","38","29","88","1","0","1","5"
"1565","k","0","0","-1","39","76","52","0","0","0","5"
"2721.2000000476837","j","0","0","-1","40","76","90","0","0","1","5"
"4645.599999904633","","","","","","","","","","",""
"3997","","","","","","","","","","",""
"null","null","-1","0","-1","43","18","10","0","0","1","5"
"1169","k","0","0","-1","44","96","50","1","0","0","5"
"null","null","-1","1","-1","45","68","84","1","0","0","5"
"878.0999999046326","j","3","0","2","46","72","31","0","0","0","5"
"1486.7000000476837","d","2","1","1","47","61","59","1","0","1","5"
"1786.8999998569489","k","3","0","2","48","71","45","0","0","1","5"
"null","null","-1","0","-1","49","21","20","0","0","1","5"
"854.7000000476837","d","4","1","0","50","59","24","1","0","0","5"
"1657","f","3","1","2","51","72","28","1","0","1","5"
"903.7000000476837","k","3","0","2","52","30","21","0","0","1","5"
"1468.5","j","0","0","-1","53","47","11","0","0","1","5"
"1268.3999998569489","f","2","1","1","54","88","46","0","0","0","5"
"1167.3999998569489","k","3","0","2","55","79","50","1","0","1","5"
"832.7000000476837","d","2","1","1","56","77","63","0","0","1","5"
"1374.2999999523163","j","3","0","2","57","98","35","0","0","0","5"
"1193.5","f","3","1","2","58","32","84","1","0","1","5"
"1582.8999998569489","d","3","1","2","59","3","77","1","0","0","5"
"1784.2999999523163","f","2","1","1","60","35","71","1","0","0","5"
"982.1000001430511","j","3","0","2","61","21","12","0","0","0","5"
"1216.5","f","3","1","2","62","16","20","1","0","0","5"
"788.2999999523163","d","2","1","1","63","69","17","0","1","0","5"
"1000.7999999523163","k","0","0","-1","64","26","32","1","1","0","5"
"965.7999999523163","k","3","0","2","65","93","89","0","1","1","5"
"892.6999998092651","d","3","1","2","66","48","82","0","1","0","5"
"784","d","4","1","0","67","50","19","1","1","1","5"
"1089.2000000476837","k","0","0","-1","68","7","89","0","1","0","5"
"748","d","4","1","0","69","29","16","0","1","0","5"
"964.4000000953674","d","2","1","1","70","97","71","0","1","1","5"
"1181.5","f","2","1","1","71","26","60","0","1","1","5"
"1191.8000001907349","k","3","0","2","72","4","76","1","1","1","5"
"1648.5999999046326","k","0","0","-1","73","19","12","1","1","0","5"
"1437.7999999523163","k","0","0","-1","74","22","73","0","1","0","5"
"1336.5999999046326","j","3","0","2","75","47","32","0","1","0","5"
"1203.5","f","2","1","1","76","66","26","1","1","0","5"
"614.4000000953674","d","4","1","0","77","87","86","1","1","1","5"
"1141.0999999046326","f","2","1","1","78","85","32","1","1","1","5"
"1237.2000000476837","k","0","0","-1","79","87","85","1","1","0","5"
"872.2999999523163","f","2","1","1","80","6","70","1","1","1","5"
"1021.1000001430511","k","3","0","2","81","25","59","1","1","1","5"
"910.9000000953674","k","3","0","2","82","65","85","0","1","1","5"
"722","k","0","0","-1","83","98","59","0","2","0","5"
"790.2000000476837","d","2","1","1","84","37","80","0","2","1","5"
"782.7999999523163","f","2","1","1","85","73","68","0","2","0","5"
"847.0999999046326","k","0","0","-1","86","20","11","1","2","0","5"
"591.0999999046326","d","3","1","2","87","79","53","0","2","1","5"
"null","null","-1","0","-1","88","61","65","0","2","0","5"
"null","null","-1","0","-1","89","71","53","0","2","1","5"
"856.7999999523163","f","3","1","2","90","78","12","1","2","1","5"
"1149.7000000476837","j","3","0","2","91","57","91","1","2","0","5"
"799.3999998569489","j","3","0","2","92","51","38","1","2","0","5"
"860.5999999046326","k","3","0","2","93","96","28","0","2","1","5"
"935","d","2","1","1","94","76","79","0","2","1","5"
"1247.8999998569489","f","3","1","2","95","87","97","0","2","0","5"
"null","null","-1","1","-1","96","91","39","1","2","1","5"
"1480.2999999523163","k","3","0","2","97","76","55","1","2","1","5"
"1064.7000000476837","k","0","0","-1","98","84","25","1","2","0","5"
"1655.7000000476837","f","4","1","0","99","77","17","0","2","0","5"
"1709.7999999523163","k","3","0","2","100","17","97","1","2","1","5"
"1215.3000001907349","d","2","1","1","101","52","46","1","2","0","5"
"1439.8999998569489","f","2","1","1","102","60","17","1","2","1","5"
"1874","k","0","0","-1","103","38","89","0","3","0","5"
"1415","k","3","0","2","104","85","74","0","3","1","5"
"986.3999998569489","d","3","1","2","105","94","27","1","3","1","5"
"836.5999999046326","k","0","0","-1","106","6","21","1","3","0","5"
"1286.6000001430511","k","0","0","-1","107","94","54","0","3","0","5"
"885","k","3","0","2","108","99","68","0","3","1","5"
"1105.2000000476837","k","3","0","2","109","29","16","0","3","1","5"
"1666.8000001907349","k","0","0","-1","110","69","81","1","3","0","5"
"851.6999998092651","d","2","1","1","111","24","28","1","3","0","5"
"1541.8999998569489","f","4","1","0","112","21","79","1","3","1","5"
"576.7000000476837","d","3","1","2","113","82","54","1","3","0","5"
"667","d","3","1","2","114","73","36","1","3","0","5"
"711.1000001430511","d","4","1","0","115","17","55","0","3","0","5"
"793.4000000953674","k","0","0","-1","116","65","21","0","3","0","5"
"564.7000000476837","d","2","1","1","117","56","85","1","3","1","5"
"977.5","k","3","0","2","118","9","12","0","3","1","5"
"1010.2999999523163","f","3","1","2","119","91","78","1","3","0","5"
"1339.5","d","3","1","2","120","34","60","1","3","1","5"
"798.8999998569489","f","2","1","1","121","37","46","0","3","1","5"
"1149.7999999523163","k","3","0","2","122","47","26","0","3","1","5"
"936.1000001430511","d","2","1","1","123","30","59","0","4","0","5"
"176","k","3","0","2","124","76","26","1","4","1","5"
"1082.3000001907349","k","3","0","2","125","69","20","1","4","1","5"
"1081.8000001907349","k","0","0","-1","126","43","73","1","4","0","5"
"895.5","k","0","0","-1","127","68","45","0","4","0","5"
"null","null","-1","1","-1","128","9","84","0","4","1","5"
"64.5","k","3","0","2","129","75","84","0","4","1","5"
