"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"5370.10000038147","d","2","1","0","1","91","47","62","0","0","0","1"
"1165.5","f","3","1","1","2","87","28","18","0","0","0","1"
"947.8999996185303","d","2","1","0","3","52","98","82","0","0","0","1"
"949.0999984741211","f","2","1","0","4","5","61","15","0","0","0","1"
"2324.5","d","2","1","0","5","91","8","20","0","0","0","1"
"822.2000007629395","f","3","1","1","6","53","59","1","0","0","0","1"
"1101.1000003814697","d","2","1","0","7","24","92","73","0","0","0","1"
"421.5999984741211","f","2","1","0","8","89","31","91","0","0","0","1"
"1180.7999992370605","d","2","1","0","9","77","83","58","0","0","0","1"
"1045.1999988555908","f","2","1","0","10","28","4","93","0","0","0","1"
"3085.8999996185303","f","2","1","0","11","67","77","35","0","0","0","1"
"1188.5","d","2","1","0","12","67","11","0","0","0","0","1"
"147464.40000152588","d","2","1","0","13","18","39","56","0","0","0","1"
"934","f","4","1","2","14","96","10","16","0","0","0","1"
"989.7000007629395","d","2","1","0","15","75","63","82","0","0","0","1"
"893","f","4","1","2","16","40","6","10","0","0","0","1"
"1276.2000007629395","d","3","1","1","17","48","40","68","0","0","0","1"
"1389.1000003814697","f","2","1","0","18","42","69","59","0","0","0","1"
"965.2000007629395","d","2","1","0","19","7","68","26","0","0","0","1"
"1077.2000007629395","f","2","1","0","20","81","21","24","0","0","0","1"
"6252.799999237061","k","0","0","-1","21","91","32","56","0","0","0","1"
"56418.69999885559","j","0","0","-1","22","82","51","25","0","0","1","1"
"1589.2000007629395","j","0","0","-1","23","82","38","19","1","0","1","1"
"1572.2999992370605","j","3","0","1","24","67","21","68","1","0","0","1"
"1948.8999996185303","j","0","0","-1","25","46","7","43","0","0","1","1"
"1460.5","k","0","0","-1","26","22","23","79","1","0","0","1"
"2819.800001144409","j","3","0","1","27","15","65","40","0","0","0","1"
"1285.3999996185303","j","0","0","-1","28","43","98","33","0","0","1","1"
"1421.6000003814697","j","3","0","1","29","45","58","75","1","0","0","1"
"2115.599998474121","k","0","0","-1","30","41","60","51","0","0","0","1"
"2660.699998855591","k","0","0","-1","31","10","32","75","1","0","0","1"
"1700.6000003814697","j","0","0","-1","32","36","49","28","0","0","1","1"
"1276.6999988555908","j","0","0","-1","33","25","65","62","0","0","1","1"
"1780.6999988555908","k","3","0","1","34","5","57","19","1","0","1","1"
"2164.8999996185303","k","3","0","1","35","9","52","96","1","0","1","1"
"1636.8999996185303","j","0","0","-1","36","49","23","41","1","0","1","1"
"1524.5","j","3","0","1","37","80","1","36","1","0","0","1"
"1724.5","j","0","0","-1","38","75","53","80","0","0","1","1"
"2405","k","3","0","1","39","25","49","80","1","0","1","1"
"1293","j","3","0","1","40","87","98","48","1","0","0","1"
"140817.29999923706","","","","","","","","","","","",""
"27483.69999885559","","","","","","","","","","","",""
"4734","","","","","","","","","","","",""
"33958.39999961853","","","","","","","","","","","",""
"2366.5","","","","","","","","","","","",""
"2310.5","","","","","","","","","","","",""
"null","null","-1","0","-1","47","90","16","23","1","0","1","1"
"1143.599998474121","k","0","0","-1","48","31","51","9","1","0","0","1"
"null","null","-1","1","-1","49","79","87","50","0","0","0","1"
"null","null","-1","1","-1","50","1","24","29","1","0","1","1"
"662.1000003814697","j","3","0","1","51","94","67","30","1","0","0","1"
"null","null","-1","1","-1","52","64","55","73","1","0","0","1"
"912.4000015258789","f","2","1","0","53","7","11","70","0","0","0","1"
"null","null","-1","1","-1","54","93","69","63","1","0","0","1"
"null","null","-1","1","-1","55","46","40","30","0","0","1","1"
"772","f","2","1","0","56","25","14","28","0","0","1","1"
"1047.400001525879","f","3","1","1","57","28","84","25","1","0","1","1"
"null","null","-1","0","-1","58","25","66","57","0","0","0","1"
"null","null","-1","0","-1","59","96","15","82","1","0","0","1"
"null","null","-1","1","-1","60","2","87","24","1","0","1","1"
"null","null","-1","0","-1","61","68","56","57","0","0","1","1"
"1691.900001525879","j","0","0","-1","62","24","29","15","0","0","1","1"
"1463.7000007629395","j","3","0","1","63","94","68","10","0","0","0","1"
"569","j","0","0","-1","64","27","80","23","1","0","1","1"
"231.30000114440918","j","0","0","-1","65","99","53","58","0","0","1","1"
"null","null","-1","1","-1","66","93","87","11","0","0","0","1"
"1130","f","2","1","0","67","77","26","11","1","1","1","1"
"null","null","-1","1","-1","68","26","98","49","1","1","1","1"
"null","null","-1","0","-1","69","53","62","7","0","1","1","1"
"null","null","-1","1","-1","70","42","27","0","1","1","0","1"
"null","null","-1","0","-1","71","94","13","23","0","1","0","1"
"1119.7000007629395","j","3","0","1","72","58","28","13","0","1","0","1"
"null","null","-1","1","-1","73","2","14","87","0","1","0","1"
"null","null","-1","1","-1","74","76","89","87","1","1","1","1"
"941.1999988555908","d","2","1","0","75","54","92","79","0","1","0","1"
"null","null","-1","1","-1","76","95","54","67","0","1","0","1"
"1695.1000003814697","j","0","0","-1","77","95","22","0","0","1","1","1"
"1176.2000007629395","j","0","0","-1","78","69","58","55","0","1","1","1"
"1712.1999988555908","k","3","0","1","79","97","3","80","1","1","1","1"
"null","null","-1","1","-1","80","80","14","69","0","1","0","1"
"1721","j","3","0","1","81","36","75","90","0","1","0","1"
"1838.3999996185303","d","2","1","0","82","57","62","95","1","1","1","1"
"null","null","-1","0","-1","83","79","98","17","1","1","1","1"
"1493.8999996185303","j","0","0","-1","84","49","13","46","1","1","1","1"
"null","null","-1","1","-1","85","2","68","50","1","1","0","1"
"null","null","-1","0","-1","86","40","18","89","1","1","0","1"
"null","null","-1","0","-1","87","18","70","37","1","2","1","1"
"null","null","-1","0","-1","88","1","41","53","0","2","1","1"
"1846.6999988555908","j","0","0","-1","89","36","68","38","0","2","1","1"
"null","null","-1","1","-1","90","82","88","14","1","2","0","1"
