"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"9226.5","d","2","1","0","1","44","12","75","0","0","0","4"
"3488","d","2","1","0","2","49","72","39","0","0","0","4"
"1668.1000000238419","d","3","1","2","3","20","82","54","0","0","0","4"
"865.6000000238419","d","3","1","2","4","21","54","68","0","0","0","4"
"2383.399999976158","d","2","1","0","5","21","98","64","0","0","0","4"
"644.7000000476837","f","3","1","2","6","51","58","35","0","0","0","4"
"1049.7999999523163","f","3","1","2","7","24","14","54","0","0","0","4"
"741.6000000238419","d","2","1","0","8","66","78","41","0","0","0","4"
"535.2000000476837","d","2","1","0","9","49","57","13","0","0","0","4"
"770.3000000715256","d","2","1","0","10","81","86","66","0","0","0","4"
"621.6000000238419","d","2","1","0","11","84","79","76","0","0","0","4"
"1038","d","4","1","1","12","41","21","38","0","0","0","4"
"738.6000000238419","d","2","1","0","13","4","70","26","0","0","0","4"
"727.7000000476837","d","4","1","1","14","95","94","83","0","0","0","4"
"684.8000000715256","f","3","1","2","15","1","22","92","0","0","0","4"
"378.2000000476837","d","3","1","2","16","4","82","20","0","0","0","4"
"467.8000000715256","d","3","1","2","17","58","37","12","0","0","0","4"
"528.2999999523163","d","3","1","2","18","58","11","20","0","0","0","4"
"302.39999997615814","f","4","1","1","19","72","98","85","0","0","0","4"
"603.6000000238419","d","2","1","0","20","58","15","84","0","0","0","4"
"6535.300000071526","j","0","0","-1","21","69","88","10","1","0","1","4"
"1515.2999999523163","j","3","0","2","22","7","89","33","0","0","0","4"
"817.5","k","0","0","-1","23","65","13","44","1","0","0","4"
"814.7000000476837","j","0","0","-1","24","3","86","53","0","0","1","4"
"543.8999999761581","j","3","0","2","25","79","74","37","0","0","0","4"
"626.7999999523163","j","3","0","2","26","21","47","71","1","0","0","4"
"625.0999999046326","j","0","0","-1","27","11","37","92","0","0","1","4"
"400.7000000476837","j","3","0","2","28","66","68","78","0","0","0","4"
"424.2000000476837","k","3","0","2","29","70","24","37","1","0","1","4"
"425.6999999284744","j","3","0","2","30","73","65","88","0","0","0","4"
"546.6999999284744","j","0","0","-1","31","42","96","36","0","0","1","4"
"505.5","j","0","0","-1","32","97","27","20","1","0","1","4"
"407","k","3","0","2","33","18","19","53","1","0","1","4"
"476.6999999284744","k","3","0","2","34","63","22","96","1","0","1","4"
"461.7000000476837","k","3","0","2","35","90","4","86","1","0","1","4"
"487","j","3","0","2","36","44","85","22","1","0","0","4"
"511","j","3","0","2","37","20","52","12","1","0","0","4"
"517.3999999761581","j","0","0","-1","38","99","37","83","1","0","1","4"
