"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"3429","d","3","1","1","1","99","10","40","0","0","0","1"
"829.3999999761581","d","3","1","1","2","48","18","0","0","0","0","1"
"1396.5999999642372","d","3","1","1","3","60","19","56","0","0","0","1"
"2068.899999976158","d","2","1","0","4","40","56","9","0","0","0","1"
"733.1000000238419","d","2","1","0","5","50","5","53","0","0","0","1"
"1165.4000000357628","d","2","1","0","6","96","31","16","0","0","0","1"
"661.9000000357628","f","2","1","0","7","27","14","71","0","0","0","1"
"893.3999999761581","f","4","1","2","8","32","50","56","0","0","0","1"
"1693.699999988079","d","4","1","2","9","68","48","14","0","0","0","1"
"1829.2000000476837","d","2","1","0","10","98","46","52","0","0","0","1"
"277.30000001192093","f","2","1","0","11","24","73","20","0","0","0","1"
"620.7000000476837","d","2","1","0","12","51","19","24","0","0","0","1"
"437.5999999642372","d","3","1","1","13","33","13","8","0","0","0","1"
"301.60000002384186","d","3","1","1","14","88","75","45","0","0","0","1"
"261.60000002384186","d","4","1","2","15","87","14","29","0","0","0","1"
"222.60000002384186","d","2","1","0","16","71","23","84","0","0","0","1"
"261.69999998807907","d","2","1","0","17","70","72","84","0","0","0","1"
"261.19999998807907","d","2","1","0","18","28","23","15","0","0","0","1"
"660.8999999761581","d","4","1","2","19","14","95","36","0","0","0","1"
"317.39999997615814","d","4","1","2","20","15","28","47","0","0","0","1"
"16385.19999998808","j","0","0","-1","21","32","54","22","1","0","1","1"
"1644.300000011921","j","0","0","-1","22","54","5","30","1","0","1","1"
"532.5","k","3","0","1","23","57","21","25","1","0","1","1"
"1394.9000000357628","k","0","0","-1","24","17","55","2","0","0","0","1"
"598","j","3","0","1","25","81","32","7","0","0","0","1"
"483.89999997615814","j","3","0","1","26","14","71","59","1","0","0","1"
"790.2000000476837","j","0","0","-1","27","27","83","56","1","0","1","1"
"668.2000000476837","k","3","0","1","28","57","55","66","0","0","1","1"
"949","j","3","0","1","29","67","1","73","0","0","0","1"
"350.19999998807907","j","0","0","-1","30","18","4","37","1","0","1","1"
"341","j","3","0","1","31","33","31","30","0","0","0","1"
"309.89999997615814","j","0","0","-1","32","12","1","62","1","0","1","1"
"740.5","j","3","0","1","33","49","35","29","1","0","0","1"
"366","j","3","0","1","34","78","18","46","0","0","0","1"
"317.5999999642372","k","0","0","-1","35","6","22","62","0","0","0","1"
"292.5999999642372","j","0","0","-1","36","9","37","72","0","0","1","1"
"517.9000000357628","k","0","0","-1","37","62","80","58","1","0","0","1"
"261.69999998807907","j","0","0","-1","38","61","27","28","0","0","1","1"
"413.19999998807907","k","0","0","-1","39","28","68","89","1","0","0","1"
"533.5","k","0","0","-1","40","9","4","45","1","0","0","1"
"15982.600000023842","","","","","","","","","","","",""
"6526.5","","","","","","","","","","","",""
"2951.199999988079","","","","","","","","","","","",""
"5046.599999964237","","","","","","","","","","","",""
"2907.600000023842","","","","","","","","","","","",""
"null","null","-1","1","-1","46","48","43","44","0","0","0","1"
"716.6000000238419","f","4","1","2","47","18","35","21","1","0","1","1"
"null","null","-1","0","-1","48","34","84","39","1","0","1","1"
"null","null","-1","0","-1","49","31","52","15","0","0","0","1"
"648.4000000357628","d","2","1","0","50","86","14","90","0","0","1","1"
"null","null","-1","0","-1","51","30","39","31","1","0","0","1"
"358.4000000357628","d","2","1","0","52","26","76","17","1","0","1","1"
"671.4000000357628","k","3","0","1","53","89","30","73","0","0","1","1"
"1157.800000011921","d","4","1","2","54","9","91","69","1","0","0","1"
"728.1999999880791","d","2","1","0","55","30","65","43","1","0","0","1"
"672.8000000119209","d","2","1","0","56","55","34","22","0","0","1","1"
"null","null","-1","0","-1","57","43","3","29","1","0","1","1"
"null","null","-1","0","-1","58","42","85","73","0","0","0","1"
"1196.8999999761581","k","0","0","-1","59","58","88","3","0","0","0","1"
"295.9000000357628","k","3","0","1","60","70","31","22","1","0","1","1"
"1233.800000011921","f","2","1","0","61","91","17","27","0","0","1","1"
"850","j","3","0","1","62","78","41","67","1","0","0","1"
"1192.9000000357628","d","3","1","1","63","69","52","60","0","0","0","1"
"1400.699999988079","d","4","1","2","64","19","85","18","0","0","0","1"
"1433.699999988079","j","0","0","-1","65","57","21","74","1","0","1","1"
"1307.699999988079","d","3","1","1","66","24","72","64","1","1","1","1"
"1106.199999988079","f","2","1","0","67","23","89","98","1","1","1","1"
"905.8999999761581","k","0","0","-1","68","67","52","73","1","1","0","1"
"497.19999998807907","f","2","1","0","69","50","40","8","1","1","1","1"
"1545.9000000357628","f","2","1","0","70","57","90","23","1","1","0","1"
"1616.699999988079","j","3","0","1","71","89","63","16","0","1","0","1"
"842","f","2","1","0","72","56","52","58","1","1","0","1"
"1113.4000000357628","j","3","0","1","73","67","56","43","0","1","0","1"
"571.7999999523163","d","2","1","0","74","11","28","35","0","1","0","1"
"609.0999999642372","j","0","0","-1","75","8","16","76","0","1","1","1"
"426.39999997615814","d","2","1","0","76","31","3","37","0","1","0","1"
"313.80000001192093","k","3","0","1","77","37","94","56","1","1","1","1"
"857.6999999880791","k","3","0","1","78","79","41","5","0","1","1","1"
"842.1999999880791","f","2","1","0","79","24","98","51","1","1","1","1"
"null","null","-1","1","-1","80","62","72","2","0","1","1","1"
"851.5","k","0","0","-1","81","23","94","70","0","1","0","1"
"953.1999999880791","j","3","0","1","82","49","41","62","0","1","0","1"
"592.8999999761581","d","2","1","0","83","9","18","84","0","1","1","1"
"1386.1000000238419","j","0","0","-1","84","21","7","28","1","1","1","1"
"984.7999999523163","k","0","0","-1","85","47","67","74","1","1","0","1"
"1826.3999999761581","k","0","0","-1","86","78","44","7","0","2","0","1"
"706.6000000238419","f","3","1","1","87","87","81","23","1","2","1","1"
"848.1999999880791","d","2","1","0","88","21","18","75","0","2","0","1"
"1714.4000000357628","k","3","0","1","89","94","8","59","0","2","1","1"
"1288.2999999523163","d","3","1","1","90","35","70","62","1","2","0","1"
"null","null","-1","0","-1","91","15","43","63","0","2","0","1"
"null","null","-1","0","-1","92","94","85","34","0","2","0","1"
"1304.699999988079","k","3","0","1","93","19","45","73","1","2","1","1"
"961.3999999761581","k","0","0","-1","94","21","68","80","1","2","0","1"
"1112","j","0","0","-1","95","69","15","10","0","2","1","1"
"465.5","d","2","1","0","96","80","83","86","1","2","0","1"
"1119.7000000476837","d","2","1","0","97","45","32","40","1","2","1","1"
"832.6999999880791","f","2","1","0","98","96","46","63","0","2","1","1"
"1249.199999988079","f","3","1","1","99","50","26","10","0","2","1","1"
"1736.7000000476837","f","4","1","2","100","6","39","56","0","2","0","1"
"1161","j","0","0","-1","101","32","94","75","1","2","1","1"
"808.1999999880791","k","0","0","-1","102","32","74","17","0","2","0","1"
"657.5","d","3","1","1","103","21","11","4","1","2","0","1"
"1249","f","4","1","2","104","78","14","36","1","2","1","1"
"441.7999999523163","j","0","0","-1","105","86","66","24","1","2","1","1"
"1387.5","d","3","1","1","106","81","7","16","0","3","0","1"
"1688.6000000238419","k","3","0","1","107","87","27","38","0","3","1","1"
"1152.5999999642372","d","3","1","1","108","2","42","56","1","3","0","1"
"1754.5","k","0","0","-1","109","73","13","92","0","3","0","1"
"1152.5999999642372","d","2","1","0","110","52","37","69","1","3","0","1"
"1057.800000011921","f","2","1","0","111","5","13","96","1","3","1","1"
"1617.9000000357628","j","0","0","-1","112","49","12","38","0","3","1","1"
"1144.699999988079","f","3","1","1","113","43","93","47","1","3","1","1"
"1833.300000011921","f","2","1","0","114","94","62","77","0","3","1","1"
"784.4000000357628","j","0","0","-1","115","3","84","37","1","3","1","1"
"838.6000000238419","k","0","0","-1","116","50","3","85","1","3","0","1"
"1662.5","k","0","0","-1","117","74","67","22","0","3","0","1"
"1218.199999988079","f","2","1","0","118","81","0","67","0","3","1","1"
"1177.5","f","2","1","0","119","55","61","26","1","3","0","1"
