"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"4996","d","4","1","1","1","50","3","0","0","0","3"
"1998","f","3","1","0","2","23","81","0","0","0","3"
"1038","d","2","1","2","3","50","75","0","0","0","3"
"703","d","4","1","1","4","99","14","0","0","0","3"
"1647","d","2","1","2","5","48","16","0","0","0","3"
"36","f","2","1","2","6","98","80","0","0","0","3"
"1422","d","2","1","2","7","99","66","0","0","0","3"
"93","f","3","1","0","8","45","29","0","0","0","3"
"685","d","2","1","2","9","44","67","0","0","0","3"
"541","f","3","1","0","10","46","65","0","0","0","3"
"43","d","3","1","0","11","94","22","0","0","0","3"
"990","f","3","1","0","12","57","89","0","0","0","3"
"607","f","3","1","0","13","98","34","0","0","0","3"
"637","d","3","1","0","14","60","96","0","0","0","3"
"1333","f","2","1","2","15","36","55","0","0","0","3"
"2989","d","4","1","1","16","43","50","0","0","0","3"
"566","d","3","1","0","17","33","76","0","0","0","3"
"710","f","3","1","0","18","29","83","0","0","0","3"
"533","f","4","1","1","19","20","19","0","0","0","3"
"574","d","2","1","2","20","34","88","0","0","0","3"
"2856","k","3","0","0","21","41","87","0","0","1","3"
"1395","k","3","0","0","22","36","11","0","0","1","3"
"1958","j","3","0","0","23","32","98","0","0","0","3"
"2998","j","3","0","0","24","11","91","1","0","0","3"
"1716","k","3","0","0","25","19","33","0","0","1","3"
"2326","j","3","0","0","26","30","25","1","0","0","3"
"2263","j","3","0","0","27","48","16","1","0","0","3"
"1964","k","3","0","0","28","93","68","0","0","1","3"
"1885","j","0","0","-1","29","38","4","0","0","1","3"
"2374","k","3","0","0","30","77","65","1","0","1","3"
"3431","k","3","0","0","31","25","74","1","0","1","3"
"3397","k","3","0","0","32","18","7","0","0","1","3"
"2374","k","0","0","-1","33","22","45","1","0","0","3"
"2277","j","3","0","0","34","4","73","1","0","0","3"
"2022","k","3","0","0","35","8","92","0","0","1","3"
"2253","j","3","0","0","36","46","26","1","0","0","3"
"2622","k","3","0","0","37","77","85","0","0","1","3"
