"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"8580","d","2","1","0","1","3","8","0","0","0","4"
"12101","f","2","1","0","2","91","42","0","0","0","4"
"3936","d","3","1","2","3","98","30","0","0","0","4"
"5752","f","2","1","0","4","49","8","0","0","0","4"
"2637","d","2","1","0","5","7","79","0","0","0","4"
"1333","d","2","1","0","6","34","85","0","0","0","4"
"7837","f","2","1","0","7","86","65","0","0","0","4"
"3623","d","4","1","1","8","15","54","0","0","0","4"
"2058","d","2","1","0","9","14","43","0","0","0","4"
"2317","f","2","1","0","10","34","4","0","0","0","4"
"446","d","2","1","0","11","71","42","0","0","0","4"
"638","f","4","1","1","12","57","17","0","0","0","4"
"567","d","3","1","2","13","26","94","0","0","0","4"
"67","d","2","1","0","14","50","97","0","0","0","4"
"1738","f","3","1","2","15","56","2","0","0","0","4"
"1028","d","2","1","0","16","25","52","0","0","0","4"
"1985","f","2","1","0","17","20","74","0","0","0","4"
"1491","d","3","1","2","18","39","60","0","0","0","4"
"1817","d","2","1","0","19","9","75","0","0","0","4"
"843","d","4","1","1","20","61","70","0","0","0","4"
"6721","j","0","0","-1","21","80","44","1","0","1","4"
"3348","j","3","0","2","22","66","94","0","0","0","4"
"1158","j","0","0","-1","23","67","8","0","0","1","4"
"1487","k","3","0","2","24","70","0","1","0","1","4"
"1193","k","3","0","2","25","30","71","0","0","1","4"
"3822","k","3","0","2","26","37","14","0","0","1","4"
"2604","k","3","0","2","27","52","20","0","0","1","4"
"4203","k","0","0","-1","28","35","81","0","0","0","4"
"2428","j","3","0","2","29","28","89","1","0","0","4"
"4638","j","0","0","-1","30","8","85","0","0","1","4"
"3214","k","3","0","2","31","89","41","0","0","1","4"
"1578","k","0","0","-1","32","15","47","0","0","0","4"
"723","k","3","0","2","33","17","37","1","0","1","4"
"1477","k","0","0","-1","34","70","79","1","0","0","4"
"1952","k","3","0","2","35","33","54","0","0","1","4"
"1870","k","0","0","-1","36","32","48","1","0","0","4"
"998","j","3","0","2","37","9","39","1","0","0","4"
"2304","j","3","0","2","38","84","51","1","0","0","4"
"1827","j","0","0","-1","39","82","64","0","0","1","4"
"180","k","0","0","-1","40","92","30","1","0","0","4"
"15022","","","","","","","","","","",""
"7709","","","","","","","","","","",""
"null","null","-1","0","-1","43","56","88","1","0","1","4"
"null","null","-1","1","-1","44","78","87","0","0","0","4"
"1728","k","0","0","-1","45","69","83","0","0","0","4"
"1730","k","3","0","2","46","93","17","1","0","1","4"
"1027","j","0","0","-1","47","15","84","1","0","1","4"
"745","k","3","0","2","48","3","51","0","0","1","4"
"null","null","-1","1","-1","49","95","30","1","0","1","4"
"null","null","-1","1","-1","50","6","37","0","0","0","4"
"39","k","0","0","-1","51","62","38","1","0","0","4"
"null","null","-1","1","-1","52","91","94","0","0","0","4"
"null","null","-1","1","-1","53","98","58","0","0","1","4"
"null","null","-1","1","-1","54","94","77","0","0","1","4"
"null","null","-1","0","-1","55","7","66","0","0","1","4"
"null","null","-1","1","-1","56","94","39","1","0","0","4"
"null","null","-1","1","-1","57","37","87","0","0","0","4"
"null","null","-1","0","-1","58","94","30","1","0","0","4"
"1010","j","0","0","-1","59","26","7","1","0","1","4"
"970","d","2","1","0","60","25","13","1","0","1","4"
"875","f","2","1","0","61","24","7","1","0","0","4"
"null","null","-1","0","-1","62","19","35","0","0","0","4"
"1967","d","2","1","0","63","59","22","1","1","0","4"
"948","d","2","1","0","64","44","94","0","1","1","4"
"null","null","-1","0","-1","65","51","13","1","1","0","4"
"1424","j","0","0","-1","66","42","31","1","1","1","4"
"null","null","-1","1","-1","67","20","33","0","1","1","4"
"null","null","-1","0","-1","68","60","25","0","1","0","4"
"null","null","-1","1","-1","69","36","48","0","1","0","4"
"1883","k","0","0","-1","70","55","78","1","1","0","4"
"null","null","-1","1","-1","71","69","80","1","1","1","4"
"1815","d","2","1","0","72","86","79","0","1","0","4"
"null","null","-1","0","-1","73","60","50","0","1","0","4"
"null","null","-1","1","-1","74","16","4","1","1","1","4"
"null","null","-1","0","-1","75","67","25","1","1","1","4"
"null","null","-1","0","-1","76","25","91","1","1","1","4"
"null","null","-1","1","-1","77","32","45","0","1","1","4"
"1118","d","3","1","2","78","2","60","1","1","0","4"
"null","null","-1","0","-1","79","82","35","0","1","1","4"
"1576","d","2","1","0","80","34","70","0","1","1","4"
"null","null","-1","0","-1","81","22","89","1","1","0","4"
"null","null","-1","0","-1","82","21","37","0","1","0","4"
"1427","d","3","1","2","83","2","54","0","2","1","4"
"null","null","-1","0","-1","84","79","48","1","2","1","4"
"null","null","-1","0","-1","85","69","62","0","2","0","4"
"1505","k","3","0","2","86","80","53","1","2","1","4"
"null","null","-1","0","-1","87","82","28","1","2","0","4"
"1938","k","3","0","2","88","84","16","0","2","1","4"
"1287","k","0","0","-1","89","25","80","1","2","0","4"
"1712","j","3","0","2","90","87","20","0","2","0","4"
"null","null","-1","1","-1","91","6","5","0","2","1","4"
