"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"5240.89999961853","d","2","1","2","1","33","7","39","0","0","0","0"
"1678.3999996185303","f","3","1","1","2","61","41","48","0","0","0","0"
"600.5","f","2","1","2","3","58","34","28","0","0","0","0"
"992","f","3","1","1","4","65","48","86","0","0","0","0"
"780.9000005722046","d","3","1","1","5","19","5","1","0","0","0","0"
"497.6000003814697","d","2","1","2","6","79","48","89","0","0","0","0"
"438.80000019073486","f","2","1","2","7","24","74","43","0","0","0","0"
"60.19999980926514","d","3","1","1","8","20","88","22","0","0","0","0"
"432","f","2","1","2","9","24","11","58","0","0","0","0"
"630.1000003814697","f","2","1","2","10","95","11","20","0","0","0","0"
"747.7000007629395","d","2","1","2","11","69","14","45","0","0","0","0"
"240.5","f","2","1","2","12","17","76","73","0","0","0","0"
"179.80000019073486","f","4","1","0","13","33","98","75","0","0","0","0"
"275.9000005722046","f","3","1","1","14","51","49","65","0","0","0","0"
"559.0999994277954","f","2","1","2","15","3","53","47","0","0","0","0"
"341.70000076293945","d","3","1","1","16","95","52","12","0","0","0","0"
"660.4000005722046","d","3","1","1","17","14","17","92","0","0","0","0"
"146.60000038146973","d","3","1","1","18","33","79","69","0","0","0","0"
"368.9000005722046","d","3","1","1","19","20","42","0","0","0","0","0"
"387.5","d","4","1","0","20","4","47","64","0","0","0","0"
"9005.60000038147","j","3","0","1","21","96","95","69","1","0","0","0"
"2380.300000190735","k","3","0","1","22","68","91","49","0","0","1","0"
"2112.4000005722046","j","3","0","1","23","78","76","15","1","0","0","0"
"916.2999992370605","k","3","0","1","24","78","28","52","0","0","1","0"
"1818.7000007629395","k","3","0","1","25","17","98","97","1","0","1","0"
"1117.5","k","3","0","1","26","68","19","79","0","0","1","0"
"1207.3000001907349","j","3","0","1","27","39","78","7","1","0","0","0"
"1645.5","j","3","0","1","28","20","57","19","0","0","0","0"
"1315.6999998092651","k","0","0","-1","29","81","2","23","0","0","0","0"
"825.2000007629395","k","3","0","1","30","33","57","69","1","0","1","0"
"1426.6999998092651","j","3","0","1","31","85","67","26","1","0","0","0"
"1252.6999998092651","j","3","0","1","32","87","80","19","0","0","0","0"
"987.2999992370605","j","3","0","1","33","53","49","37","0","0","0","0"
"818","j","3","0","1","34","82","48","97","0","0","0","0"
"895.6999998092651","k","3","0","1","35","7","77","29","1","0","1","0"
"1022.8999996185303","k","3","0","1","36","36","84","35","1","0","1","0"
"939.5","j","3","0","1","37","76","29","19","1","0","0","0"
"746","k","3","0","1","38","99","58","45","0","0","1","0"
"1287","k","3","0","1","39","59","79","38","1","0","1","0"
"851.5","k","3","0","1","40","29","74","95","0","0","1","0"
"8903.300000190735","","","","","","","","","","","",""
"4050.5","","","","","","","","","","","",""
"834","k","0","0","-1","43","82","24","49","1","0","0","0"
"756.8999996185303","k","3","0","1","44","52","51","40","0","0","1","0"
"null","null","-1","1","-1","45","50","97","58","1","0","0","0"
"1188.4000005722046","j","0","0","-1","46","14","42","58","0","0","1","0"
"845.9000005722046","f","2","1","2","47","68","49","23","1","0","1","0"
"1125.8000001907349","j","0","0","-1","48","28","64","47","0","0","1","0"
"1115.9000005722046","k","3","0","1","49","7","28","61","1","0","1","0"
"654.0999994277954","k","0","0","-1","50","6","23","32","1","0","0","0"
"715.3999996185303","d","2","1","2","51","29","80","80","0","0","0","0"
"635.6999998092651","f","4","1","0","52","86","60","21","0","0","1","0"
"1185.6000003814697","j","3","0","1","53","43","49","66","0","0","0","0"
"715.7000007629395","f","3","1","1","54","93","35","36","0","0","0","0"
"934.5999994277954","j","3","0","1","55","67","8","16","0","0","0","0"
"640.6999998092651","f","2","1","2","56","76","77","60","1","0","1","0"
"1054","k","3","0","1","57","61","42","72","1","0","1","0"
"744.3000001907349","f","3","1","1","58","26","55","18","1","0","0","0"
"591.6999998092651","f","2","1","2","59","75","63","59","1","0","1","0"
"667.6999998092651","f","2","1","2","60","9","24","85","0","0","0","0"
"1086.8000001907349","j","3","0","1","61","40","67","54","1","0","0","0"
"664","f","2","1","2","62","40","10","5","0","0","1","0"
"774.0999994277954","f","4","1","0","63","9","38","36","0","1","0","0"
"723.0999994277954","d","2","1","2","64","46","92","14","0","1","0","0"
"1178.0999994277954","k","3","0","1","65","55","1","22","1","1","1","0"
"871.6000003814697","k","3","0","1","66","32","55","20","0","1","1","0"
"836.8999996185303","f","2","1","2","67","17","56","70","1","1","0","0"
"624.3000001907349","f","2","1","2","68","62","11","40","0","1","1","0"
"949.3000001907349","j","3","0","1","69","64","86","10","1","1","0","0"
"606.1999998092651","f","2","1","2","70","70","75","86","0","1","1","0"
"979.8999996185303","j","3","0","1","71","74","79","21","0","1","0","0"
"1082.0999994277954","k","3","0","1","72","92","76","35","0","1","1","0"
"1043","j","3","0","1","73","87","19","64","1","1","0","0"
"1289.4000005722046","j","0","0","-1","74","90","92","74","1","1","1","0"
"717.1999998092651","f","3","1","1","75","69","32","89","1","1","1","0"
"644.7999992370605","f","2","1","2","76","40","34","8","1","1","0","0"
"968.8000001907349","f","2","1","2","77","20","77","79","0","1","0","0"
"876.2999992370605","j","3","0","1","78","36","85","29","0","1","0","0"
"656.1999998092651","d","2","1","2","79","82","94","46","0","1","1","0"
"618.1999998092651","k","3","0","1","80","64","54","87","1","1","1","0"
