"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"10501","d","2","1","2","1","86","55","45","0","0","0","0"
"8422","f","2","1","2","2","22","30","7","0","0","0","0"
"6999","d","2","1","2","3","51","35","39","0","0","0","0"
"3750","f","2","1","2","4","71","1","56","0","0","0","0"
"1446","d","2","1","2","5","90","64","42","0","0","0","0"
"1510","f","3","1","1","6","40","82","11","0","0","0","0"
"1384","d","2","1","2","7","24","31","3","0","0","0","0"
"903","d","3","1","1","8","53","5","19","0","0","0","0"
"917","f","2","1","2","9","86","7","25","0","0","0","0"
"804","f","2","1","2","10","86","0","13","0","0","0","0"
"743","f","2","1","2","11","26","7","98","0","0","0","0"
"957","d","2","1","2","12","47","60","35","0","0","0","0"
"798","d","4","1","0","13","75","13","89","0","0","0","0"
"610","d","3","1","1","14","43","31","22","0","0","0","0"
"806","d","2","1","2","15","93","25","47","0","0","0","0"
"578","f","3","1","1","16","53","45","87","0","0","0","0"
"772","f","3","1","1","17","58","22","14","0","0","0","0"
"653","f","4","1","0","18","55","50","72","0","0","0","0"
"587","f","2","1","2","19","67","45","4","0","0","0","0"
"521","d","2","1","2","20","38","63","4","0","0","0","0"
"199","k","3","0","1","21","49","23","57","0","0","1","0"
"17045","j","3","0","1","22","29","60","34","0","0","0","0"
"3334","k","3","0","1","23","90","20","49","0","0","1","0"
"2583","k","0","0","-1","24","52","94","18","1","0","0","0"
"950","j","3","0","1","25","43","77","74","0","0","0","0"
"2278","j","0","0","-1","26","53","34","51","1","0","1","0"
"1512","k","0","0","-1","27","57","20","7","1","0","0","0"
"3396","j","3","0","1","28","76","14","57","0","0","0","0"
"950","j","3","0","1","29","14","55","86","0","0","0","0"
"840","j","0","0","-1","30","89","49","91","0","0","1","0"
"7767","k","3","0","1","31","17","36","50","1","0","1","0"
"597","j","0","0","-1","32","18","35","21","0","0","1","0"
"630","k","0","0","-1","33","11","80","25","1","0","0","0"
"2245","j","0","0","-1","34","21","91","13","1","0","1","0"
"710","k","3","0","1","35","22","71","77","1","0","1","0"
"805","j","0","0","-1","36","67","12","57","0","0","1","0"
"632","k","0","0","-1","37","27","14","24","0","0","0","0"
"660","k","0","0","-1","38","50","11","61","1","0","0","0"
"4742","j","3","0","1","39","67","76","82","1","0","0","0"
"3845","j","0","0","-1","40","37","27","12","1","0","1","0"
"11606","","","","","","","","","","","",""
"8006","","","","","","","","","","","",""
"10502","","","","","","","","","","","",""
"2655","","","","","","","","","","","",""
"null","null","-1","1","-1","45","29","40","33","1","0","1","0"
"null","null","-1","1","-1","46","76","31","30","0","0","0","0"
"null","null","-1","0","-1","47","68","53","77","1","0","0","0"
"1153","k","0","0","-1","48","11","59","91","0","0","0","0"
"251","d","2","1","2","49","28","69","34","1","0","1","0"
"556","k","0","0","-1","50","55","36","89","0","0","0","0"
"1518","k","0","0","-1","51","99","49","10","1","0","0","0"
