"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"1017","d","2","1","1","1","21","13","5","0","0","0","5"
"442.0999994277954","f","2","1","1","2","22","91","93","0","0","0","5"
"125.90000057220459","d","3","1","2","3","79","46","69","0","0","0","5"
"627.8999996185303","f","2","1","1","4","89","12","72","0","0","0","5"
"207.20000076293945","d","2","1","1","5","55","45","91","0","0","0","5"
"51.89999961853027","f","3","1","2","6","23","20","75","0","0","0","5"
"455.30000019073486","f","2","1","1","7","42","65","43","0","0","0","5"
"235.89999961853027","f","2","1","1","8","62","34","85","0","0","0","5"
"154","f","2","1","1","9","57","26","21","0","0","0","5"
"276.5","d","4","1","0","10","9","51","28","0","0","0","5"
"141","f","3","1","2","11","67","4","97","0","0","0","5"
"241.69999980926514","f","4","1","0","12","94","61","32","0","0","0","5"
"0.3000001907348633","d","3","1","2","13","79","46","2","0","0","0","5"
"129.69999980926514","d","2","1","1","14","36","96","23","0","0","0","5"
"150.89999961853027","d","3","1","2","15","1","82","25","0","0","0","5"
"39.69999980926514","d","2","1","1","16","95","59","4","0","0","0","5"
"290.3999996185303","d","4","1","0","17","39","31","66","0","0","0","5"
"284.4000005722046","d","2","1","1","18","80","48","5","0","0","0","5"
"296.19999980926514","f","2","1","1","19","73","17","56","0","0","0","5"
"330.5","f","2","1","1","20","74","37","61","0","0","0","5"
"945.2999992370605","k","0","0","-1","21","89","33","55","0","0","0","5"
"971","k","3","0","2","22","71","75","36","1","0","1","5"
"447.1000003814697","k","3","0","2","23","28","75","71","1","0","1","5"
"334","k","0","0","-1","24","74","18","4","1","0","0","5"
"379.3999996185303","k","3","0","2","25","67","10","31","0","0","1","5"
"1307.5","k","0","0","-1","26","43","87","49","0","0","0","5"
"1175.7999992370605","k","0","0","-1","27","77","78","85","1","0","0","5"
"418.5","j","3","0","2","28","20","76","38","1","0","0","5"
"346.5999994277954","k","0","0","-1","29","85","34","29","1","0","0","5"
"321.70000076293945","k","3","0","2","30","15","89","71","0","0","1","5"
"325.1000003814697","j","3","0","2","31","19","45","65","1","0","0","5"
"247.5","k","0","0","-1","32","64","69","61","0","0","0","5"
"184.0999994277954","k","0","0","-1","33","67","69","26","1","0","0","5"
"175.20000076293945","k","0","0","-1","34","5","41","39","0","0","0","5"
"84","j","0","0","-1","35","98","81","83","0","0","1","5"
"231.30000019073486","k","3","0","2","36","54","76","91","0","0","1","5"
"227.19999980926514","k","0","0","-1","37","73","49","80","1","0","0","5"
"389.5999994277954","j","0","0","-1","38","29","55","82","1","0","1","5"
"329.5","j","0","0","-1","39","77","20","35","0","0","1","5"
"794.8999996185303","j","0","0","-1","40","55","19","78","1","0","1","5"
"4519.599999427795","","","","","","","","","","","",""
"5953.299999237061","","","","","","","","","","","",""
"2821.300000190735","","","","","","","","","","","",""
"1697.1999998092651","f","3","1","2","44","85","50","83","0","0","0","5"
"702.1999998092651","f","2","1","1","45","39","25","58","1","0","1","5"
"1068.8999996185303","j","0","0","-1","46","76","80","65","1","0","1","5"
"1551.0999994277954","d","2","1","1","47","55","85","48","0","0","0","5"
"null","null","-1","1","-1","48","70","32","36","0","0","0","5"
"941.3000001907349","j","3","0","2","49","16","76","11","0","0","0","5"
"1075.1999998092651","j","3","0","2","50","44","25","48","1","0","0","5"
"655.1000003814697","k","3","0","2","51","16","90","66","1","0","1","5"
"1754.1999998092651","d","2","1","1","52","35","62","85","1","0","1","5"
"1255","d","3","1","2","53","65","39","58","0","0","0","5"
"745.8000001907349","f","2","1","1","54","96","36","58","1","0","0","5"
"1179.7000007629395","j","3","0","2","55","29","84","9","0","0","0","5"
"1013","k","0","0","-1","56","75","66","85","1","0","0","5"
"662.5","j","0","0","-1","57","36","64","37","1","0","1","5"
"null","null","-1","0","-1","58","94","77","82","0","0","1","5"
"166.5","d","3","1","2","59","28","0","73","0","0","0","5"
"235.69999980926514","j","0","0","-1","60","39","34","83","0","0","1","5"
"417.5999994277954","d","3","1","2","61","53","94","91","0","0","1","5"
"23.700000762939453","f","2","1","1","62","78","2","11","1","0","1","5"
"455.0999994277954","j","0","0","-1","63","52","11","73","1","0","1","5"
"857.8000001907349","d","3","1","2","64","23","93","13","1","1","0","5"
"1240.5999994277954","j","0","0","-1","65","84","93","14","0","1","1","5"
"1756.8000001907349","d","4","1","0","66","75","8","88","1","1","0","5"
"627.6999998092651","d","2","1","1","67","12","39","17","1","1","0","5"
"761.2000007629395","j","0","0","-1","68","81","80","37","0","1","1","5"
"714.8999996185303","k","3","0","2","69","65","24","78","0","1","1","5"
"828.1000003814697","k","0","0","-1","70","99","10","50","1","1","0","5"
"null","null","-1","1","-1","71","56","77","5","1","1","0","5"
"1628.3000001907349","j","0","0","-1","72","81","86","97","1","1","1","5"
"1252.5","f","2","1","1","73","77","91","50","0","1","1","5"
"1103.5","d","2","1","1","74","45","0","34","0","1","1","5"
"485.8999996185303","d","3","1","2","75","5","7","77","0","1","0","5"
"700.8000001907349","j","3","0","2","76","2","14","95","1","1","0","5"
"732.8999996185303","j","3","0","2","77","42","33","39","1","1","0","5"
"816.8000001907349","d","2","1","1","78","75","88","54","1","1","1","5"
"1007.6999998092651","j","0","0","-1","79","71","58","36","0","1","1","5"
"1081.6999998092651","d","3","1","2","80","48","60","94","0","1","1","5"
"799.3999996185303","d","2","1","1","81","25","20","42","0","1","1","5"
"1035.6999998092651","j","3","0","2","82","41","80","39","0","1","0","5"
"443","j","3","0","2","83","27","55","35","1","1","0","5"
"1001.6999998092651","d","2","1","1","84","54","16","3","1","2","0","5"
"760.8000001907349","d","2","1","1","85","78","91","72","0","2","0","5"
"970","j","0","0","-1","86","1","14","62","0","2","1","5"
"646.0999994277954","j","0","0","-1","87","49","38","31","0","2","1","5"
"633.8999996185303","j","3","0","2","88","37","85","40","1","2","0","5"
"955.8999996185303","j","0","0","-1","89","90","84","68","1","2","1","5"
"230.5","j","0","0","-1","90","84","83","56","0","2","1","5"
"463.30000019073486","j","0","0","-1","91","5","47","52","1","2","1","5"
"429.5","j","3","0","2","92","37","74","14","0","2","0","5"
"613.8000001907349","k","3","0","2","93","19","30","79","1","2","1","5"
"893.5","f","2","1","1","94","82","77","20","0","2","0","5"
"538.5","d","2","1","1","95","18","58","74","1","2","0","5"
"538.5","f","2","1","1","96","9","88","65","1","2","0","5"
"754.5","d","2","1","1","97","67","91","15","0","2","1","5"
"511.1000003814697","d","2","1","1","98","41","30","4","0","2","1","5"
