"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"2869.5","d","2","1","0","1","68","54","79","0","0","0","4"
"357.7000000476837","f","2","1","0","2","60","48","44","0","0","0","4"
"902","d","2","1","0","3","45","96","31","0","0","0","4"
"101.70000004768372","f","2","1","0","4","46","26","68","0","0","0","4"
"68","d","2","1","0","5","70","73","76","0","0","0","4"
"197.20000004768372","f","2","1","0","6","2","44","22","0","0","0","4"
"437.5","d","2","1","0","7","15","34","57","0","0","0","4"
"756.7000000476837","f","2","1","0","8","63","28","91","0","0","0","4"
"1236","d","2","1","0","9","74","41","36","0","0","0","4"
"293.5","f","2","1","0","10","67","30","48","0","0","0","4"
"2021.2000000476837","d","3","1","2","11","94","34","80","0","0","0","4"
"100.80000019073486","f","2","1","0","12","77","68","1","0","0","0","4"
"836.6999998092651","f","2","1","0","13","8","46","32","0","0","0","4"
"1493.4000000953674","f","2","1","0","14","21","0","36","0","0","0","4"
"1957.7999999523163","f","2","1","0","15","95","85","8","0","0","0","4"
"917.7000000476837","d","2","1","0","16","26","14","93","0","0","0","4"
"389.2999999523163","f","2","1","0","17","10","71","3","0","0","0","4"
"852.6000001430511","d","2","1","0","18","67","38","92","0","0","0","4"
"644.7999999523163","f","3","1","2","19","49","28","43","0","0","0","4"
"1545.8000001907349","f","2","1","0","20","23","97","39","0","0","0","4"
"3061.100000143051","j","0","0","-1","21","92","55","75","0","0","1","4"
"1892","k","3","0","2","22","76","27","53","1","0","1","4"
"2677.699999809265","j","3","0","2","23","86","96","71","0","0","0","4"
"15556.5","j","3","0","2","24","2","74","20","0","0","0","4"
"2869.2000000476837","j","3","0","2","25","65","40","4","0","0","0","4"
"1829.4000000953674","k","3","0","2","26","30","86","7","1","0","1","4"
"1603.9000000953674","j","0","0","-1","27","45","33","71","1","0","1","4"
"1973.5","k","3","0","2","28","60","37","18","1","0","1","4"
"4084.600000143051","j","0","0","-1","29","26","0","3","0","0","1","4"
"2149.0999999046326","k","3","0","2","30","52","62","26","0","0","1","4"
"1204.5999999046326","k","0","0","-1","31","91","89","19","1","0","0","4"
"1332.8999998569489","j","3","0","2","32","18","90","48","0","0","0","4"
"1110","j","3","0","2","33","54","8","39","0","0","0","4"
"1158","j","0","0","-1","34","32","91","84","0","0","1","4"
"1925","j","0","0","-1","35","45","65","16","0","0","1","4"
"759.5","k","3","0","2","36","43","44","60","1","0","1","4"
"1059.7000000476837","k","0","0","-1","37","20","65","84","1","0","0","4"
"1284.8999998569489","k","3","0","2","38","33","85","68","1","0","1","4"
"2165.5","k","0","0","-1","39","20","46","8","1","0","0","4"
"1380.2000000476837","k","0","0","-1","40","65","32","98","1","0","0","4"
"27356.5","","","","","","","","","","","",""
"3183.4000000953674","","","","","","","","","","","",""
"3504.9000000953674","","","","","","","","","","","",""
"null","null","-1","1","-1","44","91","60","40","1","0","1","4"
"null","null","-1","1","-1","45","19","94","11","0","0","1","4"
"null","null","-1","1","-1","46","50","72","34","1","0","1","4"
"null","null","-1","1","-1","47","32","19","80","1","0","0","4"
"1533","j","3","0","2","48","88","30","24","0","0","0","4"
"null","null","-1","1","-1","49","85","11","2","1","0","1","4"
"1889.5","d","4","1","1","50","65","38","52","0","0","0","4"
"1448.2000000476837","f","2","1","0","51","49","80","20","1","0","0","4"
"null","null","-1","0","-1","52","43","65","28","1","0","1","4"
"1105","f","2","1","0","53","49","69","71","0","0","0","4"
"1752.6999998092651","j","3","0","2","54","45","85","26","1","0","0","4"
"1527.6000001430511","j","3","0","2","55","61","76","60","0","0","0","4"
"952.4000000953674","d","2","1","0","56","45","96","36","1","0","1","4"
"1110.0999999046326","j","0","0","-1","57","72","1","68","0","0","1","4"
"1703.9000000953674","j","3","0","2","58","42","48","69","0","0","0","4"
"1928.7999999523163","j","3","0","2","59","94","31","24","1","0","0","4"
"null","null","-1","0","-1","60","25","79","79","0","0","1","4"
"1407.0999999046326","d","3","1","2","61","81","58","54","0","0","0","4"
"1270.7000000476837","j","0","0","-1","62","8","7","0","0","0","1","4"
"1480.5","j","0","0","-1","63","77","68","11","1","0","1","4"
"1122","j","0","0","-1","64","17","43","91","0","1","1","4"
"950.5999999046326","d","2","1","0","65","50","89","3","0","1","0","4"
"825.4000000953674","j","3","0","2","66","13","85","48","0","1","0","4"
"1832","d","4","1","1","67","49","43","10","1","1","0","4"
"1080","j","3","0","2","68","50","30","60","0","1","0","4"
"984.2999999523163","j","0","0","-1","69","98","82","85","1","1","1","4"
"1432.4000000953674","d","3","1","2","70","75","88","72","0","1","1","4"
"1463.7999999523163","j","0","0","-1","71","86","82","97","0","1","1","4"
"1287.7000000476837","d","2","1","0","72","39","61","86","1","1","1","4"
"968.6000001430511","d","2","1","0","73","28","9","15","0","1","1","4"
"950.3999998569489","j","3","0","2","74","92","89","22","1","1","0","4"
"1064.5999999046326","f","3","1","2","75","1","49","60","0","1","1","4"
"999.7000000476837","d","2","1","0","76","77","5","36","0","1","0","4"
"1242.5","d","3","1","2","77","31","3","76","1","1","1","4"
"1031","f","4","1","1","78","74","68","72","1","1","0","4"
"1159.4000000953674","d","2","1","0","79","81","18","58","1","1","0","4"
"1065.2000000476837","j","3","0","2","80","55","87","30","1","1","0","4"
"1016.2000000476837","k","3","0","2","81","78","7","28","0","1","1","4"
"998.5","j","0","0","-1","82","35","1","17","1","1","1","4"
"951.7000000476837","j","3","0","2","83","29","46","81","1","1","0","4"
"1281.5","j","3","0","2","84","12","51","48","0","2","0","4"
"790.9000000953674","d","2","1","0","85","73","49","44","0","2","1","4"
"1127.5","d","2","1","0","86","8","70","28","0","2","1","4"
"952.7999999523163","j","0","0","-1","87","24","85","29","1","2","1","4"
"1494.6999998092651","d","2","1","0","88","44","27","79","1","2","1","4"
"1080.4000000953674","d","2","1","0","89","64","37","92","1","2","0","4"
"1526.5999999046326","j","3","0","2","90","21","37","76","0","2","0","4"
"1240.4000000953674","j","3","0","2","91","87","49","33","0","2","0","4"
"1031.8000001907349","d","4","1","1","92","13","73","38","0","2","1","4"
"null","null","-1","1","-1","93","50","87","6","1","2","0","4"
"1695.0999999046326","d","3","1","2","94","94","62","79","1","2","0","4"
"1287.8000001907349","d","2","1","0","95","92","55","42","0","2","1","4"
"967.7000000476837","j","0","0","-1","96","22","44","71","0","2","1","4"
"1143.7999999523163","d","3","1","2","97","57","19","68","1","2","1","4"
"984.2999999523163","j","3","0","2","98","40","11","38","1","2","0","4"
"1064.8000001907349","j","3","0","2","99","17","95","38","1","2","0","4"
"1110.6000001430511","j","3","0","2","100","58","46","57","0","2","0","4"
"1720.7999999523163","j","0","0","-1","101","21","70","28","1","2","1","4"
"1128.7000000476837","k","3","0","2","102","50","69","78","0","2","1","4"
"1719.8999998569489","d","2","1","0","103","41","82","92","1","2","0","4"
"1266.0999999046326","k","0","0","-1","104","70","50","10","0","3","0","4"
"936.2000000476837","d","2","1","0","105","28","25","15","0","3","1","4"
"775.9000000953674","k","0","0","-1","106","9","34","14","1","3","0","4"
"1288.2999999523163","j","0","0","-1","107","62","87","18","0","3","1","4"
"1001.0999999046326","d","4","1","1","108","33","78","45","0","3","0","4"
"1896.0999999046326","j","3","0","2","109","12","5","87","0","3","0","4"
"1286.1000001430511","f","2","1","0","110","40","6","91","1","3","1","4"
"1206.6999998092651","k","3","0","2","111","36","55","35","0","3","1","4"
"983.8999998569489","j","3","0","2","112","77","32","9","1","3","0","4"
"1031.7999999523163","j","3","0","2","113","67","30","96","1","3","0","4"
"1992.2000000476837","j","0","0","-1","114","68","69","66","1","3","1","4"
"1318.7000000476837","j","0","0","-1","115","92","86","54","0","3","1","4"
"null","null","-1","1","-1","116","27","6","9","0","3","1","4"
"null","null","-1","1","-1","117","55","22","20","1","3","1","4"
"1349","j","3","0","2","118","67","12","6","0","3","0","4"
"1030.2000000476837","d","2","1","0","119","69","85","5","1","3","0","4"
"1416.5","d","3","1","2","120","64","69","4","1","3","1","4"
"969","f","2","1","0","121","89","81","79","1","3","1","4"
"null","null","-1","1","-1","122","44","17","7","0","3","0","4"
"989.7999999523163","f","2","1","0","123","94","81","82","1","3","0","4"
"1137.2000000476837","k","3","0","2","124","46","59","13","0","4","1","4"
"1095.5","j","0","0","-1","125","23","13","1","1","4","1","4"
"1000.7000000476837","d","3","1","2","126","62","71","2","1","4","1","4"
"1335.5","k","3","0","2","127","87","62","30","0","4","1","4"
"1063.7999999523163","j","3","0","2","128","6","34","60","0","4","0","4"
"1128","d","3","1","2","129","93","17","19","1","4","0","4"
"888.7000000476837","d","2","1","0","130","37","52","8","1","4","0","4"
"966.6000001430511","d","4","1","1","131","87","6","47","1","4","0","4"
"1113.0999999046326","j","3","0","2","132","99","16","66","0","4","0","4"
"967.1000001430511","d","2","1","0","133","49","1","50","1","4","1","4"
"1000.4000000953674","j","3","0","2","134","79","84","36","1","4","0","4"
"1207.2999999523163","d","2","1","0","135","65","83","75","0","4","1","4"
"1095.7999999523163","k","0","0","-1","136","85","87","27","0","4","0","4"
"1095.9000000953674","k","3","0","2","137","88","67","66","0","4","1","4"
"null","null","-1","0","-1","138","99","40","42","1","4","0","4"
"1841.6000001430511","d","2","1","0","139","30","63","53","0","4","0","4"
"1238.2999999523163","d","2","1","0","140","69","52","28","1","4","1","4"
"1142.5","d","4","1","1","141","45","27","10","0","4","1","4"
"1287.5","j","3","0","2","142","92","32","84","0","4","0","4"
"1112.3999998569489","d","2","1","0","143","69","42","81","1","4","1","4"
"1041.2000000476837","j","3","0","2","144","71","58","81","0","5","0","4"
"808.1999998092651","j","0","0","-1","145","96","24","50","0","5","1","4"
"999.4000000953674","k","3","0","2","146","14","93","11","0","5","1","4"
"982.6999998092651","d","2","1","0","147","59","15","70","1","5","0","4"
"1128.6000001430511","f","2","1","0","148","4","37","14","0","5","1","4"
"1016.3000001907349","k","0","0","-1","149","88","6","15","0","5","0","4"
"1000.7999999523163","d","4","1","1","150","31","45","26","1","5","1","4"
"1175.7999999523163","j","3","0","2","151","37","50","22","1","5","0","4"
"1016.3999998569489","j","0","0","-1","152","53","65","64","1","5","1","4"
"1097.0999999046326","d","3","1","2","153","69","14","63","0","5","0","4"
"1862.5999999046326","k","3","0","2","154","7","30","52","0","5","1","4"
"null","null","-1","1","-1","155","12","32","45","0","5","1","4"
"892.4000000953674","f","3","1","2","156","18","88","48","0","5","1","4"
"839.4000000953674","f","2","1","0","157","9","77","45","1","5","1","4"
"918.7999999523163","k","0","0","-1","158","32","5","60","1","5","0","4"
"824.5999999046326","d","3","1","2","159","4","44","88","1","5","0","4"
"711.7000000476837","j","0","0","-1","160","28","61","29","1","5","1","4"
"775.5","k","0","0","-1","161","42","92","79","1","5","0","4"
"887.8999998569489","d","2","1","0","162","4","81","93","0","5","0","4"
"951.4000000953674","f","4","1","1","163","54","49","2","1","5","0","4"
