"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"8150","d","2","1","1","1","68","62","80","0","0","0","5"
"1477","d","3","1","2","2","7","10","69","0","0","0","5"
"2334","f","3","1","2","3","8","17","19","0","0","0","5"
"74","f","2","1","1","4","5","78","86","0","0","0","5"
"594","f","2","1","1","5","89","90","25","0","0","0","5"
"615","d","3","1","2","6","43","66","90","0","0","0","5"
"907","d","2","1","1","7","31","55","84","0","0","0","5"
"6506","d","3","1","2","8","81","94","31","0","0","0","5"
"5949","d","2","1","1","9","11","40","15","0","0","0","5"
"3964","f","2","1","1","10","53","8","69","0","0","0","5"
"1557","d","2","1","1","11","30","55","23","0","0","0","5"
"876","d","3","1","2","12","7","90","75","0","0","0","5"
"668","f","2","1","1","13","10","31","77","0","0","0","5"
"624","f","2","1","1","14","93","35","92","0","0","0","5"
"329","d","2","1","1","15","71","32","70","0","0","0","5"
"430","f","3","1","2","16","61","15","38","0","0","0","5"
"409","f","2","1","1","17","93","63","35","0","0","0","5"
"256","d","2","1","1","18","47","1","71","0","0","0","5"
"595","d","2","1","1","19","93","81","24","0","0","0","5"
"1933","f","4","1","0","20","64","19","45","0","0","0","5"
"979","k","0","0","-1","21","80","58","57","1","0","0","5"
"1611","j","0","0","-1","22","11","17","90","1","0","1","5"
"2211","j","0","0","-1","23","67","87","63","0","0","1","5"
"6682","k","3","0","2","24","77","94","74","0","0","1","5"
"2530","k","3","0","2","25","3","8","33","0","0","1","5"
"1896","j","3","0","2","26","5","26","37","0","0","0","5"
"1324","k","0","0","-1","27","38","11","40","1","0","0","5"
"1300","j","3","0","2","28","72","45","49","1","0","0","5"
"1435","k","3","0","2","29","66","1","56","1","0","1","5"
"1544","j","3","0","2","30","65","59","3","0","0","0","5"
"1356","j","0","0","-1","31","49","72","78","0","0","1","5"
"1891","k","3","0","2","32","69","9","86","1","0","1","5"
"1082","j","3","0","2","33","44","75","45","0","0","0","5"
"1915","k","3","0","2","34","78","36","20","1","0","1","5"
"1513","k","3","0","2","35","57","28","65","1","0","1","5"
"1603","j","3","0","2","36","73","79","97","1","0","0","5"
"1246","j","3","0","2","37","88","44","57","0","0","0","5"
"1247","k","3","0","2","38","5","24","17","0","0","1","5"
"1278","j","3","0","2","39","47","18","4","0","0","0","5"
"978","j","3","0","2","40","23","7","30","0","0","0","5"
"13560","","","","","","","","","","","",""
"6106","","","","","","","","","","","",""
"4139","","","","","","","","","","","",""
"null","null","-1","0","-1","44","8","76","90","1","0","0","5"
"null","null","-1","1","-1","45","42","54","63","1","0","0","5"
"1082","k","3","0","2","46","92","67","22","1","0","1","5"
"null","null","-1","1","-1","47","73","61","28","0","0","1","5"
"1583","k","0","0","-1","48","39","21","38","1","0","0","5"
"1183","k","3","0","2","49","79","8","72","0","0","1","5"
"137","d","2","1","1","50","33","85","20","1","0","0","5"
"75","f","3","1","2","51","27","28","50","1","0","0","5"
"27","k","3","0","2","52","2","39","7","0","0","1","5"
"81","d","2","1","1","53","50","51","90","0","0","1","5"
"65","f","4","1","0","54","98","88","83","0","0","1","5"
"41","f","4","1","0","55","24","88","25","0","0","1","5"
"88","j","3","0","2","56","83","6","10","0","0","0","5"
"4","j","0","0","-1","57","21","78","71","1","0","1","5"
"15","j","0","0","-1","58","36","27","95","1","0","1","5"
"102","f","2","1","1","59","80","91","64","1","0","0","5"
"17","d","3","1","2","60","47","70","92","0","0","0","5"
"44","j","3","0","2","61","45","79","15","1","0","0","5"
"272","j","3","0","2","62","37","91","77","0","0","0","5"
"54","d","3","1","2","63","96","19","43","0","0","1","5"
"90","d","2","1","1","64","50","81","57","1","1","0","5"
"116","j","3","0","2","65","83","51","21","0","1","0","5"
"96","d","2","1","1","66","15","39","60","1","1","0","5"
"130","j","3","0","2","67","86","56","20","1","1","0","5"
"87","f","4","1","0","68","24","3","67","0","1","0","5"
"55","j","0","0","-1","69","18","81","63","0","1","1","5"
"90","d","2","1","1","70","66","13","0","1","1","0","5"
"152","k","0","0","-1","71","77","43","16","1","1","0","5"
"7","j","0","0","-1","72","26","83","3","1","1","1","5"
"1486","j","0","0","-1","73","43","91","85","0","1","1","5"
"706","f","4","1","0","74","80","3","42","1","1","1","5"
"935","f","2","1","1","75","89","84","62","0","1","1","5"
