"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"13941.600000143051","d","4","1","0","1","19","68","83","0","0","0","0"
"1797.6000001430511","d","2","1","2","2","67","16","23","0","0","0","0"
"854.3999998569489","f","2","1","2","3","20","27","4","0","0","0","0"
"1144.6000001430511","d","3","1","1","4","41","28","6","0","0","0","0"
"1039.5","f","2","1","2","5","10","61","65","0","0","0","0"
"981.0999999046326","d","3","1","1","6","59","75","81","0","0","0","0"
"973.7999999523163","d","2","1","2","7","4","92","83","0","0","0","0"
"904.7000000476837","f","3","1","1","8","34","9","45","0","0","0","0"
"809.2999999523163","d","3","1","1","9","1","11","35","0","0","0","0"
"766.6999998092651","f","2","1","2","10","52","48","96","0","0","0","0"
"777.4000000953674","d","2","1","2","11","32","67","52","0","0","0","0"
"867.5","f","2","1","2","12","42","29","31","0","0","0","0"
"1136.1000001430511","d","3","1","1","13","19","73","58","0","0","0","0"
"828.9000000953674","f","2","1","2","14","7","80","55","0","0","0","0"
"734.1000001430511","f","4","1","0","15","60","74","3","0","0","0","0"
"862.1000001430511","d","2","1","2","16","8","72","19","0","0","0","0"
"774.8999998569489","f","2","1","2","17","53","33","84","0","0","0","0"
"959.3000001907349","f","4","1","0","18","72","9","52","0","0","0","0"
"796.4000000953674","f","3","1","1","19","7","98","39","0","0","0","0"
"713.0999999046326","d","3","1","1","20","81","88","40","0","0","0","0"
"2227.5","j","0","0","-1","21","19","5","9","1","0","1","0"
"765","k","3","0","1","22","46","84","47","1","0","1","0"
"878.4000000953674","j","0","0","-1","23","47","87","73","0","0","1","0"
"644.2000000476837","k","0","0","-1","24","47","56","16","1","0","0","0"
"760.7000000476837","j","0","0","-1","25","44","71","38","0","0","1","0"
"842.2999999523163","k","0","0","-1","26","42","68","26","1","0","0","0"
"608.3999998569489","k","3","0","1","27","38","11","39","1","0","1","0"
"841.5","k","0","0","-1","28","47","63","2","0","0","0","0"
"691.2000000476837","k","0","0","-1","29","20","31","11","0","0","0","0"
"680.7999999523163","k","3","0","1","30","95","85","10","1","0","1","0"
"706.2000000476837","k","0","0","-1","31","98","61","1","1","0","0","0"
"1183.0999999046326","k","0","0","-1","32","60","34","51","0","0","0","0"
