"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"6286","d","4","1","1","1","84","83","32","0","0","0","4"
"1690","f","3","1","2","2","32","58","65","0","0","0","4"
"1995","f","3","1","2","3","24","49","10","0","0","0","4"
"973","d","2","1","0","4","60","72","69","0","0","0","4"
"979","d","2","1","0","5","99","10","85","0","0","0","4"
"910","d","2","1","0","6","13","49","10","0","0","0","4"
"829","f","3","1","2","7","17","63","25","0","0","0","4"
"745","f","2","1","0","8","26","64","54","0","0","0","4"
"943","f","3","1","2","9","45","58","83","0","0","0","4"
"1235","f","2","1","0","10","83","7","18","0","0","0","4"
"1048","f","2","1","0","11","33","74","76","0","0","0","4"
"873","f","3","1","2","12","30","28","64","0","0","0","4"
"1029","f","3","1","2","13","82","94","70","0","0","0","4"
"1403","f","2","1","0","14","32","73","67","0","0","0","4"
"1567","f","2","1","0","15","69","22","95","0","0","0","4"
"627","d","2","1","0","16","42","54","89","0","0","0","4"
"31","f","3","1","2","17","77","68","91","0","0","0","4"
"977","f","2","1","0","18","69","70","12","0","0","0","4"
"1098","d","2","1","0","19","42","63","33","0","0","0","4"
"3452","d","2","1","0","20","18","94","59","0","0","0","4"
"2397","k","0","0","-1","21","53","47","60","0","0","0","4"
"1358","k","3","0","2","22","27","67","96","0","0","1","4"
"1285","k","0","0","-1","23","70","60","49","0","0","0","4"
"1941","j","0","0","-1","24","62","36","57","1","0","1","4"
"2333","j","3","0","2","25","76","54","73","1","0","0","4"
"811","k","0","0","-1","26","33","23","92","0","0","0","4"
"1257","j","0","0","-1","27","91","26","86","1","0","1","4"
"2870","k","3","0","2","28","36","86","29","1","0","1","4"
"1405","k","3","0","2","29","4","39","84","1","0","1","4"
"1385","k","0","0","-1","30","57","56","0","0","0","0","4"
"1608","j","3","0","2","31","81","26","89","1","0","0","4"
"1574","j","3","0","2","32","30","95","34","0","0","0","4"
"1825","k","3","0","2","33","30","61","66","0","0","1","4"
"964","j","3","0","2","34","96","79","17","0","0","0","4"
"1337","k","0","0","-1","35","58","85","78","1","0","0","4"
"1305","j","0","0","-1","36","87","16","57","0","0","1","4"
"1641","k","3","0","2","37","70","55","35","1","0","1","4"
"1266","k","3","0","2","38","53","38","31","1","0","1","4"
"1263","j","0","0","-1","39","50","21","4","1","0","1","4"
"986","k","3","0","2","40","20","4","7","1","0","1","4"
"8089","","","","","","","","","","","",""
"7091","","","","","","","","","","","",""
"2715","","","","","","","","","","","",""
"3213","","","","","","","","","","","",""
"1950","k","0","0","-1","45","90","89","81","1","0","0","4"
"1076","j","3","0","2","46","16","97","86","0","0","0","4"
"null","null","-1","1","-1","47","24","92","44","1","0","1","4"
"1572","j","0","0","-1","48","11","94","71","1","0","1","4"
