"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"10649.399999976158","f","4","1","0","1","8","95","0","0","0","5"
"1315.8999999761581","f","3","1","2","2","8","42","0","0","0","5"
"1294.6000000238419","f","3","1","2","3","23","15","0","0","0","5"
"678.5","f","3","1","2","4","27","62","0","0","0","5"
"741.8000000715256","f","4","1","0","5","48","53","0","0","0","5"
"639.3999999761581","f","4","1","0","6","12","40","0","0","0","5"
"1165.5","d","4","1","0","7","13","11","0","0","0","5"
"1002.7000000476837","f","2","1","1","8","44","7","0","0","0","5"
"716","d","3","1","2","9","46","23","0","0","0","5"
"601.2999999523163","f","2","1","1","10","89","40","0","0","0","5"
"604.7000000476837","f","3","1","2","11","48","55","0","0","0","5"
"834.7999999523163","d","2","1","1","12","94","54","0","0","0","5"
"605.2000000476837","f","3","1","2","13","69","75","0","0","0","5"
"589.1999999284744","d","3","1","2","14","48","11","0","0","0","5"
"740","f","2","1","1","15","69","63","0","0","0","5"
"586.9000000953674","f","3","1","2","16","4","54","0","0","0","5"
"582.3999999761581","d","2","1","1","17","53","90","0","0","0","5"
"429.60000002384186","f","2","1","1","18","56","41","0","0","0","5"
"710.4000000953674","f","3","1","2","19","85","94","0","0","0","5"
"594.2999999523163","d","2","1","1","20","4","72","0","0","0","5"
"12767.600000023842","j","3","0","2","21","69","29","0","0","0","5"
"7762.799999952316","k","3","0","2","22","68","27","1","0","1","5"
"6884.5","j","3","0","2","23","78","94","0","0","0","5"
"6732.800000071526","j","3","0","2","24","45","41","0","0","0","5"
"5748.899999976158","k","3","0","2","25","12","88","1","0","1","5"
"4563.5","k","3","0","2","26","11","86","0","0","1","5"
"5603.899999976158","j","3","0","2","27","50","97","0","0","0","5"
"3750.1999999284744","k","3","0","2","28","92","1","1","0","1","5"
"6139.799999952316","j","3","0","2","29","27","8","1","0","0","5"
"3458.8000000715256","j","3","0","2","30","23","18","0","0","0","5"
"6414.199999928474","j","3","0","2","31","23","61","1","0","0","5"
"4851.800000071526","j","3","0","2","32","88","43","1","0","0","5"
"3699","k","3","0","2","33","8","31","0","0","1","5"
"2255.7999999523163","k","3","0","2","34","6","19","1","0","1","5"
"8932.199999928474","k","3","0","2","35","59","43","0","0","1","5"
"8578.400000095367","k","3","0","2","36","77","67","0","0","1","5"
"3308.600000023842","j","3","0","2","37","13","70","0","0","0","5"
"1988.7000000476837","k","3","0","2","38","81","71","1","0","1","5"
"3813.5999999046326","j","3","0","2","39","69","28","0","0","0","5"
"2450","k","3","0","2","40","6","8","1","0","1","5"
"75482.79999995232","","","","","","","","","","",""
"9153.300000071526","","","","","","","","","","",""
"null","null","-1","0","-1","43","22","37","0","0","0","5"
"null","null","-1","1","-1","44","24","83","0","0","0","5"
"null","null","-1","1","-1","45","44","41","0","0","0","5"
"null","null","-1","0","-1","46","9","77","0","0","1","5"
"null","null","-1","0","-1","47","2","85","1","0","1","5"
"null","null","-1","1","-1","48","56","77","1","0","0","5"
"null","null","-1","0","-1","49","40","8","0","0","1","5"
"null","null","-1","0","-1","50","50","2","0","0","0","5"
"null","null","-1","1","-1","51","71","92","1","0","1","5"
"null","null","-1","0","-1","52","53","81","1","0","0","5"
"1838.5","k","0","0","-1","53","20","92","0","0","0","5"
"null","null","-1","0","-1","54","68","35","1","0","0","5"
"null","null","-1","1","-1","55","36","39","0","0","1","5"
"1648.3000000715256","k","0","0","-1","56","83","74","1","0","0","5"
"null","null","-1","0","-1","57","49","69","1","0","1","5"
"1338.7999999523163","d","2","1","1","58","37","89","1","0","0","5"
"null","null","-1","1","-1","59","43","19","1","0","1","5"
"null","null","-1","1","-1","60","77","72","1","0","1","5"
"null","null","-1","1","-1","61","3","48","0","0","1","5"
"null","null","-1","1","-1","62","37","76","0","0","1","5"
"null","null","-1","0","-1","63","48","0","1","1","1","5"
"null","null","-1","0","-1","64","65","0","1","1","0","5"
"null","null","-1","1","-1","65","9","61","0","1","0","5"
"null","null","-1","0","-1","66","16","90","0","1","0","5"
"1816.8000000715256","d","4","1","0","67","19","27","0","1","0","5"
"1538.2999999523163","f","3","1","2","68","88","13","0","1","1","5"
"1477.6000000238419","d","2","1","1","69","71","88","1","1","1","5"
"1375.7999999523163","f","3","1","2","70","26","43","0","1","0","5"
"1720.2000000476837","k","3","0","2","71","20","33","1","1","1","5"
"1199.2000000476837","d","2","1","1","72","63","87","0","1","0","5"
"1782.6000000238419","f","3","1","2","73","63","64","1","1","0","5"
"1966.8999999761581","k","3","0","2","74","7","48","0","1","1","5"
"1991.2000000476837","j","3","0","2","75","34","18","0","1","0","5"
"null","null","-1","0","-1","76","45","37","0","1","1","5"
"1672.3999999761581","f","2","1","1","77","26","92","1","1","0","5"
"1965.5","k","3","0","2","78","8","76","1","1","1","5"
"1528.7999999523163","d","3","1","2","79","58","43","1","1","1","5"
"null","null","-1","1","-1","80","53","98","0","1","1","5"
"null","null","-1","0","-1","81","3","22","1","1","0","5"
"1371.7999999523163","k","3","0","2","82","87","67","1","1","1","5"
"null","null","-1","1","-1","83","4","30","1","2","1","5"
"1203.7999999523163","d","4","1","0","84","19","64","1","2","1","5"
"1736.5","k","3","0","2","85","52","72","1","2","1","5"
"1494.7999999523163","k","0","0","-1","86","71","64","1","2","0","5"
"null","null","-1","1","-1","87","93","8","1","2","0","5"
"1566.6999999284744","d","3","1","2","88","4","84","0","2","0","5"
"null","null","-1","0","-1","89","5","77","1","2","0","5"
"1813","k","0","0","-1","90","6","14","0","2","0","5"
"null","null","-1","0","-1","91","42","39","1","2","0","5"
"1685.3999999761581","f","2","1","1","92","89","37","0","2","0","5"
"null","null","-1","0","-1","93","12","47","0","2","0","5"
"1342.6000000238419","d","2","1","1","94","70","18","1","2","1","5"
"null","null","-1","0","-1","95","45","64","0","2","1","5"
"1875.9000000953674","k","3","0","2","96","4","98","1","2","1","5"
"1432.1000000238419","d","2","1","1","97","74","79","0","2","1","5"
"null","null","-1","1","-1","98","46","6","0","2","0","5"
"null","null","-1","0","-1","99","1","80","0","2","1","5"
"1580","k","3","0","2","100","16","29","0","2","1","5"
"null","null","-1","1","-1","101","9","18","0","2","1","5"
"null","null","-1","1","-1","102","91","28","1","2","0","5"
"null","null","-1","1","-1","103","63","57","1","3","0","5"
"1802.2999999523163","f","3","1","2","104","7","57","0","3","1","5"
"null","null","-1","0","-1","105","16","64","1","3","1","5"
"1877","k","3","0","2","106","51","29","0","3","1","5"
"1615.5","j","3","0","2","107","82","0","1","3","0","5"
"null","null","-1","0","-1","108","44","25","0","3","0","5"
"1653.7000000476837","k","0","0","-1","109","60","17","0","3","0","5"
"null","null","-1","1","-1","110","98","28","1","3","1","5"
