"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"3036","d","3","1","2","1","58","83","26","0","0","0","5"
"986","d","3","1","2","2","26","10","21","0","0","0","5"
"929","d","3","1","2","3","97","32","66","0","0","0","5"
"826","d","2","1","1","4","23","22","70","0","0","0","5"
"846","d","3","1","2","5","20","56","63","0","0","0","5"
"2157","f","2","1","1","6","22","46","71","0","0","0","5"
"896","d","2","1","1","7","4","91","90","0","0","0","5"
"977","d","2","1","1","8","78","37","60","0","0","0","5"
"781","d","3","1","2","9","4","58","96","0","0","0","5"
"817","f","2","1","1","10","58","5","0","0","0","0","5"
"965","d","2","1","1","11","83","26","7","0","0","0","5"
"1009","f","3","1","2","12","92","46","81","0","0","0","5"
"719","d","3","1","2","13","40","92","22","0","0","0","5"
"765","d","2","1","1","14","99","76","24","0","0","0","5"
"937","d","2","1","1","15","30","53","84","0","0","0","5"
"732","f","2","1","1","16","85","32","70","0","0","0","5"
"1576","d","3","1","2","17","17","41","27","0","0","0","5"
"997","f","4","1","0","18","82","10","66","0","0","0","5"
"836","d","2","1","1","19","21","97","7","0","0","0","5"
"756","d","3","1","2","20","19","59","79","0","0","0","5"
"4453","j","0","0","-1","21","63","76","24","1","0","1","5"
"17454","j","3","0","2","22","33","20","51","1","0","0","5"
"1764","j","3","0","2","23","8","1","81","1","0","0","5"
"1094","j","0","0","-1","24","44","53","42","1","0","1","5"
"2305","k","0","0","-1","25","16","32","67","0","0","0","5"
"1338","j","0","0","-1","26","34","0","72","0","0","1","5"
"1372","j","3","0","2","27","47","26","27","1","0","0","5"
"1383","j","0","0","-1","28","46","20","18","1","0","1","5"
"1226","j","0","0","-1","29","92","90","77","0","0","1","5"
"1081","j","0","0","-1","30","56","45","42","1","0","1","5"
"995","j","0","0","-1","31","23","94","70","0","0","1","5"
"1588","j","0","0","-1","32","31","25","80","0","0","1","5"
"1106","j","3","0","2","33","24","60","96","0","0","0","5"
"2260","j","0","0","-1","34","58","5","59","0","0","1","5"
"858","k","0","0","-1","35","84","87","52","1","0","0","5"
"1857","j","0","0","-1","36","40","89","87","1","0","1","5"
"903","j","3","0","2","37","44","83","82","0","0","0","5"
"1166","j","3","0","2","38","23","50","17","1","0","0","5"
"781","j","0","0","-1","39","54","86","89","0","0","1","5"
"971","j","3","0","2","40","39","52","0","0","0","0","5"
"115894","","","","","","","","","","","",""
"12681","","","","","","","","","","","",""
"3212","","","","","","","","","","","",""
"3306","","","","","","","","","","","",""
"3304","","","","","","","","","","","",""
"2734","","","","","","","","","","","",""
"3443","","","","","","","","","","","",""
"2834","","","","","","","","","","","",""
"2904","","","","","","","","","","","",""
"2752","","","","","","","","","","","",""
"2834","","","","","","","","","","","",""
"5413","","","","","","","","","","","",""
"2890","","","","","","","","","","","",""
"3204","","","","","","","","","","","",""
"3933","","","","","","","","","","","",""
"2594","","","","","","","","","","","",""
"3624","","","","","","","","","","","",""
"2800","","","","","","","","","","","",""
"2926","","","","","","","","","","","",""
"2733","","","","","","","","","","","",""
"2340","","","","","","","","","","","",""
"3902","","","","","","","","","","","",""
"2944","","","","","","","","","","","",""
"2480","","","","","","","","","","","",""
"2731","","","","","","","","","","","",""
"3676","","","","","","","","","","","",""
"4548","","","","","","","","","","","",""
"2818","","","","","","","","","","","",""
"null","null","-1","0","-1","69","54","15","66","0","0","1","5"
"null","null","-1","1","-1","70","46","72","56","0","0","1","5"
"null","null","-1","1","-1","71","60","55","83","0","0","0","5"
"1219","j","0","0","-1","72","85","97","8","1","0","1","5"
"1079","j","3","0","2","73","90","65","44","0","0","0","5"
"777","j","3","0","2","74","5","98","21","0","0","0","5"
"700","j","3","0","2","75","90","50","68","0","0","0","5"
"null","null","-1","1","-1","76","96","4","13","1","0","1","5"
"null","null","-1","1","-1","77","81","82","44","1","0","1","5"
"null","null","-1","1","-1","78","23","92","1","1","0","0","5"
"1419","j","0","0","-1","79","23","50","57","1","0","1","5"
"1160","j","0","0","-1","80","91","36","41","1","0","1","5"
"null","null","-1","1","-1","81","32","49","33","0","0","1","5"
"1084","d","3","1","2","82","39","56","45","1","0","0","5"
"1557","d","4","1","0","83","95","86","0","0","0","0","5"
"1402","k","3","0","2","84","86","45","92","1","0","1","5"
"1358","k","3","0","2","85","45","59","31","0","0","1","5"
"1539","d","3","1","2","86","92","77","59","1","0","0","5"
"null","null","-1","1","-1","87","1","55","26","1","0","0","5"
"1634","j","3","0","2","88","2","23","81","0","0","0","5"
"null","null","-1","0","-1","89","9","28","3","1","1","0","5"
"1526","d","4","1","0","90","79","82","67","0","1","1","5"
"1544","j","3","0","2","91","18","93","13","0","1","0","5"
"1468","d","4","1","0","92","52","93","81","0","1","0","5"
"null","null","-1","0","-1","93","38","71","33","1","1","0","5"
"1147","j","0","0","-1","94","58","89","70","1","1","1","5"
"1054","d","2","1","1","95","26","29","51","1","1","1","5"
"1026","j","0","0","-1","96","76","15","44","1","1","1","5"
"898","d","2","1","1","97","34","10","73","1","1","0","5"
"1015","k","0","0","-1","98","84","79","34","0","1","0","5"
"783","f","3","1","2","99","3","1","72","0","1","0","5"
"1045","j","0","0","-1","100","52","63","66","0","1","1","5"
"1088","k","3","0","2","101","3","38","54","1","1","1","5"
"970","k","0","0","-1","102","52","16","32","1","1","0","5"
"1365","f","2","1","1","103","49","76","97","0","1","1","5"
"1168","f","2","1","1","104","51","31","24","1","1","1","5"
"1361","d","2","1","1","105","34","55","70","0","1","0","5"
"1007","d","2","1","1","106","72","11","1","0","1","1","5"
"1050","d","3","1","2","107","65","8","50","1","1","0","5"
"1171","j","0","0","-1","108","67","53","51","0","1","1","5"
"1095","d","4","1","0","109","53","96","27","1","2","1","5"
