"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","change_index","block","changed","marble_set"
"2376","d","4","1","1","1","19","2","0","0","0","3"
"3961","f","3","1","0","2","49","36","0","0","0","3"
"235","f","2","1","2","3","11","64","0","0","0","3"
"209","d","3","1","0","4","87","39","0","0","0","3"
"211","f","2","1","2","5","86","23","0","0","0","3"
"90","d","4","1","1","6","77","25","0","0","0","3"
"131","f","3","1","0","7","28","62","0","0","0","3"
"244","d","3","1","0","8","67","91","0","0","0","3"
"36","f","4","1","1","9","15","1","0","0","0","3"
"124","d","3","1","0","10","21","86","0","0","0","3"
"476","d","2","1","2","11","83","11","0","0","0","3"
"120","f","4","1","1","12","51","92","0","0","0","3"
"258","f","2","1","2","13","63","7","0","0","0","3"
"192","f","4","1","1","14","24","44","0","0","0","3"
"66","d","4","1","1","15","3","73","0","0","0","3"
"67","d","4","1","1","16","19","42","0","0","0","3"
"731","f","4","1","1","17","12","17","0","0","0","3"
"571","f","4","1","1","18","48","87","0","0","0","3"
"1392","f","3","1","0","19","89","64","0","0","0","3"
"54","d","2","1","2","20","50","10","0","0","0","3"
"2287","k","3","0","0","21","67","17","0","0","1","3"
"1085","j","3","0","0","22","51","70","0","0","0","3"
"573","k","3","0","0","23","19","32","1","0","1","3"
"652","j","3","0","0","24","70","93","0","0","0","3"
"686","j","3","0","0","25","9","72","0","0","0","3"
"567","j","0","0","-1","26","17","69","1","0","1","3"
"609","k","3","0","0","27","98","8","0","0","1","3"
"1350","j","3","0","0","28","87","41","0","0","0","3"
"543","j","3","0","0","29","57","56","0","0","0","3"
"794","k","0","0","-1","30","88","85","1","0","0","3"
"662","j","3","0","0","31","79","78","1","0","0","3"
"509","j","0","0","-1","32","2","58","1","0","1","3"
"231","k","0","0","-1","33","33","25","1","0","0","3"
"473","j","0","0","-1","34","48","76","1","0","1","3"
"173","j","0","0","-1","35","2","95","1","0","1","3"
"743","k","3","0","0","36","66","33","0","0","1","3"
"605","j","0","0","-1","37","48","13","0","0","1","3"
"193","k","3","0","0","38","55","17","1","0","1","3"
"340","k","0","0","-1","39","72","48","1","0","0","3"
"81","k","0","0","-1","40","39","88","0","0","0","3"
"3336","","","","","","","","","","",""
"2969","","","","","","","","","","",""
"1538","j","3","0","0","43","65","55","0","0","0","3"
"null","null","-1","1","-1","44","43","59","0","0","0","3"
"1122","d","3","1","0","45","88","51","1","0","1","3"
"1336","k","0","0","-1","46","63","39","1","0","0","3"
"770","k","3","0","0","47","30","81","1","0","1","3"
"1003","j","0","0","-1","48","91","36","1","0","1","3"
"684","d","4","1","1","49","29","90","1","0","0","3"
"1397","j","3","0","0","50","98","37","1","0","0","3"
"953","d","2","1","2","51","52","38","0","0","1","3"
"1167","f","2","1","2","52","54","72","0","0","1","3"
"895","d","2","1","2","53","82","39","0","0","1","3"
"773","d","2","1","2","54","9","37","0","0","1","3"
