"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"1877","d","2","1","2","1","24","43","43","0","0","0","3"
"969","f","2","1","2","2","41","79","76","0","0","0","3"
"116","d","3","1","0","3","6","40","39","0","0","0","3"
"864","d","2","1","2","4","76","34","29","0","0","0","3"
"811","f","2","1","2","5","73","34","12","0","0","0","3"
"888","d","3","1","0","6","78","95","89","0","0","0","3"
"3196","f","2","1","2","7","21","62","58","0","0","0","3"
"1836","d","4","1","1","8","3","35","39","0","0","0","3"
"360","d","3","1","0","9","70","59","36","0","0","0","3"
"1510","f","3","1","0","10","59","12","40","0","0","0","3"
"1006","d","2","1","2","11","30","51","4","0","0","0","3"
"639","d","3","1","0","12","48","93","24","0","0","0","3"
"846","f","2","1","2","13","19","42","71","0","0","0","3"
"1253","d","4","1","1","14","92","76","70","0","0","0","3"
"2000","f","4","1","1","15","9","96","50","0","0","0","3"
"677","f","3","1","0","16","22","13","50","0","0","0","3"
"1670","f","2","1","2","17","60","18","64","0","0","0","3"
"791","d","3","1","0","18","94","51","95","0","0","0","3"
"1047","d","2","1","2","19","89","83","60","0","0","0","3"
"2219","d","3","1","0","20","2","12","10","0","0","0","3"
"3555","k","0","0","-1","21","86","97","19","1","0","0","3"
"2409","j","3","0","0","22","27","35","2","1","0","0","3"
"1758","j","3","0","0","23","7","60","53","0","0","0","3"
"1637","k","3","0","0","24","48","31","77","0","0","1","3"
"1797","k","3","0","0","25","51","39","12","1","0","1","3"
"1341","k","3","0","0","26","39","19","61","1","0","1","3"
"4046","k","3","0","0","27","48","43","13","0","0","1","3"
"2168","j","3","0","0","28","23","78","14","0","0","0","3"
"1286","k","3","0","0","29","24","18","91","1","0","1","3"
"1446","k","0","0","-1","30","30","44","96","1","0","0","3"
"1744","k","0","0","-1","31","89","48","95","1","0","0","3"
"1321","j","3","0","0","32","86","76","64","1","0","0","3"
"1499","k","3","0","0","33","26","95","60","1","0","1","3"
"2021","k","0","0","-1","34","11","22","58","1","0","0","3"
"1504","j","3","0","0","35","77","53","0","0","0","0","3"
"1795","k","3","0","0","36","71","43","69","0","0","1","3"
"1983","k","3","0","0","37","27","8","39","0","0","1","3"
"1237","j","3","0","0","38","51","52","14","0","0","0","3"
"1366","j","0","0","-1","39","57","61","13","0","0","1","3"
"1540","k","3","0","0","40","26","46","66","1","0","1","3"
"3850","","","","","","","","","","","",""
"2664","","","","","","","","","","","",""
"1812","j","3","0","0","43","32","87","74","0","0","0","3"
"1387","j","3","0","0","44","49","6","92","1","0","0","3"
"1667","k","3","0","0","45","61","68","14","0","0","1","3"
"1262","f","2","1","2","46","80","47","61","0","0","0","3"
"1494","k","3","0","0","47","65","89","30","0","0","1","3"
"1487","k","0","0","-1","48","59","57","5","1","0","0","3"
"1512","f","4","1","1","49","26","95","9","1","0","1","3"
"1100","f","2","1","2","50","89","36","88","0","0","1","3"
"1111","f","2","1","2","51","86","61","37","1","0","0","3"
"1393","j","3","0","0","52","27","39","32","1","0","0","3"
"1162","f","2","1","2","53","14","46","2","0","0","1","3"
"1528","j","0","0","-1","54","7","38","26","0","0","1","3"
"761","f","2","1","2","55","6","64","0","1","0","0","3"
"1441","j","3","0","0","56","85","23","49","0","0","0","3"
"1039","f","4","1","1","57","86","67","15","0","0","1","3"
"1501","k","3","0","0","58","26","43","29","1","0","1","3"
"1493","k","3","0","0","59","33","47","16","1","0","1","3"
"1064","f","4","1","1","60","28","41","67","1","0","1","3"
"994","f","3","1","0","61","19","83","80","1","0","0","3"
"971","f","4","1","1","62","83","46","78","0","0","0","3"
"1103","f","3","1","0","63","7","87","17","1","1","1","3"
"1469","j","3","0","0","64","92","71","30","1","1","0","3"
"1628","j","3","0","0","65","62","11","85","1","1","0","3"
"1741","j","3","0","0","66","40","12","38","0","1","0","3"
"1301","j","3","0","0","67","97","54","69","1","1","0","3"
"1245","f","3","1","0","68","63","14","43","0","1","0","3"
"1752","k","3","0","0","69","85","28","91","0","1","1","3"
"1111","f","2","1","2","70","99","16","20","1","1","1","3"
"1202","d","3","1","0","71","58","30","47","1","1","0","3"
"1228","f","2","1","2","72","83","0","23","0","1","1","3"
"1482","k","3","0","0","73","76","36","67","1","1","1","3"
"1318","d","2","1","2","74","51","69","48","1","1","0","3"
