"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"2115","d","3","1","2","1","84","11","26","0","0","0","4"
"2007","f","3","1","2","2","11","65","80","0","0","0","4"
"343","f","2","1","0","3","97","75","51","0","0","0","4"
"260","d","2","1","0","4","9","94","93","0","0","0","4"
"464","f","3","1","2","5","23","65","59","0","0","0","4"
"300","f","3","1","2","6","72","67","71","0","0","0","4"
"498","d","2","1","0","7","26","28","15","0","0","0","4"
"248","f","3","1","2","8","96","32","67","0","0","0","4"
"98","f","2","1","0","9","25","12","86","0","0","0","4"
"594","f","2","1","0","10","83","84","78","0","0","0","4"
"227","d","3","1","2","11","13","84","57","0","0","0","4"
"374","f","3","1","2","12","37","45","67","0","0","0","4"
"395","f","3","1","2","13","7","83","49","0","0","0","4"
"225","d","4","1","1","14","39","14","75","0","0","0","4"
"228","f","2","1","0","15","51","34","10","0","0","0","4"
"272","d","4","1","1","16","44","11","38","0","0","0","4"
"217","d","4","1","1","17","7","46","94","0","0","0","4"
"155","f","2","1","0","18","93","15","36","0","0","0","4"
"509","d","3","1","2","19","85","30","50","0","0","0","4"
"271","d","3","1","2","20","75","38","31","0","0","0","4"
"5266","j","3","0","2","21","98","79","72","1","0","0","4"
"3149","k","3","0","2","22","92","76","13","1","0","1","4"
"2277","k","0","0","-1","23","77","16","75","0","0","0","4"
"2273","j","3","0","2","24","12","70","43","1","0","0","4"
"1315","j","3","0","2","25","92","96","91","1","0","0","4"
"1667","k","3","0","2","26","61","66","14","1","0","1","4"
"1294","j","3","0","2","27","73","45","42","0","0","0","4"
"1240","k","3","0","2","28","56","20","18","0","0","1","4"
"1551","k","3","0","2","29","37","92","63","0","0","1","4"
"1164","j","3","0","2","30","1","31","24","1","0","0","4"
"1454","k","3","0","2","31","96","33","10","1","0","1","4"
"1602","j","3","0","2","32","80","29","94","1","0","0","4"
"1625","j","3","0","2","33","3","70","55","0","0","0","4"
"954","j","3","0","2","34","11","34","90","0","0","0","4"
"1069","j","3","0","2","35","54","16","43","0","0","0","4"
"1273","k","3","0","2","36","64","51","45","1","0","1","4"
"1039","k","3","0","2","37","46","5","86","0","0","1","4"
"1056","k","3","0","2","38","60","26","35","1","0","1","4"
"1168","k","0","0","-1","39","66","39","44","1","0","0","4"
"1468","k","3","0","2","40","65","25","26","0","0","1","4"
"7078","","","","","","","","","","","",""
"4301","","","","","","","","","","","",""
"1525","j","3","0","2","43","86","0","78","0","0","0","4"
"1111","f","2","1","0","44","38","29","62","0","0","1","4"
"1552","f","2","1","0","45","84","4","85","1","0","0","4"
"1717","j","3","0","2","46","82","20","98","1","0","0","4"
"1346","j","0","0","-1","47","70","21","45","1","0","1","4"
"1406","k","3","0","2","48","37","50","79","1","0","1","4"
