"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"6879","d","2","1","0","1","96","10","93","0","0","0","1"
"4385","f","3","1","1","2","18","84","5","0","0","0","1"
"1669","d","3","1","1","3","55","43","68","0","0","0","1"
"513","d","4","1","2","4","2","9","45","0","0","0","1"
"833","d","3","1","1","5","20","52","33","0","0","0","1"
"1544","f","2","1","0","6","73","5","28","0","0","0","1"
"431","d","3","1","1","7","28","83","58","0","0","0","1"
"467","f","4","1","2","8","86","13","3","0","0","0","1"
"390","d","2","1","0","9","71","73","66","0","0","0","1"
"1068","f","4","1","2","10","33","89","10","0","0","0","1"
"547","f","2","1","0","11","46","95","59","0","0","0","1"
"448","d","2","1","0","12","95","90","28","0","0","0","1"
"324","f","2","1","0","13","18","27","73","0","0","0","1"
"728","d","4","1","2","14","61","86","16","0","0","0","1"
"662","f","2","1","0","15","68","75","90","0","0","0","1"
"1169","d","2","1","0","16","60","66","65","0","0","0","1"
"443","d","4","1","2","17","39","81","64","0","0","0","1"
"2439","f","3","1","1","18","86","42","62","0","0","0","1"
"881","d","4","1","2","19","9","21","4","0","0","0","1"
"1422","f","3","1","1","20","75","81","62","0","0","0","1"
"4321","k","0","0","-1","21","59","56","90","1","0","0","1"
"7510","k","0","0","-1","22","35","31","71","0","0","0","1"
"5469","k","3","0","1","23","42","81","76","1","0","1","1"
"3733","k","3","0","1","24","55","25","59","1","0","1","1"
"1745","k","3","0","1","25","71","78","35","1","0","1","1"
"6541","j","3","0","1","26","40","78","76","0","0","0","1"
"4912","j","3","0","1","27","51","61","59","0","0","0","1"
"13524","j","0","0","-1","28","13","35","38","0","0","1","1"
"5096","k","0","0","-1","29","1","95","4","1","0","0","1"
"5181","j","3","0","1","30","11","35","85","1","0","0","1"
"7606","k","3","0","1","31","13","3","37","0","0","1","1"
"3935","k","3","0","1","32","69","19","84","0","0","1","1"
"5279","k","3","0","1","33","46","49","79","0","0","1","1"
"3774","j","3","0","1","34","70","59","44","0","0","0","1"
"4456","j","3","0","1","35","13","65","19","0","0","0","1"
"2609","j","3","0","1","36","19","25","71","1","0","0","1"
"2704","k","3","0","1","37","69","32","35","1","0","1","1"
"2927","j","3","0","1","38","78","35","60","1","0","0","1"
"3314","k","3","0","1","39","89","43","63","1","0","1","1"
"5993","j","0","0","-1","40","52","30","8","0","0","1","1"
"18735","","","","","","","","","","","",""
"7565","","","","","","","","","","","",""
"null","null","-1","0","-1","43","87","89","85","1","0","0","1"
"984","j","3","0","1","44","13","57","92","0","0","0","1"
"null","null","-1","1","-1","45","55","40","10","0","0","0","1"
"null","null","-1","1","-1","46","29","87","6","0","0","1","1"
"929","d","2","1","0","47","10","24","33","0","0","1","1"
"760","f","3","1","1","48","28","51","47","1","0","0","1"
"1158","k","3","0","1","49","10","19","63","0","0","1","1"
"981","k","3","0","1","50","27","1","81","1","0","1","1"
"586","d","3","1","1","51","88","1","2","0","0","1","1"
"749","k","0","0","-1","52","61","78","94","1","0","0","1"
"888","d","2","1","0","53","57","85","81","1","0","0","1"
"1021","j","0","0","-1","54","86","6","25","1","0","1","1"
"966","d","3","1","1","55","13","7","20","1","0","1","1"
"453","k","0","0","-1","56","25","20","62","1","0","0","1"
"778","d","3","1","1","57","34","50","88","1","0","1","1"
"670","k","3","0","1","58","21","98","71","0","0","1","1"
"823","d","4","1","2","59","45","58","39","0","0","0","1"
"782","j","3","0","1","60","20","52","54","1","0","0","1"
"1324","d","2","1","0","61","74","45","25","0","0","1","1"
"1138","k","0","0","-1","62","69","52","87","0","0","0","1"
"1198","d","3","1","1","63","33","1","37","0","1","0","1"
"1026","d","4","1","2","64","89","50","61","1","1","1","1"
"1119","d","2","1","0","65","16","26","98","0","1","0","1"
"1030","j","3","0","1","66","71","62","17","1","1","0","1"
"808","k","0","0","-1","67","71","79","28","1","1","0","1"
"727","d","3","1","1","68","94","61","12","0","1","0","1"
"1275","d","4","1","2","69","13","23","66","1","1","0","1"
"931","j","0","0","-1","70","22","93","43","0","1","1","1"
"752","d","3","1","1","71","61","46","71","1","1","0","1"
"644","k","3","0","1","72","20","21","14","1","1","1","1"
"677","d","3","1","1","73","68","48","98","1","1","1","1"
"783","k","3","0","1","74","13","76","44","0","1","1","1"
"669","d","3","1","1","75","1","73","9","0","1","1","1"
"956","j","3","0","1","76","65","66","31","1","1","0","1"
"893","k","3","0","1","77","64","60","15","0","1","1","1"
"1098","d","2","1","0","78","17","66","3","1","1","0","1"
"838","k","3","0","1","79","18","27","59","0","1","1","1"
"925","d","2","1","0","80","44","28","40","0","1","1","1"
"475","j","3","0","1","81","73","74","80","0","1","0","1"
"1654","j","0","0","-1","82","33","85","53","1","1","1","1"
"1356","k","3","0","1","83","58","8","32","1","2","1","1"
"916","k","0","0","-1","84","94","9","72","0","2","0","1"
"null","null","-1","1","-1","85","36","14","38","1","2","0","1"
"1211","k","0","0","-1","86","76","75","13","0","2","0","1"
"730","k","3","0","1","87","79","70","7","1","2","1","1"
"1388","k","0","0","-1","88","63","54","49","0","2","0","1"
"1031","k","3","0","1","89","26","89","3","0","2","1","1"
"893","d","2","1","0","90","98","61","71","1","2","0","1"
"null","null","-1","1","-1","91","62","78","10","1","2","1","1"
"653","k","3","0","1","92","92","82","54","1","2","1","1"
"939","d","2","1","0","93","46","45","40","0","2","0","1"
"1124","d","3","1","1","94","48","13","26","0","2","1","1"
"1099","k","0","0","-1","95","36","81","7","1","2","0","1"
"1326","k","3","0","1","96","14","38","59","1","2","1","1"
"1043","k","0","0","-1","97","3","19","46","0","2","0","1"
"1447","d","2","1","0","98","46","8","72","1","2","1","1"
"1394","d","2","1","0","99","7","39","51","0","2","0","1"
"1041","d","3","1","1","100","32","63","9","0","2","1","1"
"842","d","4","1","2","101","32","97","50","0","2","1","1"
"731","d","4","1","2","102","58","0","30","1","2","0","1"
"952","k","3","0","1","103","53","94","67","1","3","1","1"
"619","d","4","1","2","104","99","73","60","1","3","1","1"
"1116","k","3","0","1","105","54","48","13","0","3","1","1"
"625","d","2","1","0","106","25","6","45","1","3","1","1"
"1004","k","0","0","-1","107","16","23","70","1","3","0","1"
"1150","j","0","0","-1","108","60","38","88","0","3","1","1"
"1674","d","3","1","1","109","23","21","12","1","3","0","1"
"824","d","3","1","1","110","2","73","1","0","3","0","1"
"997","k","0","0","-1","111","83","25","5","1","3","0","1"
"777","k","3","0","1","112","25","79","40","0","3","1","1"
"919","k","3","0","1","113","54","91","88","0","3","1","1"
"642","k","0","0","-1","114","2","1","50","1","3","0","1"
"745","k","0","0","-1","115","45","23","33","0","3","0","1"
"1196","d","2","1","0","116","92","13","36","1","3","1","1"
"1244","d","4","1","2","117","53","48","21","0","3","0","1"
"1126","d","2","1","0","118","4","94","40","1","3","1","1"
"1246","d","2","1","0","119","91","62","78","0","3","0","1"
"1003","k","3","0","1","120","50","45","39","1","3","1","1"
"1295","d","2","1","0","121","31","84","27","0","3","0","1"
"1264","d","2","1","0","122","99","37","50","0","3","0","1"
"1721","d","2","1","0","123","90","38","54","0","4","1","1"
"371","k","0","0","-1","124","79","98","95","0","4","0","1"
"767","d","3","1","1","125","74","7","17","1","4","0","1"
"941","f","2","1","0","126","18","6","70","0","4","1","1"
"525","k","3","0","1","127","6","93","73","1","4","1","1"
"749","j","0","0","-1","128","82","38","93","0","4","1","1"
"873","j","3","0","1","129","51","39","1","1","4","0","1"
"816","d","2","1","0","130","86","66","36","1","4","0","1"
"993","f","2","1","0","131","14","26","8","1","4","0","1"
"708","k","0","0","-1","132","29","79","39","0","4","0","1"
"878","f","2","1","0","133","20","11","32","1","4","0","1"
"920","f","3","1","1","134","63","78","72","0","4","1","1"
"500","k","3","0","1","135","19","56","14","0","4","1","1"
"711","k","0","0","-1","136","81","39","98","0","4","0","1"
"1244","d","4","1","2","137","1","10","0","1","4","1","1"
"1035","f","4","1","2","138","54","87","34","0","4","1","1"
"774","k","3","0","1","139","68","66","55","1","4","1","1"
"915","k","3","0","1","140","68","30","82","0","4","1","1"
"628","f","4","1","2","141","57","96","3","1","4","0","1"
"616","k","0","0","-1","142","46","75","58","1","4","0","1"
"951","k","3","0","1","143","59","65","27","1","5","1","1"
"794","k","3","0","1","144","17","96","54","0","5","1","1"
"498","j","0","0","-1","145","8","29","54","0","5","1","1"
"835","f","2","1","0","146","32","0","14","1","5","1","1"
"1191","d","2","1","0","147","40","54","20","0","5","1","1"
"1143","f","3","1","1","148","67","15","89","1","5","0","1"
"864","j","3","0","1","149","9","26","57","1","5","0","1"
"731","k","3","0","1","150","92","4","48","0","5","1","1"
"1067","f","2","1","0","151","78","51","73","1","5","0","1"
"null","null","-1","1","-1","152","23","63","70","0","5","0","1"
"1163","j","0","0","-1","153","14","13","37","1","5","1","1"
"844","f","2","1","0","154","4","7","1","0","5","0","1"
"808","k","0","0","-1","155","36","45","85","1","5","0","1"
"926","k","3","0","1","156","82","60","91","1","5","1","1"
"1651","d","3","1","1","157","57","22","2","0","5","0","1"
"766","j","3","0","1","158","74","90","90","0","5","0","1"
"2083","d","3","1","1","159","52","31","36","1","5","1","1"
"776","f","2","1","0","160","9","44","85","1","5","1","1"
"904","j","3","0","1","161","86","61","79","0","5","0","1"
"827","d","2","1","0","162","98","16","56","0","5","0","1"
"null","null","-1","1","-1","163","60","34","76","0","6","1","1"
"844","f","2","1","0","164","8","59","70","0","6","0","1"
"893","f","2","1","0","165","63","91","15","1","6","0","1"
"1075","d","2","1","0","166","36","43","46","1","6","1","1"
"966","j","0","0","-1","167","92","24","0","0","6","1","1"
"1288","d","3","1","1","168","96","9","76","1","6","1","1"
"707","k","3","0","1","169","91","32","52","1","6","1","1"
"944","d","2","1","0","170","96","9","38","0","6","1","1"
"686","k","0","0","-1","171","60","28","91","1","6","0","1"
"747","k","3","0","1","172","32","25","84","0","6","1","1"
"666","k","3","0","1","173","20","41","81","1","6","1","1"
"788","k","0","0","-1","174","61","30","89","0","6","0","1"
"858","d","2","1","0","175","71","57","93","0","6","0","1"
"718","k","0","0","-1","176","8","83","77","0","6","0","1"
"845","j","3","0","1","177","75","10","71","1","6","0","1"
"722","j","3","0","1","178","79","92","31","1","6","0","1"
"990","d","2","1","0","179","6","50","25","1","6","0","1"
"1243","d","3","1","1","180","29","31","50","0","6","0","1"
"894","d","3","1","1","181","81","1","98","1","6","1","1"
"656","j","0","0","-1","182","45","41","42","0","6","1","1"
"1177","k","3","0","1","183","44","15","12","1","7","1","1"
"1933","d","2","1","0","184","97","54","35","1","7","1","1"
"1090","d","3","1","1","185","23","7","46","1","7","1","1"
"696","f","2","1","0","186","97","80","62","0","7","1","1"
"1069","f","2","1","0","187","44","41","6","0","7","1","1"
"856","d","3","1","1","188","75","71","20","1","7","1","1"
"1406","f","2","1","0","189","20","37","51","0","7","1","1"
"678","k","0","0","-1","190","45","57","89","1","7","0","1"
"670","j","3","0","1","191","20","31","54","0","7","0","1"
"736","f","3","1","1","192","94","82","3","1","7","0","1"
"843","j","3","0","1","193","77","34","3","0","7","0","1"
"1520","j","0","0","-1","194","36","92","16","0","7","1","1"
"1262","f","2","1","0","195","48","11","72","1","7","0","1"
"1211","f","2","1","0","196","36","74","22","1","7","0","1"
"762","j","3","0","1","197","77","54","27","0","7","0","1"
"1079","j","3","0","1","198","55","70","65","1","7","0","1"
"761","k","0","0","-1","199","81","70","63","0","7","0","1"
"545","j","0","0","-1","200","52","98","35","0","7","1","1"
"851","f","2","1","0","201","64","48","16","1","7","0","1"
"755","j","0","0","-1","202","64","8","44","0","7","1","1"
"792","j","3","0","1","203","4","89","40","0","8","0","1"
"null","null","-1","0","-1","204","79","91","7","0","8","0","1"
"1135","d","3","1","1","205","79","51","49","1","8","1","1"
"771","f","3","1","1","206","68","41","59","0","8","0","1"
"799","k","3","0","1","207","78","47","10","1","8","1","1"
"868","j","3","0","1","208","49","95","63","0","8","0","1"
"1141","j","0","0","-1","209","18","22","40","0","8","1","1"
"1020","d","3","1","1","210","62","18","9","1","8","1","1"
"1026","j","3","0","1","211","74","50","87","1","8","0","1"
"759","k","0","0","-1","212","17","0","11","1","8","0","1"
"912","f","2","1","0","213","42","91","91","0","8","0","1"
"915","d","2","1","0","214","5","11","98","0","8","0","1"
"1109","f","3","1","1","215","96","54","64","1","8","1","1"
"667","k","3","0","1","216","22","40","42","1","8","1","1"
"959","f","2","1","0","217","46","40","24","1","8","1","1"
"597","f","4","1","2","218","76","65","56","1","8","0","1"
"734","j","0","0","-1","219","95","72","0","0","8","1","1"
"675","f","2","1","0","220","80","39","29","0","8","1","1"
"775","d","3","1","1","221","56","54","0","0","8","1","1"
"763","k","0","0","-1","222","74","86","39","1","8","0","1"
"1917","j","0","0","-1","223","1","33","83","0","9","1","1"
"728","d","2","1","0","224","23","80","96","0","9","0","1"
"1533","f","2","1","0","225","52","20","92","1","9","1","1"
"701","j","3","0","1","226","30","79","10","0","9","0","1"
"668","k","3","0","1","227","45","49","18","0","9","1","1"
"584","k","3","0","1","228","8","38","91","0","9","1","1"
"514","k","0","0","-1","229","46","51","62","1","9","0","1"
"995","j","0","0","-1","230","10","22","98","1","9","1","1"
"776","k","0","0","-1","231","4","51","73","1","9","0","1"
"851","d","4","1","2","232","43","47","24","1","9","0","1"
"937","d","3","1","1","233","78","3","52","0","9","0","1"
"1686","f","3","1","1","234","21","72","81","1","9","1","1"
"1518","k","0","0","-1","235","40","74","55","1","9","0","1"
"617","k","3","0","1","236","90","72","74","0","9","1","1"
"1267","j","3","0","1","237","74","60","88","1","9","0","1"
"1410","f","2","1","0","238","65","4","44","0","9","0","1"
"685","f","2","1","0","239","68","73","98","0","9","1","1"
"1032","f","2","1","0","240","54","40","50","1","9","0","1"
"682","f","2","1","0","241","30","23","25","0","9","1","1"
"768","f","2","1","0","242","24","75","94","1","9","1","1"
