"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"1335","d","3","1","2","1","13","53","1","0","0","0","5"
"1556","d","2","1","1","2","98","45","85","0","0","0","5"
"901","f","3","1","2","3","84","64","18","0","0","0","5"
"1437","d","2","1","1","4","66","69","90","0","0","0","5"
"753","f","4","1","0","5","60","13","27","0","0","0","5"
"638","f","2","1","1","6","14","92","73","0","0","0","5"
"506","f","2","1","1","7","32","17","80","0","0","0","5"
"715","d","2","1","1","8","24","38","81","0","0","0","5"
"676","d","3","1","2","9","39","79","9","0","0","0","5"
"837","d","2","1","1","10","18","59","96","0","0","0","5"
"916","f","2","1","1","11","12","38","31","0","0","0","5"
"984","d","2","1","1","12","47","89","88","0","0","0","5"
"778","f","2","1","1","13","39","60","20","0","0","0","5"
"582","f","2","1","1","14","80","43","5","0","0","0","5"
"985","d","3","1","2","15","60","72","93","0","0","0","5"
"593","d","3","1","2","16","32","89","83","0","0","0","5"
"625","f","3","1","2","17","72","56","95","0","0","0","5"
"706","d","4","1","0","18","15","20","8","0","0","0","5"
"696","d","2","1","1","19","7","98","15","0","0","0","5"
"573","d","2","1","1","20","61","47","79","0","0","0","5"
"8595","k","3","0","2","21","91","81","63","0","0","1","5"
"1865","k","3","0","2","22","65","29","39","0","0","1","5"
"1946","k","3","0","2","23","94","30","27","0","0","1","5"
"1861","k","3","0","2","24","31","85","88","0","0","1","5"
"2134","k","3","0","2","25","58","0","20","1","0","1","5"
"1875","k","3","0","2","26","92","78","41","0","0","1","5"
"5324","k","0","0","-1","27","64","96","62","0","0","0","5"
"5805","k","0","0","-1","28","64","0","2","0","0","0","5"
"2244","k","3","0","2","29","27","93","38","1","0","1","5"
"1858","k","0","0","-1","30","5","48","46","1","0","0","5"
"6326","k","3","0","2","31","5","25","12","1","0","1","5"
"2556","k","0","0","-1","32","51","93","75","1","0","0","5"
"2468","k","0","0","-1","33","43","70","66","1","0","0","5"
"3656","k","3","0","2","34","38","36","43","0","0","1","5"
"1626","k","0","0","-1","35","17","43","43","1","0","0","5"
"1538","k","0","0","-1","36","78","51","65","0","0","0","5"
"10686","j","3","0","2","37","65","12","5","0","0","0","5"
"2727","j","3","0","2","38","76","69","61","0","0","0","5"
"2167","k","3","0","2","39","10","63","15","1","0","1","5"
"2946","j","3","0","2","40","53","2","52","1","0","0","5"
"9868","","","","","","","","","","","",""
"null","null","-1","1","-1","42","80","13","96","1","0","0","5"
"null","null","-1","0","-1","43","91","67","32","1","0","1","5"
"1556","j","3","0","2","44","59","24","46","1","0","0","5"
