"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"6445","d","3","1","0","1","58","90","81","0","0","0","2"
"2898","f","2","1","1","2","15","50","70","0","0","0","2"
"2419","d","2","1","1","3","10","81","2","0","0","0","2"
"2394","f","2","1","1","4","25","16","80","0","0","0","2"
"2989","f","2","1","1","5","15","40","24","0","0","0","2"
"2258","f","3","1","0","6","86","81","29","0","0","0","2"
"1674","d","2","1","1","7","73","80","80","0","0","0","2"
"1790","d","2","1","1","8","2","83","82","0","0","0","2"
"1334","d","4","1","2","9","32","94","58","0","0","0","2"
"2572","d","2","1","1","10","22","16","62","0","0","0","2"
"977","d","4","1","2","11","76","51","83","0","0","0","2"
"956","d","2","1","1","12","72","51","69","0","0","0","2"
"1315","f","4","1","2","13","28","40","59","0","0","0","2"
"1126","d","3","1","0","14","46","12","38","0","0","0","2"
"1428","d","2","1","1","15","87","52","11","0","0","0","2"
"1680","d","2","1","1","16","19","82","55","0","0","0","2"
"1161","f","4","1","2","17","2","67","8","0","0","0","2"
"2617","d","2","1","1","18","2","27","66","0","0","0","2"
"1139","d","4","1","2","19","9","72","47","0","0","0","2"
"3001","f","3","1","0","20","14","88","15","0","0","0","2"
"6023","k","0","0","-1","21","38","46","72","0","0","0","2"
"3412","k","3","0","0","22","16","28","32","1","0","1","2"
"1700","k","3","0","0","23","26","39","63","0","0","1","2"
"2079","j","3","0","0","24","8","93","4","0","0","0","2"
"2394","k","3","0","0","25","35","33","98","1","0","1","2"
"1123","k","0","0","-1","26","37","62","86","0","0","0","2"
"1262","k","3","0","0","27","60","67","89","0","0","1","2"
"1080","k","3","0","0","28","72","35","84","0","0","1","2"
"1481","j","0","0","-1","29","93","64","28","1","0","1","2"
"863","k","0","0","-1","30","13","49","96","1","0","0","2"
"1392","j","3","0","0","31","82","66","47","1","0","0","2"
"2129","j","3","0","0","32","66","82","18","1","0","0","2"
"1063","k","3","0","0","33","48","76","17","0","0","1","2"
"3561","k","0","0","-1","34","4","74","16","0","0","0","2"
"1823","k","3","0","0","35","34","26","21","1","0","1","2"
"2352","k","0","0","-1","36","46","36","92","1","0","0","2"
"2592","k","3","0","0","37","49","72","40","0","0","1","2"
"3103","k","0","0","-1","38","98","2","27","0","0","0","2"
"1834","k","3","0","0","39","25","58","63","0","0","1","2"
"1278","k","3","0","0","40","13","98","34","1","0","1","2"
"16857","","","","","","","","","","","",""
"6380","","","","","","","","","","","",""
"null","null","-1","1","-1","43","71","43","4","1","0","0","2"
"null","null","-1","1","-1","44","53","87","95","0","0","0","2"
"253","f","2","1","1","45","70","94","56","0","0","0","2"
"959","f","3","1","0","46","28","52","27","0","0","1","2"
"936","f","2","1","1","47","73","37","92","1","0","0","2"
"857","f","2","1","1","48","54","21","84","1","0","1","2"
"null","null","-1","0","-1","49","40","55","50","1","0","1","2"
"null","null","-1","1","-1","50","71","87","87","0","0","0","2"
"null","null","-1","0","-1","51","15","57","28","0","0","1","2"
"1230","f","2","1","1","52","90","44","34","0","0","0","2"
"1577","k","0","0","-1","53","56","42","25","1","0","0","2"
"1488","j","0","0","-1","54","9","43","15","0","0","1","2"
"1261","k","0","0","-1","55","6","91","13","1","0","0","2"
"null","null","-1","1","-1","56","82","17","62","1","0","1","2"
"1902","k","0","0","-1","57","71","96","69","1","0","0","2"
"1301","k","3","0","0","58","68","72","64","1","0","1","2"
"1384","k","3","0","0","59","27","61","91","0","0","1","2"
"1387","k","3","0","0","60","20","21","61","0","0","1","2"
"null","null","-1","1","-1","61","47","35","30","0","0","0","2"
"1458","k","3","0","0","62","1","51","62","1","0","1","2"
"1456","k","3","0","0","63","11","60","18","0","1","1","2"
"1257","f","3","1","0","64","9","61","56","0","1","0","2"
"1454","f","2","1","1","65","15","24","69","0","1","0","2"
"1153","k","3","0","0","66","13","22","59","1","1","1","2"
"1510","k","0","0","-1","67","64","82","96","0","1","0","2"
"1328","d","3","1","0","68","41","12","22","0","1","1","2"
"992","k","0","0","-1","69","84","67","78","1","1","0","2"
"1854","d","2","1","1","70","88","65","69","1","1","0","2"
"1670","d","3","1","0","71","57","14","98","1","1","0","2"
"906","d","2","1","1","72","95","90","6","1","1","0","2"
"1152","k","0","0","-1","73","23","15","97","0","1","0","2"
"1290","k","3","0","0","74","65","16","82","0","1","1","2"
"1281","k","3","0","0","75","41","23","96","0","1","1","2"
"1129","k","3","0","0","76","24","91","78","1","1","1","2"
"1460","f","4","1","2","77","95","39","27","1","1","1","2"
"null","null","-1","1","-1","78","72","77","75","0","1","1","2"
"1248","k","3","0","0","79","71","13","64","0","1","1","2"
"1582","d","3","1","0","80","49","30","15","1","1","0","2"
"1266","f","3","1","0","81","77","22","19","1","1","1","2"
"1614","k","0","0","-1","82","15","19","50","1","1","0","2"
"1125","k","0","0","-1","83","56","85","57","1","2","0","2"
"1079","k","3","0","0","84","30","43","34","0","2","1","2"
"1841","k","0","0","-1","85","22","76","6","0","2","0","2"
"1261","k","3","0","0","86","2","86","80","1","2","1","2"
