"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"2443","d","4","1","0","1","18","45","91","0","0","0","5"
"983","f","3","1","2","2","66","35","49","0","0","0","5"
"990.7999997138977","d","3","1","2","3","79","60","40","0","0","0","5"
"992.6999998092651","d","4","1","0","4","18","95","1","0","0","0","5"
"3001.0999999046326","f","3","1","2","5","9","45","15","0","0","0","5"
"1001.5999999046326","f","2","1","1","6","44","54","83","0","0","0","5"
"971","d","2","1","1","7","30","54","59","0","0","0","5"
"989.9000000953674","f","4","1","0","8","64","19","98","0","0","0","5"
"1103","f","3","1","2","9","18","39","12","0","0","0","5"
"1040.5999999046326","d","3","1","2","10","51","64","81","0","0","0","5"
"1033.4000000953674","f","2","1","1","11","86","47","10","0","0","0","5"
"990.8999996185303","f","3","1","2","12","14","91","40","0","0","0","5"
"1499.9000000953674","d","2","1","1","13","85","32","72","0","0","0","5"
"981.3000001907349","f","2","1","1","14","57","43","3","0","0","0","5"
"986.8000001907349","f","2","1","1","15","59","53","91","0","0","0","5"
"985.7999997138977","d","3","1","2","16","17","73","7","0","0","0","5"
"983.0999999046326","d","3","1","2","17","58","69","41","0","0","0","5"
"980.5999999046326","d","3","1","2","18","76","34","56","0","0","0","5"
"1994.2999997138977","d","2","1","1","19","29","26","92","0","0","0","5"
"991.2999997138977","f","4","1","0","20","42","43","86","0","0","0","5"
"7987.5","j","3","0","2","21","19","33","26","1","0","0","5"
"1495.5999999046326","j","0","0","-1","22","51","49","22","0","0","1","5"
"1508.2000002861023","k","0","0","-1","23","20","19","36","1","0","0","5"
"1487.8999996185303","j","3","0","2","24","68","73","77","1","0","0","5"
"991.9000000953674","k","3","0","2","25","53","13","47","1","0","1","5"
"1006.3999996185303","k","0","0","-1","26","42","79","24","1","0","0","5"
"999.3000001907349","j","0","0","-1","27","51","10","58","0","0","1","5"
"1512.4000000953674","k","0","0","-1","28","51","10","76","0","0","0","5"
"996.5","j","0","0","-1","29","28","94","2","0","0","1","5"
"983.9000000953674","k","3","0","2","30","21","44","49","0","0","1","5"
"1415.1999998092651","j","3","0","2","31","79","51","11","0","0","0","5"
"1001.6999998092651","k","3","0","2","32","88","51","40","1","0","1","5"
"1468.9000000953674","k","0","0","-1","33","99","79","39","1","0","0","5"
"925.0999999046326","k","3","0","2","34","10","0","34","0","0","1","5"
"1011.5","k","3","0","2","35","55","57","91","1","0","1","5"
"1026.5999999046326","k","3","0","2","36","72","63","69","1","0","1","5"
"1493","j","3","0","2","37","21","50","37","0","0","0","5"
"2036.0999999046326","j","3","0","2","38","80","32","81","0","0","0","5"
"495.30000019073486","k","3","0","2","39","15","5","4","0","0","1","5"
"991.8999996185303","k","3","0","2","40","83","55","30","1","0","1","5"
"23485.400000095367","","","","","","","","","","","",""
"4522.400000095367","","","","","","","","","","","",""
"2955.7999997138977","","","","","","","","","","","",""
"5995.800000190735","","","","","","","","","","","",""
"1968.9000000953674","j","3","0","2","45","26","20","67","1","0","0","5"
"953.6999998092651","k","0","0","-1","46","11","86","18","0","0","0","5"
"null","null","-1","1","-1","47","19","97","38","0","0","1","5"
"1949.8000001907349","d","2","1","1","48","73","70","36","1","0","0","5"
"1450.8000001907349","f","4","1","0","49","91","52","9","1","0","1","5"
"1466.0999999046326","k","0","0","-1","50","6","91","56","1","0","0","5"
"1045.1999998092651","j","3","0","2","51","37","63","33","1","0","0","5"
"1900.8999996185303","j","0","0","-1","52","63","1","70","0","0","1","5"
"965.6999998092651","k","3","0","2","53","75","36","17","1","0","1","5"
"1960","f","2","1","1","54","73","77","14","0","0","1","5"
"1966.3999996185303","j","0","0","-1","55","98","82","56","0","0","1","5"
"1484.1999998092651","f","3","1","2","56","22","88","48","1","0","1","5"
"1979.9000000953674","f","2","1","1","57","93","0","7","0","0","1","5"
"1475.3000001907349","j","0","0","-1","58","1","69","14","0","0","1","5"
"null","null","-1","1","-1","59","46","97","72","1","0","0","5"
"1425.9000000953674","f","3","1","2","60","70","29","48","1","0","0","5"
"1959.9000000953674","d","4","1","0","61","1","32","23","1","0","0","5"
"1491","k","0","0","-1","62","60","65","37","0","0","0","5"
"1454.2999997138977","d","4","1","0","63","87","33","59","0","0","0","5"
"952.5","j","0","0","-1","64","69","30","7","0","0","1","5"
"null","null","-1","1","-1","65","67","1","51","1","1","0","5"
"958.9000000953674","d","4","1","0","66","46","21","62","0","1","1","5"
"950.0999999046326","d","2","1","1","67","75","81","70","0","1","1","5"
"1461.9000000953674","k","3","0","2","68","86","43","26","1","1","1","5"
"1455.0999999046326","d","3","1","2","69","65","92","92","0","1","0","5"
"1485.9000000953674","f","4","1","0","70","77","23","94","0","1","0","5"
"1005","k","3","0","2","71","56","82","63","1","1","1","5"
"989.5999999046326","j","0","0","-1","72","22","77","29","0","1","1","5"
"992.0999999046326","f","4","1","0","73","85","57","3","0","1","1","5"
"1485.0999999046326","k","0","0","-1","74","24","22","69","1","1","0","5"
"1546","f","3","1","2","75","53","74","41","0","1","1","5"
"919","j","3","0","2","76","16","30","88","1","1","0","5"
"1478","d","2","1","1","77","65","24","48","0","1","0","5"
"1947.5","d","3","1","2","78","74","58","53","0","1","0","5"
"977.2000002861023","k","0","0","-1","79","64","46","52","1","1","0","5"
"967.5","k","3","0","2","80","13","26","95","1","1","1","5"
"938.6999998092651","k","0","0","-1","81","4","61","22","1","1","0","5"
"1478.1999998092651","j","0","0","-1","82","45","93","30","1","1","1","5"
"1488.8000001907349","d","2","1","1","83","50","90","51","0","1","1","5"
"1483.3000001907349","k","0","0","-1","84","27","59","85","1","1","0","5"
"1944.8000001907349","j","0","0","-1","85","36","34","97","0","2","1","5"
"974.8000001907349","k","0","0","-1","86","10","18","33","1","2","0","5"
"1983.2000002861023","d","3","1","2","87","42","48","55","0","2","0","5"
"null","null","-1","1","-1","88","10","19","1","0","2","0","5"
"1468.5","d","4","1","0","89","41","83","28","1","2","0","5"
"1473.2999997138977","k","3","0","2","90","29","15","18","1","2","1","5"
"1445.5","k","0","0","-1","91","56","55","40","1","2","0","5"
"1472.7000002861023","j","3","0","2","92","60","46","72","1","2","0","5"
"1042.5","d","2","1","1","93","31","84","20","0","2","1","5"
"null","null","-1","1","-1","94","19","73","40","0","2","0","5"
"1344.1999998092651","f","2","1","1","95","72","30","10","1","2","1","5"
"1046.5999999046326","f","2","1","1","96","98","31","44","0","2","0","5"
"913.6999998092651","d","2","1","1","97","99","43","32","0","2","1","5"
"1451.3000001907349","f","2","1","1","98","70","80","41","1","2","1","5"
"null","null","-1","0","-1","99","66","82","26","0","2","1","5"
"1452.1999998092651","j","0","0","-1","100","68","92","15","0","2","1","5"
"1475.6000003814697","k","3","0","2","101","71","39","19","0","2","1","5"
"null","null","-1","0","-1","102","97","79","0","1","2","1","5"
"1012.4000000953674","j","3","0","2","103","23","58","88","1","2","0","5"
"1422.4000000953674","d","2","1","1","104","30","17","11","1","2","0","5"
"1511.0999999046326","k","0","0","-1","105","96","24","55","1","3","0","5"
"1453.7999997138977","f","2","1","1","106","12","71","33","0","3","0","5"
"1970.4000000953674","d","2","1","1","107","28","87","73","0","3","1","5"
"1479.4000000953674","d","2","1","1","108","80","13","69","0","3","0","5"
"1048.0999999046326","j","0","0","-1","109","98","50","63","0","3","1","5"
"1413.5","f","2","1","1","110","81","40","87","1","3","0","5"
"1482.3000001907349","f","3","1","2","111","31","48","69","0","3","0","5"
"null","null","-1","0","-1","112","11","39","16","0","3","0","5"
"null","null","-1","1","-1","113","55","74","32","1","3","0","5"
"963.9000000953674","j","3","0","2","114","51","91","29","1","3","0","5"
"1048.5999999046326","d","2","1","1","115","6","16","23","0","3","1","5"
"1910.2999997138977","f","2","1","1","116","63","11","90","0","3","1","5"
"1072.6999998092651","d","4","1","0","117","67","66","91","1","3","1","5"
"1908","j","0","0","-1","118","53","73","84","1","3","1","5"
"990.5","d","3","1","2","119","22","2","67","0","3","1","5"
"1955.9000000953674","j","0","0","-1","120","52","24","8","1","3","1","5"
"1003.0999999046326","k","0","0","-1","121","13","71","9","1","3","0","5"
"1962.0999999046326","j","3","0","2","122","76","44","87","0","3","0","5"
"949.3000001907349","k","3","0","2","123","35","39","4","1","3","1","5"
"977","j","0","0","-1","124","73","0","30","1","3","1","5"
"1961.8000001907349","d","2","1","1","125","63","94","88","0","4","1","5"
"1975.8000001907349","k","0","0","-1","126","80","1","29","1","4","0","5"
"1495.0999999046326","d","2","1","1","127","37","21","60","0","4","0","5"
"1561.3000001907349","d","2","1","1","128","52","70","49","0","4","0","5"
"996.2999997138977","k","0","0","-1","129","11","58","67","1","4","0","5"
"1451.4000000953674","f","3","1","2","130","93","31","82","1","4","0","5"
