"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"1232","d","4","1","2","1","17","88","14","0","0","0","1"
"1145","f","2","1","0","2","38","41","91","0","0","0","1"
"752","d","4","1","2","3","61","42","53","0","0","0","1"
"1324","d","2","1","0","4","3","19","80","0","0","0","1"
"779","f","3","1","1","5","46","51","36","0","0","0","1"
"523","f","4","1","2","6","43","40","14","0","0","0","1"
"557","f","2","1","0","7","10","30","29","0","0","0","1"
"758","d","2","1","0","8","45","40","92","0","0","0","1"
"540","f","2","1","0","9","36","96","96","0","0","0","1"
"764","d","2","1","0","10","76","33","16","0","0","0","1"
"5372","d","2","1","0","11","85","17","98","0","0","0","1"
"1147","d","3","1","1","12","19","42","69","0","0","0","1"
"613","f","3","1","1","13","30","25","45","0","0","0","1"
"521","f","2","1","0","14","90","51","27","0","0","0","1"
"406","d","3","1","1","15","56","12","31","0","0","0","1"
"458","d","2","1","0","16","3","34","16","0","0","0","1"
"601","f","2","1","0","17","76","40","33","0","0","0","1"
"586","f","3","1","1","18","51","93","43","0","0","0","1"
"581","f","4","1","2","19","63","3","83","0","0","0","1"
"697","f","2","1","0","20","63","57","42","0","0","0","1"
"928","k","0","0","-1","21","24","55","78","1","0","0","1"
"628","j","3","0","1","22","92","62","3","1","0","0","1"
"1542","j","0","0","-1","23","53","73","30","0","0","1","1"
"972","k","3","0","1","24","51","27","2","1","0","1","1"
"990","k","3","0","1","25","73","11","38","1","0","1","1"
"1381","k","0","0","-1","26","81","26","53","0","0","0","1"
"1192","j","3","0","1","27","47","94","3","1","0","0","1"
"957","j","0","0","-1","28","98","58","13","1","0","1","1"
"1106","j","3","0","1","29","5","93","67","1","0","0","1"
"1505","j","0","0","-1","30","43","70","89","0","0","1","1"
"870","k","0","0","-1","31","44","91","39","1","0","0","1"
"1270","j","3","0","1","32","39","72","92","0","0","0","1"
"1100","j","0","0","-1","33","86","10","36","0","0","1","1"
"1256","k","3","0","1","34","71","85","29","0","0","1","1"
"905","k","3","0","1","35","47","9","89","1","0","1","1"
"1319","k","0","0","-1","36","87","96","40","0","0","0","1"
"1390","k","3","0","1","37","23","37","43","0","0","1","1"
"837","j","3","0","1","38","81","85","6","1","0","0","1"
"1530","j","3","0","1","39","62","26","64","0","0","0","1"
"908","j","0","0","-1","40","39","74","16","0","0","1","1"
"14812","","","","","","","","","","","",""
"10622","","","","","","","","","","","",""
"null","null","-1","0","-1","43","30","67","20","0","0","1","1"
"826","k","3","0","1","44","61","67","39","0","0","1","1"
"null","null","-1","1","-1","45","34","35","61","1","0","0","1"
"null","null","-1","0","-1","46","47","22","10","1","0","0","1"
"752","d","3","1","1","47","13","69","10","0","0","0","1"
"541","d","4","1","2","48","87","4","61","0","0","0","1"
"null","null","-1","0","-1","49","74","33","6","1","0","1","1"
"961","d","2","1","0","50","68","67","84","1","0","0","1"
"616","f","3","1","1","51","18","3","12","1","0","0","1"
"null","null","-1","0","-1","52","68","3","21","1","0","0","1"
"null","null","-1","0","-1","53","83","42","88","0","0","1","1"
"null","null","-1","0","-1","54","23","85","87","0","0","1","1"
"89","f","3","1","1","55","74","62","95","1","0","1","1"
"379","f","2","1","0","56","72","25","29","0","0","1","1"
"null","null","-1","0","-1","57","26","60","98","0","0","1","1"
"1012","f","2","1","0","58","69","32","88","1","0","0","1"
"null","null","-1","0","-1","59","60","64","66","1","0","0","1"
"994","f","2","1","0","60","35","86","19","0","0","1","1"
"773","f","2","1","0","61","90","65","58","1","0","0","1"
"null","null","-1","0","-1","62","44","12","70","0","0","1","1"
"null","null","-1","0","-1","63","40","10","56","0","1","1","1"
"null","null","-1","1","-1","64","15","70","75","0","1","1","1"
"null","null","-1","0","-1","65","47","5","42","0","1","1","1"
"null","null","-1","0","-1","66","26","94","61","0","1","1","1"
"752","f","3","1","1","67","8","84","65","0","1","1","1"
"null","null","-1","0","-1","68","39","44","91","0","1","0","1"
"854","f","3","1","1","69","69","2","91","0","1","0","1"
"1113","d","2","1","0","70","22","19","52","1","1","1","1"
"null","null","-1","0","-1","71","61","52","38","0","1","0","1"
"965","f","3","1","1","72","74","23","69","0","1","0","1"
"998","f","2","1","0","73","16","96","44","1","1","0","1"
"null","null","-1","0","-1","74","27","82","44","1","1","1","1"
"855","d","2","1","0","75","65","17","9","1","1","1","1"
"null","null","-1","0","-1","76","72","84","55","0","1","0","1"
"915","f","3","1","1","77","34","55","10","1","1","0","1"
"655","k","0","0","-1","78","70","79","94","1","1","0","1"
"572","f","3","1","1","79","52","93","23","1","1","1","1"
"1003","j","0","0","-1","80","60","3","35","1","1","1","1"
"1506","f","3","1","1","81","64","97","71","1","1","0","1"
"917","k","0","0","-1","82","39","79","28","1","1","0","1"
"948","f","2","1","0","83","20","4","67","1","2","1","1"
"1064","k","0","0","-1","84","49","20","26","1","2","0","1"
"993","f","2","1","0","85","46","20","29","0","2","1","1"
"1168","j","0","0","-1","86","95","96","65","1","2","1","1"
"1838","k","3","0","1","87","83","71","84","0","2","1","1"
"502","f","2","1","0","88","74","41","56","1","2","0","1"
"945","k","3","0","1","89","45","58","28","0","2","1","1"
"630","d","4","1","2","90","40","67","91","0","2","1","1"
"1552","f","2","1","0","91","97","11","23","0","2","0","1"
"859","j","3","0","1","92","27","60","95","1","2","0","1"
"768","d","3","1","1","93","7","46","98","1","2","0","1"
"1471","f","3","1","1","94","99","88","90","1","2","1","1"
"748","j","3","0","1","95","72","20","92","0","2","0","1"
"968","k","3","0","1","96","74","26","9","1","2","1","1"
"825","k","3","0","1","97","26","68","31","1","2","1","1"
"845","f","2","1","0","98","76","46","61","0","2","0","1"
"1024","d","2","1","0","99","75","12","80","0","2","0","1"
"726","k","0","0","-1","100","4","90","45","0","2","0","1"
"1245","j","3","0","1","101","27","29","26","0","2","0","1"
"1326","d","3","1","1","102","62","10","17","1","2","1","1"
"1055","j","3","0","1","103","3","0","86","1","3","0","1"
"641","f","2","1","0","104","24","34","9","1","3","0","1"
"1187","d","2","1","0","105","65","83","82","1","3","0","1"
"1059","k","3","0","1","106","23","13","40","1","3","1","1"
"1717","k","3","0","1","107","60","19","30","0","3","1","1"
"1264","k","3","0","1","108","95","39","6","0","3","1","1"
"830","d","2","1","0","109","44","90","6","1","3","0","1"
"1101","f","4","1","2","110","86","59","11","0","3","0","1"
"1139","f","4","1","2","111","35","95","42","0","3","0","1"
"898","f","2","1","0","112","69","15","88","0","3","1","1"
"977","d","2","1","0","113","14","62","75","1","3","1","1"
"1280","k","0","0","-1","114","35","23","10","1","3","0","1"
"967","f","2","1","0","115","59","77","37","0","3","1","1"
"933","j","3","0","1","116","27","52","30","1","3","0","1"
"1152","f","2","1","0","117","95","84","62","0","3","1","1"
"1281","d","3","1","1","118","42","3","75","0","3","0","1"
"1326","k","3","0","1","119","81","5","47","1","3","1","1"
"1156","j","0","0","-1","120","46","62","16","0","3","1","1"
"1259","j","3","0","1","121","39","81","21","0","3","0","1"
"994","k","3","0","1","122","75","65","86","1","3","1","1"
"1159","k","3","0","1","123","88","14","78","1","4","1","1"
"1137","f","2","1","0","124","89","16","70","0","4","1","1"
"864","j","0","0","-1","125","45","51","27","0","4","1","1"
"632","j","3","0","1","126","60","73","13","1","4","0","1"
"1096","f","3","1","1","127","65","33","3","1","4","0","1"
"1154","f","2","1","0","128","23","91","62","0","4","0","1"
"1141","d","2","1","0","129","34","83","50","1","4","0","1"
"885","k","3","0","1","130","40","24","75","1","4","1","1"
"1036","f","2","1","0","131","60","83","74","1","4","1","1"
"937","k","3","0","1","132","13","10","68","0","4","1","1"
"1012","k","0","0","-1","133","71","46","39","1","4","0","1"
"1031","f","4","1","2","134","98","66","24","0","4","1","1"
"1142","j","3","0","1","135","98","83","76","1","4","0","1"
"1077","f","3","1","1","136","94","19","81","0","4","0","1"
"1014","j","3","0","1","137","82","54","41","1","4","0","1"
"1343","f","2","1","0","138","73","85","50","0","4","1","1"
"1443","d","3","1","1","139","24","77","48","1","4","1","1"
"1151","j","3","0","1","140","29","34","85","0","4","0","1"
"1147","f","2","1","0","141","8","54","11","0","4","1","1"
"1299","j","3","0","1","142","55","74","37","0","4","0","1"
"1095","f","2","1","0","143","73","19","21","0","5","0","1"
"1186","d","3","1","1","144","25","5","35","1","5","0","1"
"1325","k","3","0","1","145","25","85","51","0","5","1","1"
"1413","j","3","0","1","146","53","44","37","1","5","0","1"
"1122","j","3","0","1","147","88","15","41","0","5","0","1"
"1201","k","0","0","-1","148","7","11","70","0","5","0","1"
"1135","d","2","1","0","149","38","4","52","1","5","1","1"
"937","f","3","1","1","150","42","1","48","0","5","1","1"
"1405","k","3","0","1","151","54","36","9","1","5","1","1"
"1300","f","2","1","0","152","75","17","11","1","5","0","1"
"1226","j","3","0","1","153","84","95","4","0","5","0","1"
"1132","f","3","1","1","154","97","74","82","1","5","1","1"
"1277","f","2","1","0","155","19","39","91","1","5","1","1"
"1280","d","2","1","0","156","55","29","86","0","5","0","1"
"1456","j","0","0","-1","157","48","14","41","0","5","1","1"
"1125","f","3","1","1","158","46","79","6","1","5","1","1"
"1428","k","0","0","-1","159","90","33","17","0","5","0","1"
"857","f","2","1","0","160","50","16","94","1","5","1","1"
"1622","k","3","0","1","161","52","41","81","0","5","1","1"
"1253","j","3","0","1","162","17","5","11","1","5","0","1"
"1258","d","3","1","1","163","90","95","48","1","6","0","1"
"1197","j","3","0","1","164","56","32","25","0","6","0","1"
"1415","k","0","0","-1","165","78","92","20","0","6","0","1"
"1165","d","2","1","0","166","52","47","98","0","6","0","1"
"1551","f","2","1","0","167","2","42","37","1","6","1","1"
"1733","k","0","0","-1","168","62","85","21","0","6","0","1"
"1764","d","3","1","1","169","56","92","40","0","6","1","1"
"1922","k","3","0","1","170","3","59","10","1","6","1","1"
"1650","f","2","1","0","171","94","52","13","0","6","0","1"
"1792","f","2","1","0","172","18","47","30","0","6","0","1"
"1121","d","3","1","1","173","58","53","35","0","6","1","1"
"1637","d","3","1","1","174","91","24","2","1","6","1","1"
"1402","k","3","0","1","175","37","45","38","1","6","1","1"
"null","null","-1","1","-1","176","51","94","90","1","6","0","1"
"1434","j","0","0","-1","177","6","84","84","1","6","1","1"
"1086","k","0","0","-1","178","18","71","48","0","6","0","1"
"1080","f","4","1","2","179","13","10","19","1","6","0","1"
"681","k","3","0","1","180","64","75","36","0","6","1","1"
"1166","k","3","0","1","181","4","60","94","1","6","1","1"
"841","k","3","0","1","182","4","11","33","1","6","1","1"
"1038","k","3","0","1","183","32","68","78","1","7","1","1"
"983","f","2","1","0","184","48","49","93","0","7","0","1"
"1386","j","0","0","-1","185","99","69","8","0","7","1","1"
"721","f","4","1","2","186","29","84","89","1","7","1","1"
"1027","f","3","1","1","187","56","13","48","1","7","0","1"
"872","f","2","1","0","188","74","10","79","1","7","0","1"
"1504","k","3","0","1","189","64","8","39","1","7","1","1"
"1141","j","3","0","1","190","53","92","12","1","7","0","1"
"766","f","4","1","2","191","6","59","83","0","7","0","1"
"902","f","2","1","0","192","88","66","82","1","7","0","1"
"1455","j","0","0","-1","193","48","66","40","0","7","1","1"
"1294","f","2","1","0","194","19","59","28","0","7","0","1"
"1099","d","3","1","1","195","5","15","94","1","7","1","1"
"1260","j","0","0","-1","196","13","0","10","0","7","1","1"
"1352","k","0","0","-1","197","12","19","17","0","7","0","1"
"1198","j","0","0","-1","198","38","61","41","1","7","1","1"
"1282","f","2","1","0","199","93","39","67","0","7","0","1"
"1104","f","4","1","2","200","85","32","75","0","7","1","1"
"1384","k","3","0","1","201","73","12","82","1","7","1","1"
"1112","j","3","0","1","202","69","5","53","0","7","0","1"
"null","null","-1","0","-1","203","87","94","61","1","8","0","1"
"1161","k","0","0","-1","204","38","37","89","0","8","0","1"
"1074","f","2","1","0","205","65","31","9","1","8","1","1"
"636","k","0","0","-1","206","5","21","59","0","8","0","1"
"1025","f","2","1","0","207","76","69","97","1","8","0","1"
"null","null","-1","0","-1","208","50","12","79","1","8","0","1"
"1629","k","3","0","1","209","90","63","10","0","8","1","1"
"1154","f","4","1","2","210","36","39","5","0","8","1","1"
"1075","f","2","1","0","211","44","26","82","0","8","1","1"
"1492","f","3","1","1","212","14","36","87","0","8","0","1"
"null","null","-1","0","-1","213","25","16","17","1","8","1","1"
"1389","f","2","1","0","214","6","63","31","1","8","0","1"
"null","null","-1","0","-1","215","45","70","46","0","8","1","1"
"1386","k","3","0","1","216","97","68","73","0","8","1","1"
"1775","f","3","1","1","217","68","60","53","1","8","1","1"
